HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457528.09590,2016-05-19.5948557,bb,1.97,15.496,11.951,0.010,63.646,0.627,V
2457528.09716,2016-05-19.596125,bb,1.99,15.488,11.946,0.011,63.917,0.643,V
2457528.09841,2016-05-19.5973765,bb,1.98,15.582,11.967,0.010,62.699,0.573,V
2457528.95264,2016-05-20.4515584,bb,2.01,15.199,11.905,0.013,66.383,0.740,V
2457528.95390,2016-05-20.4528165,bb,2.01,15.315,11.948,0.012,63.796,0.688,V
2457528.95516,2016-05-20.4540711,bb,1.97,15.332,11.953,0.012,63.494,0.672,V
2457538.04723,2016-05-29.5456496,bb,1.61,15.547,11.966,0.010,62.744,0.576,V
2457538.04850,2016-05-29.5469151,bb,1.53,15.484,11.953,0.010,63.460,0.602,V
2457538.99828,2016-05-30.49665,bb,1.62,15.553,11.964,0.010,62.878,0.582,V
2457538.99953,2016-05-30.4978956,bb,1.63,15.552,11.957,0.010,63.258,0.569,V
2457539.00080,2016-05-30.4991685,bb,1.63,15.529,11.940,0.010,64.254,0.585,V
2457544.96666,2016-06-05.4647261,bb,1.61,15.594,11.934,0.009,64.645,0.574,V
2457544.96791,2016-06-05.4659803,bb,1.65,15.564,11.936,0.010,64.513,0.584,V
2457550.04377,2016-06-10.5415918,bb,1.98,15.589,11.960,0.010,63.066,0.565,V
2457550.04503,2016-06-10.5428554,bb,2.00,15.593,11.926,0.010,65.086,0.590,V
2457550.04629,2016-06-10.5441101,bb,2.02,15.632,11.970,0.009,62.474,0.562,V
2457559.02689,2016-06-19.5243296,bb,2.02,15.461,11.945,0.011,63.926,0.625,V
2457559.02814,2016-06-19.5255770,bb,1.99,15.533,11.956,0.010,63.341,0.595,V
2457559.02941,2016-06-19.5268431,bb,1.99,15.378,11.971,0.011,62.466,0.643,V
2457560.94022,2016-06-21.4375792,bb,1.99,15.329,11.928,0.012,64.982,0.670,V
2457560.94147,2016-06-21.4388350,bb,1.96,15.332,11.919,0.011,65.544,0.658,V
2457560.94274,2016-06-21.4400974,bb,1.96,15.250,11.965,0.013,62.765,0.705,V
2457566.94101,2016-06-27.4381482,bb,1.98,15.542,11.972,0.010,62.393,0.578,V
2457566.94227,2016-06-27.4394133,bb,1.96,15.559,11.964,0.010,62.854,0.568,V
2457566.94352,2016-06-27.4406662,bb,1.96,15.533,11.965,0.010,62.809,0.587,V
2457575.00608,2016-07-05.5029688,bb,1.99,15.609,11.963,0.010,62.947,0.573,V
2457575.00733,2016-07-05.5042208,bb,1.98,15.557,11.974,0.010,62.263,0.579,V
2457575.00858,2016-07-05.5054748,bb,1.98,15.566,11.949,0.010,63.706,0.600,V
2457578.94891,2016-07-09.4456997,bb,1.99,15.577,11.939,0.010,64.318,0.577,V
2457578.95017,2016-07-09.4469640,bb,1.97,15.589,11.963,0.010,62.909,0.549,V
2457578.95142,2016-07-09.4482170,bb,1.98,15.557,11.917,0.010,65.655,0.574,V
2457585.85921,2016-07-16.3558563,bb,1.60,15.435,11.918,0.011,65.540,0.623,V
2457585.86046,2016-07-16.3571055,bb,1.96,15.500,11.935,0.010,64.533,0.603,V
2457585.86171,2016-07-16.3583620,bb,1.97,15.438,11.967,0.010,62.667,0.594,V
2457587.86425,2016-07-18.3608655,bb,1.98,15.459,11.948,0.010,63.760,0.593,V
2457587.86555,2016-07-18.3621701,bb,1.99,15.143,11.929,0.013,64.923,0.780,V
2457587.86680,2016-07-18.3634168,bb,1.97,15.382,11.949,0.010,63.781,0.622,V
2457592.95413,2016-07-23.4506788,bb,2.01,15.574,11.944,0.010,63.994,0.589,V
2457592.95538,2016-07-23.4519315,bb,2.00,15.469,11.956,0.011,63.333,0.622,V
2457592.95663,2016-07-23.4531837,bb,2.00,15.454,11.946,0.011,63.893,0.627,V
2457596.92681,2016-07-27.4233236,bb,2.07,15.573,11.985,0.010,61.658,0.580,V
2457596.92808,2016-07-27.4245887,bb,2.03,15.615,12.008,0.010,60.364,0.541,V
2457597.92606,2016-07-28.4225679,bb,2.02,15.608,11.978,0.010,62.067,0.561,V
2457597.92731,2016-07-28.4238226,bb,2.13,15.501,11.959,0.010,63.111,0.610,V
2457600.88932,2016-07-31.3858175,bb,1.97,15.586,12.049,0.010,58.128,0.544,V
2457600.89057,2016-07-31.3870695,bb,1.61,15.640,12.012,0.010,60.145,0.553,V
2457600.89183,2016-07-31.3883293,bb,1.97,15.663,12.077,0.010,56.642,0.528,V
2457602.75838,2016-08-02.2548796,bb,2.15,15.457,11.905,0.010,66.397,0.618,V
2457602.75964,2016-08-02.2561321,bb,2.12,15.438,11.924,0.011,65.190,0.616,V
2457602.76088,2016-08-02.2573716,bb,2.11,15.518,11.942,0.010,64.130,0.565,V
2457603.99557,2016-08-03.4920626,bb,1.97,15.563,11.952,0.010,63.555,0.594,V
2457603.99683,2016-08-03.4933266,bb,1.97,15.594,11.978,0.010,62.084,0.547,V
2457603.99808,2016-08-03.4945766,bb,1.97,15.596,11.950,0.010,63.620,0.574,V
2457606.97887,2016-08-06.4753673,bb,1.99,15.563,11.957,0.010,63.289,0.586,V
2457606.98012,2016-08-06.4766189,bb,1.99,15.540,11.941,0.010,64.204,0.612,V
2457606.98137,2016-08-06.4778712,bb,2.00,15.518,11.963,0.010,62.924,0.608,V
2457608.91769,2016-08-08.4141951,bb,1.99,15.635,11.944,0.010,64.056,0.573,V
2457608.91895,2016-08-08.4154575,bb,1.98,15.593,11.977,0.010,62.085,0.573,V
2457608.92019,2016-08-08.4166991,bb,2.00,15.578,11.992,0.010,61.210,0.569,V
2457611.90442,2016-08-11.4009462,bb,2.00,15.606,11.937,0.009,64.450,0.560,V
2457611.90567,2016-08-11.4021998,bb,1.99,15.625,11.940,0.009,64.235,0.550,V
2457611.90692,2016-08-11.4034495,bb,1.99,15.559,11.980,0.010,61.956,0.596,V
2457614.92922,2016-08-14.4257732,bb,2.27,15.372,11.885,0.011,67.654,0.676,V
2457614.93048,2016-08-14.4270383,bb,2.27,15.435,11.902,0.010,66.555,0.651,V
2457614.93174,2016-08-14.4282946,ba,1.65,15.495,12.003,0.011,60.606,0.604,V
2457614.93174,2016-08-14.4282953,bb,2.25,15.387,11.877,0.011,68.103,0.674,V
2457617.86857,2016-08-17.3651600,bb,2.03,15.264,11.942,0.012,64.140,0.718,V
2457617.86982,2016-08-17.3664163,bb,2.03,15.315,11.950,0.012,63.646,0.687,V
2457617.87107,2016-08-17.3676634,bb,2.03,15.298,11.888,0.011,67.401,0.696,V
2457619.86782,2016-08-19.3644449,bb,2.18,15.191,11.907,0.013,66.261,0.755,V
2457619.86909,2016-08-19.3657112,bb,2.19,15.217,11.905,0.012,66.325,0.743,V
2457619.87035,2016-08-19.3669766,bb,2.20,15.306,11.925,0.012,65.160,0.686,V
2457625.91880,2016-08-25.4155337,bb,1.97,15.605,11.921,0.010,65.371,0.591,V
2457625.92005,2016-08-25.4167881,bb,1.98,15.547,11.950,0.010,63.704,0.600,V
2457625.92131,2016-08-25.4180428,bb,1.62,15.551,11.951,0.010,63.609,0.599,V
2457626.91802,2016-08-26.4147768,bb,2.03,15.598,11.981,0.011,61.897,0.593,V
2457626.91927,2016-08-26.4160283,bb,2.03,15.614,11.948,0.010,63.749,0.584,V
2457626.92054,2016-08-26.4172956,bb,2.05,15.604,11.988,0.010,61.443,0.555,V
2457630.80744,2016-08-30.3042901,bb,1.96,15.552,11.935,0.010,64.556,0.581,V
2457630.80868,2016-08-30.3055311,bb,1.60,15.553,11.975,0.010,62.180,0.601,V
2457630.80993,2016-08-30.3067858,bb,1.63,15.527,11.932,0.010,64.763,0.588,V
2457637.91451,2016-09-06.4115761,bb,2.00,15.551,11.957,0.010,63.267,0.598,V
2457637.91576,2016-09-06.4128267,bb,1.99,15.558,11.964,0.010,62.837,0.574,V
