###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57633.393883  11.980  0.002 58640   90 c  0 444.91 293.81896  29.77539  6770.51  8469.91 4.11 3.99  72.8 -0.442 19.05 21.21 02a57633o0229c
57633.416267  12.010  0.001 57028   82 c  0 606.54 293.81896  29.77539  6720.03  8526.42 3.74 3.70 -89.8 -0.480 19.43 21.39 02a57633o0266c
57637.334820  11.841  0.001 66599   84 c  0 281.15 293.81896  29.77539  1200.30  1779.74 4.16 3.97  81.1 -0.420 19.48 21.49 02a57637o0189c
57637.347275  11.841  0.001 66637   85 c  0 272.26 293.81896  29.77539  1183.32  1740.60 4.03 3.83  83.8 -0.437 19.50 21.44 02a57637o0213c
57637.367409  11.837  0.001 66862   84 c  0 302.87 293.81896  29.77539  1237.21  1817.08 4.06 3.84  81.0 -0.433 19.48 21.42 02a57637o0250c
57637.370497  11.828  0.001 67446   85 c  0 261.87 293.81896  29.77539  1254.67  1699.24 4.05 3.80  81.6 -0.436 19.48 21.40 02a57637o0256c
57637.389253  11.835  0.001 67018   85 c  0 299.83 293.81896  29.77539  1224.50  1756.94 4.04 3.78  80.6 -0.439 19.47 21.37 02a57637o0289c
57641.346505  11.699  0.001 75907  104 o  0 134.96 293.81896  29.77539  8295.97  8508.33 4.66 4.51  58.0 -0.449 18.77 20.49 02a57641o0151o
57661.295282  11.832  0.001 67167   89 c  0 177.83 293.81896  29.77539  4145.24  1751.93 4.06 3.94 -88.4 -0.421 19.43 21.46 02a57661o0169c
57661.296274  11.835  0.001 66972   87 c  0 245.82 293.81896  29.77539  4128.97  1712.77 4.06 3.93 -85.1 -0.423 19.36 21.36 02a57661o0171c
57661.338406  11.845  0.001 66405   87 c  0 371.18 293.81896  29.77539  4198.72  1672.38 3.99 3.86 -85.7 -0.429 19.32 21.23 02a57661o0243c
57661.342493  11.835  0.001 67007   89 c  0 228.30 293.81896  29.77539  4166.22  1729.73 3.99 3.86 -84.8 -0.424 19.33 21.24 02a57661o0251c
57669.282617  11.835  0.001 66971   90 c  0 733.33 293.81896  29.77539  8672.75  9239.97 3.86 3.66 -82.9 -0.488 19.15 20.76 02a57669o0144c
57669.292329  11.864  0.001 65221   90 c  0 777.25 293.81896  29.77539  8658.16  9199.29 3.73 3.52 -71.0 -0.496 19.16 20.75 02a57669o0162c
57669.313165  11.912  0.001 62389   88 c  0 770.06 293.81896  29.77539  8710.06  9278.35 3.72 3.43 -78.0 -0.491 19.15 20.70 02a57669o0202c
57669.319676  11.939  0.001 60871   89 c  0 447.70 293.81896  29.77539  8726.22  9160.55 3.82 3.59 -88.5 -0.489 19.13 20.69 02a57669o0215c
57669.332996  11.979  0.002 58643   88 c  0 423.24 293.81896  29.77539  8693.40  9218.05 3.84 3.62  88.4 -0.484 19.12 20.68 02a57669o0240c
57673.260200  11.645  0.001 79830  117 o  0 448.16 293.81896  29.77539  8377.74  9662.55 3.39 3.15 -61.6 -0.528 18.70 19.76 02a57673o0096o
57673.277934  11.637  0.001 80407  114 o  0 753.92 293.81896  29.77539  8359.79  9619.89 3.35 3.06 -56.5 -0.528 18.68 19.74 02a57673o0130o
57673.289310  11.650  0.001 79402  117 o  0 490.50 293.81896  29.77539  8411.20  9699.24 3.47 3.21 -56.5 -0.529 18.63 19.70 02a57673o0152o
57673.300140  11.649  0.001 79472  115 o  0 500.17 293.81896  29.77539  8427.77  9581.79 3.37 3.14 -56.3 -0.531 18.64 19.67 02a57673o0171o
57673.307220  11.651  0.001 79358  116 o  0 512.82 293.81896  29.77539  8394.92  9639.19 3.37 3.12 -59.4 -0.526 18.63 19.65 02a57673o0184o
57673.309202  11.661  0.001 78659  117 o  0 511.20 293.81896  29.77539  6685.84  9121.46 3.33 3.16 -42.3 -0.521 18.62 19.63 02a57673o0186o
57673.315702  11.664  0.002 78394  118 o  0 439.15 293.81896  29.77539  6652.42  9178.83 3.45 3.28 -36.5 -0.516 18.58 19.61 02a57673o0198o
57677.258527  11.674  0.001 77682  115 o  0 100.54 293.81896  29.77539  1563.74  1613.59 3.88 3.71  87.8 -0.476 18.31 19.09 02a57677o0151o
57677.271783  11.675  0.001 77612  114 o  0  84.90 293.81896  29.77539  1546.83  1571.95 3.90 3.72 -87.8 -0.470 18.29 19.04 02a57677o0177o
57677.281416  11.675  0.002 77645  121 o  0  91.32 293.81896  29.77539  1597.92  1650.32 3.82 3.59  86.3 -0.483 18.30 19.02 02a57677o0196o
57677.291152  11.681  0.002 77218  121 o  0  59.31 293.81896  29.77539  1631.71  1530.49 3.93 3.73 -89.5 -0.469 18.25 18.98 02a57677o0215o
57677.303087  11.681  0.002 77191  116 o  0  97.74 293.81896  29.77539  1579.48  1589.61 3.84 3.61  89.5 -0.480 18.25 18.93 02a57677o0238o
57685.242878  11.841  0.001 66592   89 c  0 180.51 293.81896  29.77539   345.97   865.99 4.46 4.20  77.5 -0.399 19.25 21.21 02a57685o0102c
57685.245445 -16.512  0.002  -902    2 c  0 10808102.30 293.81896  29.77539  5937.37 10527.67 4.63 4.42  30.1 -0.415 19.16 21.20 02a57685o0107c
57685.251227  11.858  0.001 65572   91 c  0 165.85 293.81896  29.77539 10321.33   838.61 4.42 4.12  73.6 -0.424 19.19 21.16 02a57685o0118c
57685.252822  11.844  0.001 66442   94 c  0  66.94 293.81896  29.77539   330.15   825.07 4.67 4.45  77.0 -0.395 19.08 21.08 02a57685o0121c
57685.255416  11.856  0.002 65692  100 c  0 229.42 293.81896  29.77539  5921.81 10487.44 4.58 4.43  31.2 -0.412 19.09 21.13 02a57685o0126c
57685.261369  11.844  0.002 66418  100 c  0  78.67 293.81896  29.77539 10307.43   797.98 4.55 4.29  75.7 -0.418 18.92 20.86 02a57685o0137c
