HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457240.99842,2015-08-06.4944098,bb,1.64,17.019,>17.019,99.990,0.488,0.119,V
2457242.88814,2015-08-08.3840395,bb,1.68,17.165,>17.165,99.990,0.435,0.104,V
2457242.88958,2015-08-08.3854841,bb,1.68,17.116,16.916,0.182,0.657,0.109,V
2457244.92769,2015-08-10.4235026,bb,1.69,17.249,17.079,0.187,0.565,0.097,V
2457244.92912,2015-08-10.4249328,bb,1.67,17.262,16.893,0.156,0.671,0.096,V
2457246.90729,2015-08-12.4030185,bb,1.66,17.112,17.053,0.207,0.579,0.110,V
2457246.90867,2015-08-12.4043988,bb,1.69,17.235,16.874,0.157,0.683,0.098,V
2457248.93462,2015-08-14.4302791,bb,1.65,17.391,17.085,0.165,0.562,0.085,V
2457248.93605,2015-08-14.4317070,bb,1.69,17.300,17.121,0.186,0.544,0.092,V
2457255.82449,2015-08-21.3199120,bb,1.64,16.940,16.612,0.162,0.869,0.129,V
2457255.82589,2015-08-21.3213168,bb,1.64,16.977,>16.977,99.990,0.614,0.124,V
2457255.82731,2015-08-21.3227347,bb,1.68,16.964,16.560,0.151,0.912,0.126,V
2457262.90176,2015-08-28.3970184,bb,1.74,16.095,>16.095,99.990,1.010,0.280,V
2457262.90302,2015-08-28.3982773,bb,1.68,16.135,>16.135,99.990,0.972,0.270,V
2457262.90427,2015-08-28.3995287,bb,1.73,16.168,>16.168,99.990,0.318,0.262,V
2457265.93621,2015-08-31.4314168,bb,1.73,16.193,>16.193,99.990,1.009,0.256,V
2457265.93746,2015-08-31.4326693,bb,1.73,16.278,>16.278,99.990,0.635,0.237,V
2457265.93871,2015-08-31.4339127,bb,1.78,16.129,>16.129,99.990,0.069,0.271,V
2457271.02924,2015-09-05.5243847,bb,1.64,16.649,>16.649,99.990,0.791,0.168,V
2457271.03014,2015-09-05.5252903,bb,1.65,16.709,>16.709,99.990,0.667,0.159,V
2457271.03105,2015-09-05.5261942,bb,1.63,16.694,>16.694,99.990,0.400,0.161,V
2457271.97924,2015-09-06.4743784,bb,1.64,17.106,>17.106,99.990,0.460,0.110,V
2457271.98049,2015-09-06.4756329,bb,1.71,17.173,>17.173,99.990,0.334,0.104,V
2457271.98176,2015-09-06.4768957,bb,1.62,17.128,>17.128,99.990,0.350,0.108,V
2457272.88598,2015-09-07.3811107,bb,1.71,17.282,17.275,0.218,0.472,0.094,V
2457272.88724,2015-09-07.3823700,bb,1.69,17.203,16.948,0.173,0.638,0.101,V
2457272.88850,2015-09-07.3836325,bb,1.61,17.306,16.798,0.137,0.733,0.092,V
2457276.01487,2015-09-10.5099940,bb,1.65,16.954,16.846,0.198,0.701,0.127,V
2457276.01578,2015-09-10.5108983,bb,1.66,16.826,>16.826,99.990,0.620,0.143,V
2457276.01668,2015-09-10.5118040,bb,1.71,16.928,>16.928,99.990,0.577,0.130,V
2457288.78674,2015-09-23.2819715,bb,1.72,16.788,>16.788,99.990,0.696,0.148,V
2457288.78801,2015-09-23.2832348,bb,1.73,16.796,>16.796,99.990,0.566,0.147,V
2457288.78925,2015-09-23.2844762,bb,1.70,16.569,>16.569,99.990,0.679,0.181,V
2457289.78793,2015-09-24.2831782,bb,1.69,16.174,>16.174,99.990,0.730,0.260,V
2457289.78920,2015-09-24.2844427,bb,1.72,15.829,>15.829,99.990,0.551,0.357,V
2457289.79045,2015-09-24.2856939,bb,1.70,15.594,>15.594,99.990,0.551,0.444,V
2457290.96755,2015-09-25.4628208,bb,1.77,16.362,>16.362,99.990,0.320,0.219,V
2457290.96880,2015-09-25.4640731,bb,1.67,16.268,>16.268,99.990,0.699,0.239,V
2457290.97006,2015-09-25.4653296,bb,1.67,16.160,>16.160,99.990,0.547,0.264,V
2457296.96930,2015-10-01.4647158,bb,1.70,16.576,>16.576,99.990,0.896,0.180,V
2457296.97056,2015-10-01.4659728,bb,1.70,16.401,>16.401,99.990,1.051,0.211,V
2457296.97181,2015-10-01.4672245,bb,1.67,16.614,>16.614,99.990,0.584,0.174,V
2457297.82911,2015-10-02.3245501,bb,1.67,17.094,16.809,0.169,0.725,0.111,V
2457297.83036,2015-10-02.3257993,bb,1.70,17.174,>17.174,99.990,0.429,0.104,V
2457297.83161,2015-10-02.3270516,bb,1.61,17.110,>17.110,99.990,0.489,0.110,V
2457302.84467,2015-10-07.3402763,bb,2.18,17.346,17.089,0.173,0.560,0.088,V
2457303.93709,2015-10-08.4327365,bb,1.72,17.112,16.664,0.145,0.829,0.110,V
2457303.93834,2015-10-08.4339798,bb,1.67,17.198,17.148,0.209,0.530,0.101,V
2457303.93958,2015-10-08.4352246,bb,1.67,17.154,17.101,0.209,0.554,0.106,V
2457304.85695,2015-10-09.3526324,bb,1.68,17.343,17.299,0.210,0.462,0.089,V
2457304.85821,2015-10-09.3538917,bb,1.69,17.161,16.696,0.143,0.805,0.105,V
2457304.85946,2015-10-09.3551428,bb,1.64,17.299,17.167,0.194,0.521,0.092,V
2457307.84755,2015-10-12.3433540,bb,1.68,17.233,16.944,0.168,0.641,0.098,V
2457307.84882,2015-10-12.3446212,bb,1.68,17.306,17.166,0.193,0.522,0.092,V
2457307.85008,2015-10-12.3458856,bb,1.63,17.259,16.744,0.136,0.770,0.096,V
2457309.73040,2015-10-14.2262877,bb,1.64,17.156,16.576,0.128,0.899,0.105,V
2457309.73165,2015-10-14.2275346,bb,1.70,17.252,>17.252,99.990,0.443,0.096,V
2457309.73290,2015-10-14.2287883,bb,1.68,17.224,>17.224,99.990,0.411,0.099,V
2457311.72179,2015-10-16.2177655,bb,1.75,17.120,16.991,0.195,0.613,0.109,V
2457311.72305,2015-10-16.2190202,bb,1.72,17.216,16.855,0.157,0.695,0.100,V
2457311.72429,2015-10-16.2202682,bb,1.72,17.246,>17.246,99.990,0.342,0.097,V
2457314.82317,2015-10-19.3192990,bb,1.61,16.960,>16.960,99.990,0.394,0.126,V
2457314.82408,2015-10-19.3202070,bb,1.64,16.826,>16.826,99.990,0.406,0.143,V
2457314.82498,2015-10-19.3211114,bb,1.62,16.914,>16.914,99.990,0.411,0.132,V
2457316.89419,2015-10-21.3904270,bb,1.80,16.627,>16.627,99.990,0.481,0.171,V
2457316.89509,2015-10-21.3913293,bb,1.71,16.526,>16.526,99.990,0.589,0.188,V
2457316.89600,2015-10-21.3922362,bb,1.68,16.670,>16.670,99.990,0.422,0.165,V
2457319.76316,2015-10-24.2595565,bb,1.66,16.332,>16.332,99.990,0.466,0.225,V
2457319.76442,2015-10-24.2608186,bb,1.62,16.458,>16.458,99.990,0.446,0.200,V
2457319.76568,2015-10-24.2620766,bb,1.68,16.437,>16.437,99.990,0.401,0.204,V
2457321.85392,2015-10-26.3504388,bb,1.66,16.112,>16.112,99.990,0.644,0.276,V
2457321.85518,2015-10-26.3516935,bb,1.72,16.085,>16.085,99.990,1.200,0.282,V
