HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457256.09397,2015-08-21.5956542,bb,1.64,16.624,14.573,0.033,5.686,0.173,V
2457256.09536,2015-08-21.5970473,bb,1.67,16.637,14.608,0.034,5.505,0.170,V
2457264.05643,2015-08-29.5573684,bb,1.82,15.863,14.687,0.074,5.123,0.347,V
2457264.05768,2015-08-29.5586201,bb,1.80,16.013,14.616,0.061,5.467,0.302,V
2457264.05893,2015-08-29.5598754,bb,1.61,15.875,14.661,0.072,5.244,0.343,V
2457265.08623,2015-08-30.5870770,bb,1.70,16.063,14.762,0.066,4.779,0.289,V
2457265.08747,2015-08-30.5883145,bb,1.92,16.039,14.788,0.069,4.667,0.295,V
2457265.08872,2015-08-30.5895598,bb,1.70,16.197,14.690,0.055,5.101,0.255,V
2457275.12215,2015-09-09.6220268,bb,1.72,16.710,15.056,0.048,3.643,0.159,V
2457275.12340,2015-09-09.6232804,bb,1.70,16.777,15.060,0.045,3.631,0.150,V
2457275.12467,2015-09-09.6245464,bb,1.71,16.870,15.071,0.042,3.592,0.137,V
2457285.02731,2015-09-19.5262398,bb,1.76,16.421,14.569,0.040,5.706,0.208,V
2457285.02823,2015-09-19.5271584,bb,1.77,16.394,14.565,0.041,5.727,0.213,V
2457285.02915,2015-09-19.5280759,bb,1.80,16.483,14.644,0.040,5.324,0.196,V
2457290.98412,2015-09-25.4824864,bb,1.84,16.199,14.747,0.057,4.844,0.255,V
2457290.98537,2015-09-25.4837398,bb,1.85,16.186,14.552,0.049,5.797,0.258,V
2457290.98663,2015-09-25.4849951,bb,1.81,16.157,14.618,0.053,5.454,0.265,V
2457303.11788,2015-10-07.6151697,bb,1.85,16.645,14.568,0.032,5.710,0.169,V
2457303.11914,2015-10-07.6164292,bb,1.98,16.619,14.676,0.036,5.171,0.173,V
2457303.12039,2015-10-07.6176817,bb,1.71,16.636,14.650,0.035,5.296,0.170,V
2457307.96762,2015-10-12.4645091,bb,1.61,16.689,14.602,0.032,5.537,0.163,V
2457307.96886,2015-10-12.4657555,bb,1.70,16.714,14.579,0.031,5.657,0.159,V
2457307.97013,2015-10-12.4670199,bb,1.66,16.765,14.718,0.033,4.974,0.152,V
2457311.01560,2015-10-15.5122474,bb,1.58,16.674,14.654,0.034,5.276,0.165,V
2457311.01685,2015-10-15.5135033,bb,1.70,16.658,14.643,0.034,5.331,0.167,V
2457311.01812,2015-10-15.5147650,bb,1.60,16.699,14.618,0.032,5.452,0.161,V
2457315.07012,2015-10-19.5664673,bb,1.62,16.515,14.589,0.037,5.597,0.191,V
2457315.07104,2015-10-19.5673810,bb,2.21,16.407,14.554,0.040,5.788,0.210,V
2457315.07194,2015-10-19.5682859,bb,1.74,16.559,14.597,0.036,5.560,0.183,V
2457317.91355,2015-10-22.4096895,bb,1.65,16.140,14.670,0.056,5.201,0.269,V
2457317.91445,2015-10-22.4105914,bb,1.69,16.098,14.628,0.057,5.402,0.279,V
2457317.91536,2015-10-22.4114965,bb,1.77,16.247,14.570,0.047,5.702,0.244,V
2457319.05765,2015-10-23.5537106,bb,1.74,16.737,14.691,0.033,5.100,0.155,V
2457319.05890,2015-10-23.5549627,bb,1.87,16.687,14.602,0.032,5.537,0.163,V
2457319.06015,2015-10-23.5562075,bb,2.01,16.665,14.618,0.033,5.453,0.166,V
2457319.91374,2015-10-24.4097406,bb,1.74,16.295,14.701,0.050,5.054,0.233,V
2457319.91499,2015-10-24.4109930,bb,1.65,16.247,14.512,0.044,6.012,0.244,V
2457319.91624,2015-10-24.4122427,bb,1.78,16.169,14.703,0.057,5.043,0.262,V
2457322.90123,2015-10-27.3970354,bb,1.72,15.457,14.698,0.109,5.065,0.504,V
2457322.90249,2015-10-27.3982918,bb,1.77,15.547,14.713,0.102,5.001,0.464,V
2457322.90374,2015-10-27.3995399,bb,1.96,15.648,14.621,0.085,5.438,0.423,V
2457323.93476,2015-10-28.4304954,bb,1.76,15.754,15.167,0.128,3.290,0.383,V
2457323.93601,2015-10-28.4317478,bb,1.74,15.774,15.004,0.108,3.821,0.376,V
2457323.93725,2015-10-28.4329905,bb,1.77,15.819,15.022,0.105,3.758,0.361,V
2457328.07379,2015-11-01.5692748,bb,1.80,16.434,14.626,0.041,5.415,0.205,V
2457328.07504,2015-11-01.5705317,bb,1.80,16.331,14.684,0.048,5.135,0.226,V
2457328.07629,2015-11-01.5717802,bb,1.85,16.250,14.717,0.053,4.977,0.243,V
2457328.88799,2015-11-02.3834274,bb,1.84,16.524,14.584,0.037,5.626,0.189,V
2457328.88924,2015-11-02.3846865,bb,1.89,16.569,14.661,0.038,5.243,0.181,V
2457328.89049,2015-11-02.3859378,bb,1.87,16.591,14.557,0.034,5.769,0.178,V
2457332.97019,2015-11-06.4654188,bb,1.83,16.666,14.632,0.034,5.385,0.166,V
2457332.97146,2015-11-06.4666837,bb,1.74,16.638,14.601,0.033,5.542,0.170,V
2457332.97272,2015-11-06.4679461,bb,1.70,16.670,14.642,0.034,5.336,0.165,V
2457341.94609,2015-11-15.4409229,bb,2.14,16.526,14.596,0.037,5.566,0.189,V
2457341.94699,2015-11-15.4418270,bb,2.17,16.378,14.588,0.042,5.604,0.216,V
2457341.94790,2015-11-15.4427342,bb,2.19,16.471,14.608,0.039,5.504,0.198,V
2457344.94025,2015-11-18.4349813,bb,1.73,16.500,14.691,0.041,5.098,0.193,V
2457344.94117,2015-11-18.4358995,bb,1.74,16.463,14.603,0.039,5.531,0.200,V
2457344.94208,2015-11-18.4368127,bb,1.71,16.463,14.623,0.040,5.430,0.200,V
2457357.97271,2015-12-01.4671741,bb,1.71,16.579,14.631,0.036,5.388,0.180,V
2457357.97397,2015-12-01.4684267,bb,1.74,16.431,14.614,0.041,5.473,0.206,V
2457357.97522,2015-12-01.4696803,bb,1.82,16.421,14.538,0.039,5.869,0.208,V
2457358.85927,2015-12-02.3537164,bb,1.67,16.721,14.622,0.032,5.433,0.158,V
2457358.86053,2015-12-02.3549776,bb,1.65,16.776,14.612,0.030,5.480,0.150,V
2457358.86178,2015-12-02.3562328,bb,1.72,16.752,14.582,0.030,5.634,0.153,V
2457363.02273,2015-12-06.5171557,bb,1.74,16.632,14.611,0.034,5.491,0.171,V
2457363.02397,2015-12-06.5184046,bb,1.74,16.719,14.604,0.031,5.523,0.158,V
2457363.02524,2015-12-06.5196697,bb,1.75,16.626,14.612,0.034,5.484,0.172,V
2457363.93194,2015-12-07.4263733,bb,1.84,16.731,14.655,0.032,5.272,0.156,V
2457363.93318,2015-12-07.4276123,bb,1.74,16.679,14.598,0.032,5.556,0.164,V
2457363.93444,2015-12-07.4288648,bb,1.77,16.818,14.643,0.029,5.328,0.144,V
2457366.87559,2015-12-10.3700273,bb,2.02,16.649,14.667,0.035,5.215,0.169,V
2457366.87685,2015-12-10.3712909,bb,1.86,16.636,14.601,0.034,5.536,0.171,V
2457366.87811,2015-12-10.3725412,bb,1.82,16.674,14.603,0.032,5.532,0.164,V
2457369.87243,2015-12-13.3668894,bb,1.68,16.690,14.614,0.032,5.471,0.162,V
2457369.87369,2015-12-13.3681540,bb,1.67,16.716,14.613,0.031,5.477,0.159,V
2457369.87498,2015-12-13.3694418,bb,1.66,16.734,14.650,0.032,5.297,0.156,V
2457375.01423,2015-12-18.5087653,bb,2.03,16.612,14.644,0.036,5.322,0.174,V
2457375.01547,2015-12-18.5100064,bb,2.08,16.549,14.619,0.037,5.448,0.185,V
2457375.01672,2015-12-18.5112599,bb,2.02,16.488,14.605,0.039,5.520,0.195,V
2457382.85393,2015-12-26.3486642,bb,1.97,15.874,14.967,0.095,3.954,0.343,V
2457382.85518,2015-12-26.3499195,bb,1.91,16.005,14.874,0.077,4.307,0.304,V
2457382.85643,2015-12-26.3511707,bb,1.80,15.912,14.954,0.091,4.002,0.332,V
2457383.72720,2015-12-27.2219637,bb,2.03,16.618,14.646,0.036,5.316,0.173,V
2457383.72865,2015-12-27.2234164,bb,2.50,16.441,14.647,0.042,5.308,0.204,V
2457383.72990,2015-12-27.2246671,bb,2.11,16.567,14.592,0.035,5.583,0.182,V
2457387.94269,2015-12-31.4376121,bb,1.72,16.656,15.226,0.059,3.114,0.167,V
2457387.94395,2015-12-31.4388690,bb,1.75,16.642,15.146,0.055,3.352,0.169,V
2457387.94520,2015-12-31.4401200,bb,1.73,16.653,15.140,0.054,3.374,0.168,V
2457388.91669,2016-01-01.4116488,bb,1.72,16.685,14.617,0.033,5.458,0.163,V
2457388.91794,2016-01-01.4129037,bb,1.72,16.628,14.587,0.033,5.610,0.172,V
2457388.91918,2016-01-01.4141435,bb,1.72,16.707,14.581,0.031,5.639,0.160,V
2457390.86974,2016-01-03.3647818,bb,1.68,16.683,14.617,0.033,5.456,0.164,V
2457390.87098,2016-01-03.3660240,bb,1.72,16.783,14.699,0.032,5.063,0.149,V
2457390.87223,2016-01-03.3672730,bb,1.83,16.777,14.678,0.032,5.163,0.150,V
2457392.89909,2016-01-05.3942327,bb,2.01,16.769,14.582,0.029,5.637,0.151,V
2457392.90035,2016-01-05.3954979,bb,2.03,16.664,14.580,0.032,5.648,0.166,V
2457392.90162,2016-01-05.3967618,bb,2.05,16.753,14.596,0.030,5.568,0.153,V
2457398.81570,2016-01-11.3111533,bb,1.79,16.681,14.610,0.032,5.495,0.164,V
2457398.81696,2016-01-11.3124166,bb,1.75,16.754,14.660,0.032,5.244,0.153,V
2457398.81821,2016-01-11.3136648,bb,1.79,16.683,14.591,0.032,5.593,0.164,V
2457402.89896,2016-01-15.3946592,bb,1.97,16.734,14.627,0.031,5.406,0.156,V
2457402.90022,2016-01-15.3959171,bb,1.77,16.781,14.633,0.030,5.378,0.149,V
2457402.90149,2016-01-15.3971907,bb,2.01,16.686,14.640,0.033,5.342,0.163,V
2457405.83358,2016-01-18.3294664,bb,1.80,16.265,14.614,0.048,5.475,0.240,V
2457405.83484,2016-01-18.3307202,bb,1.69,16.350,14.686,0.047,5.125,0.222,V
2457405.83609,2016-01-18.3319741,bb,1.67,16.420,14.641,0.042,5.341,0.208,V
2457410.81115,2016-01-23.3073832,bb,1.79,15.900,14.845,0.083,4.426,0.335,V
2457410.81240,2016-01-23.3086266,bb,1.83,15.855,14.531,0.065,5.909,0.350,V
2457410.81366,2016-01-23.3098906,bb,1.76,16.031,14.606,0.059,5.513,0.297,V
2457413.91053,2016-01-26.4069900,bb,1.78,16.189,14.653,0.053,5.281,0.257,V
2457413.91178,2016-01-26.4082415,bb,1.76,16.195,14.652,0.053,5.289,0.256,V
2457413.91305,2016-01-26.4095078,bb,1.81,16.165,14.515,0.048,5.998,0.263,V
2457414.81036,2016-01-27.3068834,bb,1.82,16.547,14.768,0.043,4.746,0.185,V
2457414.81161,2016-01-27.3081343,bb,1.84,16.447,14.744,0.046,4.854,0.203,V
2457414.81286,2016-01-27.3093873,bb,1.70,16.510,14.769,0.044,4.744,0.191,V
2457416.78803,2016-01-29.2847097,bb,2.03,16.719,14.599,0.031,5.552,0.158,V
2457416.78928,2016-01-29.2859625,bb,2.04,16.808,14.642,0.030,5.335,0.146,V
2457416.79054,2016-01-29.2872265,bb,2.03,16.790,14.617,0.029,5.459,0.148,V
2457419.84560,2016-02-01.3425246,bb,1.72,16.760,14.620,0.030,5.441,0.152,V
2457419.84685,2016-02-01.3437788,bb,1.69,16.739,14.646,0.032,5.314,0.155,V
2457419.84809,2016-02-01.3450192,bb,1.77,16.638,14.631,0.034,5.387,0.171,V
2457421.84831,2016-02-03.3454013,bb,1.71,16.657,14.598,0.033,5.558,0.167,V
2457421.84956,2016-02-03.3466525,bb,1.76,16.722,14.618,0.031,5.453,0.158,V
2457422.79327,2016-02-04.2904398,bb,1.70,16.683,14.689,0.035,5.106,0.163,V
2457422.79451,2016-02-04.2916835,bb,1.60,16.704,14.601,0.031,5.540,0.160,V
2457422.79577,2016-02-04.2929469,bb,1.66,16.717,14.615,0.031,5.470,0.159,V
2457423.84361,2016-02-05.3408684,bb,1.73,16.443,14.612,0.040,5.481,0.204,V
2457423.84451,2016-02-05.3417759,bb,1.62,16.456,14.560,0.038,5.756,0.201,V
2457423.84542,2016-02-05.3426800,bb,1.70,16.437,14.585,0.040,5.624,0.205,V
2457428.87087,2016-02-10.3685729,bb,1.66,16.669,14.608,0.033,5.504,0.166,V
2457428.87211,2016-02-10.3698159,bb,1.76,16.669,14.651,0.034,5.292,0.166,V
2457428.87337,2016-02-10.3710766,bb,1.78,16.681,14.660,0.034,5.246,0.164,V
2457437.84841,2016-02-19.3469456,bb,1.78,16.036,14.601,0.058,5.540,0.296,V
2457437.84967,2016-02-19.3482017,bb,1.99,16.129,14.581,0.053,5.644,0.272,V
2457437.85092,2016-02-19.3494554,bb,1.87,16.041,14.485,0.052,6.162,0.295,V
2457440.82807,2016-02-22.3268880,bb,2.01,15.888,14.687,0.073,5.116,0.339,V
2457440.82931,2016-02-22.3281288,bb,2.04,15.976,14.643,0.064,5.330,0.313,V
2457440.83055,2016-02-22.3293671,bb,2.01,15.888,14.792,0.080,4.647,0.339,V
2457442.78647,2016-02-24.2854715,bb,2.08,16.191,14.655,0.053,5.275,0.257,V
2457442.78771,2016-02-24.2867166,bb,2.08,16.146,14.547,0.050,5.822,0.268,V
2457442.78897,2016-02-24.2879793,bb,2.08,16.135,14.658,0.056,5.258,0.270,V
2457445.82124,2016-02-27.3205387,bb,1.80,16.568,14.563,0.034,5.738,0.182,V
2457445.82250,2016-02-27.3217958,bb,1.78,16.645,14.562,0.032,5.740,0.169,V
2457445.82374,2016-02-27.3230422,bb,1.82,16.706,14.619,0.032,5.448,0.160,V
2457447.79079,2016-02-29.2902791,bb,1.71,16.685,14.624,0.033,5.424,0.163,V
2457447.79203,2016-02-29.2915201,bb,1.77,16.624,14.544,0.032,5.834,0.173,V
2457447.79328,2016-02-29.2927737,bb,1.78,16.745,14.704,0.033,5.040,0.154,V
2457449.77034,2016-03-02.2700300,bb,1.71,16.656,14.590,0.033,5.593,0.167,V
2457449.77161,2016-03-02.2712947,bb,1.66,16.706,14.622,0.032,5.430,0.160,V
2457449.77286,2016-03-02.2725430,bb,1.63,16.725,14.667,0.033,5.214,0.157,V
2457451.79935,2016-03-04.2992317,bb,1.73,16.691,14.585,0.031,5.620,0.162,V
2457451.80060,2016-03-04.3004885,bb,1.71,16.803,14.620,0.029,5.446,0.146,V
2457451.80185,2016-03-04.3017363,bb,1.73,16.718,14.605,0.031,5.516,0.158,V
2457453.78774,2016-03-06.2878234,bb,1.78,16.660,14.648,0.034,5.305,0.167,V
2457453.78900,2016-03-06.2890775,bb,1.79,16.581,14.621,0.036,5.437,0.179,V
2457453.79026,2016-03-06.2903409,bb,1.73,16.626,14.607,0.034,5.509,0.172,V
2457458.78328,2016-03-11.2838464,bb,1.81,16.608,14.666,0.037,5.217,0.175,V
2457458.78453,2016-03-11.2850993,bb,1.72,16.681,14.739,0.037,4.880,0.164,V
2457458.78578,2016-03-11.2863496,bb,1.73,16.686,14.738,0.036,4.882,0.163,V
2457467.74016,2016-03-20.2415912,bb,2.00,16.093,14.690,0.060,5.104,0.281,V
2457467.74140,2016-03-20.2428310,bb,1.75,16.103,14.758,0.063,4.794,0.278,V
2457467.74264,2016-03-20.2440722,bb,1.86,16.149,14.568,0.051,5.709,0.267,V
2457476.72235,2016-03-29.2246151,bb,2.31,15.765,14.670,0.080,5.202,0.379,V
2457476.72360,2016-03-29.2258651,bb,2.33,15.904,14.541,0.062,5.855,0.334,V
2457476.72486,2016-03-29.2271232,bb,2.27,16.014,14.544,0.056,5.840,0.302,V
2457606.11408,2016-08-05.6171087,bb,2.19,16.576,14.575,0.035,5.676,0.180,V
2457606.11534,2016-08-05.6183622,bb,2.24,16.442,14.559,0.039,5.754,0.204,V
2457606.11661,2016-08-05.6196313,bb,2.20,16.534,14.532,0.035,5.901,0.188,V
2457609.11143,2016-08-08.6142074,bb,1.68,16.655,14.618,0.033,5.458,0.168,V
2457612.10299,2016-08-11.6055052,bb,1.67,16.582,14.631,0.036,5.386,0.179,V
2457612.10424,2016-08-11.6067597,bb,1.73,16.643,14.678,0.036,5.157,0.169,V
2457612.10549,2016-08-11.6080108,bb,1.71,16.716,14.649,0.033,5.302,0.159,V
2457617.09330,2016-08-16.5953729,bb,1.75,16.406,14.660,0.044,5.249,0.211,V
2457617.09455,2016-08-16.5966240,bb,1.74,16.523,14.672,0.040,5.192,0.189,V
2457617.09580,2016-08-16.5978773,bb,1.63,16.628,14.701,0.037,5.053,0.172,V
2457619.08449,2016-08-18.5863836,bb,1.98,15.813,14.559,0.069,5.759,0.363,V
2457619.08574,2016-08-18.5876413,bb,1.87,15.858,14.523,0.064,5.953,0.349,V
2457619.08699,2016-08-18.5888896,bb,1.91,15.799,14.475,0.065,6.222,0.368,V
2457620.11184,2016-08-19.6136421,bb,2.01,16.125,14.672,0.057,5.188,0.273,V
2457620.11310,2016-08-19.6149018,bb,1.70,16.111,14.700,0.060,5.056,0.276,V
2457620.11437,2016-08-19.6161768,bb,1.73,16.067,14.742,0.065,4.863,0.288,V
2457630.08645,2016-08-29.5873136,bb,1.70,16.655,14.668,0.035,5.207,0.167,V
2457630.08770,2016-08-29.5885694,bb,1.69,16.627,14.609,0.034,5.500,0.172,V
2457630.08897,2016-08-29.5898325,bb,1.73,16.692,14.624,0.032,5.425,0.162,V
2457638.07809,2016-09-06.5781896,bb,1.66,16.669,14.618,0.033,5.456,0.165,V
2457638.07934,2016-09-06.5794412,bb,1.68,16.667,14.633,0.034,5.376,0.166,V
2457638.08059,2016-09-06.5806906,bb,1.73,16.775,14.595,0.029,5.573,0.150,V
2457644.02534,2016-09-12.5248601,bb,1.78,16.606,14.650,0.036,5.298,0.175,V
2457644.02659,2016-09-12.5261151,bb,1.76,16.621,14.772,0.040,4.735,0.173,V
2457644.02785,2016-09-12.5273783,bb,1.86,16.582,14.617,0.036,5.458,0.180,V
2457658.05166,2016-09-26.5498591,bb,1.78,16.646,14.641,0.034,5.338,0.169,V
2457658.05292,2016-09-26.5511178,bb,1.74,16.665,14.576,0.032,5.664,0.166,V
2457658.05418,2016-09-26.5523820,bb,1.71,16.672,14.691,0.035,5.098,0.165,V
2457662.06443,2016-09-30.5622640,bb,1.78,15.536,14.503,0.085,6.058,0.469,V
2457662.06569,2016-09-30.5635278,bb,1.74,15.975,14.756,0.071,4.806,0.313,V
2457662.06693,2016-09-30.5647704,bb,1.67,16.199,14.722,0.056,4.955,0.255,V
2457664.10874,2016-10-02.6064008,bb,1.69,15.542,14.865,0.117,4.345,0.466,V
2457664.11003,2016-10-02.6076891,bb,1.74,15.688,14.915,0.107,4.148,0.408,V
2457664.11128,2016-10-02.6089400,bb,1.73,15.474,14.948,0.135,4.026,0.496,V
2457668.08424,2016-10-06.5815577,bb,1.97,16.581,14.613,0.036,5.478,0.179,V
2457668.08551,2016-10-06.5828229,bb,1.98,16.611,14.611,0.035,5.494,0.174,V
2457668.08676,2016-10-06.5840741,bb,1.97,16.534,14.612,0.037,5.482,0.187,V
2457669.99591,2016-10-08.4930629,bb,1.66,16.477,14.587,0.038,5.610,0.197,V
2457669.99717,2016-10-08.4943178,bb,1.55,16.316,14.583,0.044,5.630,0.229,V
2457669.99843,2016-10-08.4955813,bb,1.59,16.432,14.660,0.043,5.243,0.205,V
2457670.94644,2016-10-09.4435168,bb,1.67,16.701,14.873,0.041,4.312,0.161,V
2457670.94770,2016-10-09.4447701,bb,1.75,16.630,14.862,0.043,4.355,0.171,V
2457670.94895,2016-10-09.4460228,bb,1.69,16.665,14.852,0.041,4.397,0.166,V
2457672.03292,2016-10-10.5299056,bb,1.81,16.742,14.654,0.032,5.278,0.155,V
2457672.03419,2016-10-10.5311696,bb,1.74,16.653,14.638,0.034,5.355,0.168,V
2457672.03546,2016-10-10.5324483,bb,1.70,16.707,14.628,0.032,5.404,0.160,V
2457673.93710,2016-10-12.4339306,bb,1.64,16.324,14.620,0.046,5.443,0.227,V
2457673.93835,2016-10-12.4351848,bb,1.76,16.406,14.714,0.046,4.991,0.211,V
2457673.93959,2016-10-12.4364270,bb,1.69,16.226,14.556,0.047,5.778,0.249,V
2457676.92941,2016-10-15.4260074,bb,2.01,14.211,>14.211,99.990,6.020,1.588,V
2457677.92771,2016-10-16.4242302,bb,2.04,15.806,14.494,0.065,6.112,0.366,V
2457677.92896,2016-10-16.4254840,bb,2.04,15.789,14.852,0.092,4.396,0.371,V
2457677.93022,2016-10-16.4267388,bb,2.06,15.790,14.639,0.076,5.351,0.371,V
2457685.12690,2016-10-23.6229027,bb,2.05,16.505,14.580,0.037,5.644,0.192,V
2457685.12815,2016-10-23.6241548,bb,2.05,16.461,14.618,0.040,5.451,0.200,V
2457685.12940,2016-10-23.6254069,bb,2.09,16.423,14.538,0.039,5.870,0.208,V
2457688.02631,2016-10-26.5221262,bb,1.83,16.639,14.597,0.033,5.561,0.170,V
2457688.02755,2016-10-26.5233665,bb,1.62,16.662,14.566,0.032,5.722,0.167,V
2457688.02880,2016-10-26.5246133,bb,1.72,16.669,14.592,0.032,5.584,0.165,V
2457690.99137,2016-10-29.4869995,bb,1.94,16.722,14.632,0.032,5.383,0.158,V
2457690.99262,2016-10-29.4882506,bb,1.97,16.666,14.657,0.034,5.260,0.166,V
2457690.99388,2016-10-29.4895078,bb,1.99,16.669,14.622,0.033,5.434,0.166,V
2457696.06181,2016-11-03.5571523,bb,1.74,16.761,14.657,0.031,5.262,0.152,V
2457696.06308,2016-11-03.5584140,bb,1.65,16.798,14.677,0.031,5.164,0.147,V
2457696.06434,2016-11-03.5596827,bb,1.74,16.657,14.601,0.033,5.541,0.167,V
2457699.86703,2016-11-07.3621701,bb,1.61,16.410,14.595,0.041,5.567,0.210,V
2457699.86828,2016-11-07.3634255,bb,1.67,16.475,14.691,0.042,5.101,0.198,V
2457699.86953,2016-11-07.3646770,bb,1.78,16.393,14.787,0.050,4.667,0.213,V
2457700.88638,2016-11-08.3814788,bb,1.84,16.473,14.541,0.037,5.853,0.198,V
2457700.88763,2016-11-08.3827278,bb,1.85,16.346,14.632,0.045,5.387,0.223,V
2457700.88890,2016-11-08.3839968,bb,1.96,16.457,14.655,0.042,5.272,0.201,V
2457701.95806,2016-11-09.4531122,bb,1.78,16.544,14.652,0.038,5.285,0.186,V
2457701.95932,2016-11-09.4543670,bb,1.79,16.602,14.587,0.034,5.612,0.176,V
2457701.96058,2016-11-09.4556304,bb,1.74,16.505,14.628,0.039,5.408,0.192,V
2457704.85875,2016-11-12.3536738,bb,1.93,15.955,14.534,0.059,5.889,0.319,V
2457704.86000,2016-11-12.3549260,bb,1.80,16.060,14.669,0.061,5.206,0.290,V
2457704.86126,2016-11-12.3561918,bb,1.83,15.988,14.744,0.070,4.855,0.309,V
2457706.97658,2016-11-14.4714248,bb,1.67,15.865,14.671,0.073,5.196,0.347,V
