HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457288.01485,2015-09-22.5123299,bc,1.47,15.619,12.880,0.019,27.035,0.454,V
2457291.05001,2015-09-25.5473412,bc,1.72,15.709,12.889,0.017,26.798,0.417,V
2457291.05126,2015-09-25.5485903,bc,1.65,15.711,12.877,0.017,27.116,0.419,V
2457291.05252,2015-09-25.5498475,bc,1.66,15.672,12.868,0.018,27.335,0.431,V
2457297.85792,2015-10-02.3549381,bc,1.78,15.712,12.898,0.017,26.582,0.412,V
2457297.85918,2015-10-02.3561942,bc,1.82,15.697,12.883,0.017,26.958,0.422,V
2457297.86043,2015-10-02.3574467,bc,1.83,15.684,12.887,0.018,26.855,0.424,V
2457300.85448,2015-10-05.3513682,bc,1.39,15.729,12.835,0.016,28.190,0.413,V
2457300.85575,2015-10-05.3526431,bc,1.41,15.721,12.879,0.017,27.064,0.412,V
2457300.85704,2015-10-05.3539263,bc,1.43,15.792,12.871,0.016,27.254,0.387,V
2457305.04177,2015-10-09.5384971,bc,1.43,15.836,12.865,0.015,27.405,0.376,V
2457305.04302,2015-10-09.5397502,bc,1.50,15.834,12.860,0.015,27.536,0.375,V
2457305.04427,2015-10-09.5410015,bc,1.51,15.861,12.888,0.015,26.840,0.366,V
2457308.92572,2015-10-13.4223135,bc,1.40,15.883,12.889,0.015,26.812,0.359,V
2457308.92697,2015-10-13.4235653,bc,1.40,15.869,12.883,0.015,26.949,0.365,V
2457308.92823,2015-10-13.4248241,bc,1.44,15.835,12.869,0.015,27.309,0.374,V
2457314.83672,2015-10-19.3331387,bc,1.37,15.369,12.910,0.023,26.300,0.555,V
2457314.83763,2015-10-19.3340532,bc,1.41,15.362,12.879,0.023,27.067,0.573,V
2457314.83854,2015-10-19.3349569,bc,1.39,15.194,12.896,0.026,26.652,0.651,V
2457315.79545,2015-10-20.2918434,bc,1.47,15.361,12.879,0.022,27.056,0.561,V
2457315.79671,2015-10-20.2931042,bc,1.56,15.257,12.922,0.025,25.994,0.611,V
2457315.79797,2015-10-20.2943599,bc,1.46,15.029,12.888,0.031,26.841,0.764,V
2457316.77404,2015-10-21.2704138,bc,1.49,15.452,12.879,0.021,27.080,0.521,V
2457316.77495,2015-10-21.2713194,bc,1.51,15.597,12.879,0.018,27.054,0.453,V
2457316.77586,2015-10-21.2722263,bc,1.49,15.466,12.886,0.021,26.882,0.514,V
2457319.82823,2015-10-24.3245341,bc,1.46,15.766,12.855,0.016,27.666,0.397,V
2457319.82950,2015-10-24.3257995,bc,1.46,15.665,12.887,0.018,26.861,0.435,V
2457319.83074,2015-10-24.3270431,bc,1.52,15.651,12.923,0.019,25.980,0.436,V
2457321.95052,2015-10-26.4467789,bc,1.43,15.418,12.912,0.023,26.251,0.535,V
2457321.95177,2015-10-26.4480305,bc,1.47,15.387,12.900,0.022,26.546,0.549,V
2457321.95303,2015-10-26.4492861,bc,1.52,15.532,12.868,0.020,27.349,0.488,V
2457324.95689,2015-10-29.4530989,bc,1.67,15.604,12.913,0.019,26.220,0.457,V
2457324.95814,2015-10-29.4543471,bc,1.69,15.482,12.912,0.021,26.232,0.504,V
2457327.78316,2015-11-01.2793289,bc,1.42,15.900,12.849,0.014,27.802,0.354,V
2457327.78441,2015-11-01.2805851,bc,1.43,15.902,12.881,0.014,27.023,0.352,V
2457327.78566,2015-11-01.2818319,bc,1.52,15.882,12.873,0.015,27.185,0.356,V
2457332.86217,2015-11-06.3582995,bc,1.44,15.876,12.900,0.015,26.526,0.363,V
2457332.86342,2015-11-06.3595402,bc,1.47,15.873,12.887,0.015,26.859,0.364,V
2457332.86466,2015-11-06.3607847,bc,1.45,15.850,12.872,0.015,27.234,0.371,V
2457342.83650,2015-11-16.3326206,bc,1.49,15.655,12.884,0.018,26.948,0.437,V
2457342.83740,2015-11-16.3335258,bc,1.49,15.682,12.884,0.018,26.927,0.428,V
2457342.83831,2015-11-16.3344315,bc,1.46,15.632,12.899,0.019,26.563,0.446,V
2457357.90276,2015-12-01.3991065,bc,1.52,15.746,12.874,0.016,27.190,0.402,V
2457357.90402,2015-12-01.4003622,bc,1.52,15.775,12.862,0.016,27.472,0.397,V
2457357.90527,2015-12-01.4016151,bc,1.51,15.754,12.888,0.017,26.838,0.403,V
2457358.82389,2015-12-02.3202543,bc,1.45,15.879,12.869,0.015,27.294,0.363,V
2457358.82515,2015-12-02.3215173,bc,1.39,15.904,12.888,0.015,26.855,0.352,V
2457358.82640,2015-12-02.3227623,bc,1.45,15.860,12.880,0.015,27.053,0.364,V
2457362.87654,2015-12-06.3730141,bc,1.50,15.852,12.884,0.015,26.934,0.371,V
2457362.87779,2015-12-06.3742646,bc,1.57,15.874,12.897,0.015,26.614,0.364,V
2457362.87906,2015-12-06.3755293,bc,1.48,15.886,12.886,0.015,26.885,0.360,V
2457366.78140,2015-12-10.2779935,bc,1.66,15.827,12.882,0.015,26.993,0.375,V
2457366.78265,2015-12-10.2792459,bc,1.66,15.813,12.854,0.015,27.666,0.380,V
2457366.78390,2015-12-10.2804959,bc,1.74,15.820,12.900,0.016,26.527,0.378,V
2457370.79281,2015-12-14.2895422,bc,1.39,15.885,12.857,0.014,27.616,0.357,V
2457370.79406,2015-12-14.2907978,bc,1.45,15.876,12.874,0.015,27.185,0.356,V
2457370.79531,2015-12-14.2920487,bc,1.45,15.901,12.889,0.015,26.820,0.358,V
2457377.84215,2015-12-21.3391724,bc,1.58,15.630,12.895,0.019,26.678,0.449,V
2457377.84340,2015-12-21.3404246,bc,1.57,15.609,12.862,0.018,27.503,0.454,V
2457384.81580,2015-12-28.3131478,bc,1.57,15.684,12.883,0.018,26.947,0.424,V
2457384.81705,2015-12-28.3144032,bc,1.54,15.669,12.889,0.018,26.801,0.431,V
2457384.81830,2015-12-28.3156538,bc,1.46,15.582,12.872,0.018,27.248,0.461,V
2457385.71717,2015-12-29.2145641,bc,2.26,15.768,12.864,0.015,27.422,0.390,V
2457385.71842,2015-12-29.2158141,bc,2.25,15.780,12.870,0.016,27.291,0.387,V
2457385.71967,2015-12-29.2170678,bc,2.21,15.787,12.872,0.016,27.213,0.386,V
2457389.81222,2016-01-02.3098282,bc,1.67,15.800,12.866,0.016,27.391,0.386,V
2457389.81346,2016-01-02.3110790,bc,1.61,15.794,12.879,0.016,27.054,0.392,V
2457389.81473,2016-01-02.3123468,bc,1.64,15.835,12.878,0.015,27.093,0.376,V
2457391.79181,2016-01-04.2895285,bc,1.51,15.912,12.865,0.014,27.410,0.351,V
2457391.79306,2016-01-04.2907805,bc,1.45,15.850,12.868,0.015,27.353,0.374,V
2457391.79430,2016-01-04.2920225,bc,1.45,15.882,12.864,0.015,27.426,0.365,V
2457395.78170,2016-01-08.2796464,bc,1.74,15.793,12.872,0.016,27.238,0.388,V
2457395.78294,2016-01-08.2808887,bc,1.75,15.807,12.892,0.016,26.731,0.383,V
2457395.78418,2016-01-08.2821259,bc,1.72,15.873,12.903,0.015,26.464,0.362,V
2457398.76746,2016-01-11.2655840,bc,1.51,15.899,12.886,0.015,26.887,0.356,V
2457398.76871,2016-01-11.2668365,bc,1.46,15.838,12.897,0.016,26.601,0.374,V
2457398.76996,2016-01-11.2680900,bc,1.63,15.880,12.905,0.015,26.431,0.365,V
2457403.74644,2016-01-16.2448756,bc,1.45,15.822,12.871,0.015,27.254,0.377,V
2457403.74769,2016-01-16.2461246,bc,1.46,15.885,12.870,0.015,27.266,0.363,V
2457403.74895,2016-01-16.2473780,bc,1.43,15.831,12.905,0.016,26.417,0.373,V
2457407.75217,2016-01-20.2508608,bc,1.50,15.618,12.891,0.019,26.759,0.454,V
2457407.75342,2016-01-20.2521111,bc,1.51,15.733,12.897,0.017,26.628,0.409,V
2457407.75467,2016-01-20.2533633,bc,1.48,15.585,12.880,0.019,27.034,0.461,V
2457410.70706,2016-01-23.2059383,bc,1.78,15.178,12.882,0.027,26.993,0.664,V
2457410.70832,2016-01-23.2071954,bc,1.84,15.307,12.913,0.025,26.232,0.592,V
2457410.71208,2016-01-23.2109621,bc,1.73,15.403,12.894,0.023,26.676,0.543,V
2457411.74022,2016-01-24.2391640,bc,1.51,15.531,12.813,0.019,28.768,0.491,V
2457411.74147,2016-01-24.2404153,bc,1.51,15.545,12.911,0.020,26.274,0.479,V
2457411.74271,2016-01-24.2416637,bc,1.48,15.487,12.887,0.021,26.873,0.508,V
2457413.73090,2016-01-26.2299784,bc,1.48,15.912,12.892,0.014,26.743,0.356,V
2457413.73215,2016-01-26.2312300,bc,1.49,15.847,12.872,0.015,27.237,0.373,V
2457413.73340,2016-01-26.2324825,bc,1.47,15.836,12.884,0.015,26.954,0.376,V
2457418.71741,2016-01-31.2168261,bc,1.69,15.829,12.885,0.016,26.898,0.378,V
2457418.71866,2016-01-31.218075,bc,1.72,15.895,12.899,0.015,26.570,0.358,V
2457418.71992,2016-01-31.2193314,bc,1.69,15.810,12.879,0.016,27.069,0.385,V
2457553.09682,2016-06-13.6001549,bc,1.49,15.828,12.860,0.015,27.532,0.382,V
2457553.09809,2016-06-13.6014189,bc,1.42,15.818,12.864,0.015,27.430,0.382,V
2457553.09934,2016-06-13.6026723,bc,1.45,15.850,12.894,0.015,26.692,0.371,V
2457561.08731,2016-06-21.5903274,bc,1.40,15.367,12.873,0.023,27.224,0.561,V
2457561.08857,2016-06-21.5915795,bc,1.51,15.516,12.867,0.020,27.356,0.495,V
2457561.08983,2016-06-21.5928364,bc,1.45,15.510,12.869,0.020,27.306,0.493,V
2457575.09637,2016-07-05.5986885,bc,1.51,15.843,12.864,0.015,27.425,0.372,V
2457575.09763,2016-07-05.5999549,bc,1.45,15.888,12.869,0.015,27.324,0.359,V
2457575.09889,2016-07-05.6012101,bc,1.44,15.911,12.897,0.015,26.599,0.352,V
2457584.04181,2016-07-14.5436256,bc,1.55,15.856,12.884,0.015,26.955,0.369,V
2457584.04309,2016-07-14.5448997,bc,1.54,15.883,12.863,0.014,27.461,0.364,V
2457584.04434,2016-07-14.5461519,bc,1.65,15.868,12.882,0.015,26.985,0.365,V
2457588.01841,2016-07-18.5199903,bc,1.58,15.561,12.877,0.019,27.124,0.476,V
2457588.01968,2016-07-18.52125,bc,1.60,15.545,12.865,0.020,27.403,0.482,V
2457588.02094,2016-07-18.5225193,bc,1.59,15.463,12.877,0.021,27.097,0.515,V
2457597.12369,2016-07-27.6246896,bc,1.68,15.653,12.892,0.018,26.733,0.441,V
2457597.12495,2016-07-27.6259560,bc,1.65,15.561,12.860,0.019,27.537,0.477,V
2457597.12622,2016-07-27.6272185,bc,2.01,15.572,12.912,0.020,26.246,0.470,V
2457598.03138,2016-07-28.5323211,bc,1.57,15.819,12.863,0.015,27.469,0.383,V
2457598.03263,2016-07-28.533575,bc,1.58,15.798,12.882,0.016,26.963,0.386,V
2457598.03387,2016-07-28.5348165,bc,1.43,15.785,12.856,0.016,27.644,0.395,V
2457602.05260,2016-08-01.5532783,bc,1.48,15.920,12.864,0.014,27.447,0.351,V
2457602.05386,2016-08-01.5545423,bc,1.48,15.910,12.871,0.014,27.259,0.358,V
2457602.05513,2016-08-01.5558055,bc,1.50,15.870,12.863,0.015,27.463,0.366,V
2457606.04074,2016-08-05.5411587,bc,2.22,15.695,12.843,0.017,27.957,0.423,V
2457606.04202,2016-08-05.5424324,bc,2.14,15.659,12.888,0.018,26.837,0.435,V
2457606.04328,2016-08-05.5436969,bc,1.73,15.774,12.864,0.016,27.456,0.394,V
2457609.03516,2016-08-08.5353815,bc,1.47,15.884,12.878,0.015,27.083,0.361,V
2457609.03642,2016-08-08.5366357,bc,1.51,15.932,12.901,0.014,26.514,0.343,V
2457609.03768,2016-08-08.5378920,bc,1.45,15.856,12.865,0.015,27.419,0.368,V
2457612.95006,2016-08-12.4500093,bc,1.66,15.807,12.878,0.016,27.081,0.384,V
2457612.95132,2016-08-12.4512733,bc,1.55,15.719,12.872,0.017,27.251,0.418,V
2457612.95257,2016-08-12.4525268,bc,1.57,15.809,12.852,0.015,27.737,0.384,V
2457615.95520,2016-08-15.4549582,bc,1.44,15.028,12.877,0.030,27.117,0.756,V
2457615.95645,2016-08-15.4562049,bc,1.45,14.847,12.868,0.035,27.345,0.894,V
2457615.95770,2016-08-15.4574577,bc,1.44,15.483,12.864,0.021,27.431,0.509,V
2457618.00402,2016-08-17.5036409,bc,1.46,15.526,12.892,0.020,26.746,0.486,V
2457618.00528,2016-08-17.5048937,bc,1.44,15.532,12.865,0.020,27.402,0.488,V
2457618.00654,2016-08-17.5061598,bc,1.41,15.556,12.877,0.020,27.120,0.477,V
2457625.94723,2016-08-25.4463268,bc,1.47,15.863,12.885,0.015,26.900,0.369,V
2457625.94848,2016-08-25.4475791,bc,1.39,15.836,12.866,0.015,27.379,0.374,V
2457625.94975,2016-08-25.4488442,bc,1.42,15.826,12.866,0.015,27.396,0.379,V
2457626.94166,2016-08-26.4406927,bc,1.60,15.848,12.869,0.015,27.302,0.372,V
2457626.94293,2016-08-26.4419572,bc,1.59,15.913,12.909,0.015,26.310,0.351,V
2457626.94418,2016-08-26.4432101,bc,1.67,15.792,12.865,0.016,27.425,0.391,V
2457636.95926,2016-09-05.4576532,bc,1.41,15.863,12.894,0.015,26.691,0.364,V
2457636.96051,2016-09-05.4589072,bc,1.45,15.892,12.901,0.015,26.516,0.357,V
2457636.96177,2016-09-05.4601718,bc,1.42,15.904,12.878,0.014,27.074,0.358,V
2457639.94600,2016-09-08.4442252,bc,1.43,15.859,12.878,0.015,27.084,0.372,V
2457639.94726,2016-09-08.4454777,bc,1.52,15.825,12.842,0.015,28.017,0.378,V
2457639.94851,2016-09-08.4467304,bc,1.45,15.846,12.876,0.015,27.132,0.372,V
2457651.99932,2016-09-20.4968694,bc,1.42,14.592,12.881,0.045,27.009,1.129,V
2457652.00059,2016-09-20.4981326,bc,1.42,14.430,12.780,0.049,29.654,1.311,V
2457652.00184,2016-09-20.4993819,bc,1.46,14.377,12.941,0.058,25.542,1.371,V
2457652.96468,2016-09-21.4621760,bc,1.44,15.692,12.900,0.018,26.546,0.422,V
2457652.96595,2016-09-21.4634451,bc,1.43,15.773,12.896,0.016,26.635,0.394,V
2457652.96720,2016-09-21.4646967,bc,1.42,15.700,12.868,0.017,27.328,0.421,V
2457656.99247,2016-09-25.4897652,bc,1.53,15.916,12.874,0.014,27.177,0.350,V
2457656.99373,2016-09-25.4910297,bc,1.41,15.882,12.860,0.014,27.543,0.365,V
2457656.99500,2016-09-25.4922936,bc,1.43,15.885,12.896,0.015,26.629,0.366,V
2457664.04710,2016-10-02.5440787,bc,1.44,15.625,12.862,0.018,27.481,0.448,V
2457664.04837,2016-10-02.5453409,bc,1.47,15.697,12.894,0.017,26.703,0.425,V
2457664.04962,2016-10-02.5465962,bc,1.44,15.726,12.890,0.017,26.791,0.409,V
2457668.00542,2016-10-06.5022287,bc,1.50,15.823,12.863,0.015,27.467,0.379,V
2457668.00670,2016-10-06.5035152,bc,1.47,15.936,12.876,0.014,27.134,0.349,V
2457668.00796,2016-10-06.5047712,bc,1.47,15.873,12.862,0.015,27.500,0.366,V
2457669.92804,2016-10-08.4247813,bc,1.48,15.881,12.897,0.015,26.626,0.361,V
2457669.92929,2016-10-08.4260353,bc,1.45,15.864,12.874,0.015,27.182,0.364,V
2457669.93056,2016-10-08.4272967,bc,1.46,15.843,12.869,0.015,27.301,0.370,V
2457672.84283,2016-10-11.3394740,bc,1.50,15.666,12.844,0.017,27.927,0.438,V
2457672.84410,2016-10-11.3407376,bc,1.46,15.708,12.882,0.017,26.970,0.416,V
2457672.84536,2016-10-11.3419943,bc,1.39,15.731,12.897,0.017,26.595,0.408,V
2457675.93644,2016-10-14.4329791,bc,1.42,15.550,12.849,0.019,27.811,0.477,V
2457675.93771,2016-10-14.4342424,bc,1.46,15.539,12.859,0.020,27.562,0.481,V
2457675.93896,2016-10-14.4354969,bc,1.51,15.600,12.870,0.019,27.297,0.458,V
2457681.95658,2016-10-20.4529466,bc,1.69,15.733,12.907,0.017,26.366,0.408,V
2457681.95782,2016-10-20.4541930,bc,1.76,15.716,12.892,0.017,26.753,0.414,V
2457681.95907,2016-10-20.4554452,bc,1.65,15.688,12.894,0.018,26.688,0.424,V
2457686.99609,2016-10-25.4923516,bc,1.49,15.882,12.913,0.015,26.215,0.359,V
2457686.99735,2016-10-25.4936130,bc,1.60,15.828,12.877,0.015,27.093,0.378,V
2457686.99860,2016-10-25.4948686,bc,1.50,15.843,12.877,0.015,27.098,0.376,V
2457689.98331,2016-10-28.4795204,bc,1.52,15.758,12.867,0.016,27.340,0.398,V
2457689.98456,2016-10-28.4807728,bc,1.54,15.723,12.895,0.017,26.656,0.412,V
2457689.98582,2016-10-28.4820284,bc,1.56,15.778,12.886,0.016,26.880,0.394,V
2457690.92607,2016-10-29.4222659,bc,1.69,15.887,12.878,0.015,27.095,0.366,V
2457690.92733,2016-10-29.4235309,bc,1.78,15.893,12.869,0.014,27.317,0.361,V
2457690.92859,2016-10-29.4247839,bc,1.73,15.855,12.892,0.015,26.736,0.367,V
2457694.81734,2016-11-02.3134859,bc,1.58,15.874,12.874,0.015,27.189,0.363,V
2457694.81859,2016-11-02.3147358,bc,1.62,15.851,12.874,0.015,27.188,0.370,V
2457694.81990,2016-11-02.3160511,bc,1.62,15.838,12.886,0.015,26.879,0.371,V
2457697.96944,2016-11-05.4655659,bc,1.55,15.840,12.887,0.015,26.857,0.378,V
2457697.97071,2016-11-05.4668322,bc,1.64,15.847,12.842,0.015,27.998,0.375,V
2457697.97196,2016-11-05.4680870,bc,1.65,15.843,12.870,0.015,27.289,0.379,V
2457700.90842,2016-11-08.4045302,bc,1.41,15.763,12.875,0.016,27.167,0.397,V
2457700.90968,2016-11-08.4057945,bc,1.42,15.766,12.821,0.015,28.529,0.401,V
2457700.91095,2016-11-08.4070585,bc,1.40,15.808,12.873,0.016,27.225,0.388,V
2457703.85010,2016-11-11.3462065,bc,1.49,15.685,12.898,0.018,26.602,0.424,V
2457703.85137,2016-11-11.3474759,bc,1.51,15.640,12.878,0.018,27.087,0.445,V
2457703.85261,2016-11-11.3487174,bc,1.49,15.799,12.906,0.016,26.378,0.387,V
2457705.94922,2016-11-13.4453298,bc,1.80,15.465,12.897,0.021,26.621,0.512,V
2457705.95047,2016-11-13.4465875,bc,1.84,15.456,12.867,0.021,27.355,0.520,V
2457705.95174,2016-11-13.4478491,bc,1.80,15.409,12.891,0.022,26.768,0.537,V
2457709.93699,2016-11-17.4331219,bc,1.66,15.475,12.877,0.021,27.116,0.514,V
2457709.93824,2016-11-17.4343777,bc,1.54,15.677,12.874,0.018,27.193,0.435,V
2457709.93949,2016-11-17.4356287,bc,1.57,15.581,12.909,0.020,26.324,0.467,V
2457710.84892,2016-11-18.3450697,bc,1.49,15.808,12.918,0.016,26.107,0.384,V
2457710.85019,2016-11-18.3463337,bc,1.65,15.742,12.881,0.017,27.009,0.403,V
2457710.85147,2016-11-18.3476087,bc,1.60,15.748,12.846,0.016,27.879,0.402,V
2457713.76420,2016-11-21.2603746,bc,1.49,99.990,99.990,99.990,99.990,99.990,V
2457713.76545,2016-11-21.2616265,bc,1.57,99.990,99.990,99.990,99.990,99.990,V
2457715.82180,2016-11-23.3180057,bc,2.02,15.762,12.902,0.016,26.484,0.391,V
2457715.82307,2016-11-23.3192738,bc,2.10,15.691,12.879,0.017,27.067,0.421,V
2457715.82432,2016-11-23.3205253,bc,2.03,15.817,12.858,0.015,27.582,0.381,V
2457720.90299,2016-11-28.3992856,bc,1.71,15.487,12.876,0.021,27.142,0.507,V
2457720.90424,2016-11-28.4005412,bc,1.61,15.387,12.867,0.021,27.355,0.548,V
2457720.90550,2016-11-28.4017913,bc,1.66,15.488,12.911,0.020,26.263,0.501,V
2457721.90280,2016-11-29.3991216,bc,1.64,15.833,12.861,0.015,27.511,0.375,V
2457721.90406,2016-11-29.4003778,bc,1.69,15.857,12.859,0.015,27.555,0.371,V
2457721.90533,2016-11-29.4016420,bc,1.65,15.850,12.862,0.015,27.477,0.371,V
2457735.86321,2016-12-13.3599394,bc,1.53,15.380,12.882,0.023,26.991,0.557,V
2457735.86447,2016-12-13.3611956,bc,1.57,15.530,12.881,0.020,27.032,0.487,V
