HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2456268.03838,2012-12-06.5342422,ba,2.41,15.819,11.944,0.007,64.013,0.439,V
2456270.04448,2012-12-08.5402525,ba,2.25,14.333,12.046,0.033,58.257,1.757,V
2456270.04606,2012-12-08.5418394,ba,2.40,15.472,11.911,0.012,66.000,0.735,V
2456277.00372,2012-12-15.4992563,ba,2.26,15.904,11.986,0.008,61.581,0.424,V
2456277.00569,2012-12-15.5012263,ba,2.31,15.892,11.960,0.007,63.062,0.424,V
2456287.97557,2012-12-26.4708516,ba,2.17,15.572,11.977,0.009,62.090,0.502,V
2456287.97721,2012-12-26.4724959,ba,2.31,14.643,12.028,0.021,59.212,1.125,V
2456288.97704,2012-12-27.4723089,ba,2.06,15.600,11.979,0.009,61.960,0.505,V
2456288.97869,2012-12-27.4739565,ba,2.08,15.601,11.997,0.009,60.994,0.486,V
2456300.94982,2013-01-08.4450353,ba,1.73,15.941,12.019,0.007,59.757,0.356,V
2456300.95180,2013-01-08.4470164,ba,1.77,15.944,12.026,0.006,59.368,0.349,V
2456302.93873,2013-01-10.4339631,ba,1.69,16.237,12.700,0.008,31.903,0.257,V
2456302.94069,2013-01-10.4359211,ba,1.75,16.226,12.671,0.008,32.784,0.260,V
2456310.91739,2013-01-18.4127310,ba,1.76,15.911,12.001,0.006,60.739,0.359,V
2456313.90897,2013-01-21.4043809,ba,2.22,15.784,11.997,0.008,60.967,0.409,V
2456313.91078,2013-01-21.4061815,ba,2.26,15.783,11.982,0.008,61.832,0.411,V
2456315.90562,2013-01-23.4010751,ba,2.16,15.797,12.002,0.008,60.670,0.408,V
2456315.90734,2013-01-23.4027995,ba,2.14,15.734,11.996,0.008,61.053,0.423,V
2456318.86423,2013-01-26.3597724,ba,2.04,15.580,12.008,0.009,60.350,0.484,V
2456318.86587,2013-01-26.3614131,ba,2.05,15.597,12.020,0.009,59.670,0.475,V
2456325.87896,2013-02-02.3747474,ba,2.28,15.854,11.983,0.007,61.762,0.377,V
2456325.88092,2013-02-02.3767078,ba,2.30,15.855,11.982,0.006,61.844,0.374,V
2456350.74876,2013-02-27.2459038,ba,2.42,15.713,11.959,0.007,63.105,0.420,V
2456350.75052,2013-02-27.2476660,ba,2.41,15.708,11.956,0.007,63.306,0.428,V
2456356.76636,2013-03-05.2639303,ba,2.24,16.124,12.624,0.009,34.234,0.288,V
2456356.76828,2013-03-05.2658512,ba,2.22,16.123,12.612,0.009,34.598,0.286,V
2456405.73696,2013-04-23.2384863,ba,2.27,15.665,11.972,0.008,62.425,0.456,V
2456405.73894,2013-04-23.2404733,ba,2.25,15.662,11.967,0.008,62.646,0.453,V
2456522.12817,2013-08-17.6319702,ba,2.12,15.387,12.136,0.012,53.635,0.568,V
2456522.12955,2013-08-17.6333386,ba,2.10,15.341,12.165,0.013,52.224,0.587,V
2456524.12107,2013-08-19.6247535,ba,2.06,15.597,11.991,0.009,61.347,0.490,V
2456524.12244,2013-08-19.6261258,ba,2.07,15.592,11.977,0.009,62.066,0.483,V
2456526.11760,2013-08-21.6211770,ba,1.93,15.199,11.967,0.012,62.661,0.696,V
2456526.11897,2013-08-21.6225487,ba,1.98,15.195,12.078,0.013,56.602,0.710,V
2456528.11062,2013-08-23.6140681,ba,1.79,15.447,12.043,0.010,58.439,0.544,V
2456528.11200,2013-08-23.6154601,ba,1.81,15.455,12.031,0.010,59.091,0.555,V
2456532.11319,2013-08-27.6163965,ba,2.01,15.564,12.047,0.010,58.246,0.493,V
2456532.11456,2013-08-27.6177687,ba,1.80,15.583,11.969,0.009,62.571,0.498,V
2456534.11279,2013-08-29.6158736,ba,2.12,15.631,12.036,0.009,58.842,0.468,V
2456534.11416,2013-08-29.6172401,ba,2.11,15.594,11.961,0.008,63.049,0.471,V
2456536.13938,2013-08-31.6423254,ba,2.26,15.113,12.752,0.026,30.410,0.706,V
2456536.14075,2013-08-31.6436934,ba,2.32,15.041,12.729,0.027,31.064,0.759,V
2456537.08717,2013-09-01.5900458,ba,1.81,15.612,11.994,0.009,61.123,0.471,V
2456537.08853,2013-09-01.5914131,ba,1.77,15.588,11.961,0.009,63.039,0.490,V
2456538.09593,2013-09-02.5987343,ba,2.00,15.646,12.023,0.009,59.559,0.458,V
2456538.09730,2013-09-02.6001091,ba,1.80,15.666,12.067,0.009,57.177,0.447,V
2456539.09080,2013-09-03.5935398,ba,1.79,15.615,11.968,0.009,62.631,0.482,V
2456539.09218,2013-09-03.5949200,ba,1.79,15.628,12.000,0.009,60.796,0.477,V
2456544.08214,2013-09-08.5845237,ba,2.13,15.626,12.011,0.008,60.189,0.457,V
2456544.08350,2013-09-08.5858925,ba,2.14,15.600,11.956,0.009,63.310,0.491,V
2456555.03922,2013-09-19.5407726,ba,2.15,15.114,12.030,0.014,59.159,0.743,V
2456555.04059,2013-09-19.5421407,ba,2.18,15.052,11.957,0.014,63.240,0.818,V
2456557.06879,2013-09-21.5701718,ba,1.80,15.388,11.948,0.010,63.780,0.600,V
2456557.07017,2013-09-21.5715543,ba,1.78,15.405,12.045,0.011,58.336,0.569,V
2456560.08090,2013-09-24.5820387,ba,2.11,15.446,11.956,0.010,63.293,0.564,V
2456560.08228,2013-09-24.5834180,ba,2.10,15.497,11.961,0.009,63.023,0.532,V
2456564.08494,2013-09-28.5857451,ba,2.02,14.809,11.965,0.019,62.757,1.116,V
2456564.08629,2013-09-28.5870972,ba,2.01,15.016,11.990,0.016,61.374,0.918,V
2456565.05020,2013-09-29.5509276,ba,2.33,15.589,12.005,0.009,60.530,0.503,V
2456565.05157,2013-09-29.5522956,ba,2.35,15.577,11.979,0.009,61.980,0.504,V
2456569.05898,2013-10-03.5593787,ba,1.79,13.902,12.079,0.051,56.539,2.629,V
2456569.06034,2013-10-03.5607363,ba,1.69,14.385,12.026,0.030,59.375,1.606,V
2456570.01244,2013-10-04.5127633,ba,1.80,15.622,12.001,0.009,60.769,0.484,V
2456570.01381,2013-10-04.5141269,ba,1.99,15.624,11.996,0.009,61.039,0.473,V
2456574.04545,2013-10-08.5454266,ba,1.90,14.709,11.969,0.021,62.563,1.206,V
2456574.04681,2013-10-08.5467937,ba,1.80,14.289,12.047,0.029,58.227,1.554,V
2456575.00890,2013-10-09.5087917,ba,2.10,15.586,11.928,0.008,64.953,0.506,V
2456575.01026,2013-10-09.5101589,ba,2.08,15.658,12.042,0.009,58.462,0.461,V
2456590.03347,2013-10-24.5321236,bc,1.69,15.283,12.266,0.015,47.604,0.622,V
2456590.03483,2013-10-24.5334888,bc,1.73,15.282,12.230,0.014,49.233,0.621,V
2456593.03520,2013-10-27.5336203,bc,1.46,15.182,11.959,0.012,63.091,0.714,V
2456594.03455,2013-10-28.5328828,bc,1.62,15.072,11.994,0.014,61.106,0.756,V
2456594.03592,2013-10-28.5342541,bc,1.52,15.117,11.974,0.013,62.233,0.751,V
2456598.03082,2013-11-01.5288461,bc,1.72,15.348,11.945,0.010,63.949,0.593,V
2456598.03219,2013-11-01.5302123,bc,1.75,15.408,11.969,0.010,62.591,0.578,V
2456600.02825,2013-11-03.5261228,bc,2.17,15.242,11.979,0.012,61.983,0.670,V
2456600.02966,2013-11-03.5275327,bc,2.32,15.338,11.994,0.011,61.138,0.599,V
2456601.02740,2013-11-04.5252028,bc,1.97,15.675,12.051,0.013,58.039,0.665,V
2456601.02879,2013-11-04.5265800,bc,2.00,15.560,11.990,0.012,61.323,0.699,V
2456606.01818,2013-11-09.5156126,bc,2.24,15.596,12.100,0.015,55.476,0.741,V
2456606.01955,2013-11-09.5169793,bc,2.27,15.633,12.091,0.014,55.923,0.754,V
2456615.88392,2013-11-19.3806953,bc,2.24,99.990,99.990,99.990,99.990,99.990,V
2456615.88533,2013-11-19.3821015,bc,2.16,99.990,99.990,99.990,99.990,99.990,V
2456625.88440,2013-11-29.3806092,bc,1.58,16.041,12.528,0.011,37.390,0.376,V
2456625.88577,2013-11-29.3819800,bc,1.54,16.029,12.517,0.011,37.778,0.380,V
2456629.86823,2013-12-03.3642385,bc,1.46,15.619,12.008,0.008,60.372,0.447,V
2456629.86971,2013-12-03.3657173,bc,1.44,15.614,11.990,0.008,61.378,0.453,V
2456630.97550,2013-12-04.4714650,bc,1.61,15.990,12.742,0.011,30.702,0.316,V
2456630.97695,2013-12-04.4729060,bc,1.52,15.983,12.730,0.011,31.028,0.314,V
2456631.97696,2013-12-05.4728736,bc,1.40,15.586,11.991,0.008,61.300,0.471,V
2456631.97833,2013-12-05.4742416,bc,1.43,15.635,12.008,0.008,60.360,0.451,V
2456632.95780,2013-12-06.4536733,bc,2.42,15.607,12.034,0.009,58.917,0.481,V
2456632.95918,2013-12-06.4550481,bc,2.42,15.611,12.035,0.009,58.850,0.485,V
2456635.83615,2013-12-09.3319056,bc,2.31,15.528,11.984,0.009,61.670,0.516,V
2456635.83753,2013-12-09.3332880,bc,2.22,15.510,11.999,0.010,60.843,0.520,V
2456636.84227,2013-12-10.3379825,bc,1.53,15.576,12.012,0.008,60.137,0.474,V
2456636.84364,2013-12-10.3393560,bc,1.53,15.581,12.008,0.008,60.333,0.474,V
2456637.96977,2013-12-11.4654457,bc,1.82,15.588,12.026,0.008,59.325,0.471,V
2456637.97148,2013-12-11.4671506,bc,1.88,15.585,12.036,0.008,58.809,0.472,V
2456638.96482,2013-12-12.4604547,bc,1.43,15.532,11.981,0.008,61.897,0.494,V
2456638.96619,2013-12-12.4618225,bc,1.39,15.542,11.972,0.008,62.427,0.485,V
2456652.82178,2013-12-26.3170648,bc,1.54,15.725,12.255,0.009,48.083,0.408,V
2456652.82329,2013-12-26.3185822,bc,1.54,15.726,12.232,0.009,49.073,0.409,V
2456656.89414,2013-12-30.3893832,bc,1.51,15.604,11.979,0.008,61.989,0.458,V
2456656.89545,2013-12-30.3906913,bc,1.62,15.617,11.988,0.008,61.451,0.452,V
2456661.92073,2014-01-04.4159432,bb,2.50,15.756,12.015,0.007,59.962,0.405,V
2456674.96236,2014-01-17.4576728,bc,1.57,15.497,11.996,0.009,61.054,0.511,V
2456674.96371,2014-01-17.4590219,bc,1.59,15.455,11.980,0.010,61.928,0.538,V
2456676.87676,2014-01-19.3721149,bc,2.28,15.506,11.990,0.009,61.318,0.510,V
2456676.87813,2014-01-19.3734756,bc,2.28,15.498,12.003,0.010,60.634,0.515,V
2456700.84684,2014-02-12.3430781,bc,1.78,15.496,12.035,0.009,58.897,0.506,V
2456700.84817,2014-02-12.3444024,bc,1.82,15.512,12.037,0.009,58.774,0.503,V
2456729.80709,2014-03-13.3048381,bc,1.88,15.517,12.002,0.009,60.664,0.500,V
2456729.80847,2014-03-13.3062184,bc,1.98,15.493,12.006,0.009,60.444,0.513,V
2456730.78663,2014-03-14.2844489,bc,2.05,15.504,12.006,0.009,60.429,0.505,V
2456730.78801,2014-03-14.2858304,bc,2.08,15.489,12.014,0.009,60.002,0.513,V
2456736.78792,2014-03-20.2862156,bc,1.39,15.638,12.008,0.008,60.341,0.442,V
2456736.78923,2014-03-20.2875232,bc,1.40,15.620,11.982,0.008,61.846,0.448,V
2456741.78112,2014-03-25.2798208,bc,1.42,15.635,12.057,0.008,57.684,0.443,V
2456741.78243,2014-03-25.2811270,bc,1.49,15.634,12.059,0.008,57.604,0.448,V
2456757.74950,2014-04-10.2495307,bc,1.49,15.583,12.156,0.009,52.663,0.464,V
2456757.75082,2014-04-10.2508555,bc,1.47,15.597,12.181,0.009,51.447,0.459,V
2456770.74775,2014-04-23.2488535,bc,2.27,15.586,12.060,0.008,57.543,0.469,V
2456770.74914,2014-04-23.2502396,bc,2.26,15.590,12.042,0.009,58.481,0.472,V
2456889.12865,2014-08-19.6319483,bc,1.88,15.410,12.061,0.011,57.507,0.559,V
2456889.13006,2014-08-19.6333571,bc,1.74,15.387,12.054,0.011,57.852,0.571,V
2456890.13696,2014-08-20.6401997,bc,2.18,14.783,12.014,0.017,59.985,0.963,V
2456892.13332,2014-08-22.6364486,bc,1.82,15.174,11.983,0.013,61.741,0.694,V
2456892.13479,2014-08-22.6379152,bc,1.84,15.181,12.015,0.013,59.968,0.692,V
2456899.12987,2014-08-29.6325585,bc,2.02,15.549,12.013,0.009,60.063,0.507,V
2456899.13134,2014-08-29.6340281,bc,1.99,15.440,11.995,0.010,61.126,0.542,V
2456901.12982,2014-08-31.6323819,bc,1.75,15.536,12.006,0.009,60.497,0.498,V
2456901.13126,2014-08-31.6338105,bc,1.74,15.529,12.012,0.009,60.115,0.491,V
2456905.11576,2014-09-04.6180398,bc,1.59,15.678,12.200,0.009,50.561,0.430,V
2456905.11719,2014-09-04.6194799,bc,1.64,15.672,12.192,0.009,50.943,0.433,V
2456908.12862,2014-09-07.6306886,bc,1.77,15.582,11.998,0.009,60.921,0.481,V
2456908.13010,2014-09-07.6321769,bc,1.76,15.565,11.979,0.009,62.000,0.488,V
2456910.11892,2014-09-09.6208412,bc,1.72,15.088,12.004,0.014,60.561,0.737,V
2456910.12039,2014-09-09.6223097,bc,1.60,15.135,11.992,0.013,61.262,0.709,V
2456911.11221,2014-09-10.6140629,bc,1.68,15.467,11.981,0.009,61.871,0.526,V
2456911.11366,2014-09-10.6155083,bc,1.79,15.441,11.973,0.010,62.349,0.544,V
2456912.11183,2014-09-11.6136052,bc,1.68,15.442,11.977,0.009,62.122,0.535,V
2456912.11330,2014-09-11.6150743,bc,1.72,15.447,12.002,0.010,60.699,0.538,V
2456913.10808,2014-09-12.6097778,bc,1.86,15.476,12.001,0.009,60.756,0.522,V
2456913.10950,2014-09-12.6111976,bc,1.73,15.472,12.000,0.009,60.797,0.523,V
2456914.10463,2014-09-13.6062524,bc,1.75,15.637,12.337,0.010,44.595,0.445,V
2456914.10607,2014-09-13.6076918,bc,1.81,15.609,12.323,0.011,45.159,0.458,V
2456915.10415,2014-09-14.6056991,bc,1.87,15.516,11.998,0.009,60.939,0.499,V
2456915.10564,2014-09-14.6071951,bc,1.66,15.541,11.983,0.008,61.773,0.487,V
2456919.09646,2014-09-18.5976930,bc,1.61,15.587,11.982,0.008,61.825,0.468,V
2456920.09819,2014-09-19.5993474,bc,1.57,15.579,11.996,0.008,60.994,0.470,V
2456920.09977,2014-09-19.6009277,bc,1.62,15.570,11.997,0.008,60.984,0.476,V
2456921.10055,2014-09-20.6016315,bc,1.64,15.593,12.006,0.008,60.457,0.461,V
2456921.10207,2014-09-20.6031414,bc,1.64,15.598,12.000,0.008,60.795,0.464,V
2456925.07182,2014-09-24.5725766,bc,1.77,15.572,12.049,0.008,58.111,0.468,V
2456925.07350,2014-09-24.5742487,bc,1.76,15.617,12.053,0.008,57.941,0.455,V
2456932.05273,2014-10-01.5529064,bc,1.76,15.777,12.409,0.010,41.737,0.391,V
2456932.05418,2014-10-01.5543587,bc,1.68,15.777,12.408,0.010,41.766,0.392,V
2456933.04636,2014-10-02.5464601,bc,2.06,15.541,11.975,0.009,62.190,0.517,V
2456933.04780,2014-10-02.5478957,bc,2.08,15.541,11.975,0.009,62.208,0.509,V
2456934.06074,2014-10-03.5607553,bc,1.48,15.506,12.030,0.010,59.162,0.543,V
2456934.06215,2014-10-03.5621629,bc,1.47,15.415,11.980,0.012,61.939,0.715,V
2456936.06484,2014-10-05.5646809,bc,1.59,15.593,12.005,0.009,60.536,0.482,V
2456936.06623,2014-10-05.5660743,bc,1.72,15.594,12.013,0.009,60.050,0.485,V
2456940.03600,2014-10-09.5355078,bc,1.73,15.353,12.004,0.011,60.606,0.598,V
2456940.03746,2014-10-09.5369695,bc,1.73,15.390,12.018,0.011,59.766,0.580,V
2456944.05851,2014-10-13.5576877,bc,2.26,15.523,12.000,0.009,60.797,0.544,V
2456944.06006,2014-10-13.5592267,bc,2.27,15.508,11.993,0.010,61.167,0.532,V
2456967.97794,2014-11-06.4752037,bc,1.73,15.478,12.717,0.017,31.436,0.506,V
2456967.97936,2014-11-06.4766217,bc,1.65,15.590,12.728,0.016,31.083,0.456,V
2456970.97153,2014-11-09.4685775,bc,1.80,15.396,12.000,0.011,60.779,0.574,V
2456970.97293,2014-11-09.4699846,bc,1.89,15.385,11.991,0.011,61.292,0.579,V
2456974.01570,2014-11-12.5125379,bc,1.44,15.565,11.988,0.008,61.513,0.484,V
2456974.01714,2014-11-12.5139762,bc,1.46,15.578,11.985,0.009,61.647,0.482,V
2456978.02113,2014-11-16.5176940,bc,1.41,15.629,11.996,0.008,61.024,0.457,V
2456978.02253,2014-11-16.5190978,bc,1.41,15.602,12.000,0.009,60.802,0.476,V
2456979.97586,2014-11-18.4723008,bc,1.44,15.611,11.997,0.009,60.947,0.471,V
2456979.97733,2014-11-18.4737708,bc,1.47,15.632,12.003,0.009,60.648,0.462,V
2456981.99562,2014-11-20.4919353,bc,1.74,15.660,12.136,0.009,53.677,0.446,V
2456981.99711,2014-11-20.4934211,bc,1.69,15.679,12.151,0.009,52.903,0.441,V
2456984.00228,2014-11-22.4984688,bc,1.58,15.650,12.071,0.009,56.966,0.452,V
2456984.00374,2014-11-22.4999332,bc,1.48,15.649,12.072,0.008,56.879,0.446,V
2456986.99825,2014-11-25.4942774,bc,1.61,15.619,11.985,0.009,61.622,0.478,V
2456986.99965,2014-11-25.4956689,bc,1.60,15.616,11.988,0.009,61.443,0.466,V
2456989.91806,2014-11-28.4139206,bc,1.51,15.605,12.023,0.009,59.535,0.471,V
2456989.91946,2014-11-28.4153246,bc,1.48,15.613,12.010,0.009,60.250,0.469,V
2456991.98117,2014-11-30.4769267,bc,1.45,15.622,11.978,0.009,62.008,0.471,V
2456991.98265,2014-11-30.4784091,bc,1.44,15.623,11.976,0.009,62.121,0.463,V
2456993.88719,2014-12-02.3828524,bc,1.78,15.392,11.979,0.010,62.000,0.598,V
2456993.88862,2014-12-02.3843241,bc,1.78,14.855,12.037,0.017,58.736,0.907,V
2456997.98450,2014-12-06.479975,bc,1.74,15.371,12.021,0.011,59.648,0.579,V
2456997.98625,2014-12-06.4817292,bc,1.77,15.409,12.023,0.011,59.559,0.569,V
2457000.97366,2014-12-09.4690149,bc,1.51,15.501,11.959,0.009,63.185,0.512,V
2457000.97516,2014-12-09.4705098,bc,1.53,15.489,11.982,0.010,61.809,0.521,V
2457003.96415,2014-12-12.4593939,bc,1.40,15.594,12.058,0.008,57.618,0.462,V
2457003.96562,2014-12-12.4608582,bc,1.40,15.604,12.060,0.008,57.567,0.464,V
2457004.97808,2014-12-13.4732848,bc,1.47,15.573,12.008,0.008,60.311,0.476,V
2457004.97974,2014-12-13.4749422,bc,1.43,15.571,11.995,0.008,61.081,0.472,V
2457006.96511,2014-12-15.4602554,bc,1.53,15.594,12.006,0.008,60.511,0.459,V
2457006.96653,2014-12-15.4616709,bc,1.56,15.611,12.025,0.008,59.429,0.453,V
2457007.95262,2014-12-16.4477283,bc,1.44,15.604,11.986,0.008,61.590,0.461,V
2457007.95428,2014-12-16.4493884,bc,1.44,15.610,11.990,0.008,61.381,0.457,V
2457008.96207,2014-12-17.4571501,bc,1.57,15.896,12.579,0.010,35.685,0.344,V
2457008.96360,2014-12-17.4586791,bc,1.58,15.876,12.614,0.011,34.543,0.349,V
2457012.95824,2014-12-21.4532173,bc,1.44,15.590,11.997,0.008,60.970,0.463,V
2457013.94630,2014-12-22.4412569,bc,1.61,15.611,11.997,0.008,60.980,0.461,V
2457013.94771,2014-12-22.4426637,bc,1.59,15.590,11.992,0.008,61.224,0.465,V
2457017.93593,2014-12-26.4308201,bc,1.41,15.863,12.637,0.011,33.810,0.355,V
2457017.93742,2014-12-26.4323005,bc,1.48,15.873,12.654,0.011,33.314,0.350,V
2457020.90099,2014-12-29.3958335,bc,1.38,15.563,12.001,0.008,60.735,0.475,V
2457020.90239,2014-12-29.3972385,bc,1.38,15.580,11.992,0.008,61.258,0.467,V
2457030.77790,2015-01-08.2727067,bc,1.44,15.794,12.712,0.013,31.580,0.378,V
2457030.77929,2015-01-08.2740964,bc,1.41,15.776,12.705,0.013,31.781,0.382,V
2457031.91681,2015-01-09.4116199,bc,1.52,15.513,11.994,0.009,61.156,0.492,V
2457031.91820,2015-01-09.4130136,bc,1.48,15.531,12.005,0.008,60.535,0.488,V
2457032.91423,2015-01-10.4090547,bc,1.64,15.538,11.996,0.008,61.018,0.488,V
2457032.91563,2015-01-10.4104464,bc,1.69,15.503,11.972,0.009,62.361,0.512,V
2457035.91334,2015-01-13.4081884,bc,1.38,15.887,12.662,0.011,33.063,0.347,V
2457035.91474,2015-01-13.4095903,bc,1.37,15.890,12.650,0.011,33.418,0.345,V
2457036.89387,2015-01-14.3887321,bc,1.37,15.581,11.977,0.008,62.083,0.471,V
2457036.89526,2015-01-14.3901212,bc,1.37,15.586,11.984,0.008,61.702,0.464,V
2457038.92130,2015-01-16.4161829,bc,1.42,15.580,11.991,0.008,61.327,0.466,V
2457038.92269,2015-01-16.4175741,bc,1.38,15.583,11.996,0.008,61.016,0.467,V
2457039.90297,2015-01-17.3978745,bc,1.41,15.594,12.016,0.008,59.876,0.460,V
2457039.90436,2015-01-17.3992629,bc,1.41,15.572,11.986,0.008,61.579,0.470,V
2457042.97756,2015-01-20.4725244,bc,1.37,15.626,12.054,0.008,57.856,0.446,V
2457042.97895,2015-01-20.4739075,bc,1.34,15.616,12.047,0.008,58.256,0.453,V
2457044.90122,2015-01-22.3962312,bc,1.38,15.811,12.491,0.010,38.669,0.371,V
2457044.90262,2015-01-22.3976280,bc,1.41,15.797,12.503,0.010,38.269,0.376,V
2457046.89724,2015-01-24.3922959,bc,1.40,15.600,12.008,0.008,60.354,0.454,V
2457046.89864,2015-01-24.3936943,bc,1.36,15.590,11.995,0.008,61.058,0.463,V
2457048.89424,2015-01-26.3893547,bc,1.46,15.566,11.987,0.008,61.499,0.470,V
2457048.89565,2015-01-26.3907625,bc,1.44,15.564,12.000,0.008,60.813,0.473,V
2457049.89293,2015-01-27.3880721,bc,1.45,15.594,12.068,0.008,57.115,0.460,V
2457049.89433,2015-01-27.3894761,bc,1.43,15.580,12.056,0.008,57.728,0.467,V
2457051.88324,2015-01-29.3784547,bc,1.42,15.563,12.050,0.009,58.073,0.477,V
2457051.88510,2015-01-29.3803148,bc,1.44,15.568,12.061,0.009,57.466,0.474,V
2457054.87609,2015-02-01.3714153,bc,1.53,15.472,11.983,0.009,61.773,0.519,V
2457054.87753,2015-02-01.3728451,bc,1.51,15.500,11.990,0.009,61.333,0.507,V
2457060.95154,2015-02-07.4471160,bc,1.47,15.496,12.031,0.009,59.095,0.507,V
2457060.95297,2015-02-07.4485481,bc,1.53,15.476,12.031,0.009,59.099,0.511,V
2457065.86982,2015-02-12.3656315,bc,1.40,15.590,12.002,0.008,60.663,0.459,V
2457065.87126,2015-02-12.3670707,bc,1.41,15.570,11.993,0.008,61.201,0.468,V
2457066.87475,2015-02-13.3706149,bc,1.54,15.571,11.993,0.008,61.178,0.473,V
2457066.87639,2015-02-13.3722612,bc,1.59,15.572,11.994,0.008,61.127,0.467,V
2457070.92315,2015-02-17.4192396,bc,1.49,15.573,12.003,0.008,60.658,0.474,V
2457070.92454,2015-02-17.4206285,bc,1.52,15.577,11.997,0.008,60.961,0.478,V
2457077.73919,2015-02-24.2356809,bc,1.72,15.523,11.984,0.008,61.740,0.493,V
2457077.74059,2015-02-24.2370834,bc,1.64,15.514,11.998,0.009,60.907,0.500,V
2457078.83610,2015-02-25.3326608,bc,1.51,15.570,12.049,0.008,58.101,0.473,V
2457078.83749,2015-02-25.3340490,bc,1.54,15.562,12.065,0.009,57.257,0.479,V
2457084.83947,2015-03-03.33645,bc,1.47,15.423,11.991,0.009,61.297,0.541,V
2457084.84087,2015-03-03.3378721,bc,1.44,15.393,11.988,0.009,61.518,0.553,V
