HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457198.08365,2015-06-24.5860545,bb,2.41,15.609,12.149,0.010,53.025,0.478,V
2457203.03487,2015-06-29.5370083,ba,1.65,15.439,12.137,0.011,53.592,0.553,V
2457203.03644,2015-06-29.5385785,ba,1.68,15.390,12.115,0.012,54.703,0.573,V
2457204.08239,2015-06-30.5844432,bb,1.69,15.554,12.128,0.010,54.077,0.493,V
2457204.08393,2015-06-30.5859876,bb,1.69,15.593,12.145,0.010,53.208,0.473,V
2457205.02576,2015-07-01.5277583,ba,1.69,15.211,12.130,0.014,53.941,0.684,V
2457205.02730,2015-07-01.5293037,ba,1.66,15.289,12.169,0.013,52.003,0.648,V
2457209.08472,2015-07-05.5864815,ba,1.79,15.503,12.136,0.011,53.642,0.514,V
2457209.08630,2015-07-05.5880648,ba,1.65,15.511,12.156,0.011,52.712,0.514,V
2457212.07682,2015-07-08.5784010,bb,1.60,15.652,12.141,0.010,53.410,0.455,V
2457212.07833,2015-07-08.5799076,bb,1.66,15.669,12.140,0.008,53.436,0.437,V
2457213.06135,2015-07-09.5628659,ba,1.75,15.667,12.232,0.010,49.073,0.453,V
2457213.06288,2015-07-09.5644003,ba,1.67,15.656,12.203,0.010,50.433,0.452,V
2457215.03822,2015-07-11.5396171,bb,2.31,14.557,12.200,0.029,50.551,1.355,V
2457215.03974,2015-07-11.5411400,bb,2.23,15.049,12.203,0.019,50.426,0.867,V
2457216.03803,2015-07-12.5393604,bb,2.00,15.726,12.130,0.009,53.917,0.425,V
2457216.03956,2015-07-12.5408884,bb,1.71,15.722,12.128,0.008,54.038,0.412,V
2457217.99651,2015-07-14.4977225,ba,1.63,15.603,12.164,0.010,52.247,0.469,V
2457217.99801,2015-07-14.4992133,ba,1.66,15.603,12.144,0.010,53.226,0.475,V
2457222.04391,2015-07-18.5448556,bb,1.59,15.717,12.129,0.009,53.977,0.435,V
2457222.04547,2015-07-18.5464135,bb,1.63,15.723,12.114,0.009,54.788,0.423,V
2457223.00960,2015-07-19.5104804,ba,1.59,15.676,12.158,0.010,52.593,0.446,V
2457223.01116,2015-07-19.5120361,ba,1.64,15.683,12.146,0.009,53.172,0.440,V
2457228.01410,2015-07-24.5146467,bb,1.69,15.731,12.119,0.009,54.493,0.419,V
2457228.01555,2015-07-24.5161071,bb,1.67,15.715,12.118,0.008,54.536,0.416,V
2457229.95877,2015-07-26.4591945,ba,1.61,15.574,12.110,0.010,54.928,0.485,V
2457229.96021,2015-07-26.4606299,ba,1.59,15.560,12.149,0.010,53.001,0.493,V
2457230.09685,2015-07-26.5972646,ba,1.65,15.714,12.134,0.009,53.739,0.437,V
2457230.09835,2015-07-26.5987638,ba,1.59,15.700,12.139,0.009,53.494,0.437,V
2457231.95695,2015-07-28.4572416,ba,1.63,15.451,12.128,0.011,53.993,0.548,V
2457231.95838,2015-07-28.4586710,ba,1.64,15.502,12.141,0.011,53.376,0.527,V
2457231.99815,2015-07-28.4984344,bb,1.62,15.545,12.141,0.010,53.378,0.496,V
2457231.99958,2015-07-28.4998671,bb,1.69,15.550,12.132,0.010,53.840,0.490,V
2457238.01889,2015-08-03.5187699,bb,1.65,15.603,12.161,0.010,52.432,0.465,V
2457238.02032,2015-08-03.5201968,bb,1.68,15.597,12.134,0.010,53.747,0.469,V
2457238.03335,2015-08-03.5332263,ba,1.68,15.476,12.132,0.011,53.834,0.532,V
2457238.03476,2015-08-03.5346401,ba,1.68,15.484,12.147,0.011,53.128,0.518,V
2457241.99897,2015-08-07.4985835,ba,1.70,15.692,12.278,0.010,47.089,0.430,V
2457242.00037,2015-08-07.4999894,ba,1.66,15.705,12.275,0.010,47.232,0.431,V
2457243.06453,2015-08-08.5640710,bb,1.64,15.962,12.673,0.011,32.726,0.329,V
2457243.06592,2015-08-08.5654630,bb,1.66,15.956,12.666,0.011,32.919,0.329,V
2457243.97812,2015-08-09.4776063,ba,1.62,15.684,12.132,0.009,53.828,0.441,V
2457243.97955,2015-08-09.4790392,ba,1.60,15.670,12.141,0.009,53.392,0.444,V
2457246.04864,2015-08-11.5479869,bb,1.62,15.822,12.357,0.009,43.741,0.380,V
2457246.05005,2015-08-11.5493901,bb,1.65,15.897,12.353,0.008,43.924,0.354,V
2457248.02526,2015-08-13.5244748,ba,2.02,15.624,12.193,0.010,50.858,0.466,V
2457248.02670,2015-08-13.5259162,ba,2.00,15.601,12.158,0.010,52.573,0.502,V
2457256.02973,2015-08-21.5284321,ba,1.60,15.720,12.133,0.009,53.787,0.422,V
2457256.03120,2015-08-21.5298961,ba,1.65,15.715,12.121,0.009,54.368,0.425,V
2457256.03265,2015-08-21.5313453,ba,1.63,15.732,12.153,0.009,52.821,0.418,V
2457260.93642,2015-08-26.4348165,bb,2.01,13.571,12.227,0.066,49.335,2.971,V
2457260.93768,2015-08-26.4360707,bb,2.12,15.132,12.124,0.016,54.242,0.775,V
2457260.93893,2015-08-26.4373202,bb,2.11,15.047,12.158,0.016,52.574,0.772,V
2457263.04078,2015-08-28.5390496,bb,1.70,15.533,12.133,0.011,53.799,0.500,V
2457263.04204,2015-08-28.5403028,bb,1.74,15.543,12.127,0.010,54.105,0.495,V
2457263.04329,2015-08-28.5415592,bb,1.68,15.585,12.130,0.010,53.946,0.474,V
2457263.06379,2015-08-28.5620526,ba,1.68,15.486,12.145,0.011,53.183,0.520,V
2457263.06505,2015-08-28.5633123,ba,1.62,15.499,12.129,0.011,54.007,0.511,V
2457263.06629,2015-08-28.5645559,ba,1.63,15.403,12.136,0.011,53.654,0.549,V
2457270.89064,2015-09-05.3884444,bb,1.72,15.488,12.135,0.011,53.652,0.515,V
2457270.89156,2015-09-05.3893609,bb,1.64,15.512,12.159,0.010,52.506,0.502,V
2457270.89246,2015-09-05.3902689,bb,1.66,15.465,12.133,0.010,53.820,0.518,V
2457270.91825,2015-09-05.4160549,ba,1.63,15.345,12.140,0.013,53.409,0.646,V
2457270.91915,2015-09-05.4169569,ba,1.59,15.273,12.321,0.021,45.250,0.878,V
2457270.92006,2015-09-05.4178634,ba,1.61,15.291,12.190,0.015,51.039,0.690,V
2457272.09619,2015-09-06.5939300,ba,1.65,15.733,12.194,0.009,50.859,0.421,V
2457272.09745,2015-09-06.5951851,ba,1.69,15.708,12.214,0.009,49.885,0.418,V
2457272.09869,2015-09-06.5964332,ba,1.64,15.681,12.226,0.009,49.347,0.427,V
2457273.93207,2015-09-08.4297056,ba,1.60,15.737,12.159,0.009,52.550,0.420,V
2457273.93332,2015-09-08.4309607,ba,1.63,15.711,12.161,0.009,52.403,0.425,V
2457273.93458,2015-09-08.4322136,ba,1.61,15.744,12.154,0.009,52.721,0.429,V
2457275.87612,2015-09-10.3736608,ba,1.65,15.445,12.151,0.011,52.911,0.537,V
2457275.87703,2015-09-10.3745702,ba,1.69,15.443,12.151,0.011,52.914,0.537,V
2457275.87795,2015-09-10.3754854,ba,1.70,15.470,12.158,0.011,52.546,0.522,V
2457276.06801,2015-09-10.5655333,bb,1.72,15.502,12.139,0.011,53.479,0.511,V
2457276.06892,2015-09-10.5664420,bb,1.74,15.524,12.136,0.011,53.650,0.507,V
2457276.06983,2015-09-10.5673571,bb,1.63,15.502,12.131,0.011,53.928,0.510,V
2457288.01351,2015-09-22.5104664,bb,2.23,15.519,12.144,0.010,53.209,0.498,V
2457288.01444,2015-09-22.5113894,bb,2.23,15.562,12.163,0.009,52.352,0.479,V
2457288.01537,2015-09-22.5123293,bb,2.19,15.510,12.147,0.010,53.090,0.501,V
2457290.85687,2015-09-25.3537060,ba,1.69,15.422,12.141,0.012,53.384,0.554,V
2457290.85812,2015-09-25.3549591,ba,1.71,15.514,12.147,0.011,53.065,0.512,V
2457290.85937,2015-09-25.3562123,ba,1.72,15.403,12.149,0.012,52.985,0.587,V
2457291.05051,2015-09-25.5473416,bb,1.75,15.631,12.136,0.010,53.631,0.462,V
2457291.05176,2015-09-25.5485899,bb,1.79,15.640,12.133,0.010,53.784,0.460,V
2457291.05302,2015-09-25.5498486,bb,1.67,15.643,12.141,0.010,53.358,0.462,V
2457297.85836,2015-10-02.3549380,bb,1.63,15.604,12.122,0.010,54.312,0.467,V
2457297.85961,2015-10-02.3561951,bb,1.69,15.659,12.133,0.009,53.822,0.444,V
2457297.86086,2015-10-02.3574464,bb,1.70,15.643,12.133,0.010,53.769,0.453,V
2457297.95876,2015-10-02.4553394,ba,1.72,15.619,12.122,0.009,54.314,0.458,V
2457297.96001,2015-10-02.4565917,ba,1.68,15.557,12.150,0.010,52.965,0.491,V
2457297.96125,2015-10-02.4578325,ba,1.74,15.566,12.151,0.010,52.908,0.480,V
2457298.87139,2015-10-03.3679353,ba,1.62,15.687,12.136,0.009,53.628,0.438,V
2457298.87264,2015-10-03.3691898,ba,1.61,15.678,12.154,0.009,52.729,0.442,V
2457298.87390,2015-10-03.3704542,ba,1.71,15.649,12.139,0.010,53.525,0.453,V
2457300.85488,2015-10-05.3513682,bb,1.70,15.684,12.128,0.009,54.030,0.434,V
2457300.85615,2015-10-05.3526435,bb,1.75,15.719,12.143,0.009,53.265,0.425,V
2457300.85744,2015-10-05.3539258,bb,1.66,15.690,12.119,0.009,54.521,0.437,V
2457303.96308,2015-10-08.4594793,ba,1.59,15.740,12.162,0.009,52.407,0.415,V
2457303.96434,2015-10-08.4607335,ba,1.65,15.736,12.134,0.009,53.718,0.418,V
2457303.96558,2015-10-08.4619771,ba,1.68,15.722,12.141,0.009,53.379,0.421,V
2457305.04213,2015-10-09.5384974,bb,1.72,15.726,12.143,0.008,53.291,0.415,V
2457305.04338,2015-10-09.5397498,bb,1.61,15.695,12.151,0.009,52.878,0.434,V
2457305.04463,2015-10-09.5410023,bb,1.73,15.753,12.160,0.009,52.487,0.413,V
2457305.90899,2015-10-10.4053315,ba,1.61,15.722,12.142,0.009,53.339,0.420,V
2457305.91024,2015-10-10.4065849,ba,1.57,15.754,12.147,0.009,53.095,0.414,V
2457305.91149,2015-10-10.4078387,ba,1.69,15.747,12.137,0.009,53.604,0.420,V
2457308.92604,2015-10-13.4223137,bb,1.78,15.718,12.149,0.009,53.007,0.427,V
2457308.92729,2015-10-13.4235646,bb,1.65,15.719,12.140,0.009,53.430,0.422,V
2457308.92855,2015-10-13.4248239,bb,1.73,15.747,12.161,0.009,52.444,0.416,V
2457309.81395,2015-10-14.3102075,ba,1.65,15.720,12.152,0.009,52.870,0.425,V
2457309.81520,2015-10-14.3114524,ba,1.60,15.738,12.151,0.009,52.914,0.420,V
2457309.81645,2015-10-14.3127032,ba,1.60,15.711,12.170,0.009,52.019,0.431,V
2457314.80365,2015-10-19.2998190,ba,1.60,15.451,12.221,0.012,49.621,0.529,V
2457314.80457,2015-10-19.3007358,ba,1.69,15.443,12.238,0.012,48.842,0.534,V
2457314.80547,2015-10-19.3016401,ba,1.70,15.484,12.230,0.012,49.191,0.525,V
2457314.83698,2015-10-19.3331440,bb,1.58,15.230,12.368,0.017,43.317,0.647,V
2457314.83789,2015-10-19.3340539,bb,1.68,14.940,12.424,0.024,41.153,0.880,V
2457314.83879,2015-10-19.3349581,bb,1.61,15.392,12.388,0.015,42.544,0.574,V
2457315.79569,2015-10-20.2918416,bb,1.63,15.519,12.222,0.011,49.596,0.509,V
2457315.79695,2015-10-20.2931048,bb,1.66,15.598,12.235,0.011,48.985,0.472,V
2457315.79821,2015-10-20.2943592,bb,1.72,15.589,12.253,0.010,48.163,0.467,V
2457316.77427,2015-10-21.2704144,bb,1.70,15.434,12.102,0.010,55.339,0.535,V
2457316.77518,2015-10-21.2713197,bb,1.70,15.470,12.121,0.010,54.429,0.518,V
2457316.77608,2015-10-21.2722266,bb,1.75,15.437,12.121,0.011,54.405,0.544,V
2457317.88564,2015-10-22.3817715,ba,1.66,15.528,12.383,0.013,42.753,0.495,V
2457317.88655,2015-10-22.3826758,ba,1.63,15.442,12.382,0.014,42.790,0.534,V
2457317.88746,2015-10-22.3835812,ba,1.61,15.460,12.366,0.013,43.425,0.521,V
2457319.70236,2015-10-24.1984644,ba,1.80,15.263,12.161,0.014,52.401,0.643,V
2457319.70361,2015-10-24.1997175,ba,1.98,15.335,12.151,0.013,52.888,0.593,V
2457319.70487,2015-10-24.2009799,ba,1.67,15.257,12.163,0.014,52.333,0.647,V
2457319.82843,2015-10-24.3245340,bb,1.68,15.589,12.148,0.010,53.027,0.480,V
2457319.82969,2015-10-24.3257983,bb,1.76,15.575,12.107,0.010,55.100,0.489,V
2457319.83093,2015-10-24.3270428,bb,1.73,15.593,12.146,0.010,53.136,0.468,V
2457321.95069,2015-10-26.4467789,bb,1.69,15.328,12.146,0.013,53.180,0.601,V
2457321.95194,2015-10-26.4480303,bb,1.77,15.282,12.134,0.013,53.745,0.629,V
2457321.95319,2015-10-26.4492865,bb,1.69,15.401,12.152,0.012,52.859,0.566,V
2457322.76967,2015-10-27.2657516,ba,2.02,14.945,12.149,0.018,53.005,0.836,V
2457323.76991,2015-10-28.2659943,ba,1.78,15.175,12.123,0.014,54.313,0.689,V
2457323.77116,2015-10-28.2672436,ba,2.01,15.142,12.152,0.015,52.875,0.706,V
2457323.77241,2015-10-28.2684967,ba,1.74,15.262,12.164,0.014,52.252,0.633,V
2457324.70426,2015-10-29.2003363,ba,1.99,15.613,12.271,0.010,47.397,0.449,V
2457324.70552,2015-10-29.2015932,ba,1.76,15.608,12.283,0.011,46.817,0.462,V
2457324.70677,2015-10-29.2028450,ba,1.74,15.707,12.286,0.010,46.700,0.423,V
2457324.95702,2015-10-29.4530980,bb,2.08,15.460,12.164,0.011,52.291,0.535,V
2457324.95827,2015-10-29.4543465,bb,2.08,15.407,12.184,0.012,51.318,0.554,V
2457327.78326,2015-11-01.2793282,bb,1.67,15.738,12.155,0.008,52.716,0.411,V
2457327.78451,2015-11-01.2805858,bb,1.65,15.740,12.148,0.008,53.036,0.408,V
2457327.78576,2015-11-01.2818315,bb,1.80,15.705,12.149,0.008,53.005,0.417,V
2457328.78288,2015-11-02.2789504,ba,1.68,15.480,12.129,0.011,54.010,0.538,V
2457328.78413,2015-11-02.2802020,ba,1.62,15.295,12.132,0.012,53.838,0.609,V
2457328.78538,2015-11-02.2814525,ba,1.64,15.404,12.145,0.012,53.153,0.578,V
2457329.94151,2015-11-03.4375813,ba,1.75,15.653,12.124,0.008,54.266,0.444,V
2457329.94277,2015-11-03.4388473,ba,1.66,15.684,12.140,0.009,53.469,0.447,V
2457329.94403,2015-11-03.4401028,ba,1.63,15.652,12.129,0.009,53.979,0.450,V
2457330.88279,2015-11-04.3788690,ba,2.11,15.658,12.127,0.009,54.077,0.451,V
2457330.88404,2015-11-04.3801215,ba,2.15,15.638,12.117,0.010,54.555,0.455,V
2457330.88531,2015-11-04.3813847,ba,2.10,15.682,12.126,0.009,54.127,0.439,V
2457332.86221,2015-11-06.3582990,bb,1.69,15.724,12.149,0.009,52.974,0.433,V
2457332.86345,2015-11-06.3595406,bb,1.98,15.697,12.141,0.009,53.376,0.438,V
2457332.86470,2015-11-06.3607854,bb,1.98,15.721,12.141,0.009,53.364,0.426,V
2457334.85453,2015-11-08.3506278,ba,2.11,15.675,12.138,0.009,53.569,0.444,V
2457334.85579,2015-11-08.3518895,ba,2.17,15.680,12.135,0.009,53.700,0.439,V
2457334.85704,2015-11-08.3531453,ba,2.13,15.649,12.124,0.009,54.241,0.454,V
2457342.83641,2015-11-16.3326212,bb,2.12,15.521,12.151,0.010,52.906,0.496,V
2457342.83732,2015-11-16.3335259,bb,2.08,15.512,12.143,0.010,53.298,0.501,V
2457342.83822,2015-11-16.3344314,bb,2.11,15.532,12.152,0.010,52.863,0.491,V
2457344.73318,2015-11-18.2294292,ba,2.18,15.418,12.145,0.012,53.215,0.554,V
2457344.73408,2015-11-18.2303263,ba,2.18,15.427,12.178,0.012,51.573,0.549,V
2457344.73498,2015-11-18.2312284,ba,2.18,15.398,12.160,0.012,52.453,0.561,V
2457356.69898,2015-11-30.1955465,ba,2.11,15.762,12.539,0.011,37.011,0.396,V
2457356.70024,2015-11-30.1968111,ba,2.09,15.794,12.539,0.012,37.020,0.388,V
2457356.70149,2015-11-30.1980634,ba,2.10,15.754,12.537,0.011,37.063,0.399,V
2457357.90250,2015-12-01.3991068,bb,1.68,15.654,12.137,0.010,53.613,0.463,V
2457357.90375,2015-12-01.4003615,bb,1.70,15.677,12.117,0.009,54.603,0.437,V
2457357.90501,2015-12-01.4016144,bb,1.64,15.654,12.132,0.010,53.827,0.453,V
2457358.76779,2015-12-02.2644299,ba,1.77,15.729,12.151,0.009,52.904,0.419,V
2457358.76904,2015-12-02.2656812,ba,1.72,15.722,12.146,0.009,53.118,0.431,V
2457358.77029,2015-12-02.2669320,ba,1.77,15.741,12.139,0.009,53.466,0.422,V
2457358.82361,2015-12-02.3202553,bb,1.70,15.730,12.135,0.009,53.736,0.418,V
2457358.82487,2015-12-02.3215166,bb,1.69,15.716,12.138,0.009,53.541,0.423,V
2457358.82612,2015-12-02.3227621,bb,1.76,15.749,12.165,0.009,52.231,0.428,V
2457362.84492,2015-12-06.3417111,ba,1.71,15.705,12.138,0.009,53.554,0.430,V
2457362.84617,2015-12-06.3429601,ba,1.75,15.719,12.129,0.009,53.991,0.422,V
2457362.84742,2015-12-06.3442158,ba,1.75,15.725,12.140,0.009,53.463,0.420,V
2457362.87622,2015-12-06.3730137,bb,1.98,15.712,12.146,0.009,53.147,0.430,V
2457362.87747,2015-12-06.3742660,bb,2.04,15.695,12.155,0.009,52.717,0.428,V
2457362.87873,2015-12-06.3755300,bb,2.02,15.692,12.155,0.009,52.706,0.431,V
2457365.79886,2015-12-09.2957805,ba,2.03,15.744,12.180,0.008,51.510,0.406,V
