###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57365.224508  12.228  0.002 46651   99 o  0  58.51 298.52604  33.81067  4275.21  6854.86 3.78 3.29 -79.0 -0.504 18.66 19.99 02a57365o0087o
57467.594613  12.121  0.002 51491  117 o  0  52.80 298.52604  33.81067  6435.18  2332.88 4.39 3.61   0.8 -0.509 18.39 19.60 02a57467o0713o
57467.622518  12.104  0.002 52288  104 o  0  84.23 298.52604  33.81067  6707.35  2912.28 3.77 3.40   8.9 -0.523 18.88 20.44 02a57467o0756o
57467.643092  12.104  0.002 52268   96 o  0 101.26 298.52604  33.81067  5564.73  3509.55 3.75 3.45  -6.8 -0.507 18.80 20.29 02a57467o0789o
57471.646097  12.094  0.004 52783  210 o  0  28.51 298.52604  33.81067  6785.41  2678.25 3.44 2.97  47.3 -0.560 17.09 18.07 02a57471o0620o
57487.625579  12.173  0.002 49070   87 c  0  72.90 298.52604  33.81067  6453.19  2587.89 3.97 3.61   8.0 -0.457 19.38 21.20 02a57487o0771c
57513.552449  12.237  0.002 46241   79 c  0 103.73 298.52604  33.81067  6344.19  3705.53 3.75 3.63   9.5 -0.436 19.45 21.42 02a57513o0646c
57513.571982  12.178  0.002 48858   79 c  0 101.52 298.52604  33.81067  6362.68  3746.60 3.72 3.66   9.5 -0.430 19.45 21.42 02a57513o0680c
57513.581039  12.191  0.002 48275   79 c  0  69.06 298.52604  33.81067  6298.91  3670.08 3.87 3.75  -0.8 -0.422 19.42 21.43 02a57513o0697c
57513.599044  12.174  0.002 49018   77 c  0 123.93 298.52604  33.81067  6280.84  3787.64 3.67 3.61  11.0 -0.429 19.48 21.43 02a57513o0727c
57513.613864  12.175  0.002 48993   79 c  0  92.70 298.52604  33.81067  6325.76  3729.06 3.69 3.65  26.8 -0.430 19.40 21.29 02a57513o0751c
57524.530537  12.115  0.002 51739  103 o  0  83.36 298.52604  33.81067  5249.20  3136.16 3.69 3.42  -8.1 -0.499 18.91 20.46 02a57524o0491o
57524.548927  12.120  0.002 51542  109 o  0  42.39 298.52604  33.81067  5264.07  3176.20 3.81 3.55  -8.5 -0.481 18.74 20.22 02a57524o0524o
57524.557612  12.117  0.002 51680  124 o  0  31.20 298.52604  33.81067  5217.25  3098.41 3.85 3.55  -7.9 -0.484 18.61 20.12 02a57524o0540o
57524.577729  12.120  0.007 51535  338 o  0   3.19 298.52604  33.81067  5183.78  3214.94 3.86 3.56 -12.8 -0.468 16.87 18.21 02a57524o0574o
57524.591612  12.121  0.002 51456  105 o  0  39.11 298.52604  33.81067  5229.62  3155.34 3.95 3.69  -8.9 -0.481 18.90 20.48 02a57524o0595o
57528.530685  12.121  0.002 51497  127 o  0  41.63 298.52604  33.81067  7219.35  1426.08 4.47 3.80   9.3 -0.532 18.41 19.46 02a57528o0584o
57528.534418  12.129  0.002 51095  123 o  0  63.62 298.52604  33.81067  7227.85  1465.62 4.52 3.92  10.8 -0.518 18.37 19.44 02a57528o0591o
57528.547337  12.112  0.002 51927  120 o  0  43.50 298.52604  33.81067  7188.88  1388.24 4.37 3.67   6.6 -0.539 18.45 19.49 02a57528o0615o
57528.569294  12.108  0.002 52105  124 o  0  40.82 298.52604  33.81067  7151.62  1506.52 4.37 3.66   9.3 -0.545 18.50 19.58 02a57528o0655o
57528.579975  12.107  0.002 52167  122 o  0  79.29 298.52604  33.81067  7199.43  1448.49 4.35 3.62   8.8 -0.564 18.53 19.62 02a57528o0673o
57532.519895  12.077  0.003 53598  136 o  0  73.79 298.52604  33.81067  5940.52   993.06 4.70 3.42   1.4 -0.576 18.49 19.58 02a57532o0511o
57532.542029  12.102  0.003 52374  136 o  0  58.54 298.52604  33.81067  5955.23  1031.84 4.57 3.36   1.0 -0.574 18.54 19.61 02a57532o0553o
57532.555890  12.091  0.003 52922  136 o  0  48.54 298.52604  33.81067  5918.77   951.30 4.52 3.36   1.3 -0.575 18.53 19.60 02a57532o0576o
57532.568800  12.090  0.002 52973  126 o  0  62.99 298.52604  33.81067  5894.61  1069.12 4.42 3.28   1.2 -0.576 18.56 19.64 02a57532o0600o
57532.576790  12.085  0.002 53191  126 o  0  70.72 298.52604  33.81067  5931.01  1009.19 4.43 3.31   1.6 -0.575 18.57 19.64 02a57532o0612o
57542.501119  12.173  0.002 49063   81 c  0 181.23 298.52604  33.81067  5532.07  3557.35 3.84 3.63 -13.5 -0.447 19.42 21.36 02a57542o0524c
57542.517865  12.189  0.002 48337   85 c  0 122.84 298.52604  33.81067  5553.26  3597.13 3.95 3.71  -8.6 -0.444 19.34 21.27 02a57542o0556c
57542.536345  12.178  0.002 48838   83 c  0 124.30 298.52604  33.81067  5495.84  3515.77 3.89 3.66  -4.9 -0.437 19.43 21.41 02a57542o0589c
57542.550437  12.180  0.002 48742   81 c  0 147.66 298.52604  33.81067  5476.99  3632.54 3.87 3.65  -3.1 -0.441 19.46 21.47 02a57542o0613c
