HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2456228.00871,2012-10-27.5070993,ba,2.34,16.327,13.773,0.021,11.882,0.230,V
2456230.03743,2012-10-29.5356365,bb,2.10,16.126,13.743,0.024,12.207,0.273,V
2456231.02700,2012-10-30.5251233,ba,2.42,16.189,13.745,0.023,12.194,0.259,V
2456234.05993,2012-11-02.5577760,bb,2.15,16.380,13.775,0.020,11.855,0.216,V
2456234.09646,2012-11-02.5943019,ba,2.23,16.387,13.721,0.019,12.457,0.217,V
2456234.09827,2012-11-02.5961150,ba,2.24,16.389,13.758,0.019,12.045,0.217,V
2456237.14656,2012-11-05.6441340,ba,2.11,16.395,13.757,0.019,12.054,0.216,V
2456237.14844,2012-11-05.6460138,ba,2.12,16.504,13.793,0.018,11.664,0.196,V
2456240.06470,2012-11-08.5620269,ba,1.69,16.742,13.761,0.014,12.009,0.157,V
2456240.06672,2012-11-08.5640454,ba,2.00,16.655,13.776,0.015,11.842,0.170,V
2456242.07816,2012-11-10.5753225,bb,2.39,16.767,13.778,0.014,11.821,0.152,V
2456243.06339,2012-11-11.5604724,ba,2.11,16.791,13.785,0.014,11.751,0.151,V
2456243.06548,2012-11-11.5625586,ba,2.12,16.829,13.732,0.013,12.329,0.147,V
2456248.09947,2012-11-16.5961394,ba,2.15,16.768,13.766,0.014,11.951,0.154,V
2456248.10154,2012-11-16.5982189,ba,2.17,16.847,13.761,0.013,12.015,0.144,V
2456253.01924,2012-11-21.5155410,ba,2.26,14.882,13.948,0.093,10.111,0.859,V
2456253.02088,2012-11-21.5171906,ba,2.31,99.990,99.990,99.990,99.990,99.990,V
2456258.99041,2012-11-27.4863085,ba,2.20,16.230,13.750,0.022,12.127,0.251,V
2456258.99217,2012-11-27.4880656,ba,2.21,16.177,13.780,0.024,11.804,0.263,V
2456259.00150,2012-11-27.4973997,bb,2.12,16.170,13.704,0.023,12.657,0.263,V
2456259.00329,2012-11-27.4991885,bb,2.12,16.204,13.745,0.023,12.191,0.254,V
2456260.02282,2012-11-28.5186538,ba,2.33,16.013,13.778,0.028,11.822,0.305,V
2456260.02453,2012-11-28.5203636,ba,2.34,16.041,13.710,0.026,12.597,0.299,V
2456260.03228,2012-11-28.5281214,bb,1.98,15.960,13.795,0.030,11.632,0.318,V
2456260.03401,2012-11-28.5298456,bb,1.99,16.022,13.748,0.027,12.154,0.301,V
2456268.04443,2012-12-06.5397983,ba,2.35,16.140,13.764,0.025,11.975,0.278,V
2456268.04634,2012-12-06.5417105,ba,2.33,16.124,13.760,0.026,12.027,0.282,V
2456268.05566,2012-12-06.5510226,bb,1.73,16.532,13.777,0.018,11.841,0.196,V
2456270.05549,2012-12-08.5507578,ba,2.42,15.493,13.808,0.047,11.503,0.499,V
2456270.05719,2012-12-08.5524548,ba,2.40,14.912,13.860,0.084,10.965,0.837,V
2456271.99712,2012-12-10.4922928,bb,2.17,16.662,13.767,0.016,11.943,0.176,V
2456277.03637,2012-12-15.5313275,bb,2.24,16.564,13.748,0.017,12.150,0.189,V
2456277.96955,2012-12-16.4644682,bb,2.34,16.568,13.761,0.017,12.006,0.187,V
2456288.00478,2012-12-26.4993995,bb,2.16,15.686,14.254,0.059,7.631,0.410,V
2456288.00640,2012-12-26.5010248,bb,2.24,15.092,14.265,0.102,7.546,0.706,V
2456300.96253,2013-01-08.4570253,bb,2.22,16.804,14.349,0.023,6.986,0.148,V
2456300.99307,2013-01-08.4875670,ba,1.74,16.719,14.136,0.020,8.506,0.160,V
2456300.99511,2013-01-08.4896033,ba,1.72,16.700,14.145,0.021,8.433,0.163,V
2456302.95952,2013-01-10.4540149,bb,2.20,16.618,13.745,0.016,12.188,0.178,V
2456303.00120,2013-01-10.4956959,ba,1.76,16.608,13.786,0.016,11.740,0.179,V
2456303.00322,2013-01-10.4977202,ba,1.76,16.484,13.770,0.018,11.901,0.200,V
2456308.93163,2013-01-16.4261859,ba,2.02,16.523,13.770,0.017,11.917,0.192,V
2456308.93367,2013-01-16.4282298,ba,2.02,16.519,13.772,0.017,11.892,0.194,V
2456308.95923,2013-01-16.4537877,bb,2.15,16.653,13.763,0.015,11.987,0.169,V
2456310.92901,2013-01-18.4235981,bb,2.31,16.653,13.753,0.015,12.096,0.170,V
2456313.93312,2013-01-21.4277665,bb,1.76,16.403,13.751,0.019,12.119,0.212,V
2456318.90319,2013-01-26.3979711,ba,2.01,15.752,13.828,0.037,11.294,0.386,V
2456318.90484,2013-01-26.3996208,ba,2.01,15.685,13.861,0.041,10.951,0.411,V
2456319.91081,2013-01-27.4056214,bb,2.40,15.867,14.374,0.055,6.831,0.346,V
2456319.91247,2013-01-27.4072876,bb,2.34,15.803,14.262,0.053,7.571,0.366,V
2456324.91286,2013-02-01.4078577,bb,1.74,16.519,13.794,0.018,11.641,0.190,V
2456327.88088,2013-02-04.3760004,ba,2.18,16.633,13.803,0.016,11.556,0.176,V
2456327.88289,2013-02-04.3780226,ba,2.17,16.605,13.788,0.016,11.716,0.180,V
2456329.76883,2013-02-06.2640450,bb,2.09,16.565,13.752,0.016,12.108,0.183,V
2456337.80114,2013-02-14.2967840,ba,2.20,16.531,13.754,0.017,12.087,0.191,V
2456338.77111,2013-02-15.2668218,bb,2.08,16.669,14.162,0.022,8.295,0.166,V
2456348.79248,2013-02-25.2888638,ba,2.07,15.722,13.787,0.037,11.730,0.397,V
2456348.79415,2013-02-25.2905251,ba,2.24,14.881,13.730,0.077,12.357,0.863,V
2456355.78239,2013-03-04.2792936,ba,2.16,16.480,13.767,0.018,11.946,0.200,V
2456355.78438,2013-03-04.2812896,ba,2.14,16.537,13.769,0.017,11.923,0.189,V
2456359.76036,2013-03-08.2575890,ba,2.18,16.560,13.773,0.017,11.877,0.186,V
2456359.76237,2013-03-08.2596021,ba,2.17,16.465,13.838,0.019,11.185,0.202,V
2456381.79601,2013-03-30.2952346,ba,2.13,16.556,13.754,0.017,12.088,0.188,V
2456381.79800,2013-03-30.2972289,ba,2.15,16.485,13.760,0.018,12.028,0.200,V
2456385.74810,2013-04-03.2476978,bb,1.71,16.525,13.736,0.017,12.288,0.190,V
2456390.76010,2013-04-08.2601870,ba,2.26,16.476,13.778,0.018,11.815,0.200,V
2456390.76158,2013-04-08.2616634,ba,2.25,16.421,13.742,0.019,12.217,0.211,V
2456391.75315,2013-04-09.2533290,bb,2.01,16.668,13.748,0.015,12.153,0.166,V
2456391.75459,2013-04-09.2547796,bb,2.01,16.558,13.733,0.016,12.320,0.183,V
2456396.75399,2013-04-14.2546600,ba,2.27,14.807,13.684,0.079,12.898,0.924,V
2456396.75548,2013-04-14.2561350,ba,2.25,15.009,13.838,0.074,11.189,0.765,V
2456400.73942,2013-04-18.2404700,bb,2.05,16.336,13.727,0.020,12.392,0.225,V
2456400.74130,2013-04-18.2423425,bb,2.02,16.291,13.773,0.021,11.873,0.235,V
2456403.74760,2013-04-21.2489313,ba,2.44,16.025,13.775,0.028,11.856,0.302,V
2456403.75084,2013-04-21.2521762,ba,2.40,16.104,13.773,0.026,11.874,0.282,V
2456406.74017,2013-04-24.2417758,ba,2.48,15.851,13.722,0.031,12.454,0.354,V
2456406.74194,2013-04-24.2435412,ba,2.44,15.807,13.734,0.033,12.305,0.371,V
2456406.74373,2013-04-24.2453343,bb,2.01,16.198,13.767,0.023,11.944,0.255,V
2456406.74550,2013-04-24.2471006,bb,2.03,16.000,13.764,0.028,11.980,0.306,V
2456407.74421,2013-04-25.2459100,bb,2.06,15.968,13.680,0.027,12.930,0.316,V
2456407.74600,2013-04-25.2476994,bb,2.05,15.923,13.752,0.030,12.109,0.329,V
2456409.74117,2013-04-27.2430591,bb,2.19,16.510,13.781,0.018,11.784,0.192,V
2456409.74300,2013-04-27.2448759,bb,2.15,16.471,13.768,0.018,11.935,0.199,V
2456416.74081,2013-05-04.2433082,bb,2.30,16.477,13.807,0.019,11.512,0.199,V
2456416.74291,2013-05-04.2454090,bb,2.26,16.471,13.735,0.018,12.295,0.199,V
2456526.12527,2013-08-21.6295557,ba,1.72,15.227,13.745,0.056,12.188,0.625,V
2456526.12669,2013-08-21.6309751,ba,1.99,15.283,13.785,0.055,11.751,0.593,V
2456528.12956,2013-08-23.6337126,ba,1.79,15.461,13.933,0.054,10.247,0.503,V
2456528.13094,2013-08-23.6350980,ba,1.79,15.367,13.869,0.055,10.875,0.548,V
2456528.13233,2013-08-23.6364753,bb,1.75,15.510,13.923,0.051,10.348,0.481,V
2456528.13370,2013-08-23.6378481,bb,1.96,15.216,13.886,0.064,10.708,0.630,V
2456532.12918,2013-08-27.6330637,ba,1.80,15.799,13.787,0.034,11.720,0.370,V
2456532.13057,2013-08-27.6344452,ba,1.84,15.581,13.734,0.040,12.311,0.451,V
2456532.13472,2013-08-27.6386030,bb,1.81,15.391,13.726,0.047,12.403,0.536,V
2456532.13609,2013-08-27.6399688,bb,1.98,15.231,13.671,0.052,13.051,0.622,V
2456533.13192,2013-08-28.6357329,bb,1.98,15.602,13.824,0.043,11.337,0.442,V
2456533.13329,2013-08-28.6371016,bb,1.99,15.652,13.728,0.037,12.374,0.422,V
2456534.12612,2013-08-29.6298550,ba,2.10,15.919,13.750,0.030,12.131,0.332,V
2456534.12749,2013-08-29.6312221,ba,2.11,15.889,13.822,0.033,11.351,0.340,V
2456536.12191,2013-08-31.6255069,bb,1.99,16.193,13.791,0.024,11.687,0.257,V
2456536.12329,2013-08-31.6268797,bb,1.98,16.166,13.684,0.022,12.889,0.263,V
2456537.09771,2013-09-01.6012258,ba,1.77,16.214,13.778,0.023,11.820,0.253,V
2456537.09907,2013-09-01.6025847,ba,1.75,16.138,13.717,0.023,12.507,0.271,V
2456538.10369,2013-09-02.6071322,ba,1.79,16.194,13.789,0.024,11.694,0.258,V
2456538.10506,2013-09-02.6084982,ba,1.75,16.278,13.726,0.021,12.401,0.239,V
2456538.11769,2013-09-02.6211278,bb,1.77,16.339,13.718,0.020,12.499,0.225,V
2456538.11906,2013-09-02.6224983,bb,1.79,16.332,13.780,0.021,11.806,0.226,V
2456539.11537,2013-09-03.6187302,bb,1.74,16.377,13.761,0.020,12.018,0.217,V
2456539.11673,2013-09-03.6200896,bb,1.71,16.419,13.746,0.019,12.176,0.209,V
2456544.09276,2013-09-08.5957228,ba,2.17,16.178,13.722,0.023,12.453,0.262,V
2456544.09412,2013-09-08.5970868,ba,2.17,16.186,13.693,0.022,12.784,0.260,V
2456544.10356,2013-09-08.6065206,bb,1.98,16.315,13.789,0.021,11.711,0.230,V
2456544.10492,2013-09-08.6078888,bb,1.98,16.351,13.764,0.020,11.978,0.222,V
2456550.07654,2013-09-14.5789952,bb,1.71,16.316,13.795,0.021,11.644,0.229,V
2456550.07791,2013-09-14.5803653,bb,1.70,16.312,13.762,0.021,12.002,0.230,V
2456554.08039,2013-09-18.5824902,ba,1.80,15.520,13.697,0.041,12.746,0.477,V
2456554.08175,2013-09-18.5838574,ba,2.01,15.451,13.787,0.047,11.726,0.509,V
2456554.11169,2013-09-18.6137834,bb,1.79,15.818,13.706,0.031,12.625,0.362,V
2456554.11306,2013-09-18.6151531,bb,1.78,15.842,13.816,0.034,11.413,0.354,V
2456556.06293,2013-09-20.5648543,bb,1.75,15.799,13.785,0.034,11.750,0.369,V
2456556.06430,2013-09-20.5662248,bb,1.72,15.735,13.776,0.036,11.852,0.391,V
2456556.06849,2013-09-20.5704119,ba,1.69,15.588,13.782,0.041,11.777,0.449,V
2456556.06986,2013-09-20.5717820,ba,1.77,15.480,13.812,0.047,11.454,0.495,V
2456557.07398,2013-09-21.5758131,bb,2.04,15.855,13.719,0.031,12.476,0.350,V
2456557.07536,2013-09-21.5771847,bb,2.01,15.750,13.677,0.032,12.973,0.386,V
2456557.09336,2013-09-21.5951871,ba,1.83,15.847,13.759,0.032,12.034,0.356,V
2456560.09162,2013-09-24.5931719,ba,2.12,15.893,13.822,0.032,11.352,0.339,V
2456560.09708,2013-09-24.5986343,bb,1.73,15.985,13.771,0.028,11.897,0.311,V
2456560.09845,2013-09-24.5999997,bb,1.99,16.006,13.774,0.028,11.860,0.304,V
2456565.06915,2013-09-29.5702410,ba,2.32,16.104,13.799,0.026,11.599,0.280,V
2456565.07052,2013-09-29.5716094,ba,2.31,16.182,13.748,0.023,12.157,0.261,V
2456565.07474,2013-09-29.5758190,bb,1.74,16.302,13.764,0.021,11.969,0.232,V
2456565.07610,2013-09-29.5771813,bb,1.76,16.271,13.742,0.021,12.221,0.239,V
2456568.03590,2013-10-02.5367090,bb,1.76,16.212,13.806,0.024,11.514,0.253,V
2456568.03727,2013-10-02.5380754,bb,1.74,16.260,13.802,0.023,11.570,0.242,V
2456569.06697,2013-10-03.5676783,ba,1.91,99.990,99.990,99.990,99.990,99.990,V
2456569.06834,2013-10-03.5690466,ba,1.83,99.990,99.990,99.990,99.990,99.990,V
2456570.02045,2013-10-04.5210596,ba,2.01,16.200,13.681,0.021,12.935,0.257,V
2456570.02183,2013-10-04.5224406,ba,2.00,16.238,13.718,0.021,12.485,0.248,V
2456570.02604,2013-10-04.5266524,bb,2.01,16.360,13.763,0.020,11.988,0.220,V
2456570.02741,2013-10-04.5280288,bb,1.99,16.333,13.724,0.020,12.429,0.226,V
2456573.05680,2013-10-07.5571207,ba,1.93,14.328,13.905,0.148,10.526,1.428,V
2456573.05817,2013-10-07.5584907,ba,1.98,99.990,99.990,99.990,99.990,99.990,V
2456574.05638,2013-10-08.5566047,ba,2.03,16.106,13.751,0.026,12.125,0.283,V
2456574.05774,2013-10-08.5579726,ba,2.03,16.228,13.791,0.023,11.681,0.252,V
2456574.06193,2013-10-08.5621567,bb,1.72,16.386,13.811,0.020,11.468,0.216,V
2456574.06329,2013-10-08.5635221,bb,1.74,16.400,13.707,0.018,12.625,0.212,V
2456594.02906,2013-10-28.5273819,bc,1.51,15.436,13.793,0.048,11.656,0.515,V
2456594.03042,2013-10-28.5287414,bc,1.53,15.479,13.750,0.045,12.127,0.495,V
2456598.01977,2013-11-01.5177348,bc,1.68,15.440,13.739,0.046,12.246,0.514,V
2456598.02114,2013-11-01.5191031,bc,1.67,15.312,13.803,0.055,11.557,0.578,V
2456600.01697,2013-11-03.5147464,bc,2.20,15.125,13.579,0.053,14.206,0.690,V
2456600.01834,2013-11-03.5161269,bc,2.16,15.018,13.496,0.054,15.341,0.760,V
2456601.01638,2013-11-04.5140718,bc,2.11,15.733,13.644,0.034,13.370,0.415,V
2456601.01775,2013-11-04.5154402,bc,2.22,15.700,13.845,0.042,11.117,0.429,V
2456601.03029,2013-11-04.5279844,bd,2.44,16.588,13.772,0.022,11.888,0.240,V
2456601.03170,2013-11-04.5293940,bd,2.50,16.582,13.755,0.022,12.079,0.242,V
2456606.00997,2013-11-09.5072343,bc,2.14,15.402,13.782,0.055,11.783,0.598,V
2456606.01135,2013-11-09.5086151,bc,2.17,15.696,13.737,0.041,12.276,0.464,V
2456613.98777,2013-11-17.4843965,bc,1.97,14.719,14.011,0.115,9.536,1.005,V
2456613.98926,2013-11-17.4858892,bc,1.83,15.392,13.733,0.049,12.321,0.543,V
2456614.96182,2013-11-18.4583718,bd,1.86,14.197,13.644,0.133,13.371,1.618,V
2456614.96321,2013-11-18.4597621,bd,1.75,14.058,13.630,0.149,13.556,1.840,V
2456615.89281,2013-11-19.3892908,bc,2.22,99.990,99.990,99.990,99.990,99.990,V
2456615.89420,2013-11-19.3906809,bc,2.23,14.707,13.409,0.069,16.612,1.044,V
2456615.97361,2013-11-19.4700894,bd,1.59,15.747,13.687,0.035,12.864,0.411,V
2456615.97508,2013-11-19.4715530,bd,1.58,15.686,13.778,0.040,11.820,0.426,V
2456618.98128,2013-11-22.4775317,bd,1.73,99.990,99.990,99.990,99.990,99.990,V
2456618.98128,2013-11-22.4775313,bb,1.74,15.744,13.676,0.033,12.986,0.392,V
2456618.98266,2013-11-22.4789131,bd,1.75,16.111,13.695,0.027,12.762,0.315,V
2456618.98266,2013-11-22.4789134,bb,1.70,15.850,13.704,0.030,12.656,0.356,V
2456621.96502,2013-11-25.4610673,bb,2.06,16.457,13.762,0.019,11.999,0.208,V
2456621.96502,2013-11-25.4610674,bd,2.46,16.451,13.709,0.022,12.601,0.263,V
2456621.96638,2013-11-25.4624317,bb,2.05,16.553,13.747,0.017,12.176,0.192,V
2456621.96638,2013-11-25.4624325,bd,2.38,16.315,13.725,0.024,12.421,0.279,V
2456624.95404,2013-11-28.4498973,bb,2.42,16.561,13.737,0.017,12.279,0.192,V
2456624.95542,2013-11-28.4512656,bb,2.44,16.593,13.702,0.016,12.676,0.190,V
2456625.87360,2013-11-29.3693961,bc,1.60,16.411,13.703,0.021,12.668,0.245,V
2456625.87500,2013-11-29.3707945,bc,1.50,16.399,13.699,0.021,12.709,0.248,V
2456625.95224,2013-11-29.4480234,bb,1.99,16.637,13.733,0.016,12.324,0.178,V
2456625.95361,2013-11-29.4494010,bb,2.02,16.545,13.732,0.017,12.336,0.193,V
2456629.86312,2013-12-03.3586687,bc,1.44,16.054,13.698,0.025,12.731,0.292,V
2456629.86458,2013-12-03.3601342,bc,1.43,16.103,13.781,0.026,11.789,0.279,V
2456630.96740,2013-12-04.4628942,bc,1.59,16.203,13.748,0.023,12.153,0.255,V
2456630.96883,2013-12-04.4643202,bc,1.62,16.192,13.722,0.022,12.445,0.258,V
2456632.09131,2013-12-05.5867454,bb,2.29,16.416,13.750,0.019,12.127,0.209,V
2456632.09268,2013-12-05.5881148,bb,2.32,16.485,13.773,0.018,11.872,0.197,V
2456636.86885,2013-12-10.3640425,bb,2.09,16.188,13.786,0.024,11.741,0.259,V
2456637.97647,2013-12-11.4716057,bb,1.72,16.264,13.778,0.022,11.822,0.241,V
2456637.97796,2013-12-11.4730951,bb,1.74,16.396,13.756,0.019,12.064,0.214,V
2456638.97092,2013-12-12.4660137,bb,2.01,15.840,13.718,0.031,12.488,0.356,V
2456638.97228,2013-12-12.4673741,bb,2.02,15.751,13.788,0.036,11.718,0.386,V
2456640.96055,2013-12-14.4555533,bd,1.66,15.102,13.793,0.066,11.654,0.700,V
2456640.96192,2013-12-14.4569259,bd,1.64,15.431,13.764,0.047,11.984,0.518,V
2456641.95526,2013-12-15.4502281,bb,2.34,15.940,14.169,0.043,8.246,0.324,V
2456641.95662,2013-12-15.4515853,bb,2.37,15.900,14.009,0.038,9.561,0.337,V
2456648.95829,2013-12-22.4530221,bd,1.59,15.806,13.693,0.031,12.781,0.367,V
2456648.95829,2013-12-22.4530222,bb,2.00,16.107,13.731,0.025,12.348,0.278,V
2456648.95961,2013-12-22.4543445,bb,1.97,16.000,13.802,0.029,11.559,0.307,V
2456648.95961,2013-12-22.4543444,bd,1.68,15.834,13.785,0.033,11.743,0.357,V
2456652.09810,2013-12-25.5927497,bd,2.09,15.858,13.772,0.032,11.884,0.349,V
2456652.09942,2013-12-25.5940631,bd,2.08,15.899,13.735,0.030,12.310,0.337,V
2456655.92388,2013-12-29.4184557,bd,1.69,16.069,13.649,0.024,13.311,0.288,V
2456655.92388,2013-12-29.4184552,bb,1.77,16.443,13.737,0.018,12.277,0.204,V
2456655.92519,2013-12-29.4197615,bd,1.69,16.082,13.762,0.026,12.000,0.285,V
2456655.92519,2013-12-29.4197615,bb,1.75,16.484,13.744,0.017,12.198,0.197,V
2456656.79811,2013-12-30.2926712,bc,1.67,16.227,13.759,0.022,12.037,0.249,V
2456656.79942,2013-12-30.2939781,bc,1.79,16.076,13.671,0.024,13.047,0.287,V
2456658.92404,2014-01-01.4185719,bb,2.08,16.429,13.724,0.018,12.423,0.207,V
2456658.92536,2014-01-01.4198895,bb,2.07,16.467,13.731,0.018,12.338,0.200,V
2456661.92685,2014-01-04.4213564,bb,2.41,16.337,13.751,0.020,12.116,0.225,V
2456661.92817,2014-01-04.4226708,bb,2.34,16.324,13.755,0.020,12.070,0.228,V
2456675.82418,2014-01-18.3187614,bc,1.76,15.869,13.755,0.031,12.079,0.347,V
2456675.82553,2014-01-18.3201106,bc,1.70,15.946,13.723,0.028,12.438,0.323,V
2456675.85758,2014-01-18.3521596,bd,2.41,15.630,13.712,0.037,12.565,0.431,V
2456675.85893,2014-01-18.3535087,bd,2.47,15.531,13.785,0.044,11.749,0.472,V
2456676.88592,2014-01-19.3805215,bc,2.27,15.794,13.666,0.031,13.106,0.372,V
2456676.88728,2014-01-19.3818746,bc,2.33,15.877,13.753,0.031,12.095,0.345,V
2456676.90267,2014-01-19.3972692,bd,2.05,15.786,13.765,0.034,11.963,0.373,V
2456676.90406,2014-01-19.3986575,bd,2.03,15.678,13.682,0.035,12.916,0.413,V
2456678.97399,2014-01-21.4686375,bc,1.67,16.007,13.743,0.027,12.213,0.305,V
2456678.97595,2014-01-21.4705925,bc,1.62,16.105,13.757,0.025,12.060,0.279,V
2456701.78858,2014-02-13.2841515,bc,1.41,15.577,13.754,0.041,12.081,0.452,V
2456701.78996,2014-02-13.2855289,bc,1.44,15.660,13.687,0.036,12.856,0.420,V
2456729.76680,2014-03-13.2640288,bd,1.98,15.603,13.727,0.039,12.399,0.442,V
2456729.76812,2014-03-13.2653519,bd,2.01,15.553,13.759,0.042,12.032,0.463,V
2456730.80215,2014-03-14.2994745,bc,2.22,15.654,13.745,0.038,12.182,0.421,V
2456730.80367,2014-03-14.3009953,bc,2.22,15.820,13.728,0.032,12.384,0.362,V
2456736.76984,2014-03-20.2677008,bd,1.72,16.058,13.776,0.027,11.841,0.291,V
2456736.77114,2014-03-20.2689978,bd,1.71,15.960,13.744,0.028,12.194,0.319,V
2456736.78045,2014-03-20.2783063,bc,1.40,16.256,13.726,0.021,12.408,0.243,V
2456736.78176,2014-03-20.2796173,bc,1.38,16.214,13.746,0.022,12.175,0.252,V
2456740.79271,2014-03-24.2909406,bc,1.37,16.223,13.714,0.022,12.542,0.250,V
2456740.79403,2014-03-24.2922550,bc,1.34,16.173,13.721,0.023,12.460,0.262,V
2456741.78969,2014-03-25.2880190,bd,1.58,15.938,13.737,0.029,12.282,0.325,V
2456741.79101,2014-03-25.2893332,bd,1.52,15.944,13.703,0.028,12.669,0.323,V
2456757.74703,2014-04-10.2468736,bc,1.46,15.872,13.739,0.031,12.253,0.345,V
2456757.74833,2014-04-10.2481795,bc,1.44,15.859,13.735,0.031,12.309,0.349,V
2456757.77265,2014-04-10.2724971,bd,1.58,15.813,13.791,0.034,11.679,0.365,V
2456757.77397,2014-04-10.2738203,bd,1.63,15.615,13.715,0.038,12.536,0.437,V
2456765.73972,2014-04-18.2403334,bc,2.00,13.696,>13.696,99.990,10.459,2.555,V
2456765.77406,2014-04-18.2746785,bd,2.08,15.810,13.800,0.034,11.586,0.366,V
2456765.77576,2014-04-18.2763821,bd,2.04,15.747,13.714,0.034,12.544,0.387,V
2456770.75340,2014-04-23.2544829,bd,1.59,15.666,13.799,0.039,11.596,0.417,V
2456770.75483,2014-04-23.2559118,bd,1.58,15.198,13.700,0.055,12.697,0.642,V
2456771.74016,2014-04-24.2413309,bc,1.63,16.093,13.788,0.026,11.719,0.282,V
2456771.74154,2014-04-24.2427157,bc,1.57,16.126,13.766,0.025,11.959,0.273,V
2456778.77564,2014-05-01.2774474,bd,2.00,15.727,13.765,0.036,11.971,0.395,V
2456778.77700,2014-05-01.2788071,bd,1.98,15.926,13.768,0.030,11.938,0.329,V
2456788.73479,2014-05-11.2374471,bd,1.78,15.090,13.643,0.058,13.387,0.708,V
2456788.73613,2014-05-11.2387902,bd,1.83,15.307,13.714,0.051,12.539,0.581,V
2456788.73613,2014-05-11.2387913,bb,2.04,15.507,13.700,0.041,12.707,0.483,V
2456884.12765,2014-08-14.6319496,bc,1.78,15.188,13.781,0.060,11.792,0.647,V
2456884.12908,2014-08-14.6333775,bc,1.82,15.240,13.630,0.050,13.556,0.618,V
2456892.12053,2014-08-22.6243649,bc,1.79,15.974,13.759,0.028,12.028,0.315,V
2456892.12203,2014-08-22.6258577,bc,1.77,15.904,13.705,0.029,12.636,0.336,V
2456893.13334,2014-08-23.6371083,bc,1.68,15.207,13.806,0.060,11.527,0.636,V
2456893.13485,2014-08-23.6386164,bc,1.74,15.085,13.795,0.067,11.646,0.711,V
2456895.13277,2014-08-25.6363971,bc,1.58,15.402,13.780,0.049,11.804,0.531,V
2456895.13421,2014-08-25.6378403,bc,1.62,15.160,13.774,0.061,11.868,0.664,V
2456896.12977,2014-08-26.6333371,bc,1.74,15.807,13.733,0.032,12.324,0.367,V
2456896.13121,2014-08-26.6347678,bc,1.81,15.556,13.783,0.043,11.765,0.462,V
2456897.13456,2014-08-27.6380526,bc,1.96,15.357,13.747,0.050,12.158,0.554,V
2456897.13601,2014-08-27.6395,bc,1.79,15.128,13.760,0.062,12.014,0.684,V
