###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57409.321791  16.464  0.060   943   57 o  0   1.48  56.57077  63.46190  8189.40  7484.00 3.69 3.15  86.5 -0.492 18.36 19.14 02a57409o0218o
57409.338899  16.434  0.056   969   54 o  0   2.01  56.57077  63.46190  7898.92  6886.41 3.61 3.08  87.6 -0.500 18.35 19.12 02a57409o0246o
57409.349929  16.552  0.079   869   68 o  0   1.24  56.57077  63.46190  8743.48  8104.78 3.68 3.16  88.5 -0.496 18.35 19.10 02a57409o0264o
57409.378918  16.514  0.059   900   53 o  0   1.84  56.57077  63.46190  9038.31  6379.24 3.77 3.13  86.9 -0.494 18.27 19.03 02a57409o0311o
57413.320421  16.421  0.042   980   41 o  0   2.31  56.57077  63.46190  7981.45  7688.19 3.65 2.92  88.7 -0.510 18.58 19.58 02a57413o0178o
57413.341303  16.401  0.042   999   42 o  0   2.13  56.57077  63.46190  7688.96  7091.64 3.67 3.03  89.5 -0.504 18.55 19.56 02a57413o0212o
57413.352948  16.495  0.048   917   44 o  0   1.64  56.57077  63.46190  8828.95  6580.05 3.64 2.90  88.2 -0.516 18.57 19.55 02a57413o0231o
57413.369523  16.474  0.050   934   47 o  0   1.41  56.57077  63.46190  9033.90  6383.44 3.62 2.89  88.0 -0.495 18.57 19.54 02a57413o0258o
57414.305318  16.410  0.032   991   32 o  0   3.76  56.57077  63.46190  8254.90  7237.91 3.76 3.08  87.6 -0.510 18.75 19.98 02a57414o0193o
57414.320053  16.469  0.036   938   34 o  0   2.99  56.57077  63.46190  7970.70  6643.34 3.69 3.04  88.2 -0.495 18.72 19.88 02a57414o0217o
57414.339067  16.500  0.041   912   38 o  0   2.55  56.57077  63.46190  9112.35  6136.97 3.73 3.02  86.7 -0.503 18.68 19.80 02a57414o0248o
57414.350704  16.489  0.038   922   35 o  0   2.38  56.57077  63.46190  9036.13  6380.81 3.75 3.06  88.5 -0.496 18.66 19.77 02a57414o0267o
57418.295989  16.411  0.028   990   28 o  0   3.58  56.57077  63.46190  8091.18  7205.95 3.76 3.20  85.8 -0.496 19.00 20.49 02a57418o0175o
57418.312482  16.416  0.028   985   28 o  0   3.61  56.57077  63.46190  7802.09  6610.14 3.69 3.20  88.7 -0.493 18.96 20.40 02a57418o0202o
57418.325353  16.412  0.030   989   29 o  0   3.25  56.57077  63.46190  8945.13  6098.93 3.80 3.18  87.4 -0.490 18.96 20.41 02a57418o0223o
57418.344986  16.377  0.031  1021   31 o  0   2.98  56.57077  63.46190  9038.58  6379.07 3.82 3.22  88.3 -0.479 18.95 20.42 02a57418o0255o
57419.296552  16.426  0.028   977   28 o  0   3.66  56.57077  63.46190  8401.93  7768.30 3.89 3.39  84.2 -0.494 19.02 20.64 02a57419o0147o
57419.310037  16.474  0.029   934   27 o  0   3.74  56.57077  63.46190  8122.97  7189.55 3.91 3.33  87.5 -0.499 19.03 20.64 02a57419o0169o
57419.325944  16.362  0.029  1036   30 o  0   2.65  56.57077  63.46190  9255.29  6684.67 4.01 3.36  87.1 -0.489 19.03 20.64 02a57419o0195o
57419.338810  16.466  0.030   941   28 o  0   3.06  56.57077  63.46190  9037.60  6377.38 4.10 3.54  84.8 -0.470 18.97 20.60 02a57419o0216o
57424.277058  17.227  0.042   467   20 c  0   2.00  56.57077  63.46190  7988.61  7370.65 4.14 3.67  81.7 -0.450 19.46 21.43 02a57424o0140c
57424.304166  17.237  0.042   462   20 c  0   1.68  56.57077  63.46190  7754.87  6799.87 4.18 3.71  81.2 -0.438 19.43 21.42 02a57424o0184c
57424.320824  17.250  0.042   457   19 c  0   1.76  56.57077  63.46190  8918.83  6302.12 4.12 3.55  81.1 -0.461 19.47 21.43 02a57424o0211c
57424.334433  17.268  0.042   450   19 c  0   2.10  56.57077  63.46190  9003.22  6222.38 4.30 3.77  80.1 -0.443 19.41 21.43 02a57424o0233c
57429.211865  16.995  0.294   578  170 c  0   1.22  56.57077  63.46190  1690.06  9624.29 4.08 3.83  10.6 -0.461 17.76 18.10 02a57429o0068c
57430.211519  16.927  0.313   616  193 c  0   1.05  56.57077  63.46190   938.76  9567.39 4.39 4.21 -28.7 -0.467 17.61 17.88 02a57430o0030c
57431.272488  17.259  0.057   453   26 c  0   1.04  56.57077  63.46190  8212.69  7033.58 4.83 4.32  81.0 -0.412 19.08 20.99 02a57431o0151c
57431.288989  17.377  0.056   406   23 c  0   1.47  56.57077  63.46190  7960.70  6452.81 4.55 4.05  79.2 -0.415 19.13 20.98 02a57431o0178c
57431.306720  17.266  0.057   451   26 c  0   1.35  56.57077  63.46190  9130.99  5957.54 5.13 4.53  77.1 -0.393 18.99 20.95 02a57431o0207c
57431.317121  17.272  0.053   448   24 c  0   1.58  56.57077  63.46190  8982.10  6212.57 4.90 4.33  77.2 -0.395 19.03 20.94 02a57431o0224c
57440.260969  16.356  0.061  1042   64 o  0   1.34  56.57077  63.46190  7933.23  7730.52 4.10 3.27  84.1 -0.516 18.16 19.00 02a57440o0095o
57440.275322  16.441  0.060   963   57 o  0   1.64  56.57077  63.46190  7641.46  7152.61 3.92 3.02  87.5 -0.523 18.17 18.97 02a57440o0122o
57440.286780  16.538  0.091   881   80 o  0   1.35  56.57077  63.46190  8773.02  6616.98 4.28 3.28  85.9 -0.524 18.10 18.92 02a57440o0144o
57440.305343  16.563  0.076   861   65 o  0   1.42  56.57077  63.46190  8992.95  6362.49 4.19 3.05  86.2 -0.525 18.10 18.85 02a57440o0180o
57441.253911  16.359  0.058  1038   61 o  0   1.64  56.57077  63.46190  8160.90  7357.98 3.70 2.97  85.2 -0.525 18.31 19.11 02a57441o0089o
57441.268135  16.655  0.074   791   59 o  0   1.35  56.57077  63.46190  7870.54  6759.82 3.68 2.90  86.8 -0.519 18.26 19.02 02a57441o0116o
57441.282409  16.439  0.055   964   53 o  0   1.87  56.57077  63.46190  9016.23  6251.28 3.84 2.78  86.1 -0.536 18.23 18.98 02a57441o0143o
57441.297947  16.446  0.057   958   54 o  0   1.92  56.57077  63.46190  8995.69  6364.46 3.87 2.74  86.5 -0.539 18.19 18.92 02a57441o0173o
57448.288998  17.307  0.047   434   20 c  0   1.88  56.57077  63.46190  8077.88  6786.55 4.15 3.47  86.1 -0.480 19.39 21.28 02a57448o0035c
57448.305339  17.326  0.054   426   23 c  0   1.58  56.57077  63.46190  9213.96  6283.40 4.75 3.87  82.8 -0.465 19.28 21.29 02a57448o0068c
57448.322150  17.319  0.052   429   22 c  0   1.61  56.57077  63.46190  8984.53  6360.91 4.33 3.45  85.2 -0.465 19.35 21.26 02a57448o0102c
57449.266658  17.358  0.049   414   20 c  0   1.97  56.57077  63.46190  8120.40  7402.78 4.29 3.51  85.2 -0.481 19.40 21.34 02a57449o0141c
57449.283699  17.366  0.049   411   20 c  0   1.57  56.57077  63.46190  7834.66  6806.32 4.23 3.56  86.2 -0.466 19.42 21.40 02a57449o0175c
57449.300261  17.379  0.045   406   18 c  0   2.31  56.57077  63.46190  8968.96  6298.68 4.40 3.57  83.3 -0.465 19.41 21.41 02a57449o0208c
57449.317118  17.518  0.056   357   20 c  0   1.95  56.57077  63.46190  8981.08  6357.89 4.17 3.31  84.9 -0.464 19.44 21.37 02a57449o0242c
57454.262715  17.284  0.045   443   20 c  0   2.13  56.57077  63.46190  8294.90  7340.00 4.57 3.85  82.1 -0.456 19.33 21.31 02a57454o0115c
57454.280257  17.285  0.050   443   22 c  0   1.58  56.57077  63.46190  8004.48  6742.41 4.64 3.93  83.7 -0.452 19.27 21.25 02a57454o0149c
57454.297147  17.336  0.056   422   24 c  0   1.30  56.57077  63.46190  9146.66  6256.51 4.55 3.65  82.3 -0.454 19.30 21.23 02a57454o0182c
57454.314625  17.518  0.061   357   22 c  0   1.68  56.57077  63.46190  8975.08  6360.69 4.33 3.48  82.8 -0.459 19.31 21.17 02a57454o0216c
57458.259227  17.333  0.067   424   28 c  0   1.17  56.57077  63.46190  8025.21  7556.43 4.80 4.07  75.2 -0.450 19.02 21.12 02a57458o0123c
57458.276613  17.307  0.059   434   25 c  0   1.46  56.57077  63.46190  7735.62  6960.60 4.67 4.08  69.4 -0.444 18.99 21.06 02a57458o0157c
57458.293444  17.374  0.075   408   31 c  0   1.19  56.57077  63.46190  8870.22  6447.76 4.92 4.23  62.5 -0.431 18.90 21.04 02a57458o0190c
57458.310844  17.598  0.102   332   34 c  0   0.98  56.57077  63.46190  8972.68  6359.40 4.66 4.14  48.2 -0.444 18.85 20.97 02a57458o0224c
57466.252597  16.443  0.055   961   53 o  0   2.01  56.57077  63.46190  8032.19  7649.60 3.85 2.82  86.9 -0.541 18.44 19.46 02a57466o0094o
57466.269120  16.552  0.059   870   51 o  0   1.71  56.57077  63.46190  7739.13  7052.80 3.86 2.83  88.8 -0.549 18.36 19.44 02a57466o0127o
57466.285518  16.694  0.066   763   50 o  0   1.88  56.57077  63.46190  8872.17  6548.41 4.11 2.98  83.6 -0.545 18.33 19.36 02a57466o0160o
57466.301817  16.839  0.085   668   57 o  0   2.04  56.57077  63.46190  8958.75  6367.05 4.36 3.17  84.3 -0.535 18.26 19.28 02a57466o0193o
57470.239041  16.419  0.106   982  104 o  0   1.39  56.57077  63.46190  8333.68  7671.80 4.18 3.29  86.1 -0.518 17.99 18.65 02a57470o0065o
57470.250381  16.748  0.278   726  201 o  0   1.24  56.57077  63.46190  8045.97  7072.78 4.14 3.12  85.7 -0.559 17.17 18.34 02a57470o0088o
57470.263734  16.399  0.117  1001  117 o  0   1.06  56.57077  63.46190  9182.71  6569.76 4.22 3.17  82.4 -0.577 17.63 18.10 02a57470o0115o
57470.281815  16.851  0.232   660  153 o  0   1.60  56.57077  63.46190  8969.22  6360.05 4.09 3.10  82.3 -0.614 17.36 17.96 02a57470o0152o
57482.230317  17.491  0.242   366   89 c  0   1.13  56.57077  63.46190  7865.00  7511.11 4.28 3.72  81.4 -0.509 18.15 19.00 02a57482o0039c
57482.238119  17.696  0.101   303   31 c  0   1.34  56.57077  63.46190  7583.09  6910.60 4.05 3.48  84.3 -0.494 18.87 20.29 02a57482o0055c
57482.252277  17.769  0.105   283   30 c  0   1.05  56.57077  63.46190  8722.24  6396.87 4.17 3.44  80.1 -0.511 19.03 20.59 02a57482o0082c
57482.268147  17.460  0.081   377   30 c  0   1.08  56.57077  63.46190  8963.64  6358.79 4.45 3.67  82.6 -0.483 18.94 20.57 02a57482o0114c
57969.636529  -5.636  1.739 652311326444 1134132192567 o  0   0.96  56.57077  63.46190  1009.27  6720.24 18.04 3.75  -0.2 -0.136 -6.57 -5.47 01a57969o0698o
57972.617091  16.353  0.034  1044   36 o  0   2.18  56.57077  63.46190  3483.49  4873.15 2.09 1.99 -62.8 -0.465 18.24 18.50 02a57972o0754o
57972.625006  16.475  0.039   933   36 o  0   2.09  56.57077  63.46190  3502.00  4913.65 2.07 1.99 -70.7 -0.479 18.13 18.38 02a57972o0769o
57972.632786  16.776  0.139   707   98 o  0   0.98  56.57077  63.46190  3442.86  4835.65 2.17 2.05 -53.9 -0.459 17.06 17.02 02a57972o0784o
57980.638280  16.712  0.106   750   80 o  0   0.95  56.57077  63.46190  2160.43  1566.56 2.14 1.98  63.1 -0.471 17.40 17.41 02a57980o0788o
57988.617949  17.629  0.036   322   12 c  0   2.39  56.57077  63.46190 10066.30  2032.36 2.59 2.45 -74.2 -0.452 19.68 21.37 02a57988o0763c
57988.627686  17.576  0.040   339   14 c  0   2.14  56.57077  63.46190 10085.45  2071.74 2.57 2.41 -74.4 -0.461 19.55 20.99 02a57988o0781c
57988.634740  17.433  0.064   386   25 c  0   1.07  56.57077  63.46190   494.93  1867.49 2.43 2.19  52.9 -0.511 18.73 19.64 02a57988o0795c
57988.636308  17.600  0.096   331   32 c  0   1.29  56.57077  63.46190 10037.38  1997.48 2.65 2.48 -79.6 -0.460 18.41 19.30 02a57988o0798c
57988.643895  -4.774  1.789 294793743788 527285716982 c  0   1.08  56.57077  63.46190   506.59  1907.96 16.92 6.55   2.1 -0.136 -7.61 -5.35 02a57988o0813c
57988.645464  -5.813  0.542 767754488010 416372648222 c  0   1.04  56.57077  63.46190 10010.50  2117.35 3.94 3.73   6.8 -0.453 -6.95 -5.78 02a57988o0816c
57990.633969  16.581  0.058   846   49 o  0   1.74  56.57077  63.46190  7761.68  6736.96 3.40 3.00  -3.9 -0.435 18.27 19.24 01a57990o0752o
57996.630420  16.442  0.018   962   17 o  0   4.40  56.57077  63.46190  2640.02  2364.30 1.96 1.89  50.6 -0.450 19.47 20.42 02a57996o0704o
57996.640140  16.417  0.036   985   36 o  0   1.57  56.57077  63.46190  2621.43  2323.18 1.97 1.91  53.3 -0.463 18.22 18.30 02a57996o0722o
57998.608620  16.599  0.019   833   16 o  0   9.37  56.57077  63.46190  3110.51  2911.35 3.17 2.72  86.6 -0.452 19.31 21.01 01a57998o0751o
57998.618068  16.505  0.021   908   19 o  0   8.01  56.57077  63.46190  3095.35  2835.21 3.21 2.95 -87.0 -0.454 19.27 21.04 01a57998o0768o
57998.627409  16.477  0.020   931   18 o  0   7.26  56.57077  63.46190  3167.55  2874.53 3.11 2.82 -84.3 -0.452 19.23 20.78 01a57998o0785o
57998.636689  16.522  0.044   894   39 o  0   1.76  56.57077  63.46190  3201.54  2721.45 3.03 2.82 -83.6 -0.467 18.23 18.94 01a57998o0802o
58002.551808  16.649  0.039   795   31 o  0   2.68  56.57077  63.46190  2426.10  3188.92 2.99 2.92 -48.4 -0.456 18.37 19.24 01a58002o0646o
58002.558882  16.746  0.045   727   33 o  0   2.67  56.57077  63.46190  2423.77  3127.78 3.10 2.99 -29.2 -0.456 18.37 19.25 01a58002o0661o
58002.565938  16.821  0.046   679   31 o  0   2.46  56.57077  63.46190  2499.73  3178.90 2.92 2.83 -52.1 -0.462 18.45 19.27 01a58002o0676o
58002.572983  16.885  0.050   640   32 o  0   2.53  56.57077  63.46190  2538.05  3037.64 3.07 3.00 -46.8 -0.450 18.39 19.27 01a58002o0691o
58004.560489  16.779  0.043   705   30 o  0   2.44  56.57077  63.46190  9875.69  6611.90 2.13 2.05  83.6 -0.512 18.95 19.43 02a58004o0692o
58004.568441  16.793  0.044   696   31 o  0   2.16  56.57077  63.46190  9892.67  6651.61 2.30 2.17  65.0 -0.518 18.89 19.44 02a58004o0709o
58004.576433  16.686  0.033   769   26 o  0   2.98  56.57077  63.46190  9829.62  6580.97 2.27 2.11  66.0 -0.508 18.92 19.47 02a58004o0726o
58004.584371  16.594  0.034   837   29 o  0   2.60  56.57077  63.46190  9813.24  6700.57 2.15 2.03  48.5 -0.506 18.94 19.47 02a58004o0743o
58006.596628  16.536  0.031   882   27 o  0   3.88  56.57077  63.46190  2958.55  2782.22 3.10 3.06  78.8 -0.441 18.63 19.65 01a58006o0009o
58006.606532  16.477  0.029   931   27 o  0   3.71  56.57077  63.46190  2948.35  2704.28 3.21 3.04 -28.9 -0.445 18.64 19.68 01a58006o0026o
58006.616008  16.479  0.031   930   29 o  0   2.82  56.57077  63.46190  3020.44  2760.88 3.28 3.14 -38.2 -0.435 18.57 19.71 01a58006o0043o
58006.625638  16.521  0.034   894   31 o  0   2.09  56.57077  63.46190  6877.26  7644.45 3.25 3.04  87.1 -0.440 18.62 19.67 01a58006o0060o
58010.551347  16.810  0.028   686   19 o  0   7.23  56.57077  63.46190  1725.80  2963.05 3.31 2.89 -84.6 -0.454 19.10 20.54 01a58010o0706o
58010.559211  16.726  0.028   740   21 o  0   5.79  56.57077  63.46190  1712.85  2897.11 3.34 2.87 -86.9 -0.455 19.12 20.52 01a58010o0723o
58010.567168  16.609  0.026   825   21 o  0   5.64  56.57077  63.46190  1796.50  2942.18 3.24 2.80 -89.8 -0.457 19.12 20.53 01a58010o0740o
58010.575086  16.601  0.024   831   20 o  0   4.78  56.57077  63.46190  1823.22  2795.02 3.28 2.82 -87.1 -0.458 19.09 20.54 01a58010o0757o
58014.540903  16.759  0.027   719   20 o  0   5.02  56.57077  63.46190  2450.11  1185.35 3.17 2.87   6.1 -0.445 19.21 20.73 01a58014o0688o
58014.548759  16.661  0.024   786   19 o  0   7.53  56.57077  63.46190  2420.37  1148.37 2.93 2.78  22.1 -0.459 19.24 20.77 01a58014o0705o
58014.556685  16.578  0.022   849   18 o  0   7.27  56.57077  63.46190  2480.08  1244.74 2.96 2.82  17.4 -0.461 19.25 20.82 01a58014o0722o
58014.564577  16.482  0.018   927   16 o  0  12.14  56.57077  63.46190  2499.15  1128.23 2.91 2.82   7.4 -0.458 19.31 20.82 01a58014o0739o
58022.532625  16.495  0.032   916   29 o  0   3.01  56.57077  63.46190   441.74   968.52 3.20 2.70  82.3 -0.515 19.22 20.59 01a58022o0678o
58022.538512  16.579  0.024   848   21 o  0   4.69  56.57077  63.46190  3217.36 10462.48 3.26 2.83 -71.7 -0.453 19.16 20.66 01a58022o0690o
58022.540832  16.378  0.023  1020   24 o  0   5.19  56.57077  63.46190   434.81   898.63 3.27 2.76  84.6 -0.519 19.17 20.54 01a58022o0695o
58022.546392  16.459  0.020   947   19 o  0   7.67  56.57077  63.46190  3210.72 10393.70 3.15 2.67 -72.0 -0.470 19.18 20.55 01a58022o0707o
58022.547826  16.463  0.028   944   26 o  0   3.04  56.57077  63.46190 10468.82   997.67 3.86 2.98 -78.6 -0.450 19.11 20.50 01a58022o0710o
58022.548742  16.406  0.031   995   31 o  0   1.87  56.57077  63.46190   506.18   942.74 3.19 2.82  89.2 -0.504 19.11 20.48 01a58022o0712o
58022.554297  16.497  0.020   914   18 o  0   6.38  56.57077  63.46190  3272.70 10440.32 3.11 2.57 -72.1 -0.482 19.20 20.54 01a58022o0724o
58022.555744  16.472  0.024   936   22 o  0   5.79  56.57077  63.46190 10462.83   927.64 3.71 3.01 -76.3 -0.457 19.12 20.49 01a58022o0727o
58022.556662  16.415  0.027   986   26 o  0   3.52  56.57077  63.46190   528.05   793.14 3.32 2.80  87.5 -0.508 19.09 20.44 01a58022o0729o
58022.562199  16.435  0.022   969   21 o  0   7.08  56.57077  63.46190  3298.44 10291.17 3.40 2.86 -68.6 -0.458 19.08 20.50 01a58022o0741o
58026.558111  16.411  0.018   990   18 o  0   4.04  56.57077  63.46190  6398.76  6314.22 3.39 2.73 -88.0 -0.448 19.26 20.87 01a58026o0650o
58026.566992  16.456  0.018   950   17 o  0   7.23  56.57077  63.46190  6419.93  6387.02 3.31 2.69 -87.4 -0.456 19.26 20.83 01a58026o0669o
58026.576522  16.450  0.020   955   19 o  0   5.41  56.57077  63.46190  6366.68  6348.04 3.44 2.81 -86.4 -0.442 19.23 20.81 01a58026o0688o
58026.586521  16.444  0.017   960   16 o  0   7.47  56.57077  63.46190  6327.32  6506.16 3.48 2.89 -89.8 -0.437 19.20 20.83 01a58026o0707o
58028.554533  16.401  0.016   999   16 o  0   4.48  56.57077  63.46190  1716.31  1566.22 1.97 1.79  49.5 -0.513 19.48 20.38 02a58028o0762o
58028.563344  16.433  0.019   970   18 o  0   1.79  56.57077  63.46190  1684.91  1525.24 1.97 1.76  49.1 -0.515 19.61 20.69 02a58028o0781o
58028.572397  16.390  0.014  1010   14 o  0   4.88  56.57077  63.46190  1751.69  1596.77 1.96 1.78  48.5 -0.495 19.68 20.84 02a58028o0800o
58030.551323  16.409  0.048   992   48 o  0   1.53  56.57077  63.46190  9683.95  8452.38 3.48 2.63  89.9 -0.423 18.34 18.94 01a58030o0584o
58030.560099  16.308  0.046  1089   50 o  0   1.43  56.57077  63.46190  9708.83  8524.99 3.66 2.77 -89.7 -0.411 18.32 18.98 01a58030o0603o
58030.568891  16.468  0.056   939   53 o  0   1.07  56.57077  63.46190  9638.55  8487.67 3.45 2.58  89.5 -0.443 18.22 18.91 01a58030o0622o
58030.577645  16.446  0.039   958   37 o  0   2.03  56.57077  63.46190  9630.56  8638.44 3.54 2.73  86.2 -0.424 18.47 19.26 01a58030o0641o
58032.557104  16.516  0.034   898   30 o  0   2.51  56.57077  63.46190   251.76  4280.40 3.01 2.61  60.8 -0.366 18.42 19.09 02a58032o0158o
58032.565984  16.524  0.041   892   36 o  0   2.25  56.57077  63.46190   232.94  4241.68 3.31 2.88  56.1 -0.380 18.30 19.06 02a58032o0177o
58032.572092  16.465  0.041   942   38 o  0   2.09  56.57077  63.46190 10268.81  4354.04 3.42 3.02  61.7 -0.445 18.39 19.11 02a58032o0190o
58032.574870  16.398  0.029  1002   29 o  0   2.55  56.57077  63.46190   293.94  4312.78 3.09 2.49  55.5 -0.410 18.44 19.06 02a58032o0196o
58032.581195  16.526  0.033   891   29 o  0   2.62  56.57077  63.46190 10249.22  4314.36 2.88 2.38  66.6 -0.357 18.56 19.11 02a58032o0209o
58032.584035  16.495  0.033   916   30 o  0   2.69  56.57077  63.46190   313.51  4195.72 2.86 2.36  62.1 -0.370 18.44 19.05 02a58032o0215o
58032.590218  16.414  0.030   987   29 o  0   3.02  56.57077  63.46190 10308.84  4399.44 2.90 2.31  65.4 -0.523 18.65 19.10 02a58032o0228o
58032.599654  16.426  0.037   976   36 o  0   1.96  56.57077  63.46190 10327.73  4287.74 2.75 2.33  67.2 -0.493 18.66 19.12 02a58032o0247o
58034.537952  15.732  0.316  1851  585 o  0   1.08  56.57077  63.46190  9702.97  8344.68 3.33 2.87  87.0 -0.419 16.25 16.35 01a58034o0642o
58034.546751 -11.039  0.057 -139428 7947 o  0   1.24  56.57077  63.46190  9726.66  8416.61 27.46 18.00  77.9 -0.136 15.53 15.59 01a58034o0661o
58034.555662  17.486  1.811   368  666 o  0   0.89  56.57077  63.46190  9664.56  8379.70 3.48 2.94  85.4 -0.418 16.19 16.24 01a58034o0680o
58034.564407  20.223 170.667    30 5048 o  0   1.05  56.57077  63.46190  9648.69  8532.89 14.30 8.00 -89.0 -0.136 15.14 15.15 01a58034o0699o
58036.567447  16.473  0.020   935   19 o  0   3.70  56.57077  63.46190  9941.87  1971.01 2.47 2.00  57.7 -0.469 19.20 19.80 02a58036o0777o
58036.576212  16.418  0.024   984   23 o  0   2.18  56.57077  63.46190  9923.29  1931.11 2.50 2.00  57.2 -0.468 19.16 19.80 02a58036o0796o
58036.585007  16.438  0.024   966   23 o  0   3.27  56.57077  63.46190  9982.83  2015.49 2.61 2.19  59.0 -0.466 19.12 19.80 02a58036o0815o
58036.593840  16.487  0.023   923   21 o  0   3.15  56.57077  63.46190 10001.61  1883.00 2.54 2.09  57.7 -0.473 19.08 19.79 02a58036o0834o
58038.531897  16.416  0.054   985   53 o  0   1.87  56.57077  63.46190  6971.05  8142.67 3.64 3.60 -88.4 -0.413 17.96 19.11 01a58038o0644o
58038.541206  16.535  0.082   883   73 o  0   1.12  56.57077  63.46190  6989.94  8219.21 3.18 3.09 -84.4 -0.427 17.98 18.99 01a58038o0664o
