HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457231.11793,2015-07-27.6205152,bd,1.59,16.440,16.315,0.195,1.142,0.204,V
2457233.06882,2015-07-29.5712844,bc,1.47,14.372,>14.372,99.990,0.080,1.369,V
2457233.07022,2015-07-29.5726876,bc,1.41,14.488,>14.488,99.990,-0.716,1.229,V
2457234.06852,2015-07-30.5709281,bc,1.44,15.835,>15.835,99.990,0.600,0.356,V
2457234.06994,2015-07-30.5723453,bc,1.47,15.987,>15.987,99.990,0.667,0.309,V
2457234.10433,2015-07-30.6067407,bd,1.54,15.908,>15.908,99.990,0.936,0.332,V
2457234.10575,2015-07-30.6081545,bd,1.51,16.200,>16.200,99.990,0.779,0.254,V
2457241.09885,2015-08-06.6008177,bc,1.46,16.557,>16.557,99.990,0.362,0.183,V
2457241.10026,2015-08-06.6022237,bc,1.45,16.376,>16.376,99.990,0.826,0.216,V
2457244.08890,2015-08-09.5906729,bd,1.52,16.551,16.509,0.211,0.955,0.184,V
2457244.09034,2015-08-09.5921160,bd,1.51,16.561,>16.561,99.990,0.467,0.182,V
2457245.06757,2015-08-10.5692740,bc,1.49,16.569,>16.569,99.990,0.857,0.181,V
2457245.06906,2015-08-10.5707697,bc,1.45,16.611,16.496,0.197,0.967,0.174,V
2457256.06460,2015-08-21.5655420,bd,1.69,16.488,>16.488,99.990,0.282,0.195,V
2457256.06603,2015-08-21.5669722,bd,1.71,16.538,>16.538,99.990,0.665,0.186,V
2457256.06748,2015-08-21.5684214,bd,1.67,16.561,>16.561,99.990,0.704,0.182,V
2457260.99055,2015-08-26.4911451,bc,1.41,15.864,>15.864,99.990,0.855,0.346,V
2457260.99181,2015-08-26.4924024,bc,1.48,15.964,>15.964,99.990,0.655,0.316,V
2457263.04630,2015-08-28.5467479,bd,1.49,15.779,>15.779,99.990,0.222,0.375,V
2457263.04754,2015-08-28.5479881,bd,1.53,16.152,>16.152,99.990,0.577,0.266,V
2457263.04880,2015-08-28.5492446,bd,1.52,15.998,>15.998,99.990,0.724,0.306,V
2457265.00728,2015-08-30.5075813,bc,1.61,15.729,>15.729,99.990,0.767,0.392,V
2457265.00853,2015-08-30.5088320,bc,1.58,15.804,>15.804,99.990,1.427,0.366,V
2457265.00978,2015-08-30.5100822,bc,1.65,15.794,>15.794,99.990,0.393,0.369,V
2457271.10489,2015-09-05.6047467,bc,1.50,16.166,>16.166,99.990,0.490,0.262,V
2457271.10581,2015-09-05.6056657,bc,1.52,16.279,>16.279,99.990,0.256,0.236,V
2457271.10672,2015-09-05.6065806,bc,1.61,16.238,>16.238,99.990,0.502,0.245,V
2457271.11043,2015-09-05.6102831,bd,1.60,16.014,>16.014,99.990,0.875,0.302,V
2457271.11135,2015-09-05.6112018,bd,1.68,16.205,>16.205,99.990,0.462,0.253,V
2457271.11225,2015-09-05.6121104,bd,1.55,16.078,>16.078,99.990,1.319,0.284,V
2457276.07158,2015-09-10.5710724,bd,1.60,16.330,>16.330,99.990,0.665,0.225,V
2457276.07249,2015-09-10.5719888,bd,1.59,16.267,>16.267,99.990,0.572,0.239,V
2457276.07339,2015-09-10.5728863,bd,1.52,16.350,>16.350,99.990,0.577,0.221,V
2457276.07709,2015-09-10.5765856,bc,1.43,16.395,>16.395,99.990,0.807,0.212,V
2457276.07798,2015-09-10.5774785,bc,1.44,16.438,>16.438,99.990,0.294,0.204,V
2457276.07889,2015-09-10.5783883,bc,1.42,16.643,>16.643,99.990,0.189,0.169,V
2457286.94897,2015-09-21.4476943,bc,1.44,16.055,>16.055,99.990,1.055,0.290,V
2457286.94990,2015-09-21.4486248,bc,1.41,16.241,>16.241,99.990,0.933,0.245,V
2457286.95083,2015-09-21.4495545,bc,1.47,16.421,>16.421,99.990,0.596,0.207,V
2457288.01751,2015-09-22.5161623,bd,1.53,16.397,>16.397,99.990,0.594,0.212,V
2457288.01845,2015-09-22.5170938,bd,1.45,16.398,>16.398,99.990,0.656,0.212,V
2457291.05651,2015-09-25.55495,bd,1.69,16.278,>16.278,99.990,0.518,0.236,V
2457291.05776,2015-09-25.5561943,bd,1.78,16.289,>16.289,99.990,0.208,0.234,V
2457294.98551,2015-09-29.4836834,bc,1.94,99.990,99.990,99.990,99.990,99.990,V
2457294.98675,2015-09-29.4849256,bc,2.03,99.990,99.990,99.990,99.990,99.990,V
2457294.98801,2015-09-29.4861849,bc,1.71,99.990,99.990,99.990,99.990,99.990,V
2457298.93021,2015-10-03.4281313,bc,1.52,16.317,>16.317,99.990,0.572,0.228,V
2457298.93146,2015-10-03.4293839,bc,1.48,16.343,>16.343,99.990,0.617,0.223,V
2457298.93273,2015-10-03.4306482,bc,1.53,16.395,>16.395,99.990,0.458,0.212,V
2457303.02287,2015-10-07.5205347,bd,2.34,16.517,>16.517,99.990,0.644,0.190,V
2457303.02413,2015-10-07.5218001,bd,2.30,16.621,>16.621,99.990,0.210,0.172,V
2457303.02539,2015-10-07.5230581,bd,2.33,16.465,>16.465,99.990,0.378,0.199,V
2457304.05249,2015-10-08.5500921,bc,1.44,16.786,>16.786,99.990,0.710,0.148,V
2457304.05374,2015-10-08.5513504,bc,1.41,16.690,>16.690,99.990,0.759,0.162,V
2457304.05500,2015-10-08.5526013,bc,1.40,16.671,>16.671,99.990,0.523,0.165,V
2457308.03551,2015-10-12.5328768,bd,1.49,16.621,16.485,0.193,0.978,0.172,V
2457308.03676,2015-10-12.5341302,bd,1.49,16.549,16.530,0.215,0.937,0.184,V
2457308.03801,2015-10-12.5353819,bd,1.50,16.604,>16.604,99.990,0.717,0.175,V
2457308.85897,2015-10-13.3562907,bc,1.40,16.680,16.630,0.209,0.855,0.163,V
2457308.86021,2015-10-13.3575319,bc,1.39,16.722,16.702,0.215,0.800,0.157,V
2457308.86146,2015-10-13.3587787,bc,1.39,16.742,>16.742,99.990,0.587,0.154,V
2457309.98517,2015-10-14.4824280,bc,1.35,16.927,16.798,0.195,0.733,0.130,V
2457309.98641,2015-10-14.4836736,bc,1.39,16.829,>16.829,99.990,0.499,0.142,V
2457309.98765,2015-10-14.4849151,bc,1.41,16.778,>16.778,99.990,0.700,0.149,V
2457314.88338,2015-10-19.3803832,bd,1.47,16.196,>16.196,99.990,0.567,0.255,V
2457314.88428,2015-10-19.3812759,bd,1.48,16.180,>16.180,99.990,0.779,0.259,V
2457314.88518,2015-10-19.3821778,bd,1.49,16.164,>16.164,99.990,0.923,0.263,V
2457314.91113,2015-10-19.4081224,bc,1.42,16.474,>16.474,99.990,0.186,0.197,V
2457314.91203,2015-10-19.4090276,bc,1.41,16.400,>16.400,99.990,0.227,0.211,V
2457314.91294,2015-10-19.4099329,bc,1.38,16.378,>16.378,99.990,0.718,0.216,V
2457317.84046,2015-10-22.3373149,bc,1.41,15.966,>15.966,99.990,0.754,0.315,V
2457317.84136,2015-10-22.3382112,bc,1.38,15.975,>15.975,99.990,1.472,0.313,V
2457317.84228,2015-10-22.3391287,bc,1.41,16.107,>16.107,99.990,0.933,0.277,V
2457318.88650,2015-10-23.3833031,bd,1.57,16.123,>16.123,99.990,0.701,0.273,V
2457318.88777,2015-10-23.3845716,bd,1.51,16.145,>16.145,99.990,0.734,0.267,V
2457318.88903,2015-10-23.3858336,bd,1.50,16.130,>16.130,99.990,1.001,0.271,V
2457320.84299,2015-10-25.3397019,bc,1.50,15.923,>15.923,99.990,-0.059,0.328,V
2457320.84424,2015-10-25.3409496,bc,1.41,16.015,>16.015,99.990,0.442,0.301,V
2457320.84548,2015-10-25.3421946,bc,1.49,16.014,>16.014,99.990,0.514,0.302,V
2457321.86912,2015-10-26.3657806,bd,1.60,15.863,>15.863,99.990,0.994,0.346,V
2457321.87037,2015-10-26.3670305,bd,1.53,15.730,>15.730,99.990,0.220,0.392,V
2457321.87161,2015-10-26.3682730,bd,1.54,15.733,>15.733,99.990,-0.028,0.391,V
2457324.93365,2015-10-29.4301824,bc,1.66,15.859,>15.859,99.990,1.093,0.348,V
2457324.93491,2015-10-29.4314380,bc,1.61,15.867,>15.867,99.990,0.478,0.345,V
2457324.93616,2015-10-29.4326923,bc,1.63,16.088,>16.088,99.990,0.362,0.282,V
2457324.96378,2015-10-29.4603136,bd,1.58,15.911,>15.911,99.990,1.151,0.332,V
2457324.96502,2015-10-29.4615539,bd,1.58,15.909,>15.909,99.990,1.030,0.332,V
2457324.96626,2015-10-29.4627900,bd,1.52,15.834,>15.834,99.990,0.342,0.356,V
2457329.01579,2015-11-02.5121577,bd,1.43,16.304,>16.304,99.990,0.580,0.231,V
2457329.01705,2015-11-02.5134163,bd,1.48,16.314,16.201,0.198,1.269,0.229,V
2457329.01830,2015-11-02.5146682,bd,1.43,16.481,>16.481,99.990,0.524,0.196,V
2457329.01957,2015-11-02.5159414,bc,1.44,16.605,16.506,0.200,0.958,0.175,V
2457329.02083,2015-11-02.5171972,bc,1.46,16.581,>16.581,99.990,0.364,0.179,V
2457329.02208,2015-11-02.5184486,bc,1.44,16.642,16.568,0.205,0.905,0.169,V
2457332.96537,2015-11-06.4616001,bd,1.54,16.563,>16.563,99.990,0.845,0.182,V
2457332.96664,2015-11-06.4628652,bd,1.51,16.567,>16.567,99.990,0.670,0.181,V
2457332.96790,2015-11-06.4641405,bd,1.54,16.577,>16.577,99.990,0.751,0.180,V
2457332.97685,2015-11-06.4730839,bc,1.39,16.745,16.530,0.180,0.938,0.154,V
2457332.97810,2015-11-06.4743304,bc,1.43,16.822,>16.822,99.990,0.702,0.143,V
2457332.97935,2015-11-06.4755805,bc,1.44,16.713,>16.713,99.990,0.771,0.158,V
2457344.75284,2015-11-18.2487627,bc,1.43,16.139,>16.139,99.990,0.463,0.269,V
2457344.75374,2015-11-18.2496681,bc,1.46,16.261,>16.261,99.990,0.508,0.240,V
2457344.75466,2015-11-18.2505831,bc,1.47,16.007,>16.007,99.990,1.222,0.304,V
2457344.79719,2015-11-18.2931157,bd,1.68,15.930,>15.930,99.990,0.675,0.326,V
2457344.79811,2015-11-18.2940306,bd,1.64,15.915,>15.915,99.990,0.123,0.330,V
2457344.79901,2015-11-18.2949350,bd,1.66,15.637,>15.637,99.990,1.213,0.427,V
2457356.84863,2015-11-30.3444259,bd,1.59,16.398,>16.398,99.990,0.672,0.212,V
2457356.84989,2015-11-30.3456844,bd,1.62,16.391,>16.391,99.990,0.889,0.213,V
2457356.85114,2015-11-30.3469364,bd,1.60,16.471,>16.471,99.990,0.388,0.198,V
2457356.86389,2015-11-30.3596840,bc,1.56,16.528,>16.528,99.990,0.066,0.188,V
2457356.86515,2015-11-30.3609465,bc,1.71,16.485,>16.485,99.990,0.697,0.195,V
2457356.86641,2015-11-30.3622016,bc,1.56,16.417,>16.417,99.990,0.622,0.208,V
2457357.77990,2015-12-01.2756953,bc,1.42,16.729,>16.729,99.990,0.715,0.156,V
2457358.77246,2015-12-02.2682495,bc,1.57,16.853,16.773,0.204,0.749,0.139,V
2457358.77372,2015-12-02.2695129,bc,1.49,16.729,>16.729,99.990,0.684,0.156,V
2457358.77496,2015-12-02.2707541,bc,1.47,16.767,>16.767,99.990,0.461,0.151,V
2457358.83498,2015-12-02.3307650,bd,1.49,16.581,>16.581,99.990,0.229,0.179,V
2457358.83623,2015-12-02.3320222,bd,1.50,16.592,>16.592,99.990,0.700,0.177,V
2457358.83748,2015-12-02.3332719,bd,1.49,16.579,>16.579,99.990,0.713,0.179,V
2457362.92272,2015-12-06.4185150,bc,1.46,16.804,16.511,0.167,0.954,0.146,V
2457362.92398,2015-12-06.4197782,bc,1.54,16.796,>16.796,99.990,0.574,0.147,V
2457362.92523,2015-12-06.4210311,bc,1.50,16.822,16.666,0.190,0.827,0.143,V
2457364.00242,2015-12-07.4982186,bd,1.56,16.594,>16.594,99.990,0.743,0.177,V
2457364.00366,2015-12-07.4994615,bd,1.44,16.602,16.370,0.177,1.086,0.176,V
2457364.00492,2015-12-07.5007233,bd,1.53,16.588,>16.588,99.990,0.547,0.178,V
2457364.89656,2015-12-08.3923673,bd,1.52,16.579,>16.579,99.990,0.591,0.179,V
2457364.89781,2015-12-08.3936201,bd,1.55,16.639,>16.639,99.990,0.642,0.170,V
2457364.89906,2015-12-08.3948696,bd,1.56,16.652,16.618,0.213,0.865,0.168,V
2457365.83418,2015-12-09.3299934,bc,1.52,16.729,>16.729,99.990,0.776,0.156,V
2457365.83543,2015-12-09.3312436,bc,1.53,17.049,16.803,0.175,0.729,0.116,V
2457365.83668,2015-12-09.3324986,bc,1.49,16.705,16.563,0.192,0.910,0.160,V
2457368.88607,2015-12-12.3819186,bd,1.62,16.522,>16.522,99.990,0.592,0.189,V
2457368.88733,2015-12-12.3831752,bd,1.61,16.482,>16.482,99.990,0.816,0.196,V
2457368.88857,2015-12-12.3844215,bd,1.62,16.509,>16.509,99.990,0.852,0.191,V
2457370.77468,2015-12-14.2705535,bc,1.43,16.890,>16.890,99.990,0.244,0.135,V
2457370.77594,2015-12-14.2718153,bc,1.44,16.867,>16.867,99.990,0.156,0.137,V
2457370.77718,2015-12-14.2730587,bc,1.48,16.801,>16.801,99.990,0.350,0.146,V
2457372.78892,2015-12-16.2848255,bd,1.51,16.674,>16.674,99.990,0.494,0.164,V
2457372.79016,2015-12-16.2860670,bd,1.57,16.488,>16.488,99.990,0.762,0.195,V
2457377.86522,2015-12-21.3612267,bc,1.68,16.327,>16.327,99.990,0.335,0.226,V
2457377.86648,2015-12-21.3624908,bc,1.55,16.185,>16.185,99.990,1.029,0.258,V
2457377.86773,2015-12-21.3637436,bc,1.58,16.338,>16.338,99.990,0.861,0.224,V
2457380.74341,2015-12-24.2394965,bd,1.55,15.666,>15.666,99.990,0.394,0.415,V
2457380.74466,2015-12-24.2407471,bd,1.57,15.735,>15.735,99.990,0.932,0.390,V
2457380.74592,2015-12-24.2420056,bd,1.52,15.628,>15.628,99.990,0.420,0.430,V
2457384.90608,2015-12-28.4022865,bc,1.45,16.079,>16.079,99.990,1.067,0.284,V
2457384.90733,2015-12-28.4035403,bc,1.54,16.249,>16.249,99.990,1.164,0.243,V
2457384.90859,2015-12-28.4047946,bc,1.53,16.316,>16.316,99.990,0.221,0.228,V
2457384.93635,2015-12-28.4325591,bd,1.61,16.017,>16.017,99.990,0.724,0.301,V
2457384.93760,2015-12-28.4338056,bd,1.63,15.955,>15.955,99.990,0.660,0.319,V
2457384.93885,2015-12-28.4350628,bd,1.58,15.993,>15.993,99.990,0.242,0.307,V
2457385.82503,2015-12-29.3212673,bd,1.49,16.446,>16.446,99.990,0.772,0.203,V
2457385.82628,2015-12-29.3225208,bd,1.54,16.475,>16.475,99.990,0.532,0.197,V
2457385.82754,2015-12-29.3237762,bd,1.53,16.357,>16.357,99.990,0.684,0.220,V
2457385.83262,2015-12-29.3288646,bc,1.43,16.675,>16.675,99.990,0.746,0.164,V
2457385.83387,2015-12-29.3301082,bc,1.46,16.462,>16.462,99.990,0.538,0.200,V
2457385.83511,2015-12-29.3313570,bc,1.44,16.473,>16.473,99.990,0.417,0.198,V
2457386.74564,2015-12-30.2419137,bc,1.52,17.068,>17.068,99.990,0.231,0.114,V
2457386.74689,2015-12-30.2431584,bc,1.60,16.943,16.629,0.164,0.856,0.128,V
2457386.74813,2015-12-30.2444023,bc,1.60,16.840,>16.840,99.990,0.506,0.141,V
2457387.82444,2015-12-31.3207490,bd,1.86,16.574,16.557,0.216,0.915,0.180,V
2457387.82569,2015-12-31.3219990,bd,1.82,16.627,>16.627,99.990,0.495,0.171,V
2457387.82694,2015-12-31.3232451,bd,1.87,16.587,>16.587,99.990,0.336,0.178,V
2457390.86455,2016-01-03.3609778,bc,1.38,16.876,16.836,0.211,0.707,0.136,V
2457390.86580,2016-01-03.3622190,bc,1.38,16.753,16.579,0.187,0.896,0.153,V
2457390.86705,2016-01-03.3634728,bc,1.40,16.745,16.421,0.163,1.037,0.154,V
2457391.92370,2016-01-04.4201675,bd,1.48,16.548,>16.548,99.990,0.667,0.184,V
2457391.92496,2016-01-04.4214239,bd,1.49,16.695,16.617,0.204,0.865,0.161,V
2457391.92621,2016-01-04.4226737,bd,1.50,16.518,16.242,0.170,1.222,0.190,V
2457394.87359,2016-01-07.3701793,bc,1.47,16.839,>16.839,99.990,0.550,0.141,V
2457394.87607,2016-01-07.3726616,bc,1.50,16.864,16.847,0.216,0.700,0.138,V
2457395.86671,2016-01-08.3633400,bd,1.91,16.597,>16.597,99.990,0.289,0.176,V
2457395.86796,2016-01-08.3645923,bd,2.00,16.681,16.557,0.196,0.915,0.163,V
2457395.86921,2016-01-08.3658440,bd,1.85,16.665,>16.665,99.990,0.671,0.166,V
2457398.76121,2016-01-11.2579729,bc,1.59,16.842,>16.842,99.990,0.579,0.141,V
2457398.76244,2016-01-11.2592113,bc,1.55,16.766,>16.766,99.990,0.520,0.151,V
2457398.76370,2016-01-11.2604652,bc,1.54,16.859,>16.859,99.990,0.383,0.139,V
2457398.82204,2016-01-11.3188069,bd,1.49,16.574,16.565,0.217,0.908,0.180,V
2457398.82329,2016-01-11.3200576,bd,1.48,16.497,>16.497,99.990,0.588,0.193,V
2457398.82454,2016-01-11.3213081,bd,1.46,16.498,>16.498,99.990,0.910,0.193,V
2457403.74026,2016-01-16.2372703,bc,1.38,16.566,>16.566,99.990,0.488,0.181,V
2457403.74151,2016-01-16.2385252,bc,1.43,16.719,16.558,0.189,0.913,0.158,V
2457403.74276,2016-01-16.2397817,bc,1.37,16.690,16.443,0.175,1.015,0.162,V
2457403.74404,2016-01-16.2410569,bd,1.46,16.545,>16.545,99.990,0.590,0.185,V
2457403.74528,2016-01-16.2422971,bd,1.45,16.404,>16.404,99.990,0.963,0.211,V
2457403.74653,2016-01-16.2435495,bd,1.45,16.604,>16.604,99.990,-0.098,0.175,V
2457406.85383,2016-01-19.3510075,bd,1.47,16.256,>16.256,99.990,0.830,0.241,V
2457406.85508,2016-01-19.3522616,bd,1.50,16.134,>16.134,99.990,0.805,0.270,V
2457406.85633,2016-01-19.3535172,bd,1.48,16.297,>16.297,99.990,0.679,0.232,V
2457407.82626,2016-01-20.3234965,bc,1.48,16.216,>16.216,99.990,0.873,0.250,V
2457407.82751,2016-01-20.3247483,bc,1.50,16.147,16.144,0.219,1.337,0.267,V
2457407.82877,2016-01-20.3260018,bc,1.49,16.086,>16.086,99.990,1.023,0.282,V
2457409.84229,2016-01-22.3396420,bd,1.65,15.846,>15.846,99.990,0.910,0.352,V
2457409.84354,2016-01-22.3408885,bd,1.67,15.710,>15.710,99.990,1.208,0.399,V
