MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1132023090438,14.047,0.056,73.50244,32.98636,55883.37806,0
1132023090438,14.043,0.056,73.50254,32.98633,55883.38508,0
1132023090438,14.055,0.056,73.50252,32.98632,55883.39225,0
1132023090438,14.073,0.056,73.50257,32.98632,55883.39940,0
1132023090438,13.992,0.056,73.50255,32.98630,56270.23040,0
1132023090438,13.978,0.056,73.50254,32.98630,56270.23718,0
1132023090438,13.989,0.056,73.50255,32.98632,56270.24397,0
1132023090438,14.026,0.059,73.50255,32.98633,56270.25079,0
1132023090438,14.058,0.056,73.50256,32.98628,56282.27912,0
1132023090438,14.077,0.056,73.50255,32.98630,56282.28647,0
1132023090438,14.072,0.056,73.50253,32.98631,56282.29375,0
1132023090438,14.081,0.056,73.50256,32.98632,56282.30119,0
1132023090438,13.966,0.056,73.50258,32.98630,56312.13222,0
1132023090438,13.966,0.056,73.50255,32.98631,56312.14239,0
1132023090438,13.964,0.056,73.50255,32.98632,56312.15338,0
1132023090438,13.963,0.056,73.50255,32.98631,56312.16475,0
1132023090438,14.446,0.059,73.50259,32.98630,56356.12414,0
1132023090438,14.390,0.058,73.50242,32.98637,56356.13042,0
1132023090438,14.296,0.058,73.50259,32.98630,56356.13663,0
1132023090438,14.226,0.058,73.50261,32.98628,56356.14283,0
1132023090438,13.967,0.056,73.50255,32.98632,56367.11380,0
1132023090438,13.966,0.056,73.50253,32.98632,56367.11773,0
1132023090438,14.060,0.062,73.50240,32.98633,56367.12171,0
1132023090438,13.970,0.056,73.50255,32.98630,56367.12562,0
1132023090438,13.999,0.055,73.50254,32.98633,56389.11761,0
1132023090438,13.985,0.055,73.50254,32.98632,56389.12238,0
1132023090438,13.990,0.055,73.50254,32.98633,56389.12714,0
1132023090438,13.975,0.055,73.50257,32.98633,56389.13190,0
1132023090438,14.020,0.056,73.50260,32.98626,56581.49013,0
1132023090438,14.032,0.056,73.50259,32.98625,56581.49725,0
1132023090438,14.029,0.056,73.50261,32.98629,56581.50439,0
1132023090438,14.022,0.056,73.50260,32.98627,56581.51152,0
