###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57233.556617  14.638  0.010  5069   48 o  0   2.44   2.42431  63.50621  2761.09  3411.64 3.58 3.40 -63.0 -0.460 18.51 19.42 02a57233o0221o
57307.379968  15.017  0.009  3576   31 c  0   3.48   2.42431  63.50621  2737.85  3417.13 4.54 3.84 -26.8 -0.458 19.35 21.30 02a57307o0170c
57307.423560  15.072  0.009  3398   30 c  0   3.15   2.42431  63.50621  6454.90  8610.04 4.52 3.85 -80.6 -0.455 19.34 21.34 02a57307o0207c
57307.447847  15.042  0.009  3492   32 c  0   2.44   2.42431  63.50621  6458.16  8605.25 4.44 3.68 -80.4 -0.461 19.39 21.36 02a57307o0238c
57320.408460  14.733  0.013  4645   61 o  0   2.57   2.42431  63.50621  7887.45  7216.07 4.36 2.96 -85.7 -0.519 18.30 19.39 02a57320o0301o
57320.443850  14.861  0.014  4126   57 o  0   2.63   2.42431  63.50621  7875.18  7212.83 4.32 3.02 -83.8 -0.525 18.26 19.33 02a57320o0356o
57320.476729  15.079  0.018  3375   61 o  0   1.40   2.42431  63.50621  6463.77  8617.79 4.37 3.37 -77.7 -0.517 18.20 19.28 02a57320o0407o
57320.501154  15.122  0.017  3244   54 o  0   2.08   2.42431  63.50621  6463.67  8618.25 4.16 3.23 -78.8 -0.524 18.20 19.19 02a57320o0445o
57328.338951  14.699  0.010  4790   46 o  0   4.07   2.42431  63.50621  7974.28  7233.40 4.43 3.19 -89.6 -0.520 18.72 20.37 02a57328o0256o
57328.364924  14.683  0.010  4863   48 o  0   4.07   2.42431  63.50621  7954.12  7233.99 4.25 3.07  89.7 -0.533 18.72 20.34 02a57328o0295o
57328.396379  14.712  0.011  4734   54 o  0   2.71   2.42431  63.50621  6533.38  8641.01 4.39 3.17 -82.5 -0.520 18.63 20.14 02a57328o0340o
57328.429247  14.714  0.010  4724   48 o  0   3.16   2.42431  63.50621  6536.30  8636.37 4.43 3.32 -82.6 -0.515 18.60 20.09 02a57328o0386o
57344.287946  15.656  0.014  1984   27 c  0   2.20   2.42431  63.50621  7966.96  7234.99 3.92 3.48  81.9 -0.443 19.20 20.80 02a57344o0171c
57344.301575  15.658  0.015  1980   30 c  0   1.51   2.42431  63.50621  2828.89  3461.63 4.20 3.74 -38.3 -0.437 19.17 20.76 02a57344o0192c
57344.326315  15.606  0.013  2078   27 c  0   2.38   2.42431  63.50621  7948.82  7237.55 3.91 3.49  84.8 -0.438 19.15 20.76 02a57344o0229c
57344.354035  15.419  0.011  2468   27 c  0   2.39   2.42431  63.50621  7936.40  7237.51 3.87 3.48  84.5 -0.443 19.22 20.84 02a57344o0270c
57344.383146  15.317  0.010  2713   26 c  0   3.02   2.42431  63.50621  7930.51  7236.90 3.89 3.52  84.5 -0.439 19.33 21.10 02a57344o0312c
57344.409026  15.220  0.009  2964   27 c  0   2.98   2.42431  63.50621  7922.94  7241.41 4.09 3.78  84.1 -0.419 19.32 21.22 02a57344o0351c
57377.278370  15.049  0.013  3469   45 c  0   1.56   2.42431  63.50621  8274.86  6791.38 4.13 3.72  81.7 -0.430 18.47 19.49 02a57377o0152c
57377.295026  15.044  0.013  3486   45 c  0   1.72   2.42431  63.50621  8543.20  7396.74 4.42 4.02  81.9 -0.415 18.39 19.46 02a57377o0179c
57377.316635  15.054  0.013  3455   45 c  0   2.06   2.42431  63.50621  7698.88  6196.95 4.72 3.94  89.2 -0.404 18.32 19.42 02a57377o0214c
57377.328972  15.015  0.012  3580   42 c  0   1.80   2.42431  63.50621  7405.17  7935.88 4.14 3.79  86.1 -0.428 18.40 19.40 02a57377o0234c
57386.251811  14.681  0.009  4873   43 o  0   4.65   2.42431  63.50621  8236.41  6969.42 3.61 2.87  86.5 -0.542 19.10 20.73 02a57386o0121o
57386.263600  14.698  0.009  4793   43 o  0   5.67   2.42431  63.50621  8507.68  7566.76 3.73 2.94  88.2 -0.522 19.10 20.75 02a57386o0140o
57386.276663  14.648  0.008  5021   42 o  0   7.07   2.42431  63.50621  7664.41  6355.04 3.60 2.74 -88.7 -0.545 19.10 20.73 02a57386o0161o
57386.290318  14.697  0.008  4799   41 o  0   5.42   2.42431  63.50621  7370.78  8087.31 3.80 2.94 -85.7 -0.514 19.04 20.68 02a57386o0183o
57387.251792  14.710  0.007  4741   34 o  0   5.01   2.42431  63.50621  8234.47  6969.75 3.69 3.16  84.6 -0.534 19.24 20.69 02a57387o0118o
57387.262851  14.693  0.007  4818   33 o  0   5.84   2.42431  63.50621  8505.23  7566.48 3.70 3.24  85.6 -0.523 19.22 20.65 02a57387o0136o
57387.275858  14.700  0.006  4788   31 o  0   6.59   2.42431  63.50621  7663.46  6356.02 3.68 3.20  87.5 -0.527 19.21 20.61 02a57387o0157o
57387.289972  14.694  0.007  4812   32 o  0   8.34   2.42431  63.50621  7370.35  8088.99 3.57 3.17  88.1 -0.521 19.19 20.55 02a57387o0179o
57396.248798  15.050  0.009  3466   30 c  0   3.19   2.42431  63.50621  8179.95  6813.22 3.94 3.51  82.6 -0.469 19.45 21.35 02a57396o0096c
57396.261686  15.052  0.009  3460   30 c  0   3.39   2.42431  63.50621  8480.58  7423.47 3.96 3.55  80.8 -0.466 19.44 21.35 02a57396o0117c
57396.275232  15.058  0.008  3442   29 c  0   3.95   2.42431  63.50621  7672.44  6230.97 3.98 3.50  83.5 -0.467 19.41 21.32 02a57396o0139c
57396.288744  15.055  0.008  3452   28 c  0   4.93   2.42431  63.50621  7406.08  7978.36 3.96 3.56  85.5 -0.457 19.37 21.25 02a57396o0161c
57409.239033  14.722  0.015  4690   68 o  0   1.62   2.42431  63.50621  7650.29  7519.80 3.65 3.15 -88.6 -0.511 18.33 19.17 02a57409o0083o
57409.255658  14.685  0.013  4852   64 o  0   2.54   2.42431  63.50621  7362.17  6925.34 3.59 3.02 -87.3 -0.518 18.32 19.12 02a57409o0110o
57409.272155  14.715  0.019  4722   88 o  0   1.62   2.42431  63.50621  8199.99  8132.12 3.65 3.16 -89.8 -0.514 18.29 19.09 02a57409o0137o
57409.288632  14.665  0.014  4942   67 o  0   1.44   2.42431  63.50621  8493.48  6403.09 3.65 2.99 -90.0 -0.523 18.24 19.01 02a57409o0164o
57413.267561  14.664  0.013  4946   66 o  0   1.53   2.42431  63.50621  7438.59  7731.16 3.69 2.91 -88.3 -0.528 18.47 19.49 02a57413o0092o
57413.287224  14.663  0.013  4950   62 o  0   2.53   2.42431  63.50621  7152.43  7141.39 3.64 2.76 -87.1 -0.541 18.34 19.25 02a57413o0124o
57413.303852  14.668  0.017  4928   84 o  0   1.68   2.42431  63.50621  8286.20  6620.05 3.73 2.88  88.8 -0.550 18.26 19.13 02a57413o0151o
57413.314894  14.650  0.015  5012   74 o  0   1.75   2.42431  63.50621  8484.80  6413.45 3.73 2.85  88.6 -0.554 18.23 19.06 02a57413o0169o
57414.233583  14.692  0.009  4821   41 o  0   4.14   2.42431  63.50621  7720.61  7275.31 3.83 3.35  87.8 -0.496 18.87 20.32 02a57414o0077o
57414.249837  14.700  0.009  4785   42 o  0   4.56   2.42431  63.50621  7431.06  6680.20 3.73 3.11  87.9 -0.517 18.87 20.29 02a57414o0103o
57414.266372  14.667  0.008  4935   42 o  0   4.51   2.42431  63.50621  8570.73  6157.02 3.77 3.06  86.5 -0.531 18.87 20.30 02a57414o0130o
57414.284751  14.678  0.010  4884   47 o  0   3.82   2.42431  63.50621  8487.99  6407.94 3.75 2.95  88.1 -0.533 18.74 20.06 02a57414o0160o
57418.231193  14.673  0.008  4909   41 o  0   3.83   2.42431  63.50621  7551.39  7244.78 3.79 3.18  88.9 -0.512 18.90 20.37 02a57418o0070o
57418.246035  14.696  0.009  4804   43 o  0   3.81   2.42431  63.50621  7255.58  6650.16 3.74 3.17  88.6 -0.510 18.88 20.34 02a57418o0094o
57418.265352  14.677  0.009  4889   44 o  0   3.26   2.42431  63.50621  8396.73  6127.29 3.81 3.15  87.7 -0.512 18.81 20.21 02a57418o0125o
57418.278820  14.682  0.009  4865   43 o  0   3.43   2.42431  63.50621  8487.14  6403.07 3.80 3.13  89.4 -0.507 18.78 20.17 02a57418o0147o
57419.233180  14.696  0.010  4805   47 o  0   2.77   2.42431  63.50621  7865.10  7820.03 4.03 3.57  84.6 -0.491 18.74 20.21 02a57419o0044o
57419.248710  14.730  0.011  4658   50 o  0   1.69   2.42431  63.50621  7573.19  7222.65 4.11 3.53  88.2 -0.505 18.71 20.20 02a57419o0069o
57419.265333  14.716  0.010  4715   49 o  0   3.48   2.42431  63.50621  8705.14  6708.20 4.00 3.32  86.6 -0.517 18.74 20.17 02a57419o0096o
57419.281876  14.684  0.009  4860   46 o  0   2.91   2.42431  63.50621  8484.40  6401.26 4.07 3.35  86.9 -0.523 18.70 20.15 02a57419o0123o
57429.229853  15.042  0.009  3492   32 c  0   2.94   2.42431  63.50621  5235.37  9249.71 4.06 3.93 -88.1 -0.437 19.06 20.77 02a57429o0096c
57430.229512  15.086  0.011  3356   38 c  0   3.48   2.42431  63.50621  5966.00  9248.53 4.68 4.38  88.7 -0.431 18.80 20.53 02a57430o0058c
57432.230557  15.015  0.012  3581   42 c  0   1.85   2.42431  63.50621  7995.04  9311.91 4.05 3.75  73.3 -0.461 18.79 20.13 02a57432o0059c
57433.230952  15.052  0.013  3462   47 c  0   1.62   2.42431  63.50621  8977.03  9380.28 4.23 3.86  70.8 -0.452 18.62 19.83 02a57433o0059c
57434.230951  15.045  0.016  3484   55 c  0   1.49   2.42431  63.50621  9828.97  9453.12 4.61 4.12  72.7 -0.421 18.44 19.60 02a57434o0077c
57541.591642  15.028  0.009  3539   33 c  0   2.38   2.42431  63.50621  1432.13  2981.89 4.52 3.64 -27.7 -0.463 19.21 21.06 02a57541o0803c
57541.603195  15.046  0.010  3481   36 c  0   2.14   2.42431  63.50621  1448.58  3021.84 4.51 3.62 -28.9 -0.460 19.02 20.76 02a57541o0826c
57541.612043  14.999  0.015  3633   54 c  0   1.28   2.42431  63.50621  1395.75  2939.55 4.60 3.70 -28.5 -0.459 18.39 19.63 02a57541o0844c
57541.618866  14.992  0.048  3658  177 c  0   0.96   2.42431  63.50621  1368.82  3054.03 4.48 3.61 -29.1 -0.476 17.40 17.83 02a57541o0858c
57549.555740  15.067  0.009  3415   30 c  0   3.16   2.42431  63.50621  3020.30  2415.92 4.59 3.69 -16.2 -0.455 19.35 21.30 02a57549o0517c
57549.567318  15.082  0.009  3368   30 c  0   2.85   2.42431  63.50621  3037.87  2455.65 4.72 3.83 -17.3 -0.443 19.34 21.33 02a57549o0540c
57549.578765  15.072  0.010  3399   33 c  0   2.18   2.42431  63.50621  2984.24  2374.14 4.73 3.86 -17.9 -0.447 19.35 21.36 02a57549o0563c
57549.590688  15.069  0.008  3407   29 c  0   2.90   2.42431  63.50621  2965.21  2489.99 4.62 3.77 -18.7 -0.449 19.37 21.35 02a57549o0587c
57549.600068  15.053  0.009  3458   30 c  0   2.86   2.42431  63.50621  2999.73  2433.48 4.43 3.61 -17.8 -0.475 19.38 21.26 02a57549o0606c
57914.613920  14.631  0.008  5102   42 o  0   6.19   2.42431  63.50621  2729.52  1535.35 2.13 1.98  56.9 -0.530 18.26 18.49 02a57914o0727o
57937.627114   5.165  4.864 -422854161079 2056739627019 o  0   1.04   2.42431  63.50621  8390.77  6670.17 17.26 12.15  -3.0 -0.136 -3.87 -5.48 01a57937o0761o
57939.615901  14.624  0.007  5133   36 o  0  18.87   2.42431  63.50621 10420.37  1764.57 2.26 2.08  36.6 -0.571 19.21 19.98 02a57939o0505o
57939.625494  14.869  0.043  4097  175 o  0   2.80   2.42431  63.50621    53.14  8650.19 2.94 2.14  52.1 -0.468 17.57 17.67 02a57939o0523o
57943.566837  14.621  0.020  5148  101 o  0   1.66   2.42431  63.50621  2885.60  3419.40 2.12 1.94  43.8 -0.534 16.84 17.33 02a57943o0652o
57943.575351  14.671  0.015  4914   76 o  0   2.24   2.42431  63.50621  2901.94  3457.92 2.15 1.98  45.9 -0.514 17.19 17.54 02a57943o0669o
57943.584129  14.762  0.049  4521  223 o  0   0.96   2.42431  63.50621  2851.93  3379.83 2.23 2.05  52.0 -0.500 16.47 16.88 02a57943o0686o
57943.592948  14.665  0.017  4942   82 o  0   1.44   2.42431  63.50621  2827.76  3495.98 2.11 1.89  44.6 -0.525 17.58 17.95 02a57943o0703o
57945.610715  14.758  0.010  4539   44 o  0   2.35   2.42431  63.50621  9288.72  4385.92 4.57 4.38 -73.4 -0.413 18.25 19.41 01a57945o0651o
57945.620151  14.689  0.015  4836   75 o  0   1.20   2.42431  63.50621  9292.80  4456.54 3.53 3.42 -37.4 -0.463 17.92 18.74 01a57945o0669o
57945.627791  14.798  0.166  4372  724 o  0   1.39   2.42431  63.50621  9998.43  5838.70 13.83 3.23  -8.3 -0.204 16.64 17.24 01a57945o0683o
57945.630404  16.704  0.230   756  174 o  0   2.26   2.42431  63.50621  9231.79  4424.19 3.66 3.59 -69.4 -0.136 16.68 17.11 01a57945o0688o
57949.617114  14.695  0.007  4810   35 o  0   3.08   2.42431  63.50621  7994.65  6883.67 3.73 2.80 -83.3 -0.456 18.81 19.92 01a57949o0752o
57949.627250  14.669  0.015  4927   74 o  0   1.31   2.42431  63.50621  1922.44  3465.24 3.46 2.78  86.2 -0.463 17.67 17.90 01a57949o0770o
57953.596709  14.701  0.006  4782   29 o  0   5.01   2.42431  63.50621  7245.88  6575.91 3.99 2.96 -81.8 -0.454 19.11 21.03 01a57953o0703o
57953.606773  14.693  0.006  4817   29 o  0   5.22   2.42431  63.50621  7231.51  6498.21 3.87 2.75 -81.0 -0.464 19.20 21.02 01a57953o0721o
