HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457584.04434,2016-07-14.5461519,bc,1.65,16.248,14.044,0.029,9.254,0.247,V
2457588.01841,2016-07-18.5199903,bc,1.58,15.663,13.930,0.044,10.275,0.419,V
2457588.01968,2016-07-18.52125,bc,1.60,15.762,14.094,0.047,8.836,0.383,V
2457588.02094,2016-07-18.5225193,bc,1.59,15.705,14.013,0.046,9.522,0.403,V
2457597.12369,2016-07-27.6246896,bc,1.68,15.925,14.008,0.037,9.560,0.331,V
2457597.12495,2016-07-27.6259560,bc,1.65,15.864,14.056,0.041,9.157,0.349,V
2457597.12621,2016-07-27.6272185,bc,2.01,15.764,13.921,0.040,10.372,0.382,V
2457598.03138,2016-07-28.5323211,bc,1.57,16.211,14.472,0.044,6.240,0.253,V
2457598.03263,2016-07-28.533575,bc,1.58,16.304,14.475,0.041,6.222,0.233,V
2457598.03387,2016-07-28.5348165,bc,1.43,16.277,14.523,0.044,5.954,0.238,V
2457602.05260,2016-08-01.5532783,bc,1.48,16.283,14.007,0.027,9.579,0.240,V
2457602.05386,2016-08-01.5545423,bc,1.48,16.359,14.054,0.027,9.162,0.224,V
2457602.05512,2016-08-01.5558055,bc,1.50,16.281,14.034,0.028,9.341,0.240,V
2457606.04074,2016-08-05.5411587,bc,2.22,15.996,13.994,0.035,9.683,0.310,V
2457606.04201,2016-08-05.5424324,bc,2.14,15.958,13.923,0.034,10.351,0.321,V
2457606.04328,2016-08-05.5436969,bc,1.73,16.228,14.005,0.028,9.596,0.251,V
2457609.03516,2016-08-08.5353815,bc,1.47,16.229,14.062,0.030,9.101,0.251,V
2457609.03642,2016-08-08.5366357,bc,1.51,16.178,14.087,0.032,8.898,0.262,V
2457609.03767,2016-08-08.5378920,bc,1.45,16.261,14.055,0.029,9.162,0.243,V
2457612.95005,2016-08-12.4500093,bc,1.66,16.116,14.084,0.034,8.919,0.278,V
2457612.95131,2016-08-12.4512733,bc,1.55,16.006,14.149,0.040,8.402,0.307,V
2457612.95257,2016-08-12.4525268,bc,1.57,16.083,14.052,0.034,9.181,0.286,V
2457615.95520,2016-08-15.4549582,bc,1.44,15.378,14.000,0.062,9.635,0.543,V
2457615.95644,2016-08-15.4562049,bc,1.45,14.972,14.147,0.102,8.420,0.788,V
2457615.95770,2016-08-15.4574577,bc,1.44,15.824,14.026,0.042,9.401,0.362,V
