###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57377.322180  14.131  0.006  8083   52 c  0   6.42  22.24737  61.37814 10347.94  2593.82 4.56 4.12  43.7 -0.434 18.44 19.50 02a57377o0223c
57377.351168  14.132  0.007  8077   54 c  0   4.80  22.24737  61.37814  9722.99  1971.81 4.80 4.30  27.3 -0.421 18.37 19.46 02a57377o0270c
57377.370312  14.147  0.006  7962   49 c  0   8.65  22.24737  61.37814  9403.81  3713.13 4.20 3.72  76.3 -0.439 18.43 19.40 02a57377o0301c
57386.265462  13.801  0.005 10952   52 o  0  34.38  22.24737  61.37814   151.06  2840.23 5.50 3.31 -32.2 -0.487 19.12 20.80 02a57386o0143o
57386.278523  13.822  0.005 10749   52 o  0  33.01  22.24737  61.37814   445.86  3401.10 5.15 3.46 -37.6 -0.505 19.09 20.75 02a57386o0164o
57386.279770  13.863  0.005 10349   50 o  0  41.27  22.24737  61.37814 10305.72  2774.87 4.34 3.55  43.6 -0.539 19.11 20.77 02a57386o0166o
57386.303391  13.844  0.005 10527   50 o  0  36.11  22.24737  61.37814  9685.14  2145.89 4.53 3.67  28.8 -0.529 19.07 20.74 02a57386o0204o
57386.323168  13.874  0.004 10245   46 o  0  65.50  22.24737  61.37814  9351.52  3877.46 3.94 3.51  72.7 -0.513 19.08 20.76 02a57386o0235o
57387.264693  13.849  0.004 10478   42 o  0  36.91  22.24737  61.37814   147.88  2841.56 5.30 3.63 -40.2 -0.483 19.19 20.64 02a57387o0139o
57387.277709  13.854  0.004 10432   43 o  0  43.05  22.24737  61.37814   443.88  3402.14 4.76 3.54 -44.7 -0.497 19.23 20.64 02a57387o0160o
57387.278936  13.887  0.004 10116   41 o  0  61.87  22.24737  61.37814 10303.23  2775.46 3.93 3.49  53.6 -0.532 19.23 20.69 02a57387o0162o
57387.302267  13.878  0.004 10205   42 o  0  59.73  22.24737  61.37814  9683.70  2144.83 3.81 3.48  44.5 -0.533 19.22 20.64 02a57387o0199o
57387.323316  13.861  0.004 10364   42 o  0  71.80  22.24737  61.37814  9359.55  3875.88 3.61 3.19  76.8 -0.508 19.23 20.64 02a57387o0233o
57396.261072  14.389  0.006  6375   41 c  0  46.17  22.24737  61.37814    51.14  2674.77 5.21 3.70 -38.8 -0.445 19.48 21.42 02a57396o0116c
57396.274619  14.110  0.004  8239   37 c  0  32.04  22.24737  61.37814   378.11  3243.71 5.05 3.76 -40.3 -0.439 19.45 21.41 02a57396o0138c
57396.278926  14.122  0.005  8152   37 c  0  35.96  22.24737  61.37814 10175.59  2584.77 4.18 3.76  48.1 -0.480 19.48 21.44 02a57396o0145c
57396.292417  14.138  0.005  8032   40 c  0  26.22  22.24737  61.37814 10498.43  3207.27 4.20 3.69  56.5 -0.482 19.46 21.41 02a57396o0167c
57396.305910  14.121  0.005  8160   37 c  0  36.50  22.24737  61.37814  9624.48  1983.58 4.25 3.78  30.3 -0.474 19.42 21.35 02a57396o0189c
57396.312681  14.138  0.005  8034   37 c  0  35.48  22.24737  61.37814  9327.20  3725.62 4.10 3.76  63.4 -0.446 19.41 21.36 02a57396o0200c
57409.263602  13.925  0.006  9774   60 o  0  24.51  22.24737  61.37814  9670.19  3312.48 3.68 3.12  85.3 -0.522 18.37 19.22 02a57409o0123o
57409.277047  13.888  0.007 10114   66 o  0  13.88  22.24737  61.37814  9354.66  2704.89 3.64 3.27  82.4 -0.517 18.36 19.19 02a57409o0145o
57409.281314  13.881  0.007 10178   70 o  0   8.82  22.24737  61.37814   113.22  4003.26 4.72 3.52 -44.1 -0.462 18.32 19.15 02a57409o0152o
57409.296576  13.883  0.006 10160   63 o  0  17.28  22.24737  61.37814 10256.12  3943.12 3.76 3.09  87.0 -0.519 18.33 19.14 02a57409o0177o
57409.307095  13.831  0.007 10655   78 o  0   5.89  22.24737  61.37814   429.81  2246.83 5.14 3.60 -35.0 -0.486 18.24 19.02 02a57409o0194o
57413.277993  14.090  0.007  8395   56 o  0  21.94  22.24737  61.37814  9444.26  3514.15 3.73 3.32  70.2 -0.538 18.53 19.57 02a57413o0109o
57413.292121  14.042  0.007  8774   62 o  0  19.34  22.24737  61.37814  9131.55  2909.52 3.61 3.33  66.5 -0.542 18.47 19.45 02a57413o0132o
57413.306303  13.937  0.007  9664   63 o  0  11.39  22.24737  61.37814   210.09  2464.20 5.60 3.57 -34.7 -0.490 18.35 19.25 02a57413o0155o
57413.308769  13.969  0.007  9388   65 o  0  16.21  22.24737  61.37814 10366.88  2417.47 3.93 3.46  48.6 -0.539 18.43 19.38 02a57413o0159o
57413.330866  13.862  0.007 10353   68 o  0   7.79  22.24737  61.37814   423.60  2249.89 5.64 3.60 -33.1 -0.504 18.27 19.13 02a57413o0195o
57414.253510  13.880  0.005 10189   49 o  0  42.45  22.24737  61.37814  9747.60  3070.44 3.74 3.35  78.2 -0.526 18.99 20.46 02a57414o0109o
57414.269437  13.880  0.005 10186   50 o  0  39.57  22.24737  61.37814  9427.63  2461.66 3.73 3.44  67.4 -0.528 18.98 20.47 02a57414o0135o
57414.271284  13.800  0.005 10960   56 o  0  22.88  22.24737  61.37814   515.05  1970.30 4.91 3.58 -27.0 -0.540 18.94 20.40 02a57414o0138o
57414.285369  13.821  0.005 10755   56 o  0  22.59  22.24737  61.37814   427.18  2252.19 4.75 3.54 -29.4 -0.539 18.82 20.14 02a57414o0161o
57418.247253  13.876  0.005 10220   49 o  0  50.30  22.24737  61.37814  9559.07  3034.38 3.71 3.30  78.3 -0.522 18.99 20.46 02a57418o0096o
57418.265963  13.833  0.005 10640   51 o  0  24.03  22.24737  61.37814   325.27  1962.92 5.08 3.64 -31.9 -0.490 18.89 20.31 02a57418o0126o
57418.269023  13.874  0.005 10239   50 o  0  37.48  22.24737  61.37814  9245.59  2425.93 3.75 3.49  69.2 -0.503 18.91 20.37 02a57418o0131o
57418.280051  13.850  0.005 10472   56 o  0  24.05  22.24737  61.37814 10488.19  1933.22 3.92 3.56  62.2 -0.504 18.91 20.35 02a57418o0149o
57418.286791  13.833  0.005 10636   53 o  0  17.42  22.24737  61.37814   428.72  2245.27 5.13 3.70 -33.9 -0.475 18.84 20.25 02a57418o0160o
57419.245639  13.876  0.005 10225   55 o  0  19.21  22.24737  61.37814  9900.36  3601.82 4.28 3.80  66.9 -0.514 18.79 20.33 02a57419o0064o
57419.265949  13.838  0.005 10591   56 o  0  17.52  22.24737  61.37814   663.26  2503.84 4.97 3.79 -30.7 -0.506 18.80 20.26 02a57419o0097o
57419.269000  13.866  0.005 10315   53 o  0  26.12  22.24737  61.37814  9584.77  3013.47 4.10 3.75  60.2 -0.524 18.82 20.35 02a57419o0102o
57419.287991  13.830  0.005 10669   54 o  0  15.46  22.24737  61.37814   426.76  2245.84 5.44 3.86 -31.8 -0.484 18.79 20.28 02a57419o0133o
57424.233295  14.132  0.005  8079   39 c  0  26.51  22.24737  61.37814  9557.24  3248.70 4.20 3.79  68.7 -0.454 19.26 21.05 02a57424o0069c
57424.244373  14.100  0.005  8316   40 c  0  22.77  22.24737  61.37814   416.52  2226.56 4.84 3.83 -31.3 -0.483 19.28 21.07 02a57424o0087c
57424.247454  14.147  0.005  7965   41 c  0  19.10  22.24737  61.37814  9283.39  2660.92 4.19 3.80  54.0 -0.467 19.32 21.16 02a57424o0092c
57424.261006  14.088  0.005  8408   43 c  0  14.30  22.24737  61.37814   502.73  2134.82 5.13 4.00 -30.4 -0.467 19.25 21.11 02a57424o0114c
57449.224416  14.135  0.007  8051   56 c  0   8.28  22.24737  61.37814  9592.59  3234.62 4.24 3.67  74.3 -0.486 18.51 19.60 02a57449o0057c
57449.232205  14.098  0.005  8330   44 c  0  14.60  22.24737  61.37814   380.80  2167.77 5.11 3.90 -26.5 -0.476 18.97 20.59 02a57449o0073c
57449.235535  14.127  0.005  8112   41 c  0  19.37  22.24737  61.37814  9288.06  2630.05 4.46 4.01  53.4 -0.469 19.12 20.88 02a57449o0078c
57449.247293  14.077  0.005  8495   44 c  0  13.51  22.24737  61.37814   392.14  2225.50 5.49 3.92 -25.9 -0.475 19.05 20.82 02a57449o0102c
57454.222611  14.410  0.013  6252   82 c  0   2.66  22.24737  61.37814  9793.20  3182.04 4.71 4.07  63.2 -0.501 17.98 18.79 02a57454o0037c
57454.229032  14.394  0.008  6345   48 c  0   5.29  22.24737  61.37814  9491.98  2568.64 5.16 4.62  54.2 -0.446 18.64 20.24 02a57454o0050c
57458.222548  14.207  0.019  7538  145 c  0   1.44  22.24737  61.37814  9490.20  3397.60 5.50 4.49  33.2 -0.421 17.57 18.72 02a57458o0051c
57458.228057  14.151  0.010  7938   76 c  0   2.62  22.24737  61.37814  9189.14  2789.21 5.41 4.32  25.7 -0.400 18.27 19.95 02a57458o0062c
57458.239714  14.124  0.008  8133   61 c  0   3.92  22.24737  61.37814 10433.95  2301.16 5.85 4.76  28.1 -0.389 18.63 20.72 02a57458o0084c
57476.222718  14.167  0.074  7823  583 o  0   1.29  22.24737  61.37814  9257.59  2617.13 14.09 3.24   6.1 -0.136 16.85 16.30 02a57476o0030o
57943.589365  13.955  0.009  9507   90 o  0   9.33  22.24737  61.37814   863.66  7620.32 2.36 1.92  23.4 -0.576 17.68 17.96 02a57943o0696o
57943.598177  13.943  0.016  9612  152 o  0   3.78  22.24737  61.37814   890.68  7662.12 2.28 1.84  22.0 -0.601 16.68 17.06 02a57943o0713o
57943.607187  14.052  0.032  8696  280 o  0   1.45  22.24737  61.37814   828.52  7579.57 2.24 1.86  16.7 -0.506 16.39 16.52 02a57943o0730o
57943.616233  13.960  0.015  9463  144 o  0   3.58  22.24737  61.37814   809.16  7696.38 2.20 1.83  19.7 -0.618 16.83 17.07 02a57943o0747o
57953.631805  -7.629  0.029 4088681947106 120329391129 o  0  15.98  22.24737  61.37814  9133.55  2424.53 4.40 3.14 -85.5 -0.444 -5.76 -5.39 01a57953o0767o
57957.605889  13.933  0.004  9696   34 o  0 145.47  22.24737  61.37814  1349.55  3031.16 3.49 2.78  88.2 -0.464 19.23 21.04 01a57957o0732o
57957.614735  13.928  0.004  9748   34 o  0 165.25  22.24737  61.37814  1344.25  2961.19 3.42 2.70  87.4 -0.471 19.24 20.97 01a57957o0750o
57957.624068  13.954  0.004  9518   41 o  0  57.81  22.24737  61.37814  1414.58  3000.52 3.39 2.62 -87.8 -0.475 18.72 19.79 01a57957o0769o
57957.632903  13.963  0.011  9436  100 o  0   5.04  22.24737  61.37814  1441.36  2850.33 3.52 2.75  88.2 -0.472 17.13 17.37 01a57957o0787o
57959.626860  13.939  0.005  9649   48 o  0  31.60  22.24737  61.37814 10119.82  6190.53 2.77 2.59  52.0 -0.489 18.27 19.04 02a57959o0732o
57963.611742  13.924  0.004  9785   35 o  0 255.65  22.24737  61.37814  9710.00  5888.57 2.12 2.03  51.1 -0.506 19.48 20.69 02a57963o0310o
57963.621545  13.961  0.004  9452   34 o  0 389.81  22.24737  61.37814   740.61  4521.43 2.13 1.83  53.4 -0.473 19.39 20.35 02a57963o0328o
57963.630964  13.950  0.006  9552   57 o  0  16.75  22.24737  61.37814  9673.02  5854.74 2.12 2.06  66.0 -0.523 18.30 18.53 02a57963o0345o
57965.594720 -21.737  2.707    -7   20 o  0   0.94  22.24737  61.37814    43.40  1855.98 2.98 2.61  86.4 -0.531 19.33 20.96 01a57965o0700o
57965.603269 -19.247  0.322   -73   23 o  0   1.25  22.24737  61.37814    39.24  1784.71 2.95 2.59  86.1 -0.506 19.33 21.00 01a57965o0717o
57965.611085  13.919  0.004  9824   35 o  0 211.29  22.24737  61.37814   114.48  1827.06 3.01 2.56  85.0 -0.543 19.36 21.01 01a57965o0733o
57965.613509  13.917  0.004  9845   35 o  0 132.05  22.24737  61.37814 10196.14  1697.41 3.33 2.88 -69.4 -0.450 19.36 20.96 01a57965o0738o
57965.619840  13.953  0.004  9520   38 o  0 101.54  22.24737  61.37814   140.53  1673.62 3.02 2.58  84.0 -0.511 19.21 20.64 01a57965o0751o
57965.622306  13.930  0.004  9731   36 o  0  97.22  22.24737  61.37814 10191.90  1623.30 3.41 2.95 -71.9 -0.449 19.05 20.27 01a57965o0756o
57965.630878  13.924  0.006  9780   63 o  0  11.72  22.24737  61.37814 10264.30  1672.15 3.41 2.92 -73.0 -0.460 17.90 18.21 01a57965o0773o
57967.615653  13.919  0.003  9826   34 o  0 338.64  22.24737  61.37814   656.06  8138.88 2.25 1.92  20.2 -0.477 19.60 20.95 02a57967o0731o
57967.624982  13.952  0.004  9534   41 o  0 103.36  22.24737  61.37814   684.13  8179.62 2.17 1.80  17.7 -0.503 19.11 19.90 02a57967o0749o
57967.633979  14.018  0.022  8970  195 o  0   2.35  22.24737  61.37814   615.17  8098.35 2.26 1.89  21.2 -0.598 17.65 17.71 02a57967o0766o
57969.591611  13.928  0.003  9746   33 o  0 215.57  22.24737  61.37814  2101.11  2421.95 2.97 2.61  89.5 -0.471 19.37 21.16 01a57969o0609o
57969.601052  13.931  0.004  9723   35 o  0 143.51  22.24737  61.37814  2090.83  2345.63 2.97 2.72 -89.5 -0.470 19.38 21.17 01a57969o0626o
57969.609126  13.898  0.004 10020   35 o  0  86.13  22.24737  61.37814  2153.44  2389.78 3.44 3.30   6.6 -0.417 19.21 21.16 01a57969o0642o
57969.617459  13.932  0.003  9708   34 o  0 183.83  22.24737  61.37814  2190.05  2237.08 3.14 2.77  82.8 -0.459 19.30 21.03 01a57969o0659o
57972.582854  13.952  0.010  9528   92 o  0   7.30  22.24737  61.37814  2098.39  9086.84 2.12 1.93   7.9 -0.548 18.14 18.31 02a57972o0686o
57972.590429  13.952  0.011  9531  106 o  0   5.76  22.24737  61.37814  2117.23  9126.94 2.12 1.91  12.2 -0.553 18.12 18.39 02a57972o0701o
57972.597897  14.049  0.030  8714  265 o  0   1.54  22.24737  61.37814  2053.04  9045.66 2.22 2.03  19.3 -0.503 17.44 17.58 02a57972o0716o
57972.605460  13.970  0.029  9377  267 o  0   2.27  22.24737  61.37814  2034.23  9160.61 2.14 1.90  18.2 -0.450 17.66 17.90 02a57972o0731o
57974.585257  13.944  0.004  9602   40 o  0  56.64  22.24737  61.37814  9188.64  6576.46 3.16 2.82  89.0 -0.447 18.88 19.88 01a57974o0675o
57974.595555  13.929  0.004  9739   39 o  0  63.12  22.24737  61.37814  9208.63  6649.98 3.20 2.89 -88.8 -0.443 18.85 19.89 01a57974o0693o
57974.604314  13.949  0.004  9558   40 o  0  64.08  22.24737  61.37814  9150.46  6611.41 3.14 2.81 -84.2 -0.449 18.91 19.89 01a57974o0709o
57974.613880  13.932  0.004  9712   40 o  0  72.86  22.24737  61.37814  9110.50  6766.60 3.10 2.77  87.0 -0.450 18.86 19.89 01a57974o0726o
57976.604906  13.950  0.004  9553   34 o  0 307.62  22.24737  61.37814  8717.29  1708.74 2.34 2.22 -81.5 -0.459 19.13 19.89 02a57976o0401o
57976.614082  13.943  0.004  9609   36 o  0 153.63  22.24737  61.37814  8690.03  1669.90 2.31 2.21 -80.0 -0.456 19.14 19.89 02a57976o0418o
57976.623586  13.939  0.004  9643   37 o  0 135.21  22.24737  61.37814  8758.49  1753.48 2.31 2.18 -72.1 -0.461 19.08 19.75 02a57976o0435o
57976.632913  13.977  0.005  9318   44 o  0  59.21  22.24737  61.37814  8766.68  1633.79 2.24 2.15 -85.7 -0.474 18.37 18.55 02a57976o0452o
57978.581820  13.933  0.004  9704   36 o  0 109.44  22.24737  61.37814  8236.50  7011.69 3.25 2.75 -89.7 -0.458 19.07 20.40 01a57978o0646o
57978.590752  13.943  0.004  9611   37 o  0 130.09  22.24737  61.37814  1660.06  3171.26 2.88 2.51  83.5 -0.492 19.09 20.39 01a57978o0663o
57978.599415  13.951  0.004  9538   37 o  0  99.84  22.24737  61.37814  8200.58  7042.57 3.23 2.69 -81.7 -0.458 19.08 20.38 01a57978o0679o
57978.608012  13.939  0.004  9649   38 o  0  84.29  22.24737  61.37814  8170.50  7198.12 3.20 2.75 -86.8 -0.455 19.09 20.41 01a57978o0695o
57980.587493  13.952  0.003  9530   33 o  0 132.43  22.24737  61.37814   680.91  5743.56 2.23 2.05  18.7 -0.442 19.38 20.46 02a57980o0688o
57980.596041  13.928  0.003  9748   32 o  0 389.54  22.24737  61.37814   696.92  5781.65 2.04 1.86  16.5 -0.461 19.46 20.45 02a57980o0705o
57980.604778  13.946  0.004  9586   34 o  0 179.14  22.24737  61.37814   635.37  5703.60 2.16 1.95  20.3 -0.447 19.42 20.45 02a57980o0722o
57980.613322  13.935  0.004  9686   34 o  0 159.40  22.24737  61.37814   619.09  5817.77 2.08 1.81  11.7 -0.459 19.48 20.47 02a57980o0739o
57982.589243  13.917  0.003  9845   33 o  0 262.03  22.24737  61.37814  1562.29  7814.92 2.98 2.51 -85.6 -0.474 19.30 21.02 01a57982o0690o
57982.598047  13.929  0.004  9739   34 o  0 216.45  22.24737  61.37814  1579.45  7892.03 2.97 2.51 -82.8 -0.470 19.32 20.98 01a57982o0707o
57982.606848  13.945  0.004  9594   34 o  0 207.58  22.24737  61.37814  1509.33  7845.82 2.96 2.51 -86.8 -0.477 19.33 21.04 01a57982o0724o
57982.616332  13.927  0.004  9751   34 o  0 186.79  22.24737  61.37814  1492.21  7998.89 2.96 2.52 -87.5 -0.474 19.33 21.05 01a57982o0741o
57988.544770  14.190  0.004  7657   28 c  0 212.29  22.24737  61.37814  9024.99  6164.89 2.58 2.53  83.9 -0.437 19.64 21.35 02a57988o0631c
57988.554997  14.196  0.004  7612   27 c  0 312.24  22.24737  61.37814  1421.16  4236.75 2.45 2.34  24.5 -0.422 19.65 21.33 02a57988o0649c
57988.564886  14.193  0.004  7632   28 c  0 201.92  22.24737  61.37814  8986.44  6124.44 2.56 2.53 -52.1 -0.428 19.67 21.33 02a57988o0666c
57988.575910  14.173  0.003  7780   27 c  0 413.97  22.24737  61.37814  1502.63  4192.54 2.43 2.36  18.9 -0.417 19.66 21.34 02a57988o0684c
57990.571739  13.910  0.003  9907   34 o  0 156.17  22.24737  61.37814   720.69  7842.64 3.11 2.92 -69.7 -0.417 19.20 20.93 01a57990o0640o
57990.580285  13.919  0.003  9824   33 o  0 190.43  22.24737  61.37814   734.63  7917.95 3.04 2.87 -77.3 -0.426 19.21 20.95 01a57990o0657o
57990.589115  13.923  0.003  9790   34 o  0 136.75  22.24737  61.37814   673.30  7869.15 3.10 2.97 -75.4 -0.413 19.21 20.99 01a57990o0674o
57990.598525  13.908  0.004  9928   37 o  0  55.24  22.24737  61.37814   652.15  8021.49 3.68 3.47 -58.5 -0.392 19.07 20.96 01a57990o0690o
57992.557669  13.925  0.003  9770   33 o  0 183.07  22.24737  61.37814  1847.48  4047.77 2.11 1.82  39.5 -0.494 19.60 20.96 02a57992o0567o
57992.567834  13.944  0.003  9600   34 o  0 418.02  22.24737  61.37814  8609.59  6320.67 2.21 2.03  58.4 -0.492 19.62 20.98 02a57992o0585o
57992.577651  13.937  0.003  9662   33 o  0 639.60  22.24737  61.37814  8660.02  6420.82 2.13 1.97  60.2 -0.501 19.63 20.98 02a57992o0602o
57996.317623  13.911  0.004  9903   42 o  0  38.53  22.24737  61.37814  3707.83   896.17 3.47 3.13   2.1 -0.410 18.52 19.68 01a57996o0021o
57996.573224  13.938  0.003  9654   33 o  0 630.18  22.24737  61.37814  8754.89  7863.84 2.12 2.00  34.9 -0.481 19.59 20.75 02a57996o0592o
57996.582403  13.944  0.003  9600   33 o  0 579.33  22.24737  61.37814  8734.00  7822.92 2.09 1.97  37.2 -0.483 19.58 20.75 02a57996o0610o
57996.591053  13.936  0.003  9673   33 o  0 628.78  22.24737  61.37814  8786.09  7902.06 2.05 1.93  39.4 -0.486 19.62 20.78 02a57996o0627o
57996.600224  13.944  0.004  9601   34 o  0 566.25  22.24737  61.37814  8802.84  7786.24 2.05 1.94  39.8 -0.488 19.61 20.80 02a57996o0645o
57998.523730  13.929  0.004  9733   38 o  0  68.26  22.24737  61.37814  9898.45  1659.70 3.50 2.79 -85.2 -0.461 19.08 20.34 01a57998o0599o
57998.544535  13.904  0.004  9965   36 o  0  82.82  22.24737  61.37814  9908.30  1779.25 3.73 3.17 -86.4 -0.443 19.15 20.76 01a57998o0637o
57998.545513  13.938  0.004  9652   36 o  0 123.21  22.24737  61.37814   607.53  1927.90 3.21 2.64  81.6 -0.517 19.24 20.82 01a57998o0639o
57998.546515  13.932  0.004  9708   38 o  0  63.23  22.24737  61.37814  9853.16  1716.23 3.55 2.98 -85.2 -0.445 19.25 20.87 01a57998o0641o
57998.554466  13.937  0.004  9668   35 o  0  99.98  22.24737  61.37814  9299.26  8258.34 3.75 2.84 -84.2 -0.422 19.25 21.03 01a57998o0656o
57998.555613  13.927  0.004  9754   35 o  0 115.99  22.24737  61.37814  9837.44  1870.09 3.59 2.97 -86.2 -0.451 19.28 21.01 01a57998o0658o
57998.563839  13.938  0.004  9659   35 o  0 123.61  22.24737  61.37814  9347.83  8301.65 3.59 2.69 -83.0 -0.430 19.30 21.07 01a57998o0673o
57998.573602  13.948  0.004  9572   36 o  0 139.58  22.24737  61.37814   533.13  2111.33 3.24 2.58  77.0 -0.505 19.32 21.02 01a57998o0690o
58002.502799  13.938  0.006  9656   60 o  0  13.26  22.24737  61.37814  8715.94  8511.20 3.19 2.84 -78.5 -0.446 18.35 19.25 01a58002o0542o
58002.506087  13.941  0.006  9633   54 o  0  15.06  22.24737  61.37814  8703.43  8458.61 3.24 2.95 -70.7 -0.444 18.41 19.30 01a58002o0549o
58002.513152  13.921  0.006  9808   58 o  0  15.45  22.24737  61.37814  8770.00  8514.46 3.46 2.98 -71.9 -0.431 18.39 19.30 01a58002o0564o
58002.520207  13.939  0.005  9643   51 o  0  22.25  22.24737  61.37814  8797.04  8373.06 3.35 2.90 -73.1 -0.435 18.37 19.31 01a58002o0579o
58004.505911  13.935  0.004  9681   39 o  0 116.49  22.24737  61.37814  3562.60  1314.10 2.32 2.04  39.2 -0.487 18.86 19.41 02a58004o0576o
58004.513909  13.955  0.004  9505   37 o  0 116.29  22.24737  61.37814  3588.22  1349.25 2.16 1.92  47.3 -0.503 18.92 19.42 02a58004o0593o
58004.521933  13.939  0.004  9644   38 o  0  49.98  22.24737  61.37814  3533.87  1269.17 2.18 1.94  46.5 -0.510 18.91 19.44 02a58004o0610o
58004.529809  13.951  0.004  9540   40 o  0  59.17  22.24737  61.37814  3525.13  1386.13 2.23 2.02  46.1 -0.489 18.86 19.45 02a58004o0627o
58010.493237  13.919  0.004  9830   36 o  0  78.48  22.24737  61.37814  8052.86  8236.07 3.74 2.97 -83.5 -0.423 19.15 20.85 01a58010o0582o
58010.503696  13.925  0.004  9775   35 o  0 101.54  22.24737  61.37814  8051.32  8155.32 3.77 2.93 -84.6 -0.429 19.09 20.77 01a58010o0603o
58010.511566  13.927  0.004  9758   34 o  0 135.11  22.24737  61.37814  8107.80  8204.39 3.45 2.72 -77.6 -0.445 19.19 20.79 01a58010o0620o
58010.519408  13.922  0.004  9797   37 o  0  72.17  22.24737  61.37814  8133.09  8058.55 3.63 2.90 -79.1 -0.435 19.15 20.75 01a58010o0637o
58012.494272  14.173  0.004  7776   27 c  0 213.26  22.24737  61.37814  4470.02  3997.42 2.71 2.62  48.1 -0.404 19.68 21.59 02a58012o0599c
58012.495185  14.177  0.004  7745   28 c  0 200.67  22.24737  61.37814  4486.54  4013.02 2.71 2.61  72.5 -0.400 19.67 21.58 02a58012o0601c
58014.492248  13.918  0.004  9834   36 o  0  78.75  22.24737  61.37814  8646.55  6620.29 3.25 3.12 -67.0 -0.436 19.19 20.83 01a58014o0583o
58014.493621  13.920  0.004  9822   36 o  0 101.43  22.24737  61.37814  8627.95  6559.33 3.21 2.96 -77.9 -0.445 19.22 20.84 01a58014o0586o
58014.501458  13.925  0.004  9776   36 o  0 106.68  22.24737  61.37814  8684.96  6657.72 3.10 2.80 -79.6 -0.459 19.27 20.88 01a58014o0603o
58014.508870  13.927  0.004  9751   35 o  0 143.68  22.24737  61.37814  8696.87  6543.27 3.09 2.82 -78.8 -0.458 19.29 20.85 01a58014o0619o
58022.472243  13.924  0.004  9779   34 o  0 181.85  22.24737  61.37814  3020.50  4128.68 2.96 2.69  89.6 -0.476 19.24 20.74 01a58022o0558o
