###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57364.459534  12.482  0.002 36899   73 o  0 282.91  86.96749  30.51254  8464.88  8289.32 3.38 3.13 -85.4 -0.479 19.22 20.75 02a57364o0433o
57365.439058  12.492  0.002 36568   73 o  0 382.74  86.96749  30.51254  7551.75  9469.49 3.62 3.48  86.9 -0.455 19.16 20.75 02a57365o0419o
57365.457623  12.491  0.002 36617   74 o  0 593.23  86.96749  30.51254  3713.16  1618.38 4.31 3.46 -18.2 -0.497 19.18 20.80 02a57365o0445o
57365.484187  12.499  0.002 36338   79 o  0 385.42  86.96749  30.51254  2814.87   453.65 4.88 3.55 -22.1 -0.523 19.14 20.70 02a57365o0480o
57365.508604  12.507  0.002 36063   75 o  0 507.71  86.96749  30.51254  2509.67  2220.80 4.51 3.56 -30.3 -0.480 19.10 20.66 02a57365o0512o
57384.378685  12.516  0.002 35762   80 o  0 112.79  86.96749  30.51254  7474.74  9469.81 3.59 3.54  38.2 -0.440 18.63 19.74 02a57384o0274o
57384.395887  12.503  0.002 36203   81 o  0 155.55  86.96749  30.51254  7193.83  8885.23 3.66 3.54  70.6 -0.441 18.60 19.71 02a57384o0299o
57384.416166  12.525  0.002 35497   87 o  0 132.15  86.96749  30.51254  2672.36   664.97 4.79 3.66 -24.2 -0.487 18.56 19.64 02a57384o0329o
57384.420674  12.534  0.002 35174   79 o  0 224.43  86.96749  30.51254  5512.26 10352.61 4.52 3.61   1.3 -0.398 18.44 19.60 02a57384o0334o
57384.431852  12.517  0.002 35746   80 o  0 235.08  86.96749  30.51254  2363.37  2427.46 4.26 3.60 -34.7 -0.458 18.60 19.65 02a57384o0348o
57385.409224  12.494  0.002 36522   84 o  0 238.82  86.96749  30.51254  3278.20  1248.28 4.45 3.44 -22.8 -0.544 18.82 20.02 02a57385o0335o
57385.411699  12.496  0.002 36440   77 o  0 261.88  86.96749  30.51254  7195.62  8889.25 3.49 3.31 -86.1 -0.472 18.83 20.06 02a57385o0338o
57385.433712  12.498  0.002 36371   87 o  0 216.24  86.96749  30.51254  2666.31   666.08 4.81 3.50 -25.5 -0.534 18.80 20.05 02a57385o0368o
57385.435629  12.512  0.002 35917   75 o  0 429.78  86.96749  30.51254  5505.70 10360.62 3.56 3.54 -75.4 -0.438 18.81 20.03 02a57385o0371o
57385.450008  12.509  0.002 35994   80 o  0 328.93  86.96749  30.51254  2357.32  2428.15 4.33 3.47 -36.2 -0.509 18.79 20.01 02a57385o0390o
57395.390252  12.676  0.002 30878   61 c  0 244.02  86.96749  30.51254  3110.54  1086.65 4.41 3.66 -22.2 -0.474 19.56 21.47 02a57395o0314c
57395.395368  12.696  0.002 30302   60 c  0 204.50  86.96749  30.51254  3405.20  1675.46 4.25 3.67 -17.4 -0.442 19.56 21.47 02a57395o0320c
57395.412545  12.695  0.002 30332   63 c  0 152.86  86.96749  30.51254  2550.79   512.11 4.73 3.71 -23.0 -0.460 19.53 21.45 02a57395o0345c
57395.426079  12.723  0.002 29572   58 c  0 378.04  86.96749  30.51254  5424.50 10222.69 3.81 3.67  22.0 -0.401 19.56 21.46 02a57395o0364c
57395.438092  12.705  0.002 30063   60 c  0 230.33  86.96749  30.51254  2303.05  2288.98 4.29 3.69 -30.5 -0.433 19.53 21.43 02a57395o0381c
57402.373694  12.672  0.002 30990   64 c  0 187.72  86.96749  30.51254  3268.65  1250.76 4.72 3.70 -21.8 -0.503 19.49 21.38 02a57402o0296c
57402.400693  12.691  0.002 30441   60 c  0 232.74  86.96749  30.51254  3546.46  1836.34 4.60 3.80 -20.2 -0.452 19.51 21.47 02a57402o0337c
57402.417554  12.718  0.002 29699   58 c  0 208.13  86.96749  30.51254  5492.13 10362.51 3.90 3.89 -66.5 -0.409 19.52 21.45 02a57402o0363c
57402.418157  12.673  0.002 30958   63 c  0 163.88  86.96749  30.51254  2652.69   670.81 5.17 3.77 -18.3 -0.472 19.51 21.46 02a57402o0364c
57402.433859  12.708  0.002 29987   61 c  0 138.36  86.96749  30.51254  2352.56  2433.96 4.63 3.83 -26.3 -0.412 19.48 21.42 02a57402o0387c
57403.372879  12.666  0.002 31146   65 c  0 154.30  86.96749  30.51254  3269.69  1250.43 4.82 3.70 -20.2 -0.514 19.30 20.98 02a57403o0296c
57403.400499  12.691  0.002 30448   64 c  0 173.79  86.96749  30.51254  3546.28  1835.67 4.57 3.62 -21.5 -0.493 19.37 21.11 02a57403o0338c
57403.417789  12.724  0.002 29530   58 c  0 231.45  86.96749  30.51254  5490.92 10358.76 3.86 3.84  42.8 -0.409 19.48 21.35 02a57403o0362c
57403.418398  12.655  0.002 31481   66 c  0 174.10  86.96749  30.51254  2652.09   667.42 5.15 3.66 -17.8 -0.508 19.49 21.36 02a57403o0363c
57403.432802  12.701  0.002 30185   60 c  0 224.18  86.96749  30.51254  2351.41  2429.75 4.64 3.68 -26.2 -0.446 19.52 21.43 02a57403o0385c
57415.377296  12.506  0.002 36116   79 o  0 265.32  86.96749  30.51254  2381.22  1917.40 4.46 3.53 -25.2 -0.491 18.87 20.16 02a57415o0301o
57415.397436  12.498  0.002 36380   81 o  0 222.48  86.96749  30.51254  2073.59  1336.37 4.92 3.60 -25.8 -0.504 18.84 20.15 02a57415o0331o
