HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457003.01105,2014-12-11.5058846,bd,1.67,14.806,10.424,0.005,259.708,1.153,V
2457003.95593,2014-12-12.4507355,bd,1.51,14.844,10.472,0.005,248.436,1.098,V
2457003.95733,2014-12-12.4521440,bd,1.51,14.851,10.471,0.005,248.595,1.012,V
2457005.03817,2014-12-13.5329531,bd,1.62,14.808,10.415,0.005,261.897,1.050,V
2457005.03965,2014-12-13.5344410,bd,1.67,14.812,10.418,0.005,260.834,1.124,V
2457007.07626,2014-12-15.5710126,bd,1.74,14.716,10.417,0.005,261.171,1.209,V
2457007.07784,2014-12-15.5725857,bd,1.62,14.756,10.424,0.005,259.540,1.280,V
2457007.93738,2014-12-16.4321152,bd,1.56,14.777,10.318,0.005,286.383,1.088,V
2457007.93888,2014-12-16.4336119,bd,1.58,14.780,10.329,0.005,283.358,1.116,V
2457010.94570,2014-12-19.4403893,bd,1.60,14.667,10.392,0.005,267.227,1.214,V
2457010.94718,2014-12-19.4418641,bd,1.60,14.734,10.402,0.005,264.710,1.125,V
2457012.93129,2014-12-21.4259559,bd,1.58,15.152,11.109,0.006,138.152,0.743,V
2457012.93273,2014-12-21.4273967,bd,1.58,15.133,11.093,0.005,140.134,0.739,V
2457017.91255,2014-12-26.4071837,bd,1.67,14.830,10.460,0.005,251.268,1.049,V
2457017.91395,2014-12-26.4085861,bd,1.48,14.827,10.452,0.005,252.860,1.099,V
2457020.80367,2014-12-29.2983135,bd,1.46,14.770,10.360,0.005,275.366,1.128,V
2457020.80515,2014-12-29.2997892,bd,1.44,14.775,10.359,0.005,275.707,1.108,V
2457024.78679,2015-01-02.2814520,bd,1.83,15.028,11.169,0.007,130.728,0.828,V
2457024.78867,2015-01-02.2833339,bd,1.81,15.040,11.167,0.007,130.897,0.819,V
2457030.89468,2015-01-08.3894236,bd,1.47,15.154,11.175,0.007,129.976,0.741,V
2457030.89608,2015-01-08.3908293,bd,1.47,15.137,11.165,0.007,131.172,0.752,V
2457031.77213,2015-01-09.2668856,bd,1.46,14.777,10.368,0.005,273.362,1.132,V
2457031.77352,2015-01-09.2682785,bd,1.47,14.766,10.354,0.005,276.937,1.108,V
2457032.89436,2015-01-10.3891446,bd,1.78,14.738,10.349,0.005,278.275,1.311,V
2457032.89576,2015-01-10.3905434,bd,1.76,14.744,10.345,0.005,279.371,1.289,V
2457035.88510,2015-01-13.3799541,bd,1.49,14.819,10.420,0.005,260.588,1.080,V
2457035.88648,2015-01-13.3813335,bd,1.50,14.815,10.416,0.005,261.578,1.086,V
2457036.88539,2015-01-14.3802699,bd,1.45,15.181,11.178,0.005,129.559,0.694,V
2457036.88677,2015-01-14.3816512,bd,1.45,15.191,11.182,0.006,129.166,0.702,V
2457037.89354,2015-01-15.3884487,bd,1.47,14.783,10.367,0.004,273.753,1.058,V
2457037.89492,2015-01-15.3898314,bd,1.46,14.787,10.363,0.004,274.673,1.056,V
2457038.90705,2015-01-16.4019903,bd,1.53,14.775,10.344,0.005,279.588,1.132,V
2457038.90844,2015-01-16.4033811,bd,1.50,14.776,10.344,0.005,279.528,1.118,V
2457039.89163,2015-01-17.3866020,bd,1.45,14.864,10.524,0.005,236.792,1.019,V
2457039.89302,2015-01-17.3879871,bd,1.52,14.861,10.526,0.005,236.477,0.996,V
2457040.88883,2015-01-18.3838307,bd,1.51,14.805,10.406,0.005,264.010,1.064,V
2457040.89023,2015-01-18.3852307,bd,1.50,14.804,10.412,0.005,262.565,1.074,V
2457042.87451,2015-01-20.3695783,bd,1.43,15.066,10.927,0.006,163.216,0.806,V
2457042.87589,2015-01-20.3709567,bd,1.48,15.061,10.920,0.005,164.318,0.802,V
2457043.88503,2015-01-21.3801370,bd,1.46,14.802,10.378,0.005,270.858,1.116,V
2457043.88645,2015-01-21.3815545,bd,1.47,14.794,10.372,0.004,272.361,1.059,V
2457045.86925,2015-01-23.3644335,bd,1.43,14.836,10.455,0.005,252.318,1.030,V
2457045.87067,2015-01-23.3658609,bd,1.46,14.840,10.465,0.005,250.049,1.063,V
2457047.85881,2015-01-25.3540752,bd,1.75,14.792,10.419,0.005,260.968,1.105,V
2457047.86082,2015-01-25.3560858,bd,1.74,14.792,10.418,0.005,261.055,1.130,V
2457049.86614,2015-01-27.3614952,bd,1.53,14.797,10.391,0.005,267.832,1.160,V
2457049.86755,2015-01-27.3628996,bd,1.49,14.795,10.385,0.005,269.160,1.085,V
2457052.88512,2015-01-30.3806243,bd,1.65,14.786,10.417,0.005,261.096,1.169,V
2457052.88652,2015-01-30.3820219,bd,1.62,14.776,10.418,0.005,260.886,1.121,V
2457055.85781,2015-02-02.3534592,bd,1.67,14.763,10.406,0.005,263.912,1.165,V
2457055.85920,2015-02-02.3548539,bd,1.58,14.759,10.400,0.005,265.591,1.113,V
2457061.85067,2015-02-08.3466547,bd,2.43,14.776,10.545,0.006,232.210,1.335,V
2457061.85219,2015-02-08.3481724,bd,2.40,14.764,10.528,0.005,235.764,1.237,V
2457065.85084,2015-02-12.3470738,bd,1.86,14.790,10.400,0.005,265.478,1.109,V
2457065.85228,2015-02-12.3485114,bd,1.90,14.786,10.399,0.005,265.597,1.138,V
2457070.83635,2015-02-17.3329092,bd,1.52,14.863,10.516,0.005,238.519,1.045,V
2457070.83775,2015-02-17.3343111,bd,1.53,14.866,10.522,0.005,237.189,0.984,V
2457075.76519,2015-02-22.2620979,bd,1.59,14.769,10.361,0.005,274.962,1.152,V
2457075.76659,2015-02-22.2635025,bd,1.58,14.767,10.361,0.005,275.182,1.158,V
2457079.82006,2015-02-26.3172817,bd,1.50,14.908,11.184,0.008,128.884,0.970,V
2457079.82146,2015-02-26.3186840,bd,1.50,14.997,11.177,0.007,129.811,0.852,V
2457095.82500,2015-03-14.3235211,bd,1.52,14.765,10.395,0.005,266.515,1.102,V
2457095.82669,2015-03-14.3252155,bd,1.53,14.768,10.404,0.005,264.394,1.108,V
2457097.81214,2015-03-16.3108307,bd,1.46,15.182,11.215,0.006,125.228,0.696,V
2457097.81374,2015-03-16.3124347,bd,1.47,15.174,11.206,0.006,126.277,0.705,V
2457099.81547,2015-03-18.3147379,bd,1.63,14.725,10.305,0.005,289.892,1.190,V
2457099.81709,2015-03-18.3163581,bd,1.61,14.724,10.306,0.005,289.633,1.133,V
2457101.79635,2015-03-20.2958085,bd,1.54,14.787,10.399,0.005,265.644,1.096,V
2457101.79793,2015-03-20.2973835,bd,1.57,14.786,10.402,0.005,264.981,1.073,V
2457103.80672,2015-03-22.3063495,bd,1.58,15.027,10.933,0.005,162.372,0.812,V
2457103.80833,2015-03-22.3079586,bd,1.57,15.037,10.949,0.006,160.091,0.825,V
2457106.78143,2015-03-25.2813188,bd,1.60,14.770,10.419,0.005,260.642,1.138,V
2457106.78302,2015-03-25.2829025,bd,1.58,14.765,10.420,0.005,260.620,1.136,V
2457109.78238,2015-03-28.2825284,bd,1.59,14.839,10.569,0.005,227.194,1.030,V
2457109.78398,2015-03-28.2841310,bd,1.55,14.849,10.568,0.005,227.522,1.013,V
2457113.74873,2015-04-01.2492260,bd,1.51,14.754,10.413,0.005,262.315,1.138,V
2457113.75023,2015-04-01.2507188,bd,1.56,14.757,10.410,0.005,262.803,1.164,V
2457114.75551,2015-04-02.2560744,bd,1.51,14.741,10.398,0.005,265.750,1.271,V
2457114.75706,2015-04-02.2576311,bd,1.48,14.732,10.400,0.005,265.596,1.309,V
2457115.75324,2015-04-03.2538988,bd,1.52,14.582,10.458,0.006,251.581,1.399,V
2457115.75495,2015-04-03.2556104,bd,1.57,14.403,10.467,0.008,249.553,1.801,V
2457116.75843,2015-04-04.2591761,bd,1.56,14.712,10.414,0.005,262.027,1.201,V
2457116.76007,2015-04-04.2608238,bd,1.56,14.732,10.423,0.005,259.945,1.297,V
2457118.72750,2015-04-06.2284199,bd,1.83,14.704,10.382,0.005,269.911,1.223,V
2457118.72905,2015-04-06.2299658,bd,1.80,14.680,10.373,0.005,271.964,1.372,V
2457122.72796,2015-04-10.2292209,bd,1.70,14.900,10.710,0.006,199.484,0.990,V
2457122.72967,2015-04-10.2309277,bd,1.69,14.893,10.692,0.006,202.990,0.958,V
2457122.73779,2015-04-10.2390490,bd,1.55,14.910,10.659,0.004,209.229,0.912,V
2457122.73929,2015-04-10.2405490,bd,1.59,14.902,10.655,0.005,209.893,0.936,V
2457264.13963,2015-08-29.6421583,bd,1.82,14.526,10.310,0.006,288.326,1.591,V
2457264.14088,2015-08-29.6434081,bd,1.93,14.498,10.307,0.007,288.934,1.796,V
2457272.09591,2015-09-06.5978202,bd,1.56,14.739,10.398,0.005,265.891,1.134,V
2457272.09717,2015-09-06.5990829,bd,1.56,14.738,10.398,0.005,265.872,1.113,V
2457272.09843,2015-09-06.6003392,bd,1.51,14.748,10.405,0.005,264.040,1.174,V
2457276.10012,2015-09-10.6017067,bd,1.57,14.499,10.315,0.006,287.071,1.405,V
2457276.10103,2015-09-10.6026134,bd,1.60,14.491,10.304,0.005,289.877,1.364,V
2457276.10193,2015-09-10.6035203,bd,1.56,14.501,10.318,0.006,286.065,1.431,V
2457283.07376,2015-09-17.5747645,bd,1.46,14.512,10.345,0.006,279.072,1.392,V
2457283.07468,2015-09-17.5756818,bd,1.46,14.519,10.356,0.006,276.332,1.399,V
2457283.07560,2015-09-17.5766016,bd,1.43,14.521,10.359,0.006,275.708,1.365,V
2457289.04786,2015-09-23.5483511,bd,1.54,14.720,10.338,0.005,280.902,1.188,V
2457289.04910,2015-09-23.5495927,bd,1.57,14.720,10.343,0.005,279.637,1.185,V
2457289.05035,2015-09-23.5508484,bd,1.54,14.725,10.345,0.005,279.145,1.187,V
2457297.02827,2015-10-01.5280784,bd,1.62,14.682,10.360,0.005,275.204,1.262,V
2457297.02953,2015-10-01.5293332,bd,1.68,14.699,10.365,0.005,274.075,1.330,V
2457297.03078,2015-10-01.5305854,bd,1.65,14.679,10.355,0.005,276.707,1.170,V
2457306.05000,2015-10-10.5490261,bd,1.48,14.763,10.360,0.005,275.285,1.161,V
2457306.05125,2015-10-10.5502781,bd,1.46,14.759,10.358,0.004,275.848,1.091,V
2457306.05249,2015-10-10.5515200,bd,1.50,14.764,10.356,0.004,276.218,1.076,V
2457309.05995,2015-10-13.5587309,bd,1.49,14.765,10.374,0.005,271.871,1.157,V
2457309.06121,2015-10-13.5599840,bd,1.47,14.769,10.374,0.005,271.716,1.138,V
2457309.06247,2015-10-13.5612420,bd,1.46,14.765,10.370,0.005,272.871,1.171,V
2457313.98211,2015-10-18.4804800,bd,1.45,14.776,10.445,0.005,254.610,1.100,V
2457313.98336,2015-10-18.4817238,bd,1.47,14.778,10.447,0.004,254.280,1.046,V
2457313.98461,2015-10-18.4829748,bd,1.46,14.776,10.445,0.005,254.659,1.064,V
2457316.97301,2015-10-21.4711314,bd,1.55,14.625,10.612,0.006,218.294,1.275,V
2457316.97391,2015-10-21.4720368,bd,1.74,14.597,10.613,0.007,218.102,1.233,V
2457316.97482,2015-10-21.4729474,bd,1.70,14.613,10.610,0.006,218.638,1.203,V
2457318.97639,2015-10-23.4743538,bd,1.48,14.698,10.317,0.005,286.642,1.191,V
