HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2456784.78011,2014-05-07.2749900,ba,2.32,16.492,14.703,0.042,5.043,0.194,V
2456784.78144,2014-05-07.2763203,ba,2.36,16.445,14.744,0.046,4.856,0.203,V
2456785.88407,2014-05-08.3789947,ba,2.11,16.537,14.706,0.041,5.028,0.187,V
2456785.88543,2014-05-08.3803564,ba,2.11,16.484,14.715,0.043,4.986,0.196,V
2456787.88078,2014-05-10.3757787,ba,1.76,16.421,14.688,0.044,5.117,0.208,V
2456787.88212,2014-05-10.3771143,ba,1.78,16.296,14.737,0.052,4.886,0.233,V
2456794.96324,2014-05-17.4585473,ba,1.69,16.325,14.654,0.047,5.279,0.227,V
2456794.96462,2014-05-17.4599332,ba,1.66,16.242,14.801,0.058,4.611,0.245,V
2456796.97212,2014-05-19.4675327,ba,2.07,16.087,14.787,0.066,4.667,0.282,V
2456796.97347,2014-05-19.4688822,ba,2.06,16.489,14.763,0.045,4.771,0.195,V
2456798.87151,2014-05-21.3670270,ba,1.68,16.819,14.768,0.033,4.750,0.144,V
2456798.87287,2014-05-21.3683788,ba,1.74,16.919,14.727,0.029,4.935,0.131,V
2456800.84851,2014-05-23.3441363,ba,1.71,16.883,14.761,0.031,4.780,0.136,V
2456800.84988,2014-05-23.3455049,ba,1.68,16.897,14.772,0.031,4.734,0.134,V
2456800.87228,2014-05-23.3679053,ba,1.71,16.873,14.747,0.031,4.842,0.137,V
2456800.87362,2014-05-23.3692486,ba,1.71,16.916,14.730,0.029,4.919,0.132,V
2456801.84583,2014-05-24.3415109,ba,1.87,16.773,14.775,0.035,4.722,0.150,V
2456801.84718,2014-05-24.3428562,ba,1.98,16.769,14.783,0.035,4.684,0.151,V
2456804.85924,2014-05-27.3550949,ba,2.14,16.813,14.754,0.033,4.811,0.145,V
2456804.86073,2014-05-27.3565870,ba,2.10,16.777,14.720,0.033,4.966,0.149,V
2456806.83187,2014-05-29.3278505,ba,2.17,16.875,14.717,0.030,4.976,0.137,V
2456806.83326,2014-05-29.3292356,ba,2.17,16.817,14.736,0.032,4.893,0.144,V
2456806.86913,2014-05-29.3651049,ba,2.35,16.730,14.784,0.036,4.682,0.156,V
2456806.87050,2014-05-29.3664803,ba,2.36,16.807,14.743,0.033,4.861,0.145,V
2456808.85385,2014-05-31.3499525,ba,2.24,16.319,14.796,0.054,4.627,0.228,V
2456808.85519,2014-05-31.3512936,ba,2.30,16.346,14.816,0.053,4.546,0.222,V
2456811.85877,2014-06-03.3550734,ba,1.83,16.868,14.691,0.029,5.101,0.137,V
2456811.86011,2014-06-03.3564104,ba,1.85,16.866,14.692,0.029,5.094,0.138,V
2456812.84582,2014-06-04.3421935,ba,1.66,16.720,14.703,0.034,5.043,0.158,V
2456812.84716,2014-06-04.3435341,ba,1.67,16.836,14.696,0.030,5.074,0.142,V
2456815.83581,2014-06-07.3323864,ba,1.68,16.468,14.781,0.046,4.696,0.199,V
2456815.83715,2014-06-07.3337253,ba,1.70,16.524,14.753,0.043,4.815,0.189,V
2456818.83504,2014-06-10.3318309,ba,1.85,16.217,14.861,0.063,4.359,0.250,V
2456818.83643,2014-06-10.3332251,ba,2.00,16.147,14.753,0.061,4.815,0.267,V
2456821.82813,2014-06-13.3251491,ba,1.76,15.751,14.645,0.079,5.318,0.384,V
2456821.82953,2014-06-13.3265416,ba,1.72,15.897,14.726,0.075,4.937,0.336,V
2456822.83037,2014-06-14.3274686,ba,1.65,16.182,14.704,0.056,5.039,0.259,V
2456822.83177,2014-06-14.3288642,ba,1.71,16.199,14.759,0.058,4.790,0.254,V
2456823.84604,2014-06-15.3432111,ba,2.02,16.346,14.750,0.050,4.833,0.222,V
2456823.84772,2014-06-15.3448878,ba,1.79,16.436,14.765,0.047,4.761,0.205,V
2456825.82824,2014-06-17.3255622,ba,1.70,16.635,14.805,0.040,4.589,0.170,V
2456825.82963,2014-06-17.3269521,ba,1.69,16.483,14.592,0.038,5.586,0.196,V
2456827.82322,2014-06-19.3207027,ba,1.69,16.825,14.739,0.032,4.877,0.143,V
2456827.82463,2014-06-19.3221120,ba,1.70,16.830,14.751,0.032,4.824,0.142,V
2456830.82378,2014-06-22.3215001,ba,2.01,16.800,14.804,0.035,4.598,0.146,V
2456830.82520,2014-06-22.3229251,ba,1.99,16.751,14.728,0.034,4.928,0.153,V
2456832.81697,2014-06-24.3148533,ba,1.74,16.846,14.753,0.032,4.816,0.140,V
2456832.81840,2014-06-24.3162781,ba,1.75,16.800,14.746,0.033,4.848,0.146,V
2456835.80805,2014-06-27.3061861,ba,2.34,16.837,14.732,0.031,4.908,0.142,V
2456835.80949,2014-06-27.3076218,ba,2.31,16.826,14.770,0.033,4.739,0.143,V
2456847.78877,2014-07-09.2879273,ba,2.16,16.001,14.697,0.066,5.071,0.306,V
2456847.79025,2014-07-09.2894105,ba,2.18,16.193,14.814,0.061,4.554,0.256,V
2456848.80050,2014-07-10.2997461,ba,2.21,15.394,15.037,0.158,3.709,0.534,V
2456848.80190,2014-07-10.3011438,ba,2.15,15.690,14.716,0.089,4.982,0.407,V
2456850.78968,2014-07-12.2890929,ba,2.25,15.279,14.559,0.113,5.760,0.594,V
2456850.79114,2014-07-12.2905545,ba,2.18,15.610,14.694,0.094,5.087,0.438,V
2456851.79116,2014-07-13.2906689,ba,1.83,16.180,14.848,0.064,4.414,0.259,V
2456851.79257,2014-07-13.2920721,ba,1.82,16.138,14.664,0.056,5.226,0.269,V
2456856.77898,2014-07-18.2789207,ba,1.80,16.872,14.735,0.030,4.895,0.137,V
2456856.78042,2014-07-18.2803612,ba,1.76,16.912,14.741,0.030,4.867,0.132,V
2456857.78725,2014-07-19.2872791,ba,2.08,16.839,14.767,0.032,4.752,0.141,V
2456857.78875,2014-07-19.2887768,ba,2.07,16.858,14.731,0.031,4.913,0.139,V
2456862.76794,2014-07-24.2683944,ba,2.33,16.823,14.725,0.032,4.945,0.144,V
2456862.76932,2014-07-24.2697784,ba,2.28,16.839,14.755,0.032,4.809,0.141,V
2456863.76842,2014-07-25.2689634,ba,2.11,16.772,14.726,0.033,4.939,0.150,V
2456863.76982,2014-07-25.2703584,ba,2.10,16.806,14.739,0.033,4.880,0.146,V
2456864.75275,2014-07-26.2533854,ba,2.37,16.634,14.753,0.039,4.816,0.171,V
2456864.75805,2014-07-26.2586777,ba,2.28,16.748,14.748,0.035,4.837,0.154,V
2456865.76800,2014-07-27.2687143,ba,2.16,16.842,14.739,0.031,4.878,0.141,V
2456865.76949,2014-07-27.2702081,ba,2.10,16.884,14.741,0.030,4.871,0.136,V
2456866.75556,2014-07-28.2563646,ba,1.79,16.824,14.708,0.031,5.022,0.143,V
2456866.75711,2014-07-28.2579070,ba,1.83,16.820,14.730,0.032,4.920,0.144,V
2456867.76299,2014-07-29.2638778,ba,2.02,16.845,14.758,0.032,4.796,0.140,V
2456867.76465,2014-07-29.2655416,ba,1.86,16.834,14.739,0.032,4.881,0.142,V
2456868.74757,2014-07-30.2485366,ba,2.15,16.484,14.728,0.043,4.926,0.196,V
2456868.74897,2014-07-30.2499290,ba,2.11,16.594,14.749,0.040,4.833,0.177,V
2456982.15313,2014-11-20.6568231,ba,1.93,15.296,14.805,0.139,4.591,0.584,V
2456982.15460,2014-11-20.6582883,ba,2.02,15.207,14.645,0.131,5.323,0.634,V
2456985.15856,2014-11-23.6620884,ba,2.03,15.288,14.745,0.133,4.852,0.589,V
2456985.16005,2014-11-23.6635707,ba,1.58,14.970,>14.970,99.990,3.521,0.789,V
2456987.15002,2014-11-25.6534244,ba,1.67,16.105,14.854,0.069,4.387,0.278,V
2456987.15148,2014-11-25.6549013,ba,1.65,16.073,14.642,0.059,5.332,0.286,V
2456991.15253,2014-11-29.6556837,ba,1.62,16.292,14.671,0.049,5.194,0.234,V
2456991.15401,2014-11-29.6571694,ba,1.65,16.112,14.776,0.064,4.717,0.276,V
2456999.13851,2014-12-07.6411165,ba,1.74,15.876,14.659,0.071,5.254,0.343,V
2457000.13751,2014-12-08.6400432,ba,1.67,16.046,14.738,0.066,4.884,0.293,V
2457001.13316,2014-12-09.6356155,ba,1.64,16.134,14.731,0.060,4.914,0.270,V
2457001.13462,2014-12-09.6370769,ba,1.65,16.103,14.672,0.059,5.189,0.278,V
2457002.13217,2014-12-10.6345567,ba,1.66,16.302,14.853,0.058,4.393,0.232,V
2457002.13358,2014-12-10.6359638,ba,1.66,16.343,14.654,0.046,5.279,0.223,V
2457007.12686,2014-12-15.6288648,ba,2.05,16.396,14.716,0.047,4.986,0.212,V
2457007.12849,2014-12-15.6304880,ba,2.05,16.407,14.699,0.045,5.064,0.210,V
2457018.09611,2014-12-26.5971973,ba,1.68,16.763,14.760,0.034,4.786,0.152,V
2457018.09758,2014-12-26.5986668,ba,1.65,16.763,14.763,0.035,4.771,0.152,V
2457022.11372,2014-12-30.6144569,ba,2.02,16.787,14.760,0.034,4.784,0.148,V
2457022.11567,2014-12-30.6164149,ba,2.00,16.760,14.708,0.033,5.018,0.152,V
2457031.08992,2015-01-08.5898567,ba,1.64,16.196,14.797,0.060,4.626,0.255,V
2457031.09135,2015-01-08.5912854,ba,1.64,16.249,14.741,0.055,4.871,0.243,V
2457032.08436,2015-01-09.5842072,ba,1.73,16.127,14.736,0.061,4.892,0.272,V
2457032.08578,2015-01-09.5856230,ba,1.72,16.269,14.672,0.050,5.191,0.239,V
2457037.06741,2015-01-14.5668134,ba,1.63,16.624,14.723,0.038,4.952,0.172,V
2457037.06881,2015-01-14.5682165,ba,1.65,16.592,14.720,0.039,4.967,0.177,V
2457039.06943,2015-01-16.5686520,ba,1.67,16.839,14.697,0.030,5.068,0.141,V
2457039.07084,2015-01-16.5700540,ba,1.70,16.803,14.745,0.033,4.851,0.146,V
2457041.06709,2015-01-18.5661399,ba,1.62,16.921,14.816,0.031,4.547,0.131,V
2457041.06849,2015-01-18.5675291,ba,1.64,16.826,14.696,0.031,5.076,0.143,V
2457044.06586,2015-01-21.5646332,ba,1.77,16.807,14.726,0.032,4.935,0.146,V
2457044.06726,2015-01-21.5660284,ba,1.79,16.859,14.767,0.032,4.756,0.139,V
2457046.06121,2015-01-23.5598030,ba,1.65,16.784,14.686,0.032,5.123,0.149,V
2457046.06261,2015-01-23.5612034,ba,1.63,16.814,14.708,0.031,5.020,0.145,V
2457048.06284,2015-01-25.5612567,ba,1.64,16.871,14.727,0.030,4.931,0.138,V
2457048.06423,2015-01-25.5626556,ba,1.65,16.911,14.764,0.030,4.766,0.132,V
2457051.05834,2015-01-28.5564969,ba,1.62,16.817,14.779,0.033,4.706,0.144,V
2457051.05972,2015-01-28.5578879,ba,1.63,16.825,14.801,0.034,4.607,0.143,V
2457055.05256,2015-02-01.5503762,ba,1.68,16.380,14.859,0.054,4.369,0.215,V
2457055.05395,2015-02-01.5517714,ba,1.64,16.305,14.811,0.055,4.566,0.231,V
2457056.04867,2015-02-02.5464008,ba,1.71,16.128,14.771,0.063,4.739,0.272,V
2457056.05005,2015-02-02.5477817,ba,1.70,16.124,14.755,0.062,4.809,0.273,V
2457062.98711,2015-02-09.4842792,ba,2.07,16.173,14.812,0.063,4.561,0.261,V
2457064.97182,2015-02-11.4688383,ba,2.20,16.358,14.739,0.049,4.882,0.220,V
2457064.97322,2015-02-11.4702342,ba,2.13,16.336,14.756,0.051,4.804,0.224,V
2457070.02198,2015-02-16.5186105,ba,1.64,16.805,14.740,0.033,4.872,0.146,V
2457070.02337,2015-02-16.5200006,ba,1.67,16.811,14.730,0.032,4.922,0.145,V
2457074.02344,2015-02-20.5197791,ba,1.64,16.922,15.197,0.045,3.201,0.131,V
2457074.02488,2015-02-20.5212262,ba,1.65,16.957,15.126,0.040,3.416,0.127,V
2457079.01228,2015-02-25.5082761,ba,1.63,16.862,14.741,0.031,4.868,0.139,V
2457079.01368,2015-02-25.5096767,ba,1.66,16.783,14.675,0.031,5.174,0.149,V
2457084.00220,2015-03-02.4979023,ba,1.67,16.343,14.892,0.058,4.239,0.223,V
2457084.00370,2015-03-02.4993986,ba,1.73,16.292,14.691,0.050,5.103,0.234,V
2457084.90972,2015-03-03.4053763,ba,1.90,15.719,14.743,0.089,4.860,0.396,V
2457084.91112,2015-03-03.4067740,ba,1.98,15.810,14.939,0.098,4.060,0.364,V
2457096.12736,2015-03-14.6224459,ba,1.79,16.621,14.659,0.036,5.251,0.173,V
2457096.12906,2015-03-14.6241414,ba,1.74,16.608,14.712,0.038,5.001,0.175,V
2457096.99216,2015-03-15.4872103,ba,1.63,16.901,14.732,0.030,4.910,0.134,V
2457096.99375,2015-03-15.4887908,ba,1.70,16.754,14.725,0.034,4.940,0.153,V
2457098.87781,2015-03-17.3727761,ba,1.63,16.724,14.679,0.033,5.156,0.157,V
2457098.87941,2015-03-17.3743822,ba,1.65,16.731,14.715,0.034,4.986,0.156,V
2457099.98942,2015-03-18.4847491,ba,1.64,16.849,14.723,0.031,4.952,0.140,V
2457099.99101,2015-03-18.4863579,ba,1.58,16.766,14.697,0.032,5.071,0.151,V
2457101.87134,2015-03-20.3666172,ba,1.64,16.703,14.705,0.035,5.030,0.160,V
2457101.87287,2015-03-20.3681386,ba,1.60,16.706,14.752,0.036,4.824,0.160,V
2457103.99712,2015-03-22.4923236,ba,1.66,16.761,14.769,0.035,4.743,0.152,V
2457103.99868,2015-03-22.4938800,ba,1.64,16.795,14.799,0.035,4.616,0.147,V
2457106.95349,2015-03-25.4485991,ba,1.60,16.825,14.735,0.032,4.899,0.143,V
2457106.95513,2015-03-25.4502432,ba,1.61,16.807,14.776,0.034,4.713,0.146,V
2457109.96663,2015-03-28.4616658,ba,1.68,16.644,14.719,0.037,4.969,0.169,V
2457109.96830,2015-03-28.4633394,ba,1.69,16.621,14.688,0.037,5.114,0.173,V
2457112.85666,2015-03-31.3516379,ba,1.62,16.118,14.738,0.061,4.883,0.274,V
2457112.85823,2015-03-31.3532012,ba,1.68,16.102,14.750,0.063,4.833,0.278,V
2457114.07289,2015-04-01.5678391,ba,2.01,16.166,14.719,0.058,4.972,0.262,V
2457114.07442,2015-04-01.5693744,ba,2.03,16.261,14.694,0.052,5.086,0.241,V
2457123.06891,2015-04-10.5637739,ba,1.78,16.546,14.775,0.043,4.722,0.185,V
2457123.07047,2015-04-10.5653274,ba,1.71,16.479,14.756,0.045,4.803,0.197,V
2457125.00518,2015-04-12.5000348,ba,2.04,16.661,14.735,0.037,4.896,0.166,V
2457125.00676,2015-04-12.5016146,ba,2.04,16.614,14.753,0.039,4.816,0.174,V
2457125.91539,2015-04-13.4102390,ba,1.75,16.729,14.710,0.034,5.011,0.156,V
2457125.91695,2015-04-13.4118005,ba,1.75,16.679,14.711,0.036,5.005,0.164,V
2457128.93909,2015-04-16.4339532,ba,1.77,16.744,14.708,0.033,5.023,0.154,V
2457128.94066,2015-04-16.4355207,ba,1.77,16.842,14.810,0.034,4.572,0.141,V
2457132.00718,2015-04-19.5020663,ba,1.70,16.754,14.731,0.034,4.917,0.153,V
2457132.00878,2015-04-19.5036664,ba,1.67,16.766,14.672,0.032,5.193,0.151,V
2457135.90878,2015-04-23.4037151,ba,1.63,16.807,14.776,0.034,4.712,0.146,V
2457135.91034,2015-04-23.4052690,ba,1.62,16.770,14.713,0.033,4.997,0.151,V
2457138.82270,2015-04-26.3176679,ba,1.61,16.472,14.787,0.046,4.667,0.198,V
2457138.82428,2015-04-26.3192561,ba,1.60,16.483,14.758,0.045,4.796,0.196,V
2457148.98926,2015-05-06.4845108,ba,1.67,16.032,14.816,0.071,4.547,0.297,V
2457148.99083,2015-05-06.4860758,ba,1.66,16.090,14.651,0.058,5.290,0.281,V
2457149.94805,2015-05-07.4433317,ba,1.61,15.976,14.802,0.074,4.605,0.312,V
2457149.94965,2015-05-07.4449319,ba,1.67,15.908,14.608,0.066,5.501,0.333,V
2457150.99159,2015-05-08.4869121,ba,1.79,16.292,14.787,0.055,4.669,0.234,V
2457150.99312,2015-05-08.4884422,ba,1.71,16.289,14.800,0.056,4.612,0.234,V
2457151.92596,2015-05-09.4213224,ba,1.66,16.503,14.741,0.043,4.867,0.193,V
2457151.92753,2015-05-09.4228798,ba,1.75,16.517,14.756,0.043,4.804,0.190,V
2457154.83380,2015-05-12.3292694,ba,1.65,15.482,15.107,0.155,3.477,0.492,V
2457154.83538,2015-05-12.3308474,ba,1.66,15.327,14.696,0.123,5.072,0.568,V
2457155.81640,2015-05-13.3119106,ba,1.71,16.775,14.763,0.034,4.769,0.150,V
2457155.81793,2015-05-13.3134444,ba,1.68,16.555,14.776,0.042,4.712,0.183,V
2457156.90579,2015-05-14.4013515,ba,1.85,16.745,14.745,0.035,4.850,0.154,V
2457156.90739,2015-05-14.4029542,ba,1.84,16.782,14.709,0.032,5.015,0.149,V
2457160.87109,2015-05-18.3668428,ba,1.65,16.821,14.814,0.034,4.554,0.144,V
2457160.87259,2015-05-18.3683365,ba,1.66,16.788,14.687,0.032,5.118,0.148,V
2457161.90008,2015-05-19.3958898,ba,1.63,16.664,14.737,0.037,4.887,0.166,V
2457161.90166,2015-05-19.3974652,ba,1.66,16.689,14.795,0.038,4.632,0.162,V
2457163.88785,2015-05-21.3837607,ba,1.77,16.765,14.753,0.034,4.818,0.151,V
2457163.88935,2015-05-21.3852635,ba,1.73,16.845,14.696,0.030,5.077,0.141,V
2457166.77167,2015-05-24.2677487,ba,1.75,16.620,14.650,0.036,5.298,0.173,V
2457166.77323,2015-05-24.2693140,ba,1.69,16.708,14.747,0.036,4.845,0.160,V
2457168.94385,2015-05-26.4400630,ba,1.61,16.591,14.720,0.039,4.967,0.178,V
2457168.94535,2015-05-26.4415609,ba,1.64,16.576,14.751,0.041,4.826,0.180,V
2457172.91965,2015-05-30.4160944,ba,1.68,16.007,14.692,0.065,5.093,0.304,V
2457173.78578,2015-05-31.2822745,ba,1.71,16.081,14.817,0.068,4.540,0.284,V
2457173.78732,2015-05-31.2838203,ba,1.68,16.033,14.702,0.064,5.046,0.297,V
2457176.91917,2015-06-03.4158828,ba,1.76,16.074,14.747,0.065,4.844,0.286,V
