HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459753.81078,2022-06-23.3106405,bq,1.42,16.671,>16.671,99.990,0.225,0.156,g
2459753.81202,2022-06-23.3118839,bq,1.47,16.798,>16.798,99.990,0.065,0.139,g
2459756.83047,2022-06-26.3301300,br,1.42,17.336,>17.336,99.990,0.009,0.084,g
2459756.83170,2022-06-26.3313684,br,1.42,17.274,>17.274,99.990,-0.162,0.089,g
2459756.83294,2022-06-26.3326099,br,1.37,17.341,>17.341,99.990,-0.126,0.084,g
2459756.83820,2022-06-26.3378723,br,1.42,17.130,>17.130,99.990,-0.163,0.102,g
2459756.83946,2022-06-26.3391226,br,1.45,17.058,>17.058,99.990,-0.281,0.109,g
2459756.84070,2022-06-26.3403641,br,1.41,17.124,>17.124,99.990,0.042,0.103,g
2459756.94767,2022-06-26.4473240,bq,1.43,16.550,>16.550,99.990,0.276,0.174,g
2459756.94889,2022-06-26.4485530,bq,1.47,16.520,>16.520,99.990,0.110,0.179,g
2459756.95012,2022-06-26.4497762,bq,1.43,16.346,>16.346,99.990,-0.038,0.210,g
2459758.93634,2022-06-28.4358574,br,1.47,16.878,>16.878,99.990,-0.078,0.129,g
2459758.93758,2022-06-28.4371001,br,1.46,17.048,>17.048,99.990,0.156,0.110,g
2459758.93881,2022-06-28.4383268,br,1.45,17.045,>17.045,99.990,0.079,0.110,g
2459759.90373,2022-06-29.4031743,bA,2.10,17.123,>17.123,99.990,-0.019,0.103,g
2459759.90498,2022-06-29.4044326,bA,2.08,17.218,>17.218,99.990,0.037,0.094,g
2459759.90624,2022-06-29.4056981,bA,2.06,17.120,>17.120,99.990,0.107,0.103,g
2459760.86459,2022-06-30.3639760,br,1.40,17.261,>17.261,99.990,0.137,0.091,g
2459760.86583,2022-06-30.3652155,br,1.41,17.286,>17.286,99.990,0.128,0.088,g
2459760.86707,2022-06-30.3664526,br,1.40,17.209,>17.209,99.990,0.116,0.095,g
2459762.86951,2022-07-02.3687564,br,1.46,17.192,>17.192,99.990,-0.004,0.096,g
2459762.87074,2022-07-02.3699925,br,1.43,17.064,>17.064,99.990,0.300,0.109,g
2459762.87197,2022-07-02.3712206,br,1.43,17.137,>17.137,99.990,-0.069,0.101,g
2459764.88579,2022-07-04.3849084,bA,1.99,17.104,>17.104,99.990,0.043,0.105,g
2459764.88706,2022-07-04.3861699,bA,1.99,17.131,>17.131,99.990,0.228,0.102,g
2459764.88832,2022-07-04.3874362,bA,1.99,16.960,>16.960,99.990,0.389,0.119,g
2459767.94958,2022-07-07.4484797,bA,1.81,15.101,>15.101,99.990,-0.722,0.662,g
2459767.95084,2022-07-07.4497460,bA,1.81,14.995,>14.995,99.990,0.719,0.730,g
2459767.95210,2022-07-07.4510077,bA,1.77,15.219,>15.219,99.990,-1.177,0.594,g
2459768.88504,2022-07-08.3838832,br,1.43,17.237,>17.237,99.990,0.062,0.092,g
2459768.88627,2022-07-08.3851156,br,1.44,17.194,>17.194,99.990,-0.004,0.096,g
2459768.88751,2022-07-08.3863525,br,1.42,17.134,>17.134,99.990,-0.083,0.102,g
2459768.89538,2022-07-08.3942229,bA,2.08,16.392,>16.392,99.990,-0.114,0.201,g
2459768.89664,2022-07-08.3954883,bA,2.09,16.347,>16.347,99.990,-0.855,0.210,g
2459768.89789,2022-07-08.3967443,bA,2.05,15.926,>15.926,99.990,-0.228,0.309,g
2459769.92840,2022-07-09.4271797,br,1.50,17.297,>17.297,99.990,-0.030,0.088,g
2459769.92963,2022-07-09.4284105,br,1.54,17.330,>17.330,99.990,0.171,0.085,g
2459769.93087,2022-07-09.4296401,br,1.51,17.176,>17.176,99.990,-0.206,0.098,g
2459769.93213,2022-07-09.4309063,bq,1.53,17.085,>17.085,99.990,0.175,0.106,g
2459769.93336,2022-07-09.4321400,bq,1.46,16.903,>16.903,99.990,-0.116,0.126,g
2459769.93459,2022-07-09.4333716,bq,1.55,16.875,>16.875,99.990,-0.037,0.129,g
2459772.81504,2022-07-12.3136271,bq,1.51,15.743,>15.743,99.990,0.338,0.366,g
2459772.81628,2022-07-12.3148724,bq,1.43,16.046,>16.046,99.990,0.625,0.277,g
2459772.81751,2022-07-12.3160978,bq,1.49,15.940,>15.940,99.990,0.493,0.305,g
2459772.84145,2022-07-12.3400446,br,1.51,15.699,>15.699,99.990,1.461,0.382,g
2459772.84270,2022-07-12.3412888,br,1.41,15.666,>15.666,99.990,1.789,0.394,g
2459772.84395,2022-07-12.3425401,br,1.50,15.828,>15.828,99.990,-1.453,0.339,g
2459774.82989,2022-07-14.3283535,bq,1.50,15.586,>15.586,99.990,0.566,0.423,g
2459774.83112,2022-07-14.3295800,bq,1.46,15.517,>15.517,99.990,0.790,0.451,g
2459774.83234,2022-07-14.3308111,bq,1.45,15.660,>15.660,99.990,0.109,0.395,g
2459776.87398,2022-07-16.3723098,bq,1.44,16.200,>16.200,99.990,0.316,0.240,g
2459776.87522,2022-07-16.3735497,bq,1.46,16.233,>16.233,99.990,0.257,0.233,g
2459776.87646,2022-07-16.3747888,bq,1.54,16.102,>16.102,99.990,0.808,0.263,g
2459778.78624,2022-07-18.2844546,bq,1.47,16.210,>16.210,99.990,0.534,0.238,g
2459778.78748,2022-07-18.2856905,bq,1.46,16.265,>16.265,99.990,0.612,0.227,g
2459781.79200,2022-07-21.2900237,br,1.47,16.963,>16.963,99.990,0.325,0.119,g
2459781.79322,2022-07-21.2912412,br,1.40,16.924,>16.924,99.990,0.124,0.123,g
2459781.79444,2022-07-21.2924737,br,1.43,17.073,>17.073,99.990,0.294,0.108,g
2459784.08118,2022-07-23.5790662,bA,2.01,17.183,>17.183,99.990,0.006,0.097,g
2459784.08244,2022-07-23.5803265,bA,2.00,17.238,>17.238,99.990,0.071,0.092,g
