oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
541215300013508,46448814,2458218.9873071387,58218.488148100000,17.8617897,0.029063575,0,zr,297.20682370000000,14.407838,1.03999996,-0.0350000001,20180410488125,541,15,3,20.3400002,26.162653,0.0150302518,0.0795877203,6.02414229E-06,30.0,1.38,1
541215300013508,46450851,2458219.0076791670,58218.508518500000,17.8737335,0.029231278,0,zr,297.20683610000000,14.407836,1.06299996,-0.0750000030,20180410508507,541,15,3,20.3099995,26.228567,0.0162480082,0.0796466395,6.95455446E-06,30.0,1.27,1
541215300013508,47647817,2458230.9782954007,58230.478171300000,17.9641991,0.030559810,0,zr,297.20682930000000,14.407842,0.46300000,-0.0189999994,20180422478171,541,15,3,19.9300003,25.846233,0.0260268506,0.0858993828,1.81721007E-05,30.0,1.26,1
541215300013508,49244266,2458246.9440667900,58246.442662000000,17.9019547,0.029634507,0,zr,297.20680670000000,14.407874,0.97200000,-0.0549999997,20180508442627,541,15,3,19.8199997,26.328484,0.0292068291,0.0871656016,2.28778463E-05,30.0,1.22,1
541215300013508,49547368,2458249.9753212990,58249.473680600000,17.9389076,0.030177772,0,zr,297.20683310000000,14.408057,0.91500002,0.0900000036,20180511473681,541,15,3,19.5100002,26.352552,0.0425020605,0.0904381946,5.08576195E-05,30.0,1.12,1
541215300013508,50544462,2458259.9470157893,58259.444629600000,17.8680363,0.029151058,0,zr,297.20681720000000,14.407874,0.81500000,-0.0820000023,20180521444618,541,15,3,20.4200001,26.197227,0.0187560432,0.0807947814,9.40765676E-06,30.0,1.12,1
541215300013508,50838055,2458262.8831500950,58262.380555600000,17.9305267,0.030053012,0,zr,297.20681750000000,14.407886,1.29100001,0.0230000000,20180524380544,541,15,3,20.1100006,26.361702,0.0242426377,0.0741735548,1.60994114E-05,30.0,1.31,1
541215300013508,51239623,2458266.8991081030,58266.396238400000,17.9366837,0.030144572,0,zr,297.20683260000000,14.407851,0.53700000,-0.0359999985,20180528396227,541,15,3,19.7600002,26.302872,0.0170794073,0.0746901408,7.87598310E-06,30.0,1.19,1
541215300013508,51541818,2458269.9212516495,58269.418182900000,17.8728714,0.029219098,0,zr,297.20681920000000,14.407839,0.91399997,-0.0900000036,20180531418148,541,15,3,20.1800003,26.318079,0.0147218900,0.0755623057,5.90139780E-06,30.0,1.12,1
541215300013508,51941922,2458273.9225452286,58273.419224500000,17.9039001,0.029662674,0,zr,297.20683640000000,14.407824,1.47300005,-0.0949999988,20180604419213,541,15,3,20.4599991,26.334055,0.0150212161,0.0755155906,6.21381696E-06,30.0,1.10,1
541215300013508,52242435,2458276.9278526274,58276.424351900000,17.9105778,0.029759720,0,zr,297.20683900000000,14.407851,1.48899996,-0.0879999995,20180607424340,541,15,3,20.7199993,26.365597,0.0159335323,0.0844729692,6.82212976E-06,30.0,1.09,1
541215300013508,52540232,2458279.9059971480,58279.402326400000,17.9445515,0.030262290,0,zr,297.20683220000000,14.407832,1.30999994,-0.0790000036,20180610402280,541,15,3,20.4200001,26.282408,0.0155560393,0.0777971223,6.46211356E-06,30.0,1.10,1
541215300013508,52844246,2458282.9463005653,58282.442465300000,17.8339386,0.028679306,32768,zr,297.20685030000000,14.407844,0.60900003,-0.0240000002,20180613442454,541,15,3,20.8199997,26.259148,0.0159426481,0.0797826201,6.75432102E-06,30.0,1.08,1
541215300013508,53444317,2458288.9473026735,58288.443171300000,17.9129906,0.029794926,0,zr,297.20675950000000,14.407906,0.37200001,0.0000000000,20180619443160,541,15,3,19.7999992,26.315294,0.0194103830,0.0876993164,1.02646454E-05,30.0,1.10,1
541215300013508,53731636,2458291.8206246960,58291.316365700000,17.9395370,0.030187178,0,zr,297.20683200000000,14.407845,0.65200001,-0.0619999990,20180622316354,541,15,3,20.3700008,26.321053,0.0218174197,0.0781081542,1.26452287E-05,30.0,1.24,1
541215300013508,54340938,2458297.9138845433,58297.409386600000,17.8526573,0.028936556,0,zr,297.20683150000000,14.407833,0.96200001,-0.1360000074,20180628409329,541,15,3,19.7800007,26.304684,0.0184283946,0.0834505036,9.02158627E-06,30.0,1.09,1
541215300013508,54637606,2458300.8806629310,58300.376064800000,17.9012146,0.029623803,0,zr,297.20682990000000,14.407839,0.65200001,0.0030000000,20180701375475,541,15,3,19.8199997,26.241455,0.0179344341,0.0875103548,8.75556725E-06,30.0,1.08,1
541215300013508,55637999,2458310.8848541920,58310.380000000000,17.8813133,0.029338600,0,zr,297.20686910000000,14.407918,1.72000003,-0.0900000036,20180711379988,541,15,3,20.3600006,26.242552,0.0222804043,0.0770568997,1.36375575E-05,30.0,1.09,1
541215300013508,56635799,2458320.8629757640,58320.357997700000,17.9072266,0.029710954,0,zr,297.20684270000000,14.407837,0.91500002,-0.0390000008,20180721357986,541,15,3,21.0499992,26.370817,0.0210834146,0.0751292109,1.18422277E-05,30.0,1.10,1
541215300013508,56923068,2458323.7356716860,58323.230682900000,17.8690910,0.029165881,0,zr,297.20682460000000,14.407861,0.46500000,0.0209999997,20180724230046,541,15,3,20.1100006,26.302179,0.0137795219,0.0662710890,5.01562363E-06,30.0,1.24,1
541215300013508,57233613,2458326.8411221600,58326.336134300000,17.9421539,0.030226337,0,zr,297.20683400000000,14.407821,0.83999997,-0.1030000001,20180727336123,541,15,3,19.6700001,26.301748,0.0143564939,0.0707292035,5.50886489E-06,30.0,1.10,1
541215300013508,57533636,2458329.8413402460,58329.336365700000,17.8836060,0.029371200,0,zr,297.20683100000000,14.407835,1.15499997,-0.1500000060,20180730336354,541,15,3,20.0799999,26.257013,0.0170672406,0.0694977194,7.79255424E-06,30.0,1.11,1
541215300013508,57831678,2458332.8217316790,58332.316782400000,17.9344082,0.030110676,0,zr,297.20682880000000,14.407829,0.90399998,-0.0500000007,20180802316782,541,15,3,20.7500000,26.287455,0.0198922101,0.0821235105,1.07700889E-05,30.0,1.09,1
541215300013508,58433129,2458338.8361581042,58338.331296300000,17.8651314,0.029110331,0,zr,297.20684210000000,14.407827,1.13699996,-0.0979999974,20180808331285,541,15,3,20.9200001,26.337437,0.0150976051,0.0721354187,6.16754915E-06,30.0,1.14,1
541215300013508,58720979,2458341.7145944904,58341.209791700000,17.8707924,0.029189810,0,zr,297.20685470000000,14.407847,0.48899999,-0.0160000008,20180811208866,541,15,3,19.9099998,26.051540,0.0173389465,0.0770731196,8.08998811E-06,30.0,1.15,2
541215300013508,58725695,2458341.7617577426,58341.256956000000,17.9080086,0.029722324,0,zr,297.20684480000000,14.407833,1.03799999,-0.1089999974,20180811256562,541,15,3,20.6000004,26.118071,0.0191717595,0.0854365826,9.88554075E-06,30.0,1.09,2
541215300013508,58725788,2458341.7626836207,58341.257881900000,17.8908386,0.029474484,0,zr,297.20682340000000,14.407838,0.88099998,-0.0599999987,20180811257870,541,15,3,20.6100006,26.101906,0.0187030993,0.0768588707,9.29836096E-06,30.0,1.08,2
541215300013508,58725879,2458341.7635980010,58341.258796300000,17.8631725,0.029082902,0,zr,297.20682260000000,14.407823,0.88499999,-0.0659999996,20180811258785,541,15,3,20.7199993,26.109238,0.0207142346,0.0703013390,1.13964161E-05,30.0,1.08,2
541215300013508,58725972,2458341.7645238790,58341.259722200000,17.8696575,0.029173842,0,zr,297.20680430000000,14.407835,0.78100002,-0.0659999996,20180811259711,541,15,3,20.6900005,26.111723,0.0175814778,0.0668612048,8.22983930E-06,30.0,1.08,2
