MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1115073054701,14.343,0.055,210.17460,16.56647,53469.35139,0
1115073054701,14.340,0.055,210.17460,16.56645,53469.35950,0
1115073054701,14.346,0.055,210.17461,16.56647,53469.36759,0
1115073054701,14.346,0.055,210.17458,16.56644,53469.37572,0
1115073054701,14.332,0.055,210.17456,16.56649,53554.21549,0
1115073054701,14.349,0.055,210.17459,16.56652,53554.22192,0
1115073054701,14.344,0.055,210.17456,16.56649,53554.22843,0
1115073054701,14.343,0.055,210.17460,16.56647,53554.23496,0
1115073054701,14.346,0.055,210.17458,16.56646,53560.19330,0
1115073054701,14.346,0.055,210.17455,16.56649,53560.19920,0
1115073054701,14.353,0.055,210.17457,16.56647,53560.20510,0
1115073054701,14.334,0.055,210.17459,16.56642,53560.21103,0
1115073054701,14.337,0.055,210.17461,16.56650,53524.19912,0
1115073054701,14.343,0.055,210.17460,16.56650,53524.20555,0
1115073054701,14.334,0.055,210.17458,16.56646,53524.21199,0
1115073054701,14.350,0.055,210.17463,16.56645,53524.21844,0
1115073054701,14.829,0.057,210.17434,16.56631,53499.25272,0
1115073054701,14.841,0.057,210.17426,16.56631,53499.25718,0
1115073054701,15.065,0.058,210.17488,16.56689,53499.26161,0
1115073054701,14.939,0.058,210.17426,16.56627,53499.26604,0
1115073054701,14.339,0.055,210.17461,16.56659,53507.27961,0
1115073054701,14.350,0.055,210.17456,16.56653,53507.28716,0
1115073054701,14.355,0.055,210.17463,16.56655,53507.29484,0
1115073054701,14.378,0.055,210.17458,16.56655,53507.30248,0
1115073054701,14.335,0.055,210.17461,16.56646,53827.36625,0
1115073054701,14.330,0.055,210.17458,16.56644,53827.37494,0
1115073054701,14.325,0.055,210.17460,16.56647,53827.38351,0
1115073054701,14.343,0.055,210.17460,16.56648,53827.39441,0
1115073054701,14.354,0.058,210.17463,16.56652,53834.26467,0
1115073054701,14.366,0.058,210.17461,16.56652,53834.27279,0
1115073054701,14.359,0.058,210.17460,16.56647,53834.28095,0
1115073054701,14.331,0.057,210.17457,16.56645,53834.28911,0
1115073054701,14.332,0.055,210.17461,16.56647,53850.25807,0
1115073054701,14.324,0.055,210.17461,16.56647,53850.26533,0
1115073054701,14.316,0.055,210.17459,16.56648,53850.27243,0
1115073054701,14.346,0.055,210.17456,16.56648,53850.27952,0
1115073054701,14.333,0.055,210.17462,16.56646,53767.41169,0
1115073054701,14.341,0.055,210.17462,16.56650,53767.41950,0
1115073054701,14.332,0.055,210.17454,16.56650,53767.42728,0
1115073054701,14.326,0.055,210.17460,16.56648,53767.43517,0
1115073054701,14.337,0.055,210.17460,16.56647,53794.46108,0
1115073054701,14.326,0.055,210.17461,16.56646,53794.46664,0
1115073054701,14.330,0.055,210.17459,16.56648,53794.47221,0
1115073054701,14.355,0.055,210.17459,16.56651,53794.47778,0
1115073054701,14.487,0.075,210.17456,16.56651,53905.25757,0
1115073054701,14.490,0.075,210.17455,16.56655,53905.25859,0
1115073054701,14.495,0.075,210.17449,16.56648,53905.25964,0
1115073054701,14.466,0.072,210.17456,16.56655,53905.26069,0
1115073054701,14.321,0.056,210.17460,16.56647,53819.37658,0
1115073054701,14.364,0.057,210.17464,16.56651,53819.38562,0
1115073054701,14.330,0.056,210.17460,16.56648,53819.39448,0
1115073054701,14.330,0.055,210.17460,16.56648,53819.40337,0
1115073054701,14.346,0.055,210.17459,16.56645,53858.33391,0
1115073054701,14.323,0.060,210.17462,16.56656,53858.34201,0
1115073054701,14.325,0.055,210.17459,16.56645,53859.28462,0
1115073054701,14.330,0.055,210.17461,16.56643,53859.29271,0
1115073054701,14.315,0.055,210.17460,16.56647,53859.30081,0
1115073054701,14.333,0.055,210.17462,16.56648,53859.30885,0
1115073054701,14.390,0.059,210.17464,16.56652,53873.34257,0
1115073054701,14.328,0.058,210.17461,16.56649,53873.34762,0
1115073054701,14.319,0.058,210.17460,16.56646,53873.35266,0
1115073054701,14.339,0.058,210.17458,16.56656,53873.35773,0
1115073054701,14.340,0.055,210.17460,16.56645,53880.28797,0
1115073054701,14.338,0.055,210.17460,16.56645,53880.29598,0
1115073054701,14.345,0.055,210.17458,16.56647,53880.30401,0
1115073054701,14.344,0.055,210.17462,16.56647,53880.31200,0
1115073054701,14.359,0.055,210.17460,16.56655,54214.34031,0
1115073054701,14.362,0.055,210.17458,16.56652,54214.34687,0
1115073054701,14.363,0.055,210.17459,16.56657,54214.35340,0
1115073054701,14.356,0.055,210.17457,16.56655,54214.35991,0
1115073054701,14.359,0.055,210.17462,16.56655,54117.45285,0
1115073054701,14.359,0.055,210.17461,16.56655,54117.45984,0
1115073054701,14.362,0.055,210.17462,16.56655,54117.46682,0
1115073054701,14.457,0.055,210.17496,16.56676,54117.47383,0
1115073054701,14.354,0.055,210.17463,16.56657,54264.21454,0
1115073054701,14.365,0.055,210.17463,16.56657,54264.22309,0
1115073054701,14.355,0.055,210.17460,16.56654,54264.23164,0
1115073054701,14.368,0.055,210.17457,16.56654,54264.24018,0
1115073054701,14.342,0.055,210.17460,16.56656,54175.35507,0
1115073054701,14.327,0.055,210.17461,16.56655,54175.36154,0
1115073054701,14.332,0.055,210.17461,16.56655,54175.36798,0
1115073054701,14.430,0.055,210.17491,16.56684,54175.37444,0
1115073054701,14.360,0.055,210.17459,16.56655,54242.27574,0
1115073054701,14.368,0.055,210.17458,16.56655,54242.28297,0
1115073054701,14.356,0.055,210.17456,16.56656,54242.29022,0
1115073054701,14.353,0.055,210.17460,16.56655,54242.29748,0
1115073054701,14.362,0.055,210.17458,16.56654,54557.43268,0
1115073054701,14.424,0.056,210.17492,16.56680,54557.44081,0
1115073054701,14.357,0.055,210.17455,16.56655,54557.44904,0
1115073054701,14.349,0.055,210.17458,16.56655,54557.45721,0
1115073054701,14.361,0.055,210.17460,16.56656,54566.28340,0
1115073054701,14.355,0.055,210.17458,16.56653,54566.28767,0
1115073054701,14.344,0.055,210.17457,16.56653,54566.29197,0
1115073054701,14.356,0.055,210.17464,16.56654,54566.29625,0
1115073054701,14.327,0.055,210.17461,16.56653,54571.29203,0
1115073054701,14.348,0.055,210.17462,16.56656,54571.29944,0
1115073054701,14.356,0.055,210.17461,16.56656,54571.30682,0
1115073054701,14.339,0.055,210.17460,16.56652,54571.31431,0
1115073054701,14.329,0.055,210.17460,16.56655,54585.34161,0
