HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458266.92120,2018-05-28.4216253,br,1.44,16.443,14.279,0.030,7.054,0.193,g
2458266.92242,2018-05-28.4228428,br,1.42,16.450,14.291,0.030,6.978,0.192,g
2458269.89242,2018-05-31.3926366,br,1.47,16.201,13.602,0.020,13.162,0.244,g
2458269.89364,2018-05-31.3938626,br,1.48,16.259,13.621,0.019,12.926,0.231,g
2458269.89487,2018-05-31.3950834,br,1.53,16.174,13.633,0.021,12.785,0.249,g
2458270.89313,2018-06-01.3932759,br,1.48,16.090,13.606,0.022,13.105,0.268,g
2458270.89434,2018-06-01.3944851,br,1.40,16.179,13.596,0.020,13.233,0.249,g
2458270.89556,2018-06-01.3957049,br,1.41,16.054,13.616,0.023,12.983,0.279,g
2458274.84282,2018-06-05.3426983,br,1.44,14.978,13.709,0.068,11.914,0.746,g
2458274.84404,2018-06-05.3439156,br,1.48,15.131,13.630,0.055,12.821,0.647,g
2458274.84526,2018-06-05.3451283,br,1.44,14.969,13.549,0.060,13.819,0.754,g
2458277.83477,2018-06-08.3344462,br,1.39,99.990,99.990,99.990,99.990,99.990,g
2458281.81588,2018-06-12.3152732,br,1.37,16.554,13.616,0.015,12.990,0.178,g
2458281.81710,2018-06-12.3164840,br,1.39,16.570,13.633,0.015,12.792,0.176,g
2458281.81831,2018-06-12.3177026,br,1.45,16.576,13.631,0.014,12.804,0.174,g
2458285.07834,2018-06-15.5775023,bb,2.05,16.306,13.257,0.013,19.111,0.239,V
2458285.07961,2018-06-15.5787743,bb,2.05,16.283,13.248,0.013,19.265,0.243,V
2458285.08089,2018-06-15.5800528,bb,2.06,16.330,13.280,0.014,18.693,0.234,V
2458287.94991,2018-06-18.4488777,bb,1.99,16.208,13.259,0.015,19.072,0.263,V
2458287.95118,2018-06-18.4501547,bb,2.04,16.214,13.238,0.015,19.444,0.261,V
2458287.95246,2018-06-18.4514332,bb,1.99,16.246,13.238,0.015,19.449,0.253,V
2458290.91055,2018-06-21.4093174,br,1.46,16.701,13.664,0.013,12.436,0.155,g
2458290.91177,2018-06-21.4105326,br,1.43,16.688,13.658,0.013,12.491,0.157,g
2458290.91298,2018-06-21.4117525,br,1.43,99.990,99.990,99.990,99.990,99.990,g
2458291.94064,2018-06-22.4393420,bb,2.09,16.027,13.209,0.017,19.972,0.309,V
2458291.94192,2018-06-22.4406207,bb,2.15,16.025,13.217,0.017,19.810,0.308,V
2458291.94321,2018-06-22.4419100,bb,2.09,16.086,13.263,0.016,19.003,0.290,V
2458292.08810,2018-06-22.5867943,bb,2.11,16.229,13.237,0.015,19.452,0.257,V
2458292.08945,2018-06-22.5881393,bb,2.10,16.237,13.247,0.015,19.288,0.255,V
2458292.09072,2018-06-22.5894114,bb,2.10,16.226,13.232,0.015,19.546,0.258,V
2458292.93847,2018-06-23.4371096,bb,2.22,15.871,13.221,0.020,19.740,0.353,V
2458292.93975,2018-06-23.4383857,bb,2.25,15.931,13.216,0.019,19.836,0.335,V
2458292.94103,2018-06-23.4396611,bb,2.21,15.961,13.209,0.018,19.956,0.326,V
2458293.93658,2018-06-24.4351569,br,1.52,16.638,13.611,0.013,13.044,0.164,g
2458293.93781,2018-06-24.4363789,br,1.50,16.626,13.643,0.014,12.670,0.165,g
2458293.93903,2018-06-24.4375987,br,1.49,16.634,13.639,0.014,12.718,0.164,g
2458294.92378,2018-06-25.4222864,bb,2.03,15.962,13.213,0.018,19.886,0.326,V
