HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457539.07826,2016-05-30.5760723,bd,1.60,15.373,11.778,0.010,74.586,0.678,V
2457539.07951,2016-05-30.5773253,bd,1.55,15.392,11.785,0.011,74.146,0.769,V
2457539.08075,2016-05-30.5785680,bd,1.55,15.403,11.776,0.010,74.700,0.670,V
2457543.98160,2016-06-04.4791782,bd,1.59,15.075,11.774,0.012,74.885,0.838,V
2457543.98286,2016-06-04.4804327,bd,1.51,14.879,11.760,0.013,75.842,0.949,V
2457543.98411,2016-06-04.4816861,bd,1.49,14.949,11.796,0.014,73.335,0.918,V
2457547.09755,2016-06-07.5949836,bd,1.64,15.431,11.791,0.010,73.707,0.675,V
2457547.09882,2016-06-07.5962480,bd,1.58,15.420,11.778,0.010,74.624,0.685,V
2457547.10007,2016-06-07.5975012,bd,1.50,15.433,11.793,0.010,73.586,0.667,V
2457548.09391,2016-06-08.5912957,bd,1.69,15.427,11.788,0.010,73.941,0.670,V
2457548.09516,2016-06-08.5925475,bd,1.51,15.404,11.791,0.010,73.691,0.676,V
2457548.09648,2016-06-08.5938593,bd,1.65,15.414,11.812,0.011,72.286,0.729,V
2457552.87095,2016-06-13.3681321,bd,1.67,15.358,11.781,0.011,74.364,0.730,V
2457552.87221,2016-06-13.3693924,bd,1.56,15.317,11.792,0.011,73.643,0.770,V
2457552.87347,2016-06-13.3706469,bd,1.56,15.331,11.769,0.010,75.176,0.711,V
2457556.07993,2016-06-16.5769833,bd,1.70,15.371,11.772,0.010,75.025,0.677,V
2457556.08119,2016-06-16.5782478,bd,1.62,15.343,11.779,0.010,74.513,0.716,V
2457556.08246,2016-06-16.5795107,bd,1.59,15.350,11.783,0.011,74.265,0.761,V
2457559.93662,2016-06-20.4335276,bd,1.63,15.250,11.784,0.012,74.179,0.802,V
2457559.93787,2016-06-20.4347811,bd,1.62,15.290,11.776,0.011,74.692,0.699,V
2457559.93913,2016-06-20.4360458,bd,1.65,15.228,11.776,0.011,74.745,0.776,V
2457565.93033,2016-06-26.4270452,bd,1.53,15.271,11.792,0.011,73.686,0.758,V
2457565.93158,2016-06-26.4282965,bd,1.56,15.200,11.777,0.011,74.672,0.801,V
2457566.89217,2016-06-27.3888537,bd,1.55,15.439,11.789,0.010,73.844,0.677,V
2457566.89342,2016-06-27.3901077,bd,1.59,15.426,11.787,0.011,73.932,0.725,V
2457566.89467,2016-06-27.3913590,bd,1.55,15.423,11.799,0.011,73.156,0.721,V
2457574.97269,2016-07-05.4691748,bd,1.60,15.409,11.778,0.010,74.554,0.699,V
2457574.97394,2016-07-05.4704255,bd,1.55,15.416,11.787,0.010,73.992,0.684,V
2457575.88941,2016-07-06.3858736,bd,1.60,15.405,11.789,0.010,73.821,0.693,V
2457575.89066,2016-07-06.3871305,bd,1.58,15.413,11.782,0.010,74.326,0.688,V
2457580.99486,2016-07-11.4912378,bd,1.68,15.400,11.796,0.011,73.371,0.730,V
2457580.99612,2016-07-11.4925034,bd,1.59,15.441,11.783,0.009,74.260,0.670,V
2457580.99738,2016-07-11.4937633,bd,1.57,15.385,11.797,0.010,73.351,0.669,V
2457586.98230,2016-07-17.4786075,bd,1.68,15.342,11.769,0.010,75.225,0.698,V
2457586.98356,2016-07-17.4798672,bd,1.68,15.298,11.771,0.010,75.052,0.738,V
2457586.98480,2016-07-17.4811106,bd,1.66,15.287,11.771,0.011,75.129,0.748,V
2457587.77783,2016-07-18.2741336,bd,1.63,15.226,11.903,0.012,66.479,0.721,V
2457587.77909,2016-07-18.2753872,bd,1.66,15.132,11.914,0.014,65.758,0.834,V
2457587.78034,2016-07-18.2766384,bd,1.62,15.170,11.883,0.013,67.742,0.780,V
2457591.87251,2016-07-22.3687821,bd,1.62,15.357,11.759,0.010,75.885,0.692,V
2457591.87377,2016-07-22.3700458,bd,1.58,15.342,11.794,0.011,73.503,0.764,V
2457591.87503,2016-07-22.3713008,bd,1.77,15.308,11.776,0.010,74.764,0.739,V
2457596.99477,2016-07-27.4910399,bd,1.62,15.354,11.763,0.010,75.677,0.685,V
2457596.99604,2016-07-27.4923053,bd,1.63,15.381,11.772,0.011,75.022,0.744,V
2457596.99731,2016-07-27.4935817,bd,1.58,15.406,11.784,0.010,74.205,0.675,V
2457598.94875,2016-07-29.4450288,bd,2.43,15.242,11.768,0.011,75.268,0.786,V
2457598.95000,2016-07-29.4462806,bd,2.12,15.303,11.768,0.010,75.289,0.726,V
2457598.95127,2016-07-29.4475468,bd,2.46,15.215,11.751,0.011,76.488,0.765,V
