###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57451.346332  14.787  0.007  4418   32 c  0  39.73 103.65382  17.86447  1366.10  5889.03 4.14 3.55 -52.1 -0.476 19.51 21.43 02a57451o0291c
57451.365374  14.771  0.007  4482   30 c  0  42.92 103.65382  17.86447  2537.05  5305.10 4.01 3.57 -46.2 -0.454 19.49 21.41 02a57451o0324c
57451.384557  14.770  0.006  4487   28 c  0  36.54 103.65382  17.86447  2613.06  5228.94 3.91 3.50 -43.8 -0.453 19.48 21.36 02a57451o0360c
57455.325264  14.826  0.012  4262   50 c  0   9.22 103.65382  17.86447  1663.80  6314.77 4.18 3.66 -53.1 -0.451 18.67 20.53 02a57455o0223c
57455.342536  14.770  0.009  4488   43 c  0  15.52 103.65382  17.86447  1370.54  5736.55 4.15 3.61 -50.6 -0.463 18.89 20.74 02a57455o0257c
57455.361088  14.819  0.011  4288   49 c  0   9.40 103.65382  17.86447  2542.33  5151.75 4.05 3.59 -45.6 -0.453 18.70 20.48 02a57455o0292c
57455.381935  14.812  0.012  4318   53 c  0   9.33 103.65382  17.86447  2614.76  5230.23 4.01 3.58 -43.2 -0.447 18.48 20.24 02a57455o0326c
57463.304059  14.739  0.022  4617  102 o  0   3.15 103.65382  17.86447  1976.05  6617.77 4.00 3.51 -62.3 -0.494 18.05 19.02 02a57463o0094o
57463.316627  14.756  0.023  4546  104 o  0   3.59 103.65382  17.86447  1676.39  6037.61 4.10 3.44 -56.9 -0.517 17.96 18.92 02a57463o0119o
57463.330230  14.734  0.020  4637   93 o  0   3.20 103.65382  17.86447  2844.24  5452.69 3.76 3.21 -56.5 -0.580 18.02 19.02 02a57463o0145o
57463.347790  14.740  0.020  4612   90 o  0   3.20 103.65382  17.86447  2607.50  5223.81 3.84 3.21 -55.8 -0.585 17.98 18.93 02a57463o0175o
57467.259778  14.850  0.014  4167   58 o  0   6.70 103.65382  17.86447  1833.98  6566.18 3.82 3.25 -55.1 -0.581 18.36 19.30 02a57467o0109o
57467.273605  14.856  0.013  4146   55 o  0   9.00 103.65382  17.86447  1532.76  5988.34 3.94 3.34 -47.4 -0.572 18.34 19.31 02a57467o0136o
57467.289332  14.827  0.014  4258   60 o  0   7.52 103.65382  17.86447  2695.73  5401.45 3.59 3.16 -53.5 -0.597 18.33 19.27 02a57467o0168o
57467.303351  14.834  0.015  4229   63 o  0   5.39 103.65382  17.86447  2601.65  5211.37 3.63 3.15 -48.3 -0.582 18.32 19.24 02a57467o0196o
57475.222915  14.809  0.023  4327  100 o  0   2.97 103.65382  17.86447  1545.92  5832.34 4.05 3.87 -79.8 -0.466 17.72 18.13 02a57475o0039o
57475.224753  14.752  0.014  4563   66 o  0   5.09 103.65382  17.86447  1837.78  6410.24 3.91 3.62 -82.5 -0.480 18.02 18.67 02a57475o0041o
57475.241790  14.769  0.009  4492   40 o  0  19.91 103.65382  17.86447  2704.76  5242.14 3.78 3.37 -78.6 -0.552 19.03 20.67 02a57475o0064o
57479.275207  14.780  0.008  4444   35 c  0  24.93 103.65382  17.86447  1496.97  6630.01 4.03 3.56 -61.0 -0.479 19.26 20.99 02a57479o0079c
57479.292573  14.787  0.007  4416   33 c  0  36.77 103.65382  17.86447  1201.98  6052.84 4.20 3.51 -55.0 -0.498 19.28 21.04 02a57479o0114c
57479.310300  14.787  0.008  4416   34 c  0  26.40 103.65382  17.86447  2374.16  5468.17 4.01 3.51 -48.4 -0.494 19.24 20.98 02a57479o0149c
