###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57386.194825  16.111  0.731  1306  954 o  0   1.09 320.69984  49.58791  4168.91  8987.37 3.97 3.63  81.7 -0.471 17.13 16.99 02a57386o0030o
57386.199798  16.867  0.246   650  160 o  0   1.11 320.69984  49.58791  4450.05  9566.75 3.73 3.54  79.3 -0.481 17.95 18.57 02a57386o0038o
57386.210385  16.892  0.056   636   36 o  0   5.37 320.69984  49.58791  3615.88  8409.63 3.80 3.35 -83.1 -0.477 18.89 20.40 02a57386o0054o
57386.220270  16.939  0.060   608   37 o  0   6.75 320.69984  49.58791  3340.55 10172.49 3.76 3.41 -74.7 -0.487 18.95 20.51 02a57386o0070o
57386.232000  16.735  0.062   735   45 o  0   4.09 320.69984  49.58791  7883.10   404.95 3.85 3.37  11.1 -0.540 18.98 20.54 02a57386o0089o
57387.196991  16.834  0.291   671  195 o  0   1.15 320.69984  49.58791  4164.20  8989.89 3.86 3.47 -87.8 -0.572 18.12 18.55 02a57387o0030o
57387.201942  16.772  0.074   710   53 o  0   3.33 320.69984  49.58791  4449.97  9565.72 3.66 3.43 -83.9 -0.514 18.67 19.66 02a57387o0038o
57387.211391 -20.046 20.667   -35  719 o  0   0.82 320.69984  49.58791  3613.58  8410.06 4.45 2.65  86.9 -0.420 15.69 17.50 02a57387o0053o
57387.221647  16.977  0.048   588   28 o  0  12.15 320.69984  49.58791  3337.37 10170.87 3.82 3.59 -60.5 -0.500 19.00 20.41 02a57387o0069o
57387.235188  16.758  0.048   719   35 o  0   8.33 320.69984  49.58791  7879.77   405.82 4.03 3.52   3.2 -0.561 19.09 20.46 02a57387o0091o
57488.602003 -20.245  0.948   -29   28 c  0   3.53 320.69984  49.58791  7266.03  1097.39 4.60 3.66   7.7 -0.503 19.25 20.99 02a57488o0717c
57488.613857 -20.882  1.514   -16   24 c  0   4.09 320.69984  49.58791  7551.61  1678.92 4.43 3.64   5.2 -0.493 19.29 21.07 02a57488o0741c
57488.622122 -23.097 10.600    -2   22 c  0   4.76 320.69984  49.58791  6429.51  2286.86 4.16 3.61   0.5 -0.471 19.29 21.08 02a57488o0758c
57488.626918 -19.329  0.368   -67   25 c  0   3.33 320.69984  49.58791  6177.87  2310.01 4.22 3.54   1.0 -0.476 19.25 21.01 02a57488o0768c
57492.568793  17.582  0.110   337   37 o  0   7.22 320.69984  49.58791  7116.48  1196.39 4.28 3.44   6.1 -0.549 18.87 20.32 02a57492o0717o
57492.582125  18.195  0.202   191   39 o  0   6.71 320.69984  49.58791  7400.39  1777.79 4.33 3.63  10.0 -0.512 18.85 20.35 02a57492o0744o
57492.591830  18.033  0.140   222   31 o  0   9.74 320.69984  49.58791  6267.21  2383.47 4.15 3.69   1.7 -0.493 18.85 20.36 02a57492o0764o
57492.598076  18.469  0.250   149   37 o  0   6.43 320.69984  49.58791  6179.06  2307.14 4.29 3.71   1.8 -0.489 18.82 20.37 02a57492o0777o
57512.542607 -19.356  0.402   -66   26 c  0   3.06 320.69984  49.58791  8478.06  2233.78 5.19 4.14   8.4 -0.414 19.19 21.22 02a57512o0664c
57512.553439 -19.641  0.454   -50   23 c  0   4.15 320.69984  49.58791  8490.65  2271.89 4.78 4.12  15.7 -0.440 19.30 21.31 02a57512o0682c
57512.564803 -19.509  0.379   -57   22 c  0   4.42 320.69984  49.58791  8441.79  2198.70 4.39 3.89  21.3 -0.467 19.41 21.37 02a57512o0699c
57512.576248 -19.298  0.304   -69   21 c  0   4.88 320.69984  49.58791  8416.84  2317.99 4.26 3.80  24.7 -0.479 19.46 21.42 02a57512o0714c
57512.581567 -19.684  0.467   -49   23 c  0   4.71 320.69984  49.58791  5826.25  1380.29 4.52 3.62  -1.3 -0.508 19.43 21.41 02a57512o0725c
57515.539050 -18.949  0.296   -96   28 c  0   2.48 320.69984  49.58791  1665.85  9472.49 4.12 3.73 -52.0 -0.448 19.22 21.00 02a57515o0651c
57515.549448 -18.948  0.232   -96   22 c  0   4.21 320.69984  49.58791  1677.09  9512.00 4.12 3.73 -53.4 -0.447 19.24 21.01 02a57515o0672c
57515.563812  17.576  0.959   338  325 c  0   1.15 320.69984  49.58791  1612.95  9432.16 4.08 3.75 -50.5 -0.423 16.24 17.98 02a57515o0694c
57515.574170 -18.786  0.421  -111   47 c  0   1.75 320.69984  49.58791  1599.34  9550.66 4.05 3.72 -51.1 -0.440 18.47 20.24 02a57515o0715c
57515.584026 -18.818  0.177  -108   19 c  0   5.27 320.69984  49.58791  1637.70  9494.00 4.07 3.73 -52.5 -0.438 19.38 21.24 02a57515o0735c
57523.550246  18.320  0.220   171   38 o  0   6.32 320.69984  49.58791  5095.80   865.53 4.60 3.28  -2.7 -0.549 18.95 20.42 02a57523o0595o
57523.558060  18.454  0.361   151   54 o  0   3.97 320.69984  49.58791   248.74 10512.04 4.23 3.80 -40.7 -0.473 18.94 20.42 02a57523o0611o
57523.559513  18.269  0.212   179   38 o  0   6.44 320.69984  49.58791  5110.42   906.48 4.53 3.28  -2.8 -0.554 18.98 20.47 02a57523o0614o
57523.574412  19.424 16.667    62 1028 o  0   0.84 320.69984  49.58791  5060.03   828.95 4.50 3.33  -2.5 -0.517 16.68 18.06 02a57523o0636o
57523.584842  18.478  0.257   148   38 o  0   6.08 320.69984  49.58791  5034.81   947.08 4.44 3.27  -2.4 -0.561 18.97 20.42 02a57523o0657o
