###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57573.560796  17.943  0.060   242   15 c  0   1.18 335.99587  25.74046  9577.46  9617.81 4.14 3.69  83.2 -0.416 19.79 21.95 02a57573o0107c
57573.566181  18.142  0.081   201   16 c  0   0.98 335.99587  25.74046  1043.70  1011.11 4.59 3.69 -24.1 -0.452 19.80 21.95 02a57573o0117c
57573.585423  17.978  0.073   234   17 c  0   1.20 335.99587  25.74046  1059.00   898.79 4.99 3.84 -19.1 -0.435 19.70 21.89 02a57573o0152c
57573.602906  17.975  0.069   234   16 c  0   1.37 335.99587  25.74046  1026.39   954.98 4.68 3.69 -22.9 -0.466 19.76 21.87 02a57573o0178c
57599.479889  16.295  0.022  1101   24 o  0   1.22 335.99587  25.74046  7400.75  8154.37 3.78 3.20  89.8 -0.479 19.35 21.08 02a57599o0191o
57599.494410  16.451  0.023   954   22 o  0   1.54 335.99587  25.74046  3136.59  2336.26 4.19 3.58 -17.4 -0.463 19.32 21.08 02a57599o0220o
57599.505292  16.569  0.026   856   22 o  0   1.36 335.99587  25.74046  7363.99  8119.33 3.77 3.27  87.8 -0.475 19.32 21.02 02a57599o0239o
57599.527459  17.037  0.043   556   24 o  0   1.18 335.99587  25.74046  3200.49  2299.26 5.13 3.78  -5.8 -0.397 19.12 21.02 02a57599o0281o
57599.532204  16.909  0.034   626   21 o  0   1.31 335.99587  25.74046  3169.00  2361.55 4.13 3.56 -20.0 -0.452 19.30 21.05 02a57599o0290o
57606.476988  17.839  0.072   266   19 c  0   1.04 335.99587  25.74046  5791.99   143.47 4.93 3.62   2.4 -0.484 19.84 22.01 02a57606o0272c
57606.483894  17.645  0.059   318   19 c  0   1.02 335.99587  25.74046  4743.15 10311.88 4.21 4.01 -35.7 -0.402 19.80 22.00 02a57606o0281c
57606.495820  17.780  0.060   280   17 c  0   1.06 335.99587  25.74046  2797.36   646.74 4.93 3.72 -10.5 -0.475 19.79 21.99 02a57606o0297c
57606.515663  17.665  0.052   312   16 c  0   1.35 335.99587  25.74046  2815.16   529.91 4.95 3.60 -11.0 -0.481 19.79 21.96 02a57606o0323c
57606.538043  17.794  0.060   277   17 c  0   1.03 335.99587  25.74046  2779.50   590.74 5.07 3.82 -12.1 -0.465 19.71 21.92 02a57606o0352c
57606.538785  17.720  0.062   296   18 c  0   1.06 335.99587  25.74046  4775.56 10341.33 4.33 4.04 -58.5 -0.404 19.74 21.93 02a57606o0353c
57610.490536  16.583  0.030   845   26 o  0   1.38 335.99587  25.74046  2793.59  1696.22 4.59 3.28 -11.1 -0.501 19.23 21.34 02a57610o0407o
57610.501547  16.520  0.031   895   28 o  0   1.10 335.99587  25.74046  2773.99  1656.05 5.10 3.34  -7.7 -0.472 19.19 21.40 02a57610o0426o
57610.522262  16.536  0.027   882   24 o  0   1.48 335.99587  25.74046  2827.65  1734.38 4.46 3.28 -11.3 -0.511 19.31 21.41 02a57610o0460o
57610.527850  16.654  0.036   791   28 o  0   0.98 335.99587  25.74046  2845.90  1617.49 4.46 3.23 -10.9 -0.494 19.31 21.42 02a57610o0471o
57610.551732  16.531  0.027   886   24 o  0   1.68 335.99587  25.74046  2815.75  1677.87 4.37 3.27 -13.4 -0.506 19.29 21.37 02a57610o0512o
57618.455276  16.535  0.121   883  107 o  0   0.82 335.99587  25.74046  5967.29  8872.66 3.70 3.47 -79.4 -0.473 18.15 19.24 02a57618o0511o
57618.474855  16.378  0.051  1020   52 o  0   1.29 335.99587  25.74046  4616.42  1660.07 3.64 3.33 -10.1 -0.522 18.13 19.15 02a57618o0547o
57618.484842  16.480  0.056   929   52 o  0   1.37 335.99587  25.74046  4632.69  1544.66 3.72 3.34  -8.1 -0.513 18.11 19.18 02a57618o0565o
57618.489531  16.372  0.054  1026   56 o  0   1.00 335.99587  25.74046  4601.36  1604.17 3.76 3.39  -9.9 -0.498 18.11 19.22 02a57618o0574o
57626.453485  17.405  0.045   396   18 c  0   1.39 335.99587  25.74046  3004.42  2108.38 5.80 3.81  -3.9 -0.368 19.49 21.85 02a57626o0408c
57626.465434  17.426  0.041   389   16 c  0   1.57 335.99587  25.74046  1017.35  2105.41 4.37 3.73 -22.5 -0.418 19.62 21.69 02a57626o0428c
57626.470229  17.363  0.042   412   17 c  0   1.25 335.99587  25.74046  1070.49  2183.03 4.32 3.72 -22.8 -0.418 19.59 21.63 02a57626o0435c
57626.493761  17.269  0.041   449   18 c  0   0.96 335.99587  25.74046  1090.48  2047.00 4.21 3.68 -27.5 -0.431 19.53 21.47 02a57626o0475c
