###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57693.284207  14.367  0.005  6507   36 c  0  36.78 293.59962  30.69347  3875.48  2228.18 4.01 3.93 -87.3 -0.410 19.37 21.20 02a57693o0180c
57701.230132  14.110  0.007  8241   55 o  0  19.30 293.59962  30.69347  2714.88  3270.18 4.14 3.89  89.8 -0.436 18.61 19.77 02a57701o0095o
57701.242425  14.114  0.006  8212   50 o  0  30.19 293.59962  30.69347  2680.26  3227.74 3.90 3.71  77.0 -0.449 18.63 19.71 02a57701o0119o
57701.269894  14.117  0.007  8191   55 o  0  21.86 293.59962  30.69347  2755.82  3185.71 3.85 3.70  87.2 -0.457 18.54 19.54 02a57701o0140o
57701.277134  14.098  0.006  8334   51 o  0  27.12 293.59962  30.69347  2721.31  3245.58 3.74 3.58 -87.9 -0.468 18.51 19.47 02a57701o0154o
57705.209576  14.092  0.007  8382   62 o  0  17.58 293.59962  30.69347  9905.17  9893.95 3.88 3.39  84.8 -0.578 18.48 19.43 02a57705o0059o
57705.223973  14.054  0.008  8674   68 o  0  15.58 293.59962  30.69347   452.40  9904.68 3.92 3.55  26.3 -0.571 18.41 19.30 02a57705o0087o
57705.224492  14.089  0.008  8401   66 o  0  14.76 293.59962  30.69347  9882.97  9852.11 3.91 3.45  82.2 -0.564 18.45 19.37 02a57705o0088o
57705.229668  14.057  0.009  8656   77 o  0  12.20 293.59962  30.69347   435.75  9864.47 3.74 3.45  30.5 -0.578 18.43 19.27 02a57705o0098o
57705.233258  14.115  0.008  8207   66 o  0  12.05 293.59962  30.69347  4561.16   114.18 3.91 3.67 -48.3 -0.524 18.43 19.29 02a57705o0105o
57705.236328  14.087  0.008  8418   66 o  0  14.99 293.59962  30.69347  9948.02  9931.02 3.95 3.41  82.3 -0.564 18.45 19.33 02a57705o0111o
