HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458351.82532,2018-08-21.3230368,bb,2.09,16.536,16.309,0.178,1.148,0.186,V
2458351.82660,2018-08-21.3243218,bb,2.06,16.565,16.435,0.195,1.023,0.182,V
2458351.82789,2018-08-21.3256109,bb,2.10,16.617,>16.617,99.990,0.181,0.173,V
2458354.82131,2018-08-24.3191569,br,1.49,16.248,>16.248,99.990,0.218,0.230,g
2458354.82253,2018-08-24.3203765,br,1.33,16.330,>16.330,99.990,0.252,0.213,g
2458354.82375,2018-08-24.3215940,br,2.02,15.904,>15.904,99.990,0.177,0.316,g
2458356.80986,2018-08-26.3077894,br,1.50,15.982,>15.982,99.990,0.374,0.294,g
2458356.81109,2018-08-26.3090152,br,1.45,15.973,>15.973,99.990,0.223,0.296,g
2458356.81232,2018-08-26.3102458,br,1.49,15.880,>15.880,99.990,0.651,0.323,g
2458359.79318,2018-08-29.4134664,bb,2.21,13.824,>13.824,99.990,2.126,2.266,V
2458360.87926,2018-08-30.3773663,bb,1.99,16.637,16.457,0.186,1.002,0.170,V
2458360.88054,2018-08-30.3786430,bb,1.99,16.667,16.527,0.193,0.940,0.165,V
2458360.88181,2018-08-30.3799184,bb,2.01,16.494,16.212,0.169,1.256,0.194,V
2458361.88698,2018-08-31.3851247,bb,2.06,16.500,16.497,0.219,0.966,0.193,V
2458361.88826,2018-08-31.3864074,bb,2.08,16.477,>16.477,99.990,0.646,0.197,V
2458361.88954,2018-08-31.3876947,bb,2.06,16.575,>16.575,99.990,0.752,0.180,V
2458362.71505,2018-09-01.2132361,br,1.41,17.610,17.563,0.210,0.343,0.066,g
2458362.71627,2018-09-01.2144614,br,1.39,17.620,17.592,0.214,0.333,0.065,g
2458362.71749,2018-09-01.2156747,br,1.43,17.406,>17.406,99.990,0.253,0.079,g
2458366.79476,2018-09-05.2931511,br,1.42,99.990,99.990,99.990,99.990,99.990,g
2458366.79598,2018-09-05.2943701,br,1.44,99.990,99.990,99.990,99.990,99.990,g
2458366.79721,2018-09-05.2955968,br,1.44,17.664,17.250,0.150,0.457,0.062,g
2458369.85221,2018-09-08.3507334,bb,2.07,17.015,16.795,0.179,0.734,0.120,V
2458369.85348,2018-09-08.3520105,bb,2.06,17.025,16.631,0.153,0.854,0.119,V
2458369.85474,2018-09-08.3532731,bb,2.09,16.979,16.426,0.132,1.032,0.124,V
2458371.81584,2018-09-10.3144607,bb,1.63,17.081,16.671,0.150,0.823,0.113,V
2458371.81711,2018-09-10.3157370,bb,1.62,17.046,16.603,0.146,0.876,0.117,V
2458372.73115,2018-09-11.2298269,br,1.46,99.990,99.990,99.990,99.990,99.990,g
2458372.73236,2018-09-11.2310409,br,1.45,99.990,99.990,99.990,99.990,99.990,g
2458372.73358,2018-09-11.2322608,br,1.40,99.990,99.990,99.990,99.990,99.990,g
2458376.82753,2018-09-15.3264163,bb,1.66,16.836,>16.836,99.990,0.600,0.141,V
2458376.82880,2018-09-15.3276846,bb,1.68,16.773,16.377,0.152,1.079,0.150,V
2458376.83007,2018-09-15.3289498,bb,1.71,16.650,16.647,0.219,0.842,0.168,V
2458377.80367,2018-09-16.3026034,bb,2.02,16.894,16.508,0.154,0.957,0.134,V
2458377.80495,2018-09-16.3038789,bb,2.01,16.744,16.473,0.171,0.988,0.154,V
2458377.80622,2018-09-16.3051516,bb,2.01,16.837,>16.837,99.990,0.680,0.141,V
2458383.74870,2018-09-22.2479475,bb,2.20,16.268,16.229,0.212,1.236,0.239,V
2458383.74997,2018-09-22.2492197,bb,2.21,16.428,16.406,0.215,1.051,0.206,V
2458383.75125,2018-09-22.2504975,bb,2.23,16.146,>16.146,99.990,1.142,0.267,V
2458385.72978,2018-09-24.2291429,br,1.40,16.552,>16.552,99.990,-0.180,0.174,g
2458385.73101,2018-09-24.2303723,br,1.57,16.475,>16.475,99.990,-0.192,0.187,g
2458385.73224,2018-09-24.2316005,br,1.48,16.489,>16.489,99.990,0.424,0.184,g
2458389.81091,2018-09-28.3105039,bb,1.72,99.990,99.990,99.990,99.990,99.990,V
2458389.81219,2018-09-28.3117743,bb,1.58,99.990,99.990,99.990,99.990,99.990,V
2458390.79031,2018-09-29.2899409,bb,2.01,17.106,16.768,0.161,0.753,0.110,V
2458390.79158,2018-09-29.2912170,bb,2.04,17.145,16.201,0.092,1.269,0.106,V
2458390.79286,2018-09-29.2924932,bb,2.02,16.958,16.493,0.143,0.969,0.126,V
2458392.78483,2018-10-01.2845799,bb,1.65,16.878,16.488,0.153,0.975,0.136,V
2458392.78611,2018-10-01.2858525,bb,1.63,17.065,16.562,0.138,0.910,0.115,V
2458392.78738,2018-10-01.2871278,bb,1.63,17.025,16.524,0.138,0.942,0.119,V
