MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1135033079131,13.661,0.053,111.22395,36.15895,53479.15908,0
1135033079131,13.669,0.053,111.22393,36.15895,53479.16448,0
1135033079131,13.658,0.053,111.22395,36.15893,53479.16980,0
1135033079131,13.654,0.053,111.22393,36.15895,53479.17558,0
1135033079131,13.662,0.053,111.22391,36.15897,53714.24797,0
1135033079131,13.659,0.053,111.22391,36.15897,53714.25566,0
1135033079131,13.667,0.053,111.22392,36.15895,53714.26349,0
1135033079131,13.667,0.053,111.22393,36.15898,53714.27143,0
1135033079131,13.678,0.053,111.22391,36.15897,53725.40559,0
1135033079131,13.666,0.053,111.22393,36.15896,53725.41328,0
1135033079131,13.669,0.053,111.22392,36.15895,53725.42094,0
1135033079131,13.674,0.053,111.22391,36.15896,53725.42860,0
1135033079131,13.694,0.054,111.22394,36.15897,53495.13672,0
1135033079131,13.690,0.053,111.22394,36.15895,53495.14321,0
1135033079131,13.700,0.053,111.22393,36.15896,53495.14971,0
1135033079131,13.687,0.053,111.22393,36.15897,53495.15621,0
1135033079131,13.644,0.053,111.22392,36.15896,53677.42122,0
1135033079131,13.642,0.053,111.22392,36.15896,53677.42898,0
1135033079131,13.657,0.055,111.22392,36.15897,53677.43675,0
1135033079131,13.649,0.055,111.22391,36.15897,53677.44470,0
1135033079131,13.668,0.053,111.22393,36.15897,53684.46174,0
1135033079131,13.665,0.053,111.22391,36.15897,53684.46852,0
1135033079131,13.668,0.053,111.22392,36.15895,53684.47553,0
1135033079131,13.675,0.053,111.22391,36.15897,53684.48331,0
1135033079131,13.665,0.053,111.22392,36.15896,53685.44322,0
1135033079131,13.666,0.053,111.22391,36.15897,53685.44967,0
1135033079131,13.666,0.053,111.22391,36.15897,53685.45617,0
1135033079131,13.669,0.053,111.22392,36.15897,53685.46277,0
1135033079131,13.654,0.053,111.22393,36.15896,53687.30482,0
1135033079131,13.651,0.053,111.22392,36.15897,53687.31174,0
1135033079131,13.661,0.053,111.22392,36.15894,53687.31867,0
1135033079131,13.664,0.053,111.22395,36.15897,53687.32558,0
1135033079131,13.651,0.053,111.22393,36.15897,53696.45311,0
1135033079131,13.659,0.053,111.22391,36.15897,53696.45901,0
1135033079131,14.046,0.054,111.22385,36.15895,53696.46457,0
1135033079131,13.663,0.053,111.22391,36.15896,53696.47004,0
1135033079131,13.664,0.053,111.22395,36.15895,53646.46705,0
1135033079131,13.656,0.053,111.22392,36.15896,53646.47522,0
1135033079131,13.668,0.053,111.22392,36.15897,53646.48340,0
1135033079131,13.662,0.053,111.22395,36.15896,53646.49162,0
1135033079131,13.665,0.053,111.22393,36.15896,53671.37106,0
1135033079131,13.664,0.053,111.22392,36.15897,53671.37589,0
1135033079131,13.665,0.053,111.22391,36.15897,53671.38078,0
1135033079131,13.662,0.053,111.22392,36.15896,53671.38561,0
1135033079131,13.666,0.053,111.22395,36.15897,53854.13596,0
1135033079131,13.662,0.053,111.22393,36.15895,53854.14187,0
1135033079131,13.667,0.053,111.22394,36.15897,53854.14775,0
1135033079131,13.673,0.053,111.22395,36.15897,53854.15363,0
1135033079131,13.669,0.053,111.22392,36.15895,54094.23433,0
1135033079131,13.671,0.053,111.22390,36.15895,54094.24580,0
1135033079131,13.676,0.053,111.22393,36.15896,54094.25545,0
1135033079131,13.672,0.053,111.22392,36.15896,54094.26513,0
1135033079131,13.682,0.054,111.22391,36.15896,53788.10417,0
1135033079131,13.679,0.053,111.22391,36.15897,53788.11074,0
1135033079131,13.677,0.054,111.22393,36.15896,53788.11727,0
1135033079131,13.679,0.053,111.22391,36.15896,53788.12381,0
1135033079131,13.688,0.053,111.22391,36.15895,53794.15866,0
1135033079131,13.673,0.053,111.22391,36.15895,53794.16565,0
1135033079131,13.673,0.053,111.22393,36.15896,53794.17257,0
1135033079131,13.664,0.053,111.22392,36.15896,53794.17898,0
1135033079131,13.671,0.054,111.22392,36.15895,53737.26278,0
1135033079131,13.680,0.053,111.22391,36.15896,53737.27008,0
1135033079131,13.680,0.053,111.22392,36.15896,53737.27739,0
1135033079131,13.676,0.054,111.22391,36.15896,53737.28471,0
1135033079131,13.673,0.053,111.22392,36.15897,53741.27015,0
1135033079131,13.668,0.053,111.22391,36.15897,53741.27667,0
1135033079131,13.674,0.053,111.22391,36.15894,53741.28319,0
1135033079131,13.677,0.053,111.22392,36.15895,53741.28976,0
1135033079131,13.669,0.053,111.22391,36.15894,53753.33337,0
1135033079131,13.671,0.053,111.22391,36.15896,53753.34140,0
1135033079131,13.669,0.053,111.22392,36.15896,53753.34947,0
1135033079131,13.669,0.053,111.22392,36.15896,53753.35750,0
1135033079131,13.689,0.053,111.22390,36.15896,53759.24030,0
1135033079131,13.708,0.053,111.22391,36.15895,53759.24464,0
1135033079131,13.677,0.053,111.22392,36.15896,53759.24898,0
1135033079131,13.685,0.053,111.22393,36.15897,53759.25331,0
1135033079131,13.696,0.053,111.22393,36.15898,53765.20804,0
1135033079131,13.679,0.053,111.22391,36.15895,53765.21504,0
1135033079131,13.686,0.053,111.22390,36.15895,53765.22204,0
1135033079131,13.687,0.053,111.22393,36.15896,53765.22905,0
1135033079131,13.953,0.054,111.22392,36.15896,53819.13011,0
1135033079131,13.917,0.054,111.22391,36.15896,53819.13853,0
1135033079131,13.878,0.053,111.22393,36.15896,53819.14635,0
1135033079131,13.838,0.053,111.22394,36.15894,53819.15408,0
1135033079131,13.653,0.053,111.22392,36.15896,53862.14444,0
