oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1654213100009109,60239343,2458356.8923065740,58356.393437500000,14.7193127,0.013313937,0,zr,73.502449600000000,32.986359200000000,1.06799996,0.00400000019,20180826393438,1654,13,1,19.8299999,25.9880791,0.0234119184,0.0813445076,9.50343383E-06,30.0,1.96399999,2
1654213100009109,60543521,2458359.9343778080,58359.435219900000,14.5088272,0.013453864,32768,zr,73.502460600000000,32.986324000000000,0.44100001,-0.02999999933,20180829435127,1654,13,1,16.0499992,23.0462627,0.1501514465,0.1564206183,6.89028995E-03,30.0,1.40799999,2
1654213100009109,60843767,2458362.9371192497,58362.437673600000,14.6719656,0.013341711,0,zr,73.502457600000000,32.986359000000000,0.63999999,-0.00899999961,20180901437674,1654,13,1,20.3899994,26.0465984,0.0190482400,0.0838919431,6.30838940E-06,30.0,1.32900000,2
1654213100009109,63234738,2458386.8491268080,58386.347384300000,14.6820984,0.013335578,0,zr,73.502492900000000,32.986330700000000,0.92600000,0.02300000004,20180925347373,1654,13,1,19.9599991,26.0048847,0.0221171901,0.0794288144,8.63050536E-06,30.0,1.51100004,2
1654213100009109,66936203,2458423.8666924043,58423.362037000000,14.5868607,0.013397164,0,zr,73.502481700000000,32.986333700000000,0.36500001,0.00300000003,20181101362037,1654,13,1,20.8400002,26.0397720,0.0169821549,0.0823611766,5.00446731E-06,30.0,1.03199995,2
1654213100009109,67030476,2458424.8094785386,58424.304768500000,14.6141090,0.013378662,0,zr,73.502440100000000,32.986384500000000,0.67900002,-0.02300000004,20181102304769,1654,13,1,19.6599998,25.6288929,0.0269631036,0.0808056593,1.25881261E-05,30.0,1.16199994,2
1654213100009109,67130697,2458425.8117460175,58425.306979200000,14.6488867,0.013356064,0,zr,73.502450400000000,32.986351700000000,1.13399994,-0.04100000113,20181103306968,1654,13,1,20.7700005,25.8748226,0.0199450180,0.0811103135,6.86580006E-06,30.0,1.14499998,2
1654213100009109,67531192,2458429.8169008535,58429.311921300000,14.6560249,0.013351568,0,zr,73.502406700000000,32.986425400000000,2.08800006,-0.07800000161,20181107311910,1654,13,1,20.6499996,26.0419579,0.0243159421,0.0818242654,1.03437515E-05,30.0,1.09800005,2
1654213100009109,67731114,2458431.8162228074,58431.311145800000,14.5783997,0.013403049,0,zr,73.502467500000000,32.986372600000000,1.02900004,-0.00600000005,20181109311134,1654,13,1,19.5599995,25.9972382,0.0303803142,0.0917036757,1.59093597E-05,30.0,1.08599997,2
1654213100009109,67830193,2458432.8070559850,58432.301932900000,14.6081638,0.013382639,0,zr,73.502454600000000,32.986340700000000,0.73299998,-0.04300000146,20181110301921,1654,13,1,20.8700008,26.0431671,0.0178449377,0.0815937445,5.55923043E-06,30.0,1.10300004,2
1654213100009109,68032363,2458434.8288467920,58434.323634300000,14.7253141,0.013310579,0,zr,73.502448900000000,32.986353700000000,0.88200003,-0.00600000005,20181112323623,1654,13,1,20.1800003,26.0586147,0.0215093251,0.0828122571,7.99922600E-06,30.0,1.04499996,2
1654213100009109,68130472,2458435.8099757960,58435.304722200000,14.6936054,0.013328736,0,zr,73.502460000000000,32.986370600000000,1.01199996,0.00400000019,20181113304711,1654,13,1,19.7000008,26.0498867,0.0268219002,0.0813044384,1.24605203E-05,30.0,1.07599998,2
1654213100009109,68228400,2458436.7892977270,58436.284004600000,15.0561132,0.013189732,32768,zr,73.502471100000000,32.986349400000000,0.69300002,-0.00200000009,20181114284005,1654,13,1,18.5300007,24.8471355,0.0615744516,0.0957257226,7.49183237E-05,30.0,1.12300003,2
1654213100009109,68332221,2458437.8275440250,58437.322210600000,14.6181145,0.013376000,0,zr,73.502462600000000,32.986331800000000,0.66500002,-0.02899999917,20181115322199,1654,13,1,20.7600002,26.0731812,0.0182029940,0.0805246830,5.79906555E-06,30.0,1.03400004,2
1654213100009109,68527523,2458439.7806360430,58439.275231500000,14.6053200,0.013384555,32768,zr,73.502452900000000,32.986324400000000,0.45899999,-0.01700000092,20181117275231,1654,13,1,19.7500000,25.0702572,0.1122730300,0.0580571592,2.14853295E-04,30.0,1.12399995,2
1654213100009109,68733365,2458441.8391303336,58441.333657400000,14.6292057,0.013368710,0,zr,73.502455500000000,32.986319700000000,0.61400002,-0.01999999955,20181119333588,1654,13,1,20.3700008,26.0102654,0.0190974325,0.0735953078,6.40128519E-06,30.0,1.01100004,2
1654213100009109,68828099,2458442.7864974730,58442.280995400000,14.6258659,0.013370893,32768,zr,73.502453900000000,32.986334300000000,0.63400000,-0.06899999827,20181120280938,1654,13,1,16.8799992,23.5478973,0.2091771960,0.1659842134,4.02025320E-03,30.0,1.08599997,2
1654213100009109,68916254,2458443.6680740980,58443.162546300000,14.6447992,0.013358659,0,zr,73.502453200000000,32.986323900000000,1.24699998,0.03700000048,20181121162500,1654,13,1,19.8600006,25.9646263,0.0233950727,0.0751943514,9.55737505E-06,30.0,1.85899997,2
1654213100009109,69440787,2458448.9135254584,58448.407870400000,14.6582670,0.013350167,0,zr,73.502415500000000,32.986336300000000,2.08800006,0.00999999978,20181126407812,1654,13,1,19.7000008,26.0693417,0.0260937382,0.0710269734,1.17922591E-05,30.0,1.07900000,2
1654213100009109,69533108,2458449.8367607030,58449.331088000000,14.5956402,0.013391129,0,zr,73.502465400000000,32.986331500000000,0.95499998,-0.02899999917,20181127331076,1654,13,1,20.4699993,26.0176411,0.0202238783,0.0785403177,7.10192080E-06,30.0,1.00399995,2
1654213100009109,70132932,2458455.8350806920,58455.329328700000,14.6052704,0.013384588,0,zr,73.502460400000000,32.986341000000000,0.88499999,-0.02099999972,20181203329271,1654,13,1,20.6900005,26.0455647,0.0167527609,0.0790422782,4.96001212E-06,30.0,1.00500000,2
1654213100009109,70323329,2458457.7390627930,58457.233298600000,14.6234140,0.013372502,0,zr,73.502478000000000,32.986365400000000,0.69999999,-0.00499999989,20181205233287,1654,13,1,20.1299992,26.0584106,0.0208146647,0.0810373053,7.56021336E-06,30.0,1.10399997,2
1654213100009109,71720625,2458471.7119114380,58471.206250000000,14.6072407,0.013383260,32768,zr,73.502463700000000,32.986334600000000,0.44499999,-0.00200000009,20181219206238,1654,13,1,19.2399998,25.9042282,0.0307283662,0.0777328536,1.64861212E-05,30.0,1.07599998,2
1654213100009109,72232797,2458476.8335145637,58476.327974500000,14.6250916,0.013371401,0,zr,73.502461600000000,32.986323700000000,0.97100002,-0.04199999943,20181224327963,1654,13,1,20.3600006,26.0792980,0.0184854623,0.0751645491,5.98362612E-06,30.0,1.07200003,2
1654213100009109,72819681,2458482.7021645694,58482.196817100000,14.6386709,0.013362582,0,zr,73.502459800000000,32.986338200000000,0.56800002,-0.00899999961,20181230196771,1654,13,1,20.4899998,25.9558678,0.0180166215,0.0764371902,5.68662244E-06,30.0,1.03799999,2
1654213100009109,75026366,2458504.7678194070,58504.263669000000,14.5939569,0.013392280,0,zr,73.502451700000000,32.986342900000000,0.56900001,-0.00499999989,20190121263669,1654,13,1,19.8299999,25.8558865,0.0240546763,0.0732261986,9.86298983E-06,30.0,1.09800005,2
1654213100009109,75328692,2458507.7908562990,58507.286921300000,16.1209126,0.014159032,0,zr,73.502465100000000,32.986326500000000,0.83700001,-0.03900000080,20190124286921,1654,13,1,20.5799999,26.0549870,0.0184199698,0.0782433972,5.94233325E-06,30.0,1.20400000,2
1654213100009109,75427975,2458508.7836188124,58508.279756900000,14.6534243,0.013353200,0,zr,73.502454400000000,32.986324100000000,0.50700003,-0.00200000009,20190125279757,1654,13,1,20.0300007,26.0584412,0.0215946343,0.0731533542,8.06688513E-06,30.0,1.18599999,2
1654213100009109,97050464,2458725.0037812595,58724.504641200000,14.6021395,0.013386704,0,zr,73.502468200000000,32.986328300000000,0.92000002,-0.07999999821,20190829504630,1654,13,1,20.9599991,25.9509277,0.0163903143,0.0789694786,4.59647936E-06,30.0,1.09300005,2
1654213100009109,97050509,2458725.0042327030,58724.505092600000,14.6075373,0.013383062,0,zr,73.502470600000000,32.986319300000000,0.84500003,-0.03700000048,20190829505081,1654,13,1,20.9899998,25.9593391,0.0166686978,0.0775345191,4.80383051E-06,30.0,1.09200001,3
1654213100009109,97151379,2458726.0130328326,58725.513796300000,14.6304150,0.013367922,0,zr,73.502458400000000,32.986330900000000,0.71399999,-0.05299999937,20190830513785,1654,13,1,20.7299995,25.9722195,0.0180451833,0.0785919651,5.61753495E-06,30.0,1.06599998,2
1654213100009109,97151424,2458726.0134842754,58725.514247700000,14.6323090,0.013366693,0,zr,73.502464700000000,32.986324300000000,0.84899998,-0.03299999982,20190830514248,1654,13,1,20.7900009,25.9711189,0.0176874697,0.0786616504,5.38033646E-06,30.0,1.06500006,3
1654213100009109,98542285,2458739.9234399553,58739.422858800000,14.6167068,0.013376934,0,zr,73.502466200000000,32.986325600000000,0.97299999,-0.01799999923,20190913422859,1654,13,1,20.3600006,25.9454460,0.0199025143,0.0741669089,6.78177548E-06,30.0,1.23699999,2
1654213100009109,98542331,2458739.9238914000,58739.423310200000,14.6110058,0.013380735,0,zr,73.502459200000000,32.986334500000000,0.80900002,-0.01899999939,20190913423310,1654,13,1,20.3700008,25.9367313,0.0199311879,0.0793828070,6.79823415E-06,30.0,1.23500001,3
1654213100009109,98641180,2458740.9124823340,58740.411805600000,14.5968828,0.013390279,0,zr,73.502464900000000,32.986333700000000,0.62099999,-0.01799999923,20190914411794,1654,13,1,20.1000004,25.9337425,0.0212333426,0.0791446045,7.83558608E-06,30.0,1.27800000,2
1654213100009109,98641409,2458740.9147741560,58740.414097200000,14.6028309,0.013386237,0,zr,73.502472800000000,32.986322500000000,1.12500000,-0.06599999964,20190914414062,1654,13,1,20.1200008,25.9446869,0.0206553396,0.0779049098,7.38584276E-06,30.0,1.26600003,3
1654213100009109,98741138,2458741.9121621037,58741.411388900000,14.6150532,0.013378033,0,zr,73.502473700000000,32.986317600000000,1.07599998,-0.06100000069,20190915411377,1654,13,1,20.2399998,25.9028568,0.0200361721,0.0795752481,6.81142137E-06,30.0,1.26600003,2
1654213100009109,98741182,2458741.9126019464,58741.411828700000,14.6222696,0.013373256,0,zr,73.502469900000000,32.986319800000000,0.79200000,-0.03599999845,20190915411829,1654,13,1,20.1900005,25.9050865,0.0203927606,0.0811252221,7.10938139E-06,30.0,1.26400006,3
1654213100009109,99147358,2458745.9747512430,58745.473588000000,14.6313677,0.013367303,0,zr,73.502463300000000,32.986325200000000,0.76999998,-0.00700000022,20190919473588,1654,13,1,19.8999996,25.9691353,0.0237612445,0.0841443539,9.58849705E-06,30.0,1.03999996,2
1654213100009109,99147403,2458745.9752026857,58745.474039400000,14.6432676,0.013359636,0,zr,73.502466700000000,32.986337500000000,0.73400003,-0.03500000015,20190919474039,1654,13,1,20.0499992,25.9610615,0.0221527796,0.0831144676,8.38455435E-06,30.0,1.03900003,3
1654213100009109,99443021,2458748.9316641665,58748.430219900000,14.5875330,0.013396699,0,zr,73.502471500000000,32.986332000000000,0.73199999,-0.02199999988,20190922430220,1654,13,1,20.1399994,25.9392548,0.0219627973,0.0864762366,8.22343281E-06,30.0,1.11699998,2
1654213100009109,99443067,2458748.9321156098,58748.430671300000,14.5939245,0.013392302,0,zr,73.502468100000000,32.986330000000000,0.94000000,-0.00300000003,20190922430671,1654,13,1,20.3099995,25.9406586,0.0193966515,0.0778285488,6.49319554E-06,30.0,1.11600006,3
1654213100009109,100327188,2458757.7741492684,58757.271886600000,14.5909195,0.013394364,0,zr,73.502473400000000,32.986318400000000,1.24500000,-0.00300000003,20191001271794,1654,13,1,20.0100002,25.8285751,0.0376025215,0.0815178603,2.41300950E-05,30.0,2.43099999,2
1654213100009109,100740505,2458761.9076878630,58761.405057900000,14.7232742,0.013311716,0,zr,73.502458700000000,32.986324800000000,0.83600003,-0.03099999949,20191005405046,1654,13,1,20.9500008,25.9551983,0.0168189202,0.0836352855,4.89279500E-06,30.0,1.08899999,2
1654213100009109,100740550,2458761.9081393020,58761.405509300000,14.7083521,0.013320162,0,zr,73.502466800000000,32.986332000000000,1.72899997,0.00300000003,20191005405509,1654,13,1,20.8299999,25.9562416,0.0171690490,0.0836570933,5.10282962E-06,30.0,1.08800006,3
1654213100009109,101046680,2458764.9696995863,58764.466805600000,14.5961704,0.013390766,0,zr,73.502470300000000,32.986330200000000,0.59200001,-0.00400000019,20191008466806,1654,13,1,21.1200008,25.9478321,0.0175838694,0.0818526819,5.26176245E-06,30.0,1.00199997,2
1654213100009109,101046725,2458764.9701509250,58764.467256900000,14.5935698,0.013392544,0,zr,73.502463200000000,32.986334800000000,0.45500001,0.00400000019,20191008467257,1654,13,1,21.1800003,25.9512253,0.0175447781,0.0848096758,5.24836150E-06,30.0,1.00199997,3
