###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57327.603131  14.362  0.011  6533   69 o  0 1390.25  88.04496  31.07974  1198.62  2658.97 6.21 4.01 -36.9 -0.494 18.47 19.58 02a57327o0607o
57327.642420  15.589  0.028  2111   59 o  0 2547.61  88.04496  31.07974  9429.94  4132.24 4.19 3.78  40.0 -0.525 18.41 19.47 02a57327o0659o
57362.448799  15.351  0.014  2629   37 o  0 8323.42  88.04496  31.07974  9334.08  8350.07 3.86 3.41  81.7 -0.453 19.11 20.73 02a57362o0366o
57362.476752  14.920  0.010  3908   38 o  0 9585.88  88.04496  31.07974  1925.59  2735.03 4.64 3.70 -36.6 -0.472 19.09 20.73 02a57362o0404o
57362.481308  14.767  0.009  4500   42 o  0 7043.48  88.04496  31.07974  1033.14  1574.86 5.10 3.60 -34.7 -0.506 19.11 20.73 02a57362o0410o
57362.501770  14.772  0.009  4477   38 o  0 9322.52  88.04496  31.07974   730.85  3340.53 4.94 3.66 -42.8 -0.446 19.09 20.71 02a57362o0438o
57362.512006  15.329  0.014  2682   38 o  0 11139.70  88.04496  31.07974 10489.84  3371.86 3.82 3.40  71.8 -0.497 19.13 20.77 02a57362o0452o
57363.450433  15.398  0.013  2518   33 o  0 11127.25  88.04496  31.07974  9338.18  8352.12 3.71 3.32  89.6 -0.462 19.25 20.90 02a57363o0344o
57363.452870  15.362  0.013  2601   34 o  0 9363.74  88.04496  31.07974  9056.82  7766.59 3.60 3.19  86.0 -0.477 19.26 20.90 02a57363o0347o
57363.486331  15.145  0.011  3177   34 o  0 13752.89  88.04496  31.07974   193.31  8886.76 4.10 3.51 -67.4 -0.462 19.28 20.95 02a57363o0390o
57363.487562  14.788  0.009  4414   38 o  0 9254.42  88.04496  31.07974  1032.00  1581.65 5.20 3.60 -34.8 -0.484 19.24 20.94 02a57363o0391o
57363.507416  14.825  0.008  4266   35 o  0 13619.66  88.04496  31.07974   730.13  3344.05 4.79 3.59 -42.5 -0.446 19.23 20.91 02a57363o0418o
57363.517469  15.306  0.014  2739   39 o  0 9414.26  88.04496  31.07974 10489.69  3373.33 3.89 3.42  74.5 -0.487 19.22 20.92 02a57363o0431o
57364.407122  15.266  0.011  2841   32 o  0 10790.47  88.04496  31.07974  9313.95  8349.35 3.58 3.25  88.9 -0.467 19.20 20.75 02a57364o0359o
57364.428374  15.351  0.013  2627   35 o  0 7058.65  88.04496  31.07974  9045.35  7763.29 3.50 3.12 -89.8 -0.475 19.24 20.80 02a57364o0390o
57364.450105  15.233  0.010  2930   31 o  0 15428.48  88.04496  31.07974  9948.82  8923.92 3.57 3.29 -79.1 -0.455 19.24 20.81 02a57364o0419o
57364.452968  15.189  0.012  3049   36 o  0 11039.05  88.04496  31.07974   173.50  8889.60 3.95 3.44 -67.4 -0.464 19.24 20.82 02a57364o0423o
57364.457251  15.268  0.014  2837   38 o  0 8054.04  88.04496  31.07974   482.70  7137.26 4.00 3.43 -63.7 -0.457 19.21 20.78 02a57364o0430o
57364.459534  15.285  0.012  2794   34 o  0 6912.65  88.04496  31.07974 10252.28  7161.07 3.53 3.02 -87.1 -0.470 19.22 20.75 02a57364o0433o
57365.439058  15.281  0.012  2804   33 o  0 12546.21  88.04496  31.07974  9339.16  8347.15 3.73 3.37  87.8 -0.457 19.16 20.75 02a57365o0419o
57365.457623  14.925  0.009  3892   36 o  0 11463.55  88.04496  31.07974  1927.75  2735.65 4.46 3.54 -33.2 -0.481 19.18 20.80 02a57365o0445o
57365.484187  14.761  0.009  4523   41 o  0 6776.01  88.04496  31.07974  1028.69  1582.07 5.17 3.59 -34.3 -0.486 19.14 20.70 02a57365o0480o
57365.507989  15.516  0.018  2256   42 o  0 7480.42  88.04496  31.07974 10487.27  3374.17 3.82 3.34  72.1 -0.495 19.14 20.71 02a57365o0511o
57365.508604  14.864  0.009  4117   39 o  0 8741.07  88.04496  31.07974   724.93  3347.54 4.79 3.58 -41.8 -0.453 19.10 20.66 02a57365o0512o
57384.378685  15.511  0.020  2268   45 o  0 4101.37  88.04496  31.07974  9262.12  8347.91 3.68 3.44 -88.5 -0.443 18.63 19.74 02a57384o0274o
57384.395887  15.499  0.021  2293   48 o  0 4197.14  88.04496  31.07974  8980.88  7767.65 3.77 3.46  87.1 -0.441 18.60 19.71 02a57384o0299o
57384.416166  14.936  0.013  3850   50 o  0 3243.47  88.04496  31.07974   886.59  1794.00 5.00 3.71 -34.9 -0.453 18.56 19.64 02a57384o0329o
57384.427935  15.561  0.025  2166   53 o  0 3259.43  88.04496  31.07974   110.77  8891.70 3.85 3.59 -80.0 -0.451 18.57 19.58 02a57384o0344o
57384.431852  15.062  0.014  3429   47 o  0 4360.98  88.04496  31.07974   578.52  3555.66 4.50 3.62 -44.2 -0.436 18.60 19.65 02a57384o0348o
57384.442526  15.612  0.020  2066   42 o  0 7200.07  88.04496  31.07974 10339.15  3577.81 3.80 3.36  83.4 -0.471 18.58 19.60 02a57384o0365o
57385.409224  14.934  0.012  3858   47 o  0 4896.04  88.04496  31.07974  1492.88  2370.31 4.70 3.49 -37.3 -0.505 18.82 20.02 02a57385o0335o
57385.411699  15.439  0.017  2424   41 o  0 5718.74  88.04496  31.07974  8982.80  7771.86 3.58 3.17  88.7 -0.486 18.83 20.06 02a57385o0338o
57385.433712  14.772  0.011  4481   48 o  0 4063.43  88.04496  31.07974   880.38  1794.96 5.18 3.55 -37.4 -0.493 18.80 20.05 02a57385o0368o
57385.450008  14.883  0.012  4043   47 o  0 4866.28  88.04496  31.07974   572.32  3556.23 4.69 3.49 -46.8 -0.475 18.79 20.01 02a57385o0390o
57385.459604  15.396  0.016  2522   40 o  0 8666.17  88.04496  31.07974 10333.80  3579.32 3.74 3.17  78.2 -0.486 18.81 20.02 02a57385o0404o
57395.390252  15.064  0.009  3422   30 c  0 12787.28  88.04496  31.07974  1325.19  2210.45 4.57 3.71 -34.0 -0.437 19.56 21.47 02a57395o0314c
57395.395368  15.106  0.009  3292   29 c  0 15011.54  88.04496  31.07974  1620.20  2794.98 4.36 3.71 -31.6 -0.432 19.56 21.47 02a57395o0320c
57395.412545  15.028  0.009  3538   32 c  0 9047.96  88.04496  31.07974   764.62  1642.41 4.90 3.75 -33.5 -0.431 19.53 21.45 02a57395o0345c
57395.425464 -17.264  0.464  -451  209 c  0 111.92  88.04496  31.07974 10522.29  1672.36 3.97 3.73  48.6 -0.453 19.59 21.51 02a57395o0363c
57395.438092  15.057  0.008  3445   28 c  0 16032.81  88.04496  31.07974   517.98  3417.47 4.45 3.71 -41.0 -0.409 19.53 21.43 02a57395o0381c
57395.439314  15.346  0.010  2639   27 c  0 18348.51  88.04496  31.07974 10245.22  3431.28 3.81 3.51  76.5 -0.445 19.57 21.47 02a57395o0383c
57402.373694  14.956  0.008  3782   31 c  0 10298.29  88.04496  31.07974  1483.30  2372.74 4.92 3.74 -34.6 -0.460 19.49 21.38 02a57402o0296c
57402.400693  14.998  0.008  3637   31 c  0 11273.67  88.04496  31.07974  1761.24  2954.02 4.70 3.82 -34.8 -0.439 19.51 21.47 02a57402o0337c
57402.418157  14.925  0.008  3892   32 c  0 9088.56  88.04496  31.07974   866.62  1799.45 5.29 3.81 -29.1 -0.444 19.51 21.46 02a57402o0364c
57402.433859  14.998  0.008  3638   30 c  0 11902.41  88.04496  31.07974   567.48  3561.76 4.78 3.84 -37.8 -0.398 19.48 21.42 02a57402o0387c
57402.445877  15.410  0.011  2490   28 c  0 16253.56  88.04496  31.07974 10323.35  3584.07 3.83 3.55  65.6 -0.460 19.55 21.46 02a57402o0402c
57403.372879  14.915  0.009  3926   34 c  0 8532.71  88.04496  31.07974  1484.36  2372.38 5.01 3.74 -33.7 -0.479 19.30 20.98 02a57403o0296c
57403.400499  14.953  0.009  3792   33 c  0 10006.34  88.04496  31.07974  1761.04  2953.38 4.72 3.66 -35.0 -0.469 19.37 21.11 02a57403o0338c
57403.418398  14.912  0.009  3937   34 c  0 7537.69  88.04496  31.07974   865.99  1796.08 5.28 3.72 -29.6 -0.476 19.49 21.36 02a57403o0363c
57403.432802  14.942  0.008  3828   30 c  0 13272.28  88.04496  31.07974   566.30  3557.57 4.84 3.70 -37.9 -0.422 19.52 21.43 02a57403o0385c
57403.443333  15.400  0.011  2513   28 c  0 16035.09  88.04496  31.07974 10315.38  3581.63 3.97 3.62  60.0 -0.466 19.53 21.48 02a57403o0399c
57415.377296  14.925  0.010  3890   38 o  0 8735.98  88.04496  31.07974   596.05  3045.62 4.66 3.58 -37.6 -0.453 18.87 20.16 02a57415o0301o
57415.388086  15.423  0.017  2459   43 o  0 6910.07  88.04496  31.07974 10340.74  3071.39 3.78 3.41  71.9 -0.506 18.88 20.19 02a57415o0317o
57415.397436  14.773  0.010  4477   45 o  0 5048.67  88.04496  31.07974   287.53  2468.22 5.22 3.62 -37.0 -0.440 18.84 20.15 02a57415o0331o
57415.408805  15.389  0.015  2537   39 o  0 9851.60  88.04496  31.07974 10055.85  2483.76 3.77 3.45  56.9 -0.510 18.90 20.19 02a57415o0347o
57415.418577  14.987  0.012  3676   45 o  0 5528.81  88.04496  31.07974  1477.05  1866.40 4.77 3.52 -29.5 -0.493 18.87 20.14 02a57415o0362o
57415.442880  15.054  0.013  3453   46 o  0 5090.26  88.04496  31.07974  1762.79  1788.00 4.63 3.47 -27.4 -0.501 18.85 20.10 02a57415o0398o
57420.365034  14.973  0.008  3724   30 c  0 8788.09  88.04496  31.07974  1032.59  2843.61 5.01 4.16 -32.2 -0.387 19.42 21.48 02a57420o0217c
57420.384177  14.978  0.008  3704   30 c  0 11093.87  88.04496  31.07974   744.14  2265.35 5.06 4.00 -33.4 -0.405 19.48 21.46 02a57420o0247c
57420.394018  15.478  0.014  2337   32 c  0 9212.95  88.04496  31.07974 10496.81  2298.62 4.19 3.89  47.6 -0.444 19.53 21.52 02a57420o0262c
57420.403200  15.080  0.009  3373   30 c  0 10445.31  88.04496  31.07974  1931.08  1666.54 4.75 3.79 -25.4 -0.444 19.51 21.46 02a57420o0276c
57420.424476  15.044  0.009  3486   30 c  0 12389.91  88.04496  31.07974  1762.23  1786.60 4.73 3.81 -26.6 -0.437 19.48 21.40 02a57420o0307c
57427.350488  14.936  0.009  3851   34 c  0 7592.56  88.04496  31.07974   846.99  2759.36 5.04 3.82 -32.8 -0.431 19.42 21.29 02a57427o0256c
57427.369391  14.950  0.009  3802   32 c  0 8630.61  88.04496  31.07974   579.40  2191.73 5.11 3.79 -31.7 -0.431 19.43 21.27 02a57427o0286c
57427.378831  15.345  0.012  2642   30 c  0 11207.26  88.04496  31.07974 10320.88  2213.21 4.20 3.74  33.5 -0.460 19.48 21.33 02a57427o0301c
57427.388427  15.028  0.009  3540   32 c  0 9757.40  88.04496  31.07974  1798.84  1603.24 4.89 3.70 -23.6 -0.459 19.44 21.27 02a57427o0316c
57427.407510  15.019  0.009  3568   33 c  0 8520.88  88.04496  31.07974  1800.93  1673.98 4.88 3.68 -25.4 -0.459 19.44 21.26 02a57427o0345c
57432.335447  14.990  0.009  3665   35 c  0 7136.76  88.04496  31.07974   964.88  2784.00 4.80 3.72 -27.1 -0.439 19.13 20.70 02a57432o0241c
57432.354529  14.950  0.009  3803   35 c  0 6553.94  88.04496  31.07974   697.53  2216.46 5.01 3.70 -27.5 -0.443 19.15 20.70 02a57432o0271c
57432.364145  15.409  0.013  2491   33 c  0 7845.80  88.04496  31.07974 10456.52  2245.38 4.39 3.76  47.2 -0.476 19.19 20.77 02a57432o0286c
57432.373823  15.056  0.010  3447   35 c  0 6986.53  88.04496  31.07974  1933.42  1628.84 4.99 3.66 -19.8 -0.460 19.15 20.71 02a57432o0301c
57432.392509  15.008  0.010  3604   35 c  0 6753.61  88.04496  31.07974  1768.54  1661.17 4.96 3.72 -20.6 -0.456 19.15 20.75 02a57432o0329c
57433.315531  15.025  0.012  3549   41 c  0 3676.10  88.04496  31.07974   678.06  2504.64 4.92 3.84 -29.6 -0.460 18.91 20.32 02a57433o0207c
57433.328060  15.466  0.016  2364   38 c  0 4276.99  88.04496  31.07974 10420.83  2532.77 4.73 4.04  48.1 -0.477 18.93 20.38 02a57433o0226c
57433.333797  14.941  0.011  3834   41 c  0 3775.48  88.04496  31.07974   409.51  1932.17 5.29 3.87 -27.6 -0.463 18.88 20.29 02a57433o0235c
57433.349288  15.052  0.012  3460   42 c  0 4068.94  88.04496  31.07974  1626.39  1341.40 5.18 3.78 -20.2 -0.488 18.90 20.28 02a57433o0259c
57433.352328  15.523  0.017  2244   39 c  0 4315.73  88.04496  31.07974 10172.21  1955.42 4.62 3.92  43.2 -0.489 18.95 20.36 02a57433o0264c
57433.374950  15.092  0.012  3336   39 c  0 4235.71  88.04496  31.07974  1741.21  1652.80 5.07 3.75 -19.4 -0.476 18.88 20.23 02a57433o0300c
57442.298909  14.861  0.014  4127   59 o  0 2847.05  88.04496  31.07974   653.82  2910.16 4.84 3.51 -33.5 -0.533 18.51 19.54 02a57442o0154o
57442.303488  15.903  0.041  1580   64 o  0 2095.73  88.04496  31.07974 10418.00  2939.12 4.39 3.58  66.3 -0.537 18.51 19.55 02a57442o0162o
57442.315265  14.866  0.014  4107   58 o  0 2853.60  88.04496  31.07974   340.20  2331.32 5.03 3.47 -28.8 -0.537 18.49 19.51 02a57442o0183o
57442.319104  15.661  0.028  1976   56 o  0 3424.30  88.04496  31.07974 10112.36  2347.61 4.22 3.65  57.5 -0.535 18.52 19.53 02a57442o0190o
57442.331508  14.933  0.016  3862   62 o  0 2149.29  88.04496  31.07974  1551.20  1730.82 5.09 3.57 -21.7 -0.529 18.48 19.51 02a57442o0211o
57442.348805  15.082  0.017  3367   58 o  0 2797.76  88.04496  31.07974  1731.55  1771.09 4.93 3.43 -19.3 -0.531 18.47 19.46 02a57442o0239o
57443.315961  15.637  0.026  2019   53 o  0 4122.64  88.04496  31.07974 10463.29  3193.44 4.31 3.35  76.4 -0.519 18.74 19.97 02a57443o0233o
57443.317226  14.851  0.011  4164   47 o  0 5559.10  88.04496  31.07974   715.76  3161.55 4.70 3.43 -30.1 -0.530 18.72 19.92 02a57443o0235o
57443.337029  15.761  0.030  1802   55 o  0 3240.68  88.04496  31.07974 10162.43  2605.85 4.36 3.64  55.5 -0.528 18.68 19.84 02a57443o0270o
57443.337549  14.914  0.014  3932   54 o  0 3388.98  88.04496  31.07974   413.61  2585.70 5.02 3.48 -28.9 -0.513 18.65 19.78 02a57443o0271o
57443.350532  15.077  0.017  3383   57 o  0 3023.34  88.04496  31.07974  1603.11  1984.68 4.96 3.38 -19.8 -0.535 18.62 19.73 02a57443o0294o
57443.372619  15.029  0.015  3535   52 o  0 3740.10  88.04496  31.07974  1733.67  1772.85 5.00 3.35 -18.3 -0.535 18.58 19.67 02a57443o0332o
57450.302946  14.833  0.008  4234   32 c  0 10658.01  88.04496  31.07974   965.69  2881.01 5.15 3.81 -30.0 -0.478 19.36 21.27 02a57450o0203c
57450.326240  14.908  0.008  3953   32 c  0 10769.21  88.04496  31.07974   663.08  2303.78 4.94 3.62 -28.2 -0.494 19.44 21.28 02a57450o0248c
57450.336600  15.278  0.011  2809   31 c  0 10261.94  88.04496  31.07974 10431.86  2337.47 4.58 3.90  49.5 -0.489 19.45 21.36 02a57450o0268c
57450.344404  14.993  0.009  3655   31 c  0 11611.04  88.04496  31.07974  1872.33  1702.45 4.95 3.67 -20.1 -0.479 19.42 21.29 02a57450o0283c
57450.361726  15.027  0.010  3543   34 c  0 7512.78  88.04496  31.07974  1721.95  1766.01 4.90 3.72 -22.4 -0.472 19.40 21.26 02a57450o0317c
57451.299977  14.904  0.008  3968   34 c  0 9013.38  88.04496  31.07974   732.73  3002.44 4.79 3.75 -29.5 -0.479 19.39 21.24 02a57451o0201c
57451.310084  15.792  0.023  1750   40 c  0 3891.97  88.04496  31.07974 10495.23  3038.53 4.51 3.81  58.8 -0.507 19.43 21.30 02a57451o0221c
57451.317445  14.902  0.008  3974   33 c  0 10350.25  88.04496  31.07974   443.44  2425.84 4.98 3.65 -28.2 -0.486 19.41 21.24 02a57451o0235c
57451.327780  15.410  0.014  2490   34 c  0 7995.67  88.04496  31.07974 10193.88  2449.00 4.53 3.87  50.6 -0.494 19.42 21.29 02a57451o0255c
57451.335563  14.966  0.009  3746   33 c  0 9916.71  88.04496  31.07974  1636.31  1822.19 4.94 3.63 -20.8 -0.493 19.41 21.23 02a57451o0270c
57451.353907  15.060  0.010  3434   35 c  0 8234.68  88.04496  31.07974  1721.31  1766.02 4.91 3.57 -19.6 -0.495 19.38 21.17 02a57451o0304c
57455.300539  15.014  0.018  3585   63 c  0 1661.28  88.04496  31.07974   752.42  2848.49 4.69 3.78 -27.5 -0.483 18.38 20.06 02a57455o0175c
57455.306704  16.181  0.105  1223  128 c  0 286.01  88.04496  31.07974 10498.76  2884.70 4.56 3.88  58.3 -0.487 17.95 19.65 02a57455o0187c
57455.318116  15.060  0.030  3434  102 c  0 494.66  88.04496  31.07974   448.13  2289.58 5.16 3.80 -28.3 -0.452 17.80 19.45 02a57455o0209c
57455.324277  15.628  0.027  2035   55 c  0 2268.15  88.04496  31.07974 10200.25  2295.11 4.53 3.84  47.7 -0.482 18.62 20.38 02a57455o0221c
57455.335995  15.019  0.014  3568   49 c  0 2818.77  88.04496  31.07974  1638.90  1671.97 5.12 3.81 -21.1 -0.466 18.78 20.56 02a57455o0244c
57455.353520  15.050  0.014  3468   49 c  0 3045.17  88.04496  31.07974  1723.10  1771.32 4.96 3.66 -19.5 -0.476 18.81 20.53 02a57455o0278c
57463.303090  15.116  0.017  3263   55 o  0 3253.42  88.04496  31.07974  1721.04  1757.87 4.86 3.54 -20.6 -0.531 18.50 19.65 02a57463o0092o
57463.309625 -17.792  0.396  -277  110 o  0 627.88  88.04496  31.07974 10510.68  2627.34 4.55 3.74  61.5 -0.549 18.46 19.59 02a57463o0105o
57467.241726  14.850  0.015  4170   64 o  0 2437.45  88.04496  31.07974   927.27  3123.17 4.60 3.53 -20.6 -0.521 18.36 19.39 02a57467o0076o
57467.253089  14.753  0.016  4560   72 o  0 1681.31  88.04496  31.07974   618.65  2542.69 5.01 3.45 -22.7 -0.527 18.35 19.36 02a57467o0096o
57467.276062  15.001  0.022  3627   78 o  0 1577.45  88.04496  31.07974  1793.63  1944.04 4.96 3.20 -13.3 -0.548 18.31 19.30 02a57467o0141o
57467.282883  15.826  0.045  1696   77 o  0 1325.05  88.04496  31.07974 10353.32  2575.28 4.79 3.90  47.4 -0.579 18.32 19.31 02a57467o0155o
57467.291763  15.112  0.023  3276   75 o  0 1626.03  88.04496  31.07974  1710.73  1749.53 5.31 3.13 -12.0 -0.528 18.31 19.27 02a57467o0173o
57475.234290  14.813  0.010  4312   44 o  0 7116.96  88.04496  31.07974   902.67  2962.20 4.20 3.67 -33.0 -0.508 18.80 20.20 02a57475o0053o
57475.257330  14.747  0.011  4585   50 o  0 5242.53  88.04496  31.07974   610.05  2381.55 4.69 3.43 -26.7 -0.538 18.90 20.41 02a57475o0088o
57475.257878  15.439  0.020  2424   49 o  0 5149.08  88.04496  31.07974 10363.08  2411.85 4.32 3.50  63.3 -0.558 18.95 20.48 02a57475o0089o
57475.277638  14.881  0.014  4052   57 o  0 3889.10  88.04496  31.07974  1784.12  1780.73 4.85 3.20 -13.6 -0.545 18.86 20.36 02a57475o0123o
57475.293402  14.923  0.014  3896   55 o  0 4477.03  88.04496  31.07974  1698.01  1764.62 4.85 3.12 -12.7 -0.548 18.83 20.33 02a57475o0151o
57479.261419  15.039  0.010  3502   35 c  0 8173.11  88.04496  31.07974   584.88  3187.66 4.47 3.68 -30.0 -0.470 19.18 20.81 02a57479o0051c
57479.271287  15.383  0.014  2551   36 c  0 7040.56  88.04496  31.07974 10325.35  3218.43 4.40 3.69  67.0 -0.509 19.22 20.87 02a57479o0071c
57479.278613  14.923  0.010  3898   38 c  0 5451.30  88.04496  31.07974   280.02  2609.57 5.02 3.74 -24.5 -0.487 19.10 20.76 02a57479o0086c
57479.288603  15.366  0.014  2592   38 c  0 5373.97  88.04496  31.07974 10025.70  2628.74 4.71 4.01  48.8 -0.498 19.15 20.84 02a57479o0106c
57479.296125  14.964  0.010  3755   39 c  0 5994.83  88.04496  31.07974  1472.49  2009.41 5.19 3.53 -15.8 -0.519 19.10 20.72 02a57479o0121c
57479.313964  14.914  0.010  3932   40 c  0 4372.50  88.04496  31.07974  1711.27  1755.34 5.73 3.84 -16.4 -0.472 18.98 20.67 02a57479o0156c
57483.236684  15.021  0.011  3562   38 c  0 6159.65  88.04496  31.07974   935.93  3222.39 4.32 3.87 -35.7 -0.481 18.96 20.44 02a57483o0062c
57483.250798  14.999  0.011  3634   39 c  0 5399.83  88.04496  31.07974   635.62  2644.54 4.56 3.79 -34.2 -0.487 19.14 20.77 02a57483o0089c
57483.260798  15.428  0.015  2448   36 c  0 6279.85  88.04496  31.07974 10381.23  2680.39 4.49 3.79  65.5 -0.500 19.18 20.84 02a57483o0108c
57483.267596  15.062  0.010  3430   36 c  0 7676.56  88.04496  31.07974  1825.35  2045.20 4.60 3.70 -21.4 -0.507 19.13 20.73 02a57483o0121c
57487.234782  14.980  0.011  3697   41 c  0 4144.55  88.04496  31.07974   893.17  2916.76 4.49 3.99 -37.3 -0.474 18.71 20.00 02a57487o0060c
57487.247208  14.692  0.009  4823   44 c  0 2530.94  88.04496  31.07974   592.26  2334.76 5.77 4.90 -32.3 -0.406 18.73 20.53 02a57487o0084c
57487.253161  15.434  0.016  2434   39 c  0 4178.98  88.04496  31.07974 10340.97  2366.32 4.85 4.13  54.5 -0.502 19.03 20.68 02a57487o0096c
57487.261912  14.884  0.010  4041   40 c  0 4371.73  88.04496  31.07974  1781.15  1733.00 5.23 4.10 -18.2 -0.482 18.95 20.58 02a57487o0113c
57487.279889  15.006  0.011  3610   39 c  0 5349.91  88.04496  31.07974  1715.07  1754.85 4.81 3.80 -22.0 -0.498 19.00 20.55 02a57487o0146c
57489.232383  15.177  0.019  3084   58 c  0 1719.74  88.04496  31.07974   954.90  2761.63 4.45 3.86 -30.5 -0.501 18.38 19.34 02a57489o0049c
57489.243341  14.954  0.011  3788   43 c  0 3961.17  88.04496  31.07974   652.45  2179.37 4.80 3.95 -27.3 -0.495 18.84 20.27 02a57489o0070c
57489.254126  15.592  0.021  2104   45 c  0 2912.79  88.04496  31.07974 10422.96  2213.65 4.72 3.96  54.5 -0.505 18.95 20.44 02a57489o0091c
57489.256596  15.003  0.011  3620   39 c  0 5517.44  88.04496  31.07974  1860.55  1579.90 4.86 3.79 -18.2 -0.514 18.89 20.34 02a57489o0096c
57489.273902  15.066  0.012  3418   42 c  0 3979.43  88.04496  31.07974  1711.65  1757.87 4.78 3.73 -20.1 -0.505 18.88 20.30 02a57489o0129c
57495.252335  15.088  0.023  3349   76 o  0 1739.10  88.04496  31.07974  1102.06  2636.28 4.79 3.17  -4.0 -0.503 18.26 19.43 02a57495o0081o
57495.267927  14.914  0.016  3929   61 o  0 2763.66  88.04496  31.07974  1082.86  2595.04 4.70 3.42 -22.8 -0.542 18.39 19.35 02a57495o0111o
57495.282464  15.135  0.024  3205   77 o  0 1592.11  88.04496  31.07974  1129.80  2673.12 5.67 3.05  -9.6 -0.444 18.16 19.30 02a57495o0140o
57653.635457  15.394  0.017  2526   44 o  0 4835.57  88.04496  31.07974  8504.10  6053.99 3.72 3.19 -89.6 -0.459 18.52 19.45 02a57653o0323o
57661.601524  15.194  0.011  3036   33 c  0 9706.01  88.04496  31.07974  7622.06  6138.52 3.63 3.35 -70.0 -0.456 19.06 20.86 02a57661o0702c
57661.619817  15.324  0.013  2694   34 c  0 8731.29  88.04496  31.07974  7636.75  6178.19 3.74 3.47 -72.7 -0.449 19.16 20.99 02a57661o0728c
57661.638283  15.382  0.014  2555   34 c  0 8568.19  88.04496  31.07974  7589.09  6101.44 3.64 3.34 -72.0 -0.457 19.03 20.60 02a57661o0754c
57669.581173  15.213  0.009  2983   28 c  0 16451.93  88.04496  31.07974  8498.92  8345.75 3.54 3.16 -65.2 -0.430 19.54 21.40 02a57669o0677c
