###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57515.580600  14.164  0.005  7843   39 c  0  10.82 341.78179  56.29785 10018.82  6104.85 4.32 3.42  79.6 -0.491 19.25 21.07 02a57515o0728c
57515.588875  14.162  0.005  7852   41 c  0   8.19 341.78179  56.29785  9994.95  6221.49 4.26 3.33  79.8 -0.489 19.27 21.07 02a57515o0745c
57515.595185  14.167  0.005  7823   39 c  0  11.96 341.78179  56.29785 10038.90  6162.08 4.26 3.36  78.7 -0.492 19.27 21.08 02a57515o0758c
57523.541420  13.994  0.006  9169   52 o  0  11.18 341.78179  56.29785  8738.20  7301.54 4.07 3.18  85.9 -0.519 18.79 20.22 02a57523o0577o
57523.551216  13.994  0.005  9168   50 o  0  11.08 341.78179  56.29785  8761.77  7340.45 4.04 3.11  86.9 -0.515 18.84 20.27 02a57523o0597o
57523.560485  14.004  0.006  9088   51 o  0   9.67 341.78179  56.29785  8708.23  7266.35 4.00 3.11  86.5 -0.516 18.85 20.25 02a57523o0616o
57523.575387  13.930  0.010  9724  102 o  0   2.59 341.78179  56.29785  8686.67  7385.00 3.94 3.15  85.8 -0.517 18.01 19.43 02a57523o0638o
57523.585814  13.998  0.005  9138   47 o  0  16.31 341.78179  56.29785  8718.46  7326.67 3.96 3.06  85.9 -0.518 18.86 20.26 02a57523o0659o
57527.551235  14.001  0.007  9112   67 o  0   3.78 341.78179  56.29785   568.36  6940.34 4.55 3.80 -53.9 -0.436 18.11 19.08 02a57527o0477o
57527.562255  14.007  0.008  9058   69 o  0   2.92 341.78179  56.29785   590.76  6979.24 4.48 3.68 -54.3 -0.443 18.18 19.17 02a57527o0499o
57527.565654  13.858  0.205 10390 2131 o  0   0.02 341.78179  56.29785 10523.02  6972.15 4.93 3.76  80.0 -0.487 18.26 19.33 02a57527o0506o
57527.572976  14.012  0.007  9016   61 o  0   5.45 341.78179  56.29785   525.76  6896.71 4.40 3.57 -55.4 -0.454 18.28 19.29 02a57527o0521o
57527.576372  14.004  0.008  9088   71 o  0   9.87 341.78179  56.29785 10502.69  7091.62 4.61 3.27  83.4 -0.518 18.41 19.44 02a57527o0528o
57527.583713  14.014  0.006  9007   55 o  0   5.90 341.78179  56.29785   502.98  7012.52 4.27 3.42 -56.7 -0.468 18.40 19.44 02a57527o0543o
57527.594032  14.006  0.006  9072   52 o  0   7.75 341.78179  56.29785   548.20  6957.48 4.30 3.48 -56.3 -0.456 18.50 19.66 02a57527o0564o
57535.531278  14.003  0.006  9098   54 o  0   8.38 341.78179  56.29785   808.37  8132.26 3.96 3.36 -55.3 -0.484 18.59 19.73 02a57535o0610o
57535.541082  14.007  0.006  9062   51 o  0   8.76 341.78179  56.29785   817.86  8171.85 3.99 3.49 -56.9 -0.477 18.61 19.81 02a57535o0630o
57535.550348  14.010  0.006  9038   52 o  0   8.21 341.78179  56.29785   763.60  8090.54 4.03 3.44 -54.8 -0.474 18.66 19.88 02a57535o0649o
57535.562867  14.019  0.006  8965   50 o  0  11.44 341.78179  56.29785   741.12  8206.55 3.99 3.44 -58.9 -0.479 18.71 19.95 02a57535o0671o
57535.572651  14.014  0.006  9002   52 o  0   8.44 341.78179  56.29785   784.46  8149.78 3.90 3.40 -57.3 -0.484 18.76 19.99 02a57535o0691o
57541.545545  14.158  0.005  7883   42 c  0   7.24 341.78179  56.29785  9175.94  7479.59 4.20 3.46  83.6 -0.469 19.30 21.20 02a57541o0713c
57541.557490  14.162  0.005  7853   39 c  0  11.03 341.78179  56.29785  9196.59  7519.91 4.13 3.37  83.6 -0.472 19.40 21.31 02a57541o0736c
57541.569263  14.340  0.067  6671  447 c  0   1.11 341.78179  56.29785  9130.25  7447.84 4.04 3.34  84.7 -0.469 16.08 17.79 02a57541o0759c
57541.580918  14.167  0.005  7817   37 c  0  14.88 341.78179  56.29785  9109.00  7546.68 4.12 3.43  83.8 -0.474 19.42 21.37 02a57541o0782c
