1762.603672 12.351850
1762.677694 12.350769
1791.588552 12.348637
1814.835915 12.349294
1814.909889 12.348453
1936.335378 12.345961
1936.409391 12.351030
1968.395779 12.356415
1990.322659 12.348263
2089.685176 12.346294
2089.759180 12.346553
2089.935341 12.348625
2099.263197 12.936086
2099.439341 12.644222
2099.513344 12.543565
2138.400197 12.721987
2138.474197 12.615516
2171.703147 12.346676
2171.879264 12.347692
2189.707279 12.347753
2266.222111 12.357397
2266.472294 12.348995
2266.722476 12.349922
2266.972657 12.356787
2312.635005 12.352496
2348.362459 12.354746
2365.191015 12.344175
2463.475235 12.347584
2463.549241 12.346057
2479.301471 12.348661
2479.477614 12.348317
2514.197264 12.352758
2514.271265 12.352783
2555.498631 12.350268
2555.674767 12.346887
2555.748784 12.341737
2555.924933 12.345409
2556.175112 12.347879
2556.249085 12.350979
2556.425231 12.345450
2556.499232 12.367144
2556.675398 12.343865
2559.927248 12.346509
2560.177395 12.345769
2560.251397 12.347040
2560.427544 12.347653
2560.501548 12.345850
2560.677695 12.347358
2561.001851 12.344146
2561.178002 12.347596
2561.252005 12.345544
2635.823169 12.339383
2635.999303 13.322743
2636.073346 12.344944
2653.506355 12.347605
2653.580368 12.343775
2688.815502 12.359609
