1670.377221 14.628723
1670.553385 14.626490
1670.627395 14.660400
1670.803559 14.620130
1670.877541 14.642811
1671.053733 14.633060
1671.127743 14.627667
1671.303927 14.648009
1671.377916 14.630719
1671.554079 14.625845
1671.628089 14.643416
1671.804252 14.624914
1729.747860 15.195543
1729.924016 15.194795
1770.371647 15.529112
1792.690399 15.606619
1825.591677 15.537196
1825.665665 15.521899
1861.073282 15.356627
1861.147286 15.353359
1886.324884 15.229927
1886.398919 15.231051
1930.309154 15.356422
1930.383163 15.362474
1959.306760 15.524918
1959.380771 15.576112
1991.369635 15.506220
2029.338515 15.472481
2049.015950 15.345265
2049.089959 15.337534
2091.460434 15.284766
2091.534412 15.303070
2107.213242 15.344527
2107.287247 15.352431
2146.415029 15.581144
2146.489004 15.579886
2171.156730 15.818558
2202.388353 16.156493
2202.462319 16.159962
2240.869648 16.561109
2240.943681 16.513659
2265.373352 16.758358
2265.447359 16.748093
2308.107859 16.945909
2339.100856 17.120811
2368.416342 17.174840
2407.879135 17.387501
2468.000711 17.832942
2468.074677 17.754323
2484.826356 17.861587
2522.709319 17.764997
2549.697618 17.583630
2549.771622 17.588364
2579.435547 17.297557
2620.474621 17.170576
2620.548649 17.147633
2620.724783 17.149683
2645.229044 17.107538
2645.303053 17.107829
2685.787679 17.067893
