1762.861859 13.080806
1762.935860 13.065595
1794.843691 13.144164
1794.917692 13.132658
1816.845090 13.071828
1816.919092 13.067584
1817.095241 13.071901
1817.169246 13.081968
1878.915564 13.123926
1879.091728 13.132843
1879.165710 13.137264
1879.341872 13.138665
1879.415909 13.133444
1879.592070 13.106885
1890.098339 13.142061
1890.172349 13.136050
1890.348485 13.114090
1890.422495 13.100935
1932.907507 13.130641
1933.083678 13.132801
1987.389107 13.082914
1987.565275 13.069136
2086.438682 13.063158
2086.512685 13.064993
2103.514091 13.067457
2103.690244 13.072283
2138.908482 13.056404
2138.982511 13.053807
2175.711212 13.059027
2175.887361 13.051777
2175.961364 13.047148
2192.393195 13.060438
2192.467198 13.058807
2192.643349 13.050158
2192.717354 13.051427
2253.964117 13.044165
2254.140303 13.032583
2254.214291 13.028678
2273.397090 13.067737
2273.471101 13.064952
2273.647269 13.054345
2309.382470 13.029787
2309.456483 13.025742
2346.927508 13.034602
2362.858216 13.039961
2362.932227 13.033250
2461.731108 13.053730
2461.805111 13.048311
2482.728477 13.071889
2514.955663 13.055633
2515.029664 13.065759
2561.010878 13.019710
2561.187032 13.045759
2561.437191 13.058497
2561.511189 13.059712
2561.687349 13.059178
2561.761326 13.056579
2561.937506 13.043811
2562.011532 13.035623
2562.187635 13.017846
2562.437794 13.009043
2562.511823 13.013410
2562.761978 13.050416
2562.938145 13.055578
2563.188305 13.053951
2563.262288 13.056647
2563.438460 13.046233
2563.512443 13.041387
2563.688615 13.015808
2563.762598 13.008926
2563.938770 12.998751
2564.012753 13.008116
2564.188877 13.029746
2564.262916 13.041697
2564.439033 13.057504
2564.513065 13.054965
2564.689189 13.057727
2564.763243 13.052368
2564.939375 13.044253
2565.013352 13.042791
2565.439692 13.000198
2565.513698 13.003012
2565.689853 13.028062
2565.763859 13.038387
2566.014020 13.052394
2629.996804 12.994502
2630.070815 13.001503
2654.499320 12.996831
2685.812069 13.028979
