1710.840537 14.643004
1744.225550 14.650015
1744.299563 14.690415
1880.846465 14.639355
1912.751830 14.638435
1931.004056 14.671109
1931.078057 14.645241
2068.284307 14.638575
2068.358321 14.648812
2102.765330 14.625359
2102.839344 14.622027
2118.270912 15.718852
2118.344903 15.781485
2211.099166 14.629479
2211.173180 14.622637
2211.349352 14.643099
2211.423353 14.658320
2217.926523 14.660188
2218.102664 14.635379
2218.352810 14.629558
2256.319797 14.629202
2256.393797 14.625019
2295.117160 14.716413
2295.293305 14.644042
2295.543448 14.623244
2302.547001 14.624241
2302.621002 15.554060
2302.797138 14.649678
2302.871120 14.655410
2303.047295 16.211695
2395.346064 15.002130
2395.420104 16.233704
2405.852311 14.646486
2405.926323 14.655124
2406.102495 16.103400
2406.176508 14.902324
2444.334229 14.717280
2485.058341 14.684963
2485.308548 14.653687
2485.558724 14.626364
2485.808891 14.649123
2485.882902 14.647218
2486.133081 14.754474
2488.634831 14.708238
2488.810971 14.656230
2488.885010 14.649952
2489.061179 14.629310
2489.135191 14.629336
2489.311362 14.642260
2489.385397 14.652605
2489.561547 16.159687
2582.963897 14.662067
2583.140041 14.638548
2599.273167 14.636682
2631.998649 14.636786
