1712.317551 16.490128
1712.391563 16.855748
1747.529115 17.152072
1788.170642 16.967801
1788.244655 16.963749
1788.420824 16.833021
1788.494779 16.960591
1788.745013 16.949211
1792.997817 16.853886
1793.173982 16.882972
1793.247965 16.867104
1793.498172 16.892873
1888.778426 17.045136
1888.852427 17.164094
1910.524353 17.234005
2069.835450 17.527676
2070.011648 17.553240
2095.011954 18.454209
2095.085968 18.283557
2123.253515 17.681844
2263.823303 18.284011
2263.897304 18.384738
2290.136726 18.597899
2317.055236 18.338866
2317.129237 17.938415
2445.811207 18.778343
2474.803300 18.854771
2474.877285 18.871529
2498.550620 19.187212
2639.426714 16.586443
2639.500715 16.945900
2670.409601 16.791327
2670.483623 16.896033
2692.660357 16.976643
2692.734365 16.718955
2692.910533 16.705294
