1704.396992 16.107285
1739.952747 16.103816
1834.577870 16.102850
1834.651873 16.104748
1848.654511 16.508452
1918.847895 16.095211
1941.027293 16.096613
1941.101297 16.105467
2003.847632 16.108073
2004.023767 16.111774
2004.273966 16.108569
2020.532124 16.110498
2020.606135 16.107098
2061.517623 16.114128
2096.744695 16.118401
2115.246813 16.112778
2115.320810 16.114089
2209.368941 16.111825
2209.442944 16.110177
2227.368642 16.102338
2261.339496 16.118822
2261.413526 16.102724
2300.642877 16.113385
2300.819028 16.115439
2300.893031 16.133430
2301.069178 16.115431
2317.075767 16.112832
2317.149770 16.116080
2317.325922 16.107718
2317.399927 16.111447
2380.397290 16.109540
2380.573427 16.115943
2403.079567 16.112376
2403.153579 16.111524
2438.066355 16.136380
2475.784673 16.104847
2490.289037 16.123320
2490.363075 16.111791
2584.411655 16.122225
2584.485636 16.125621
2606.038214 16.115487
2637.694218 16.109877
2637.768213 16.108291
2688.002253 16.094166
2688.252430 16.109273
2688.428571 16.356756
2688.502577 16.117141
2688.678733 16.108362
2688.752739 16.031540
2688.928894 16.107132
2689.002900 16.104800
2689.179055 16.107074
2689.253061 16.144026
2689.429216 16.112432
2689.503222 16.111772
2689.679377 16.107584
2689.753383 16.103745
2690.003544 16.104815
2690.179699 16.159468
2690.253705 16.521236
2690.429861 16.107911
2690.503867 16.111631
2690.680022 16.105741
2690.754029 16.106899
2691.004191 16.115400
2691.254354 16.118382
2691.504518 16.110046
