1763.869748 14.116848
1763.943778 14.118093
1797.351634 14.118974
1797.425637 14.117734
1821.103110 14.118229
1821.177115 14.117000
1871.089393 14.117360
1871.163402 14.115956
1871.339562 14.113935
1893.844769 14.406471
1893.918800 14.448721
1929.904005 14.120984
1965.629185 14.115429
1985.880459 14.124880
2030.998504 14.108643
2031.072540 14.118569
2041.253188 14.117379
2041.327194 14.119189
2106.692140 14.120164
2177.720583 14.229394
2177.896734 14.112681
2198.651997 14.113902
2198.725974 14.116989
2198.902128 14.116814
2198.976135 14.115263
2248.462745 14.114412
2248.638931 14.116333
2274.140227 14.118149
2274.214238 14.118358
2306.627968 14.120708
2306.701980 14.119364
2344.595693 14.120431
2344.669676 14.113696
2361.923053 14.118233
2407.536965 14.113619
2407.610972 14.117912
2418.865501 14.117946
2419.041656 14.111869
2485.481566 14.114490
2485.555568 14.119340
2516.963537 14.114535
2558.768190 14.119487
2558.944317 14.114073
2559.018350 14.117756
2577.451594 14.113326
2577.525601 14.118126
2625.569269 14.116109
2625.745471 14.117167
2653.991370 14.118613
2654.065381 14.117779
2683.232455 14.128056
