HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457084.72722,2015-03-03.2273712,ba,1.77,15.725,14.031,0.046,9.363,0.395,V
2457223.11200,2015-07-19.6154454,ba,1.68,16.242,13.943,0.026,10.156,0.247,V
2457223.11360,2015-07-19.6170491,ba,1.67,16.062,13.951,0.031,10.074,0.291,V
2457227.10794,2015-07-23.6111063,ba,1.63,16.241,13.949,0.026,10.101,0.248,V
2457227.10946,2015-07-23.6126209,ba,1.63,16.247,13.964,0.027,9.959,0.246,V
2457234.07709,2015-07-30.5797233,ba,1.75,15.440,13.987,0.057,9.751,0.514,V
2457234.07860,2015-07-30.5812346,ba,1.73,15.522,13.954,0.052,10.052,0.476,V
2457241.10738,2015-08-06.6094395,ba,1.65,16.081,13.973,0.031,9.882,0.287,V
2457241.10882,2015-08-06.6108769,ba,1.63,15.942,13.897,0.033,10.593,0.326,V
2457245.07051,2015-08-10.5722292,ba,1.63,16.214,13.947,0.027,10.118,0.255,V
2457245.07192,2015-08-10.5736440,ba,1.62,16.290,14.005,0.027,9.588,0.236,V
2457261.00600,2015-08-26.5063103,ba,1.66,15.657,13.995,0.047,9.681,0.421,V
2457261.00724,2015-08-26.5075562,ba,1.68,15.522,14.022,0.055,9.440,0.477,V
2457261.00850,2015-08-26.5088040,ba,1.65,15.665,14.022,0.048,9.443,0.419,V
2457263.13512,2015-08-28.6352406,ba,1.65,16.009,13.983,0.034,9.790,0.306,V
2457263.13637,2015-08-28.6364914,ba,1.62,16.016,13.947,0.033,10.118,0.303,V
2457263.13759,2015-08-28.6377094,ba,1.61,15.830,13.997,0.040,9.658,0.359,V
2457272.10623,2015-09-06.6055320,ba,1.66,16.248,13.949,0.026,10.096,0.246,V
2457272.10754,2015-09-06.6068447,ba,1.66,16.192,13.998,0.029,9.653,0.260,V
2457272.10880,2015-09-06.6081096,ba,1.66,16.225,13.931,0.026,10.274,0.251,V
2457275.01714,2015-09-09.5161876,ba,1.65,16.316,13.940,0.024,10.182,0.230,V
2457275.01838,2015-09-09.5174287,ba,1.66,16.326,13.945,0.024,10.140,0.229,V
2457275.01965,2015-09-09.5186967,ba,1.64,16.364,13.961,0.024,9.988,0.220,V
2457277.98172,2015-09-12.4804983,ba,1.66,16.348,14.003,0.025,9.607,0.224,V
2457277.98303,2015-09-12.4818118,ba,1.59,16.406,14.007,0.024,9.573,0.213,V
2457287.99823,2015-09-22.4961538,ba,2.18,16.061,14.000,0.033,9.638,0.291,V
2457287.99915,2015-09-22.4970752,ba,2.16,16.116,13.966,0.030,9.947,0.276,V
2457288.00009,2015-09-22.4980167,ba,2.14,16.082,14.015,0.033,9.506,0.286,V
2457298.91655,2015-10-03.4136019,ba,1.61,15.851,13.935,0.037,10.225,0.352,V
2457298.91780,2015-10-03.4148531,ba,1.66,15.891,13.992,0.038,9.705,0.341,V
2457298.91906,2015-10-03.4161164,ba,1.62,15.899,13.930,0.036,10.280,0.339,V
2457305.92409,2015-10-10.4206384,ba,1.63,16.389,13.966,0.023,9.945,0.217,V
2457305.92535,2015-10-10.4218996,ba,1.62,16.368,13.932,0.023,10.267,0.221,V
2457313.90099,2015-10-18.3970215,ba,1.60,16.311,14.006,0.026,9.585,0.232,V
2457313.90224,2015-10-18.3982755,ba,1.61,16.267,13.996,0.027,9.672,0.241,V
2457313.90348,2015-10-18.3995202,ba,1.66,16.310,13.973,0.025,9.883,0.232,V
2457316.94479,2015-10-21.4406520,ba,1.75,16.183,13.992,0.029,9.706,0.262,V
2457316.94571,2015-10-21.4415662,ba,1.72,16.163,14.054,0.031,9.167,0.265,V
2457316.94662,2015-10-21.4424755,ba,1.70,15.998,14.030,0.036,9.377,0.309,V
2457317.85546,2015-10-22.3512622,ba,1.65,15.634,14.003,0.049,9.607,0.430,V
2457317.85636,2015-10-22.3521688,ba,1.62,15.694,14.033,0.047,9.349,0.407,V
2457317.85727,2015-10-22.3530733,ba,1.57,15.662,13.990,0.047,9.723,0.419,V
2457319.06175,2015-10-23.5574927,ba,1.66,16.397,13.957,0.023,10.025,0.214,V
2457319.06299,2015-10-23.5587346,ba,1.65,16.332,13.943,0.024,10.154,0.228,V
2457319.06425,2015-10-23.5599887,ba,1.66,16.383,13.944,0.023,10.154,0.218,V
2457319.84803,2015-10-24.3437311,ba,1.64,15.717,13.979,0.044,9.819,0.399,V
2457319.84927,2015-10-24.3449728,ba,1.66,15.754,13.953,0.042,10.067,0.386,V
2457319.85051,2015-10-24.3462134,ba,1.71,15.765,13.897,0.039,10.593,0.381,V
2457322.85215,2015-10-27.3476953,ba,1.76,14.909,14.216,0.116,7.903,0.836,V
2457322.85340,2015-10-27.3489459,ba,1.70,15.010,14.053,0.091,9.174,0.763,V
2457322.85465,2015-10-27.3501986,ba,1.77,14.973,14.037,0.093,9.318,0.789,V
2457323.89711,2015-10-28.3926099,ba,1.69,15.214,14.407,0.104,6.623,0.631,V
2457323.89836,2015-10-28.3938635,ba,1.68,15.386,14.522,0.099,5.955,0.539,V
2457327.97535,2015-11-01.4706731,ba,1.75,16.187,13.918,0.027,10.394,0.261,V
2457327.97661,2015-11-01.4719327,ba,1.68,16.007,13.956,0.033,10.031,0.306,V
2457327.97787,2015-11-01.4731885,ba,1.67,16.136,14.016,0.031,9.492,0.273,V
2457330.01276,2015-11-03.5080016,ba,1.72,16.283,14.035,0.028,9.330,0.238,V
2457330.01402,2015-11-03.5092568,ba,1.66,16.259,13.953,0.026,10.065,0.243,V
2457330.01528,2015-11-03.5105200,ba,1.65,16.205,14.005,0.029,9.598,0.256,V
2457330.89899,2015-11-04.3941914,ba,2.06,16.512,14.611,0.038,5.487,0.191,V
2457330.90030,2015-11-04.3955042,ba,2.06,16.450,14.563,0.038,5.735,0.203,V
2457330.90156,2015-11-04.3967671,ba,2.01,16.494,14.582,0.038,5.639,0.195,V
2457334.87502,2015-11-08.3700912,ba,2.11,16.330,14.030,0.026,9.371,0.227,V
2457334.87627,2015-11-08.3713439,ba,2.13,16.225,13.925,0.026,10.321,0.250,V
2457334.87753,2015-11-08.3726001,ba,2.11,16.343,13.946,0.024,10.119,0.225,V
2457344.77063,2015-11-18.2654674,ba,2.01,15.911,14.062,0.040,9.097,0.334,V
2457344.77154,2015-11-18.2663747,ba,2.01,15.775,13.971,0.042,9.890,0.378,V
2457344.77245,2015-11-18.2672800,ba,2.01,15.756,14.026,0.044,9.408,0.384,V
2457356.74287,2015-11-30.2376241,ba,1.83,16.333,13.975,0.025,9.864,0.227,V
2457356.74412,2015-11-30.2388755,ba,1.98,16.328,14.010,0.026,9.547,0.230,V
2457356.74536,2015-11-30.2401200,ba,2.02,16.341,13.991,0.025,9.713,0.226,V
2457360.90096,2015-12-04.3957371,ba,1.63,16.407,13.939,0.022,10.193,0.214,V
2457360.90221,2015-12-04.3969927,ba,1.66,16.402,13.962,0.023,9.979,0.213,V
2457360.90347,2015-12-04.3982520,ba,1.65,16.465,14.047,0.024,9.229,0.201,V
2457362.85838,2015-12-06.3531869,ba,1.69,16.413,14.075,0.025,8.996,0.210,V
2457362.85964,2015-12-06.3544406,ba,1.79,16.354,14.038,0.026,9.311,0.223,V
2457362.86088,2015-12-06.3556821,ba,1.67,16.441,14.018,0.023,9.477,0.208,V
2457365.88637,2015-12-09.3812204,ba,1.81,16.244,14.016,0.028,9.494,0.246,V
2457365.88762,2015-12-09.3824753,ba,2.01,16.342,13.940,0.024,10.180,0.225,V
2457365.88888,2015-12-09.3837296,ba,1.79,16.376,13.959,0.024,10.005,0.218,V
2457368.91723,2015-12-12.4121392,ba,1.65,16.425,13.928,0.022,10.298,0.209,V
2457368.91849,2015-12-12.4134043,ba,1.73,16.447,13.979,0.022,9.821,0.204,V
2457368.91973,2015-12-12.4146466,ba,1.64,16.444,13.999,0.023,9.643,0.206,V
2457377.75850,2015-12-21.2536761,ba,1.75,15.786,13.934,0.040,10.239,0.375,V
2457377.75976,2015-12-21.2549398,ba,1.66,15.896,13.933,0.036,10.249,0.340,V
2457377.76101,2015-12-21.2561932,ba,1.65,15.853,13.977,0.039,9.841,0.353,V
2457382.91010,2015-12-26.4054781,ba,1.99,15.500,13.991,0.055,9.722,0.486,V
2457382.91135,2015-12-26.4067280,ba,2.05,15.553,13.975,0.051,9.864,0.463,V
2457382.91260,2015-12-26.4079861,ba,1.80,15.594,13.913,0.047,10.439,0.446,V
2457383.73828,2015-12-27.2337043,ba,2.14,16.116,13.970,0.030,9.909,0.277,V
2457383.73954,2015-12-27.2349581,ba,2.49,15.898,13.993,0.038,9.701,0.339,V
2457383.74094,2015-12-27.2363622,ba,2.33,15.951,14.007,0.036,9.577,0.321,V
2457386.74260,2015-12-30.2381574,ba,1.62,16.357,13.991,0.025,9.715,0.222,V
2457386.74384,2015-12-30.2393986,ba,1.63,16.423,13.950,0.022,10.092,0.210,V
2457386.74508,2015-12-30.2406378,ba,1.63,16.382,13.993,0.024,9.697,0.219,V
2457390.87279,2016-01-03.3685652,ba,1.63,16.396,13.994,0.024,9.696,0.215,V
2457390.87404,2016-01-03.3698164,ba,1.68,16.327,13.990,0.025,9.725,0.228,V
2457390.87529,2016-01-03.3710721,ba,1.63,16.376,13.938,0.023,10.201,0.220,V
2457392.84896,2016-01-05.3448479,ba,2.02,16.431,13.975,0.023,9.862,0.210,V
2457392.85021,2016-01-05.3460998,ba,2.01,16.270,13.969,0.026,9.914,0.242,V
2457392.85146,2016-01-05.3473517,ba,1.75,16.297,13.995,0.026,9.680,0.236,V
2457395.84449,2016-01-08.3405561,ba,2.22,16.436,13.963,0.022,9.974,0.208,V
2457395.84574,2016-01-08.3418050,ba,2.18,16.310,13.950,0.025,10.098,0.231,V
2457395.84699,2016-01-08.3430562,ba,2.18,16.335,13.998,0.025,9.655,0.228,V
2457397.86451,2016-01-10.3606986,ba,1.68,16.411,13.966,0.023,9.946,0.212,V
2457397.86576,2016-01-10.3619549,ba,1.90,16.356,14.006,0.025,9.591,0.224,V
2457397.86701,2016-01-10.3632034,ba,1.74,16.343,13.980,0.025,9.818,0.225,V
2457402.73669,2016-01-15.2332059,ba,2.04,16.218,13.960,0.027,9.993,0.253,V
2457402.73796,2016-01-15.2344714,ba,1.99,16.264,13.956,0.026,10.030,0.243,V
2457402.73922,2016-01-15.2357337,ba,1.78,16.231,13.917,0.026,10.405,0.249,V
2457405.85752,2016-01-18.3542563,ba,1.64,15.804,14.016,0.042,9.494,0.368,V
2457405.85877,2016-01-18.3555075,ba,1.72,16.031,14.049,0.035,9.209,0.300,V
2457405.86002,2016-01-18.3567532,ba,1.66,15.908,13.887,0.034,10.693,0.335,V
2457408.74643,2016-01-21.2433841,ba,1.77,15.537,13.923,0.050,10.346,0.470,V
2457408.74770,2016-01-21.2446446,ba,1.78,15.613,14.080,0.053,8.951,0.439,V
2457408.74893,2016-01-21.2458850,ba,1.84,15.646,13.893,0.044,10.637,0.426,V
2457412.84100,2016-01-25.3382649,ba,1.63,15.818,14.001,0.041,9.631,0.364,V
2457412.84225,2016-01-25.3395171,ba,1.64,15.801,13.976,0.041,9.850,0.370,V
2457412.84350,2016-01-25.3407659,ba,1.66,15.739,14.006,0.044,9.582,0.390,V
2457414.83610,2016-01-27.3335284,ba,1.73,16.030,13.990,0.033,9.732,0.299,V
2457414.83738,2016-01-27.3348054,ba,1.70,15.994,14.005,0.035,9.584,0.310,V
2457414.83863,2016-01-27.3360555,ba,1.74,15.848,14.004,0.040,9.600,0.354,V
2457415.75618,2016-01-28.2536871,ba,1.73,16.342,13.985,0.025,9.774,0.225,V
2457415.75744,2016-01-28.2549398,ba,1.68,16.312,13.987,0.026,9.752,0.232,V
2457415.75869,2016-01-28.2561914,ba,1.72,16.386,13.979,0.024,9.827,0.217,V
2457417.74527,2016-01-30.2429332,ba,2.31,16.328,13.972,0.025,9.887,0.228,V
2457417.74652,2016-01-30.2441811,ba,2.28,16.238,13.926,0.026,10.315,0.248,V
2457417.74777,2016-01-30.2454343,ba,2.28,16.305,13.962,0.025,9.979,0.232,V
2457420.81483,2016-02-02.3127486,ba,1.68,16.429,13.983,0.023,9.793,0.208,V
2457420.81607,2016-02-02.3139872,ba,1.62,16.432,13.984,0.023,9.779,0.209,V
2457420.81732,2016-02-02.3152464,ba,1.66,16.319,13.962,0.025,9.976,0.232,V
2457422.79993,2016-02-04.2980173,ba,1.65,16.320,13.963,0.025,9.969,0.231,V
2457422.80118,2016-02-04.2992689,ba,1.68,16.455,14.060,0.024,9.118,0.203,V
2457422.80243,2016-02-04.3005219,ba,1.62,16.340,13.991,0.025,9.722,0.227,V
2457423.79308,2016-02-05.2912579,ba,1.61,16.100,13.976,0.031,9.852,0.282,V
2457423.79398,2016-02-05.2921607,ba,1.70,16.104,13.950,0.030,10.085,0.279,V
2457423.79489,2016-02-05.2930658,ba,1.66,16.214,13.992,0.028,9.700,0.254,V
2457428.79009,2016-02-10.2887096,ba,1.62,16.414,13.971,0.023,9.896,0.213,V
2457428.79133,2016-02-10.2899506,ba,1.67,16.361,13.951,0.024,10.087,0.222,V
2457428.79260,2016-02-10.2912145,ba,1.61,16.417,14.004,0.024,9.596,0.211,V
2457437.77539,2016-02-19.2748219,ba,1.99,15.746,14.018,0.045,9.476,0.388,V
2457437.77664,2016-02-19.2760768,ba,2.02,15.719,13.981,0.044,9.813,0.399,V
2457437.77793,2016-02-19.2773627,ba,2.06,15.796,13.929,0.039,10.295,0.371,V
2457440.73949,2016-02-22.2391930,ba,1.64,15.668,13.914,0.044,10.433,0.418,V
2457440.74074,2016-02-22.2404458,ba,1.72,15.722,14.005,0.045,9.595,0.397,V
2457440.74199,2016-02-22.2416974,ba,1.66,15.687,13.978,0.045,9.830,0.410,V
2457444.74008,2016-02-26.2401531,ba,1.67,16.351,13.999,0.025,9.647,0.225,V
2457444.74132,2016-02-26.2414010,ba,1.64,16.410,13.996,0.024,9.675,0.213,V
2457444.74258,2016-02-26.2426571,ba,1.66,16.358,13.991,0.025,9.710,0.223,V
2457448.72554,2016-03-01.2259795,ba,1.80,16.158,14.013,0.030,9.516,0.267,V
2457448.72678,2016-03-01.2272229,ba,1.71,16.220,13.942,0.027,10.169,0.252,V
2457448.72803,2016-03-01.228475,ba,1.69,16.195,13.995,0.029,9.681,0.258,V
2457449.72632,2016-03-02.2268569,ba,1.70,16.232,13.952,0.027,10.074,0.250,V
2457449.72758,2016-03-02.2281138,ba,1.68,16.270,13.957,0.026,10.025,0.242,V
2457450.72655,2016-03-03.2271748,ba,1.62,16.305,13.923,0.024,10.345,0.233,V
2457450.72780,2016-03-03.2284273,ba,1.67,16.310,13.936,0.025,10.225,0.234,V
2457583.12048,2016-07-13.6242883,ba,1.74,15.133,14.030,0.079,9.374,0.681,V
2457583.12174,2016-07-13.6255446,ba,1.73,15.100,13.850,0.069,11.070,0.702,V
2457584.11549,2016-07-14.6192307,ba,1.76,15.801,14.043,0.043,9.264,0.369,V
2457584.11676,2016-07-14.6204940,ba,1.77,15.673,14.055,0.049,9.162,0.415,V
2457584.11800,2016-07-14.6217363,ba,1.74,15.669,14.051,0.049,9.194,0.417,V
2457590.09951,2016-07-20.6028364,ba,1.65,15.357,13.940,0.059,10.176,0.554,V
2457590.10077,2016-07-20.6041013,ba,1.62,15.402,14.098,0.066,8.804,0.532,V
2457590.10203,2016-07-20.6053554,ba,1.64,15.453,14.044,0.060,9.248,0.508,V
2457597.10182,2016-07-27.6046298,ba,2.07,15.898,13.963,0.037,9.977,0.337,V
2457597.10307,2016-07-27.6058842,ba,2.12,15.972,13.956,0.034,10.036,0.318,V
2457597.10432,2016-07-27.6071336,ba,2.09,15.943,13.987,0.036,9.759,0.324,V
2457602.08527,2016-08-01.5876863,ba,1.61,16.344,13.980,0.025,9.812,0.226,V
2457602.08652,2016-08-01.5889309,ba,1.66,16.310,13.975,0.025,9.852,0.232,V
2457604.09181,2016-08-03.5940565,ba,1.62,16.311,13.962,0.025,9.975,0.233,V
2457604.09307,2016-08-03.5953255,ba,1.65,16.384,13.983,0.024,9.787,0.217,V
2457604.09433,2016-08-03.5965782,ba,1.66,16.435,14.052,0.024,9.188,0.208,V
2457607.07586,2016-08-06.5778607,ba,1.64,16.283,13.963,0.026,9.971,0.238,V
2457607.07712,2016-08-06.5791170,ba,1.69,16.399,14.010,0.024,9.549,0.215,V
2457607.07838,2016-08-06.5803788,ba,1.69,16.336,13.967,0.025,9.936,0.228,V
2457618.02556,2016-08-17.5266078,ba,1.71,15.494,13.996,0.055,9.673,0.489,V
2457618.02682,2016-08-17.527875,ba,1.68,15.399,14.085,0.065,8.909,0.534,V
2457618.02808,2016-08-17.5291347,ba,1.68,15.433,13.831,0.050,11.252,0.517,V
2457620.06242,2016-08-19.5632944,ba,1.75,15.619,14.005,0.050,9.597,0.436,V
2457620.06368,2016-08-19.5645475,ba,1.65,15.648,13.930,0.045,10.280,0.425,V
2457620.06493,2016-08-19.5658005,ba,1.69,15.546,14.107,0.058,8.735,0.465,V
2457628.06207,2016-08-27.5622144,ba,1.79,16.242,13.953,0.027,10.061,0.248,V
2457628.06333,2016-08-27.5634790,ba,1.73,16.322,13.975,0.025,9.862,0.231,V
2457628.06458,2016-08-27.5647331,ba,1.76,16.293,13.975,0.026,9.865,0.237,V
2457637.03783,2016-09-05.5371695,ba,1.61,16.262,14.022,0.028,9.446,0.242,V
2457637.03908,2016-09-05.5384188,ba,1.62,16.262,13.959,0.026,10.009,0.243,V
2457637.04034,2016-09-05.5396755,ba,1.60,16.339,14.002,0.025,9.614,0.227,V
2457639.99055,2016-09-08.4896190,ba,1.60,16.273,14.005,0.028,9.593,0.242,V
2457639.99605,2016-09-08.4951181,ba,1.62,16.297,13.957,0.025,10.026,0.234,V
2457644.00755,2016-09-12.5062628,ba,1.66,14.292,13.751,0.134,12.117,1.481,V
2457644.00880,2016-09-12.5075203,ba,1.69,15.057,14.001,0.084,9.632,0.739,V
2457644.01006,2016-09-12.5087798,ba,1.68,15.185,13.955,0.071,10.048,0.653,V
2457651.03731,2016-09-19.5354138,ba,1.59,15.491,14.080,0.060,8.955,0.490,V
2457651.03856,2016-09-19.5366696,ba,1.68,15.472,14.131,0.064,8.543,0.499,V
2457651.03981,2016-09-19.5379201,ba,1.69,15.477,13.997,0.056,9.666,0.497,V
2457654.06195,2016-09-22.5597997,ba,1.77,16.021,14.036,0.035,9.324,0.302,V
2457654.06319,2016-09-22.5610504,ba,1.71,16.073,14.019,0.033,9.472,0.289,V
2457654.06447,2016-09-22.5623299,ba,1.73,15.908,14.032,0.039,9.364,0.335,V
2457658.05959,2016-09-26.5571218,ba,1.76,16.280,13.983,0.026,9.790,0.240,V
2457659.03277,2016-09-27.5302204,ba,1.76,16.302,13.990,0.026,9.722,0.236,V
2457659.03402,2016-09-27.5314707,ba,1.79,16.376,13.977,0.024,9.850,0.221,V
2457659.03527,2016-09-27.532725,ba,1.76,16.331,13.992,0.025,9.705,0.229,V
2457668.01628,2016-10-06.5130513,ba,1.73,16.346,14.000,0.025,9.638,0.226,V
2457668.01754,2016-10-06.5143074,ba,1.71,16.298,13.962,0.025,9.979,0.234,V
2457668.01879,2016-10-06.5155604,ba,1.75,16.343,13.980,0.025,9.811,0.227,V
2457669.95115,2016-10-08.4477855,ba,1.63,16.310,14.001,0.026,9.625,0.232,V
2457669.95240,2016-10-08.4490378,ba,1.64,16.256,13.997,0.027,9.668,0.245,V
2457669.95365,2016-10-08.4502894,ba,1.62,16.357,13.961,0.024,9.990,0.224,V
2457672.88154,2016-10-11.3779765,ba,1.62,15.906,13.975,0.037,9.868,0.337,V
2457672.88281,2016-10-11.3792444,ba,1.61,15.824,13.967,0.040,9.934,0.363,V
2457674.99053,2016-10-13.4868240,ba,2.09,15.943,14.012,0.037,9.530,0.324,V
2457674.99179,2016-10-13.4880825,ba,2.07,15.829,14.006,0.041,9.584,0.361,V
2457674.99304,2016-10-13.4893364,ba,2.02,15.835,13.891,0.037,10.646,0.359,V
2457676.96638,2016-10-15.4625501,ba,2.01,15.116,14.146,0.090,8.428,0.691,V
2457676.96764,2016-10-15.4638149,ba,1.76,15.285,13.802,0.056,11.565,0.594,V
2457676.96890,2016-10-15.4650682,ba,1.73,15.343,13.986,0.063,9.764,0.561,V
2457679.04885,2016-10-17.5448907,ba,2.10,15.236,13.964,0.068,9.958,0.620,V
2457679.05011,2016-10-17.5461510,ba,1.99,15.361,14.076,0.067,8.991,0.553,V
2457679.05136,2016-10-17.5474008,ba,1.73,15.327,14.028,0.066,9.391,0.570,V
2457681.91547,2016-10-20.4113474,ba,2.11,15.804,13.920,0.039,10.366,0.369,V
2457681.91673,2016-10-20.4126094,ba,2.12,15.864,13.944,0.037,10.142,0.349,V
2457681.91799,2016-10-20.4138641,ba,2.12,15.814,14.066,0.044,9.072,0.365,V
2457686.04593,2016-10-24.5415841,ba,2.09,16.157,14.032,0.031,9.350,0.266,V
2457686.04718,2016-10-24.5428371,ba,2.07,16.191,13.962,0.028,9.985,0.260,V
2457686.04844,2016-10-24.5440892,ba,2.07,16.326,13.912,0.024,10.443,0.231,V
2457687.97338,2016-10-26.4689335,ba,1.78,16.351,13.978,0.025,9.826,0.224,V
2457687.97463,2016-10-26.4701864,ba,1.77,16.328,13.985,0.025,9.770,0.229,V
2457687.97590,2016-10-26.4714530,ba,1.80,16.301,13.975,0.026,9.860,0.234,V
2457690.98011,2016-10-29.4755243,ba,2.14,16.445,14.615,0.041,5.467,0.204,V
2457690.98137,2016-10-29.4767888,ba,2.20,16.444,14.611,0.040,5.488,0.204,V
2457690.98263,2016-10-29.4780425,ba,2.17,16.530,14.524,0.034,5.952,0.189,V
2457696.02026,2016-11-03.5154640,ba,1.68,16.417,13.962,0.023,9.982,0.212,V
2457696.02151,2016-11-03.5167192,ba,1.61,16.363,13.992,0.025,9.707,0.222,V
2457696.02276,2016-11-03.5179716,ba,1.68,16.388,14.029,0.026,9.382,0.218,V
2457698.83672,2016-11-06.3318350,ba,1.67,16.248,14.005,0.028,9.586,0.245,V
2457698.83798,2016-11-06.3330836,ba,1.65,16.280,13.992,0.027,9.702,0.240,V
2457698.83923,2016-11-06.3343410,ba,1.67,16.197,14.011,0.029,9.540,0.258,V
2457699.92444,2016-11-07.4195188,ba,1.60,15.525,14.006,0.055,9.583,0.478,V
2457699.92569,2016-11-07.4207673,ba,1.68,15.393,13.916,0.056,10.408,0.537,V
2457699.92695,2016-11-07.422025,ba,1.67,15.271,13.848,0.059,11.083,0.602,V
2457700.94730,2016-11-08.4423399,ba,1.62,16.075,13.973,0.032,9.876,0.287,V
2457700.94855,2016-11-08.4435938,ba,1.62,16.123,13.997,0.031,9.670,0.276,V
2457700.94979,2016-11-08.4448339,ba,1.64,16.202,13.910,0.026,10.472,0.257,V
2457703.80546,2016-11-11.3004214,ba,1.57,15.762,13.934,0.041,10.246,0.384,V
2457703.80671,2016-11-11.3016747,ba,1.64,15.767,13.835,0.037,11.217,0.383,V
2457703.80796,2016-11-11.3029262,ba,1.61,15.769,13.981,0.042,9.801,0.380,V
2457705.98428,2016-11-13.4791876,ba,2.03,15.427,14.069,0.063,9.048,0.519,V
2457705.98553,2016-11-13.4804375,ba,2.05,15.207,13.925,0.067,10.317,0.638,V
2457705.98678,2016-11-13.4816885,ba,2.03,15.233,14.084,0.076,8.920,0.621,V
2457709.96085,2016-11-17.4556862,ba,2.14,15.596,14.069,0.054,9.040,0.445,V
2457709.96211,2016-11-17.4569494,ba,2.35,15.689,13.949,0.044,10.097,0.410,V
2457709.96341,2016-11-17.4582415,ba,2.19,15.615,14.032,0.051,9.359,0.437,V
2457710.80038,2016-11-18.2951951,ba,2.05,16.297,13.989,0.026,9.735,0.234,V
2457710.80164,2016-11-18.2964577,ba,1.78,16.256,13.982,0.027,9.796,0.244,V
2457710.80290,2016-11-18.2977193,ba,1.79,16.205,13.972,0.028,9.894,0.256,V
2457716.85874,2016-11-24.3535025,ba,2.17,16.009,13.983,0.034,9.792,0.305,V
2457716.85999,2016-11-24.3547563,ba,2.14,15.934,14.021,0.038,9.446,0.327,V
2457716.86125,2016-11-24.3560057,ba,2.06,16.079,13.963,0.031,9.966,0.288,V
2457718.83469,2016-11-26.3294402,ba,2.10,16.314,14.005,0.026,9.587,0.232,V
2457718.83595,2016-11-26.3307032,ba,2.46,16.192,13.967,0.028,9.931,0.259,V
2457721.99869,2016-11-29.4934462,ba,1.72,16.301,13.960,0.025,10.002,0.235,V
2457721.99996,2016-11-29.4947138,ba,1.70,16.389,14.018,0.025,9.479,0.217,V
2457722.00121,2016-11-29.4959655,ba,1.70,16.434,13.967,0.023,9.927,0.209,V
2457736.89919,2016-12-14.3941671,ba,1.67,15.232,13.906,0.065,10.501,0.623,V
2457736.90044,2016-12-14.3954270,ba,1.66,15.364,13.993,0.062,9.706,0.552,V
2457736.90170,2016-12-14.3966817,ba,1.70,15.409,13.971,0.058,9.897,0.529,V
2457737.69986,2016-12-15.1948659,ba,1.73,15.767,13.943,0.041,10.154,0.382,V
2457737.70112,2016-12-15.1961190,ba,1.75,15.896,13.948,0.036,10.117,0.339,V
2457737.70237,2016-12-15.1973718,ba,1.68,15.891,13.981,0.038,9.799,0.340,V
