HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457244.00752,2015-08-09.5028454,ba,1.69,16.371,13.951,0.025,10.076,0.223,V
2457246.93386,2015-08-12.4292001,ba,1.60,16.404,14.040,0.025,9.284,0.213,V
2457246.93528,2015-08-12.4306186,ba,1.70,16.380,14.115,0.027,8.664,0.218,V
2457251.90627,2015-08-17.4016591,ba,1.68,16.393,13.951,0.023,10.079,0.216,V
2457251.90769,2015-08-17.4030813,ba,1.68,16.442,13.967,0.023,9.929,0.209,V
2457263.89756,2015-08-29.3932063,ba,1.63,15.479,13.931,0.053,10.275,0.495,V
2457263.89881,2015-08-29.3944619,ba,1.69,15.641,13.890,0.044,10.664,0.429,V
2457263.90007,2015-08-29.3957155,ba,1.70,15.350,14.012,0.064,9.529,0.557,V
2457265.87847,2015-08-31.3741837,ba,2.09,15.830,13.959,0.039,10.001,0.360,V
2457265.87972,2015-08-31.3754246,ba,2.06,15.939,13.998,0.037,9.654,0.325,V
2457265.88103,2015-08-31.3767348,ba,2.08,15.820,13.891,0.037,10.653,0.365,V
2457270.87040,2015-09-05.3662788,ba,1.66,16.198,14.130,0.033,8.553,0.257,V
2457270.87130,2015-09-05.3671842,ba,1.66,16.218,14.103,0.031,8.757,0.253,V
2457270.87221,2015-09-05.3680891,ba,1.63,16.228,14.101,0.031,8.777,0.251,V
2457271.73557,2015-09-06.2314868,ba,1.76,16.389,14.045,0.026,9.243,0.219,V
2457271.73683,2015-09-06.2327398,ba,1.62,16.396,14.125,0.027,8.593,0.215,V
2457271.73808,2015-09-06.2339947,ba,1.72,16.421,14.084,0.026,8.920,0.213,V
2457272.86985,2015-09-07.3658064,ba,1.62,16.335,13.989,0.025,9.740,0.228,V
2457272.87109,2015-09-07.3670526,ba,1.68,16.379,13.932,0.024,10.255,0.222,V
2457272.87234,2015-09-07.3683006,ba,1.64,16.348,13.960,0.024,9.998,0.225,V
2457275.92223,2015-09-10.4183212,ba,1.73,16.171,13.947,0.028,10.120,0.263,V
2457290.87591,2015-09-25.3727702,ba,1.99,15.799,14.312,0.056,7.233,0.369,V
2457290.87717,2015-09-25.3740261,ba,1.99,15.858,14.331,0.054,7.101,0.350,V
2457290.87842,2015-09-25.3752781,ba,2.01,15.723,14.422,0.066,6.536,0.396,V
2457296.86406,2015-10-01.3612902,ba,1.62,16.119,13.979,0.031,9.826,0.278,V
2457296.86530,2015-10-01.3625333,ba,1.59,16.012,13.936,0.032,10.219,0.307,V
2457296.86657,2015-10-01.3637998,ba,1.66,16.085,13.937,0.030,10.207,0.286,V
2457297.73956,2015-10-02.2368410,ba,1.67,16.400,14.015,0.025,9.503,0.217,V
2457297.74080,2015-10-02.2380791,ba,1.70,16.419,13.969,0.024,9.916,0.213,V
2457297.74205,2015-10-02.2393362,ba,1.72,16.436,13.946,0.023,10.125,0.211,V
2457303.83828,2015-10-08.3359732,ba,1.68,16.301,14.078,0.029,8.969,0.236,V
2457303.83953,2015-10-08.3372297,ba,1.65,16.329,13.998,0.027,9.658,0.230,V
2457303.84077,2015-10-08.3384699,ba,1.67,16.319,13.996,0.027,9.669,0.233,V
2457305.83403,2015-10-10.3318662,ba,1.64,16.392,13.895,0.023,10.618,0.218,V
2457305.83527,2015-10-10.3331101,ba,1.67,16.415,13.919,0.023,10.378,0.214,V
2457305.83655,2015-10-10.3343825,ba,1.66,16.358,13.892,0.024,10.644,0.226,V
2457309.78923,2015-10-14.2873456,ba,1.61,16.439,14.083,0.025,8.932,0.207,V
2457309.79048,2015-10-14.2885978,ba,1.70,16.416,14.085,0.026,8.915,0.211,V
2457309.79172,2015-10-14.2898421,ba,1.59,16.357,14.037,0.026,9.311,0.223,V
2457315.77039,2015-10-20.2689548,ba,1.72,15.971,14.053,0.037,9.174,0.317,V
2457315.77164,2015-10-20.2702041,ba,1.75,16.106,13.944,0.031,10.147,0.282,V
2457315.77289,2015-10-20.2714549,ba,1.62,16.174,13.948,0.028,10.108,0.264,V
2457320.79097,2015-10-25.2899267,ba,1.65,15.950,14.081,0.039,8.938,0.323,V
2457320.79222,2015-10-25.2911709,ba,1.65,15.908,14.049,0.040,9.208,0.336,V
2457320.79347,2015-10-25.2924223,ba,1.61,15.952,14.036,0.038,9.321,0.322,V
2457327.76453,2015-11-01.2640356,ba,1.65,16.364,13.913,0.024,10.445,0.224,V
2457327.76578,2015-11-01.2652880,ba,1.68,16.299,13.961,0.026,9.988,0.237,V
2457327.76703,2015-11-01.2665307,ba,1.69,16.239,13.883,0.025,10.736,0.248,V
2457332.76097,2015-11-06.2608709,ba,1.78,16.580,14.315,0.027,7.211,0.182,V
2457332.76221,2015-11-06.2621119,ba,1.97,16.415,14.286,0.031,7.408,0.211,V
2457332.76345,2015-11-06.2633546,ba,1.75,16.455,14.267,0.029,7.536,0.204,V
2457344.71466,2015-11-18.2155223,ba,2.33,16.021,14.104,0.037,8.761,0.303,V
2457344.71557,2015-11-18.2164241,ba,2.29,15.935,14.033,0.038,9.354,0.326,V
2457344.71648,2015-11-18.2173321,ba,2.30,15.831,14.062,0.043,9.099,0.360,V
2457450.16168,2016-03-02.6657337,ba,2.10,99.990,99.990,99.990,99.990,99.990,V
2457454.15114,2016-03-06.6550348,ba,2.01,15.841,13.837,0.036,11.203,0.359,V
2457454.15239,2016-03-06.6562885,ba,2.00,15.791,13.960,0.041,9.995,0.374,V
2457454.15364,2016-03-06.6575393,ba,2.00,15.682,13.941,0.044,10.167,0.413,V
2457455.14783,2016-03-07.6516905,ba,2.22,15.779,14.009,0.043,9.552,0.378,V
2457455.14909,2016-03-07.6529412,ba,2.23,15.324,14.058,0.068,9.135,0.572,V
2457455.15034,2016-03-07.6541986,ba,2.26,15.536,14.004,0.054,9.606,0.473,V
2457456.14427,2016-03-08.6480836,ba,1.73,16.280,14.004,0.027,9.602,0.240,V
2457456.14552,2016-03-08.6493332,ba,1.73,16.160,14.078,0.033,8.971,0.268,V
2457458.14472,2016-03-10.6484417,ba,2.15,16.164,14.282,0.039,7.431,0.265,V
2457458.14597,2016-03-10.6496953,ba,2.16,16.086,14.261,0.041,7.578,0.284,V
2457458.14723,2016-03-10.6509496,ba,2.13,16.148,14.231,0.037,7.792,0.269,V
2457459.13741,2016-03-11.6410868,ba,2.19,16.212,14.137,0.032,8.494,0.255,V
2457459.13866,2016-03-11.6423417,ba,2.22,16.153,14.131,0.034,8.548,0.268,V
2457459.13991,2016-03-11.6435916,ba,2.44,16.165,14.144,0.034,8.436,0.265,V
2457464.13885,2016-03-16.6422766,ba,2.01,16.207,13.919,0.027,10.378,0.256,V
2457464.14010,2016-03-16.6435311,ba,2.00,16.214,13.918,0.026,10.387,0.255,V
2457464.14135,2016-03-16.6447854,ba,2.01,16.150,13.925,0.028,10.326,0.271,V
2457467.13013,2016-03-19.6333965,ba,2.23,15.956,14.064,0.038,9.078,0.322,V
2457467.13104,2016-03-19.6343133,ba,2.24,15.999,14.119,0.039,8.642,0.309,V
2457467.13194,2016-03-19.6352116,ba,2.23,16.061,14.123,0.037,8.598,0.292,V
2457470.12030,2016-03-22.6233978,ba,2.23,15.436,14.193,0.070,8.062,0.516,V
2457470.12157,2016-03-22.6246716,ba,2.25,15.552,14.152,0.060,8.378,0.463,V
2457470.12283,2016-03-22.6259270,ba,2.22,15.378,14.148,0.071,8.407,0.543,V
2457475.12547,2016-03-27.6282703,ba,2.37,15.835,13.959,0.040,10.001,0.362,V
2457475.12672,2016-03-27.6295153,ba,2.38,15.898,13.968,0.037,9.926,0.338,V
2457475.12797,2016-03-27.6307657,ba,2.36,15.876,13.959,0.037,10.007,0.345,V
2457481.09319,2016-04-02.5956013,ba,1.70,16.252,14.002,0.028,9.619,0.245,V
2457481.09444,2016-04-02.5968527,ba,1.68,16.206,14.155,0.033,8.351,0.255,V
2457481.09570,2016-04-02.5981089,ba,1.73,16.186,14.072,0.031,9.013,0.261,V
2457484.09786,2016-04-05.6000708,ba,1.72,16.333,13.970,0.026,9.904,0.230,V
2457484.09915,2016-04-05.6013601,ba,1.73,16.243,13.900,0.026,10.563,0.251,V
2457484.10040,2016-04-05.6026116,ba,1.75,16.247,13.898,0.026,10.589,0.250,V
2457489.07286,2016-04-10.5747131,ba,1.78,16.201,14.196,0.035,8.046,0.256,V
2457489.07411,2016-04-10.5759673,ba,1.74,16.258,14.151,0.032,8.385,0.245,V
2457489.07538,2016-04-10.5772339,ba,1.75,16.294,14.245,0.033,7.686,0.235,V
2457491.10517,2016-04-12.6068746,ba,1.74,16.370,14.082,0.028,8.935,0.222,V
2457491.10642,2016-04-12.6081239,ba,1.78,16.291,14.124,0.031,8.600,0.238,V
2457491.10767,2016-04-12.6093809,ba,1.71,16.260,14.088,0.030,8.887,0.244,V
2457500.04275,2016-04-21.5437899,ba,1.67,15.573,14.206,0.062,7.969,0.454,V
2457500.04401,2016-04-21.5450497,ba,1.73,15.673,14.376,0.066,6.821,0.415,V
2457500.04528,2016-04-21.5463158,ba,1.69,15.602,14.279,0.065,7.452,0.442,V
2457504.08199,2016-04-25.5827107,ba,1.70,15.928,13.945,0.035,10.141,0.331,V
2457504.08325,2016-04-25.5839739,ba,1.82,15.992,13.985,0.035,9.771,0.312,V
2457504.08450,2016-04-25.5852273,ba,1.83,16.024,13.941,0.032,10.181,0.302,V
2457509.03139,2016-04-30.5317232,ba,2.00,16.171,14.004,0.030,9.597,0.264,V
2457509.03264,2016-04-30.5329739,ba,2.03,16.092,14.002,0.033,9.618,0.285,V
2457509.03389,2016-04-30.5342244,ba,1.98,16.106,14.086,0.034,8.901,0.281,V
2457512.08141,2016-05-03.5815057,ba,1.77,16.430,14.076,0.026,8.988,0.211,V
2457512.08265,2016-05-03.5827506,ba,1.74,16.335,14.157,0.030,8.339,0.228,V
2457512.08390,2016-05-03.5840031,ba,1.90,16.395,14.050,0.026,9.199,0.218,V
2457522.08959,2016-05-13.5889047,ba,2.04,16.440,14.165,0.028,8.280,0.208,V
2457522.09085,2016-05-13.5901675,ba,2.06,16.377,14.135,0.029,8.514,0.220,V
2457522.09212,2016-05-13.5914354,ba,2.07,16.390,14.124,0.028,8.592,0.220,V
2457527.96726,2016-05-19.4661221,ba,1.89,15.789,13.988,0.042,9.744,0.374,V
2457527.96852,2016-05-19.4673745,ba,1.77,15.799,13.952,0.040,10.073,0.372,V
2457527.96977,2016-05-19.4686297,ba,1.80,15.611,14.010,0.050,9.547,0.439,V
2457531.08303,2016-05-22.5816472,ba,2.15,15.863,14.185,0.047,8.129,0.350,V
2457531.08437,2016-05-22.5829925,ba,2.25,15.674,14.302,0.062,7.290,0.415,V
2457531.08563,2016-05-22.5842530,ba,2.34,15.753,14.260,0.055,7.586,0.385,V
2457539.06272,2016-05-30.5607593,ba,1.63,16.231,13.954,0.028,10.061,0.253,V
2457539.06400,2016-05-30.5620351,ba,1.67,16.309,13.994,0.027,9.694,0.236,V
2457539.06526,2016-05-30.5632965,ba,1.64,16.244,13.940,0.027,10.180,0.251,V
2457543.96988,2016-06-04.4675768,ba,1.71,16.164,14.069,0.033,9.043,0.267,V
2457543.97115,2016-06-04.4688422,ba,1.58,16.084,14.067,0.034,9.058,0.286,V
2457543.97243,2016-06-04.4701202,ba,1.64,16.136,14.096,0.034,8.825,0.274,V
2457546.98627,2016-06-07.4837592,ba,1.69,16.310,13.918,0.025,10.392,0.237,V
2457546.98752,2016-06-07.4850145,ba,1.66,16.387,13.907,0.023,10.494,0.221,V
2457546.98878,2016-06-07.4862655,ba,1.68,16.412,13.956,0.024,10.036,0.218,V
2457550.92329,2016-06-11.4205298,ba,1.64,16.350,14.054,0.027,9.176,0.228,V
2457550.92456,2016-06-11.4217934,ba,1.65,16.407,14.099,0.027,8.796,0.216,V
2457550.92582,2016-06-11.4230568,ba,1.66,16.317,14.085,0.029,8.907,0.234,V
2457559.06161,2016-06-19.5583505,ba,1.69,15.925,13.868,0.033,10.877,0.332,V
2457559.06286,2016-06-19.5596020,ba,1.67,15.812,13.842,0.036,11.144,0.367,V
2457559.06411,2016-06-19.5608607,ba,1.68,15.932,13.902,0.035,10.545,0.330,V
2457560.87943,2016-06-21.3760689,ba,1.72,15.330,14.256,0.082,7.613,0.569,V
2457560.88069,2016-06-21.3773312,ba,1.68,15.334,14.233,0.080,7.775,0.566,V
2457560.88193,2016-06-21.3785765,ba,1.68,15.388,14.152,0.070,8.377,0.539,V
2457561.99416,2016-06-22.4907446,ba,1.67,15.759,14.075,0.047,8.995,0.384,V
2457561.99541,2016-06-22.4919990,ba,1.73,15.682,14.151,0.055,8.388,0.414,V
2457561.99667,2016-06-22.4932530,ba,1.67,15.705,14.256,0.058,7.613,0.403,V
2457565.90006,2016-06-26.3964413,ba,1.65,15.802,14.075,0.045,8.993,0.370,V
2457565.90133,2016-06-26.3977082,ba,1.71,16.036,14.073,0.037,9.018,0.300,V
2457565.90259,2016-06-26.3989699,ba,1.74,16.099,13.997,0.033,9.656,0.284,V
2457570.95049,2016-07-01.4466300,ba,2.28,16.336,13.982,0.026,9.795,0.232,V
2457570.95174,2016-07-01.4478810,ba,2.19,16.237,14.073,0.031,9.012,0.250,V
2457570.95299,2016-07-01.4491358,ba,2.19,16.218,14.065,0.031,9.083,0.254,V
2457574.98011,2016-07-05.4760781,ba,1.61,16.594,14.084,0.023,8.919,0.183,V
2457574.98137,2016-07-05.4773407,ba,1.63,16.468,14.094,0.025,8.837,0.202,V
2457574.98262,2016-07-05.4785939,ba,1.66,16.402,14.101,0.027,8.781,0.216,V
2457578.92751,2016-07-09.4233296,ba,1.74,16.301,13.961,0.025,9.985,0.235,V
2457578.92882,2016-07-09.4246393,ba,1.74,16.243,13.893,0.026,10.628,0.251,V
2457578.93007,2016-07-09.4258898,ba,1.77,16.226,13.898,0.027,10.582,0.255,V
2457585.87182,2016-07-16.3674223,ba,1.70,15.927,14.044,0.039,9.248,0.331,V
2457585.87306,2016-07-16.3686649,ba,1.65,16.013,14.058,0.037,9.141,0.306,V
2457585.87432,2016-07-16.3699288,ba,1.66,16.040,14.133,0.038,8.524,0.298,V
2457587.85002,2016-07-18.3455765,ba,1.68,15.573,14.129,0.058,8.557,0.455,V
2457587.85129,2016-07-18.3468386,ba,1.66,15.616,14.009,0.050,9.554,0.438,V
2457587.85255,2016-07-18.3480998,ba,1.70,15.507,14.028,0.056,9.383,0.483,V
2457596.04531,2016-07-26.5407017,ba,2.15,16.111,14.057,0.033,9.144,0.280,V
2457596.04657,2016-07-26.5419620,ba,2.15,16.136,14.103,0.034,8.760,0.273,V
2457596.04782,2016-07-26.5432145,ba,2.22,16.020,14.137,0.039,8.494,0.302,V
2457597.91199,2016-07-28.4073601,ba,1.73,16.439,13.979,0.024,9.828,0.211,V
2457597.91325,2016-07-28.4086148,ba,1.73,16.501,13.999,0.023,9.644,0.199,V
2457597.91449,2016-07-28.4098557,ba,1.76,16.409,13.980,0.024,9.821,0.216,V
2457601.93297,2016-08-01.4283035,ba,1.64,16.452,13.976,0.023,9.845,0.208,V
2457601.93422,2016-08-01.4295592,ba,1.66,16.364,13.997,0.026,9.662,0.226,V
2457601.93548,2016-08-01.4308173,ba,1.72,16.482,13.943,0.022,10.159,0.203,V
2457602.75575,2016-08-02.2510765,ba,2.01,16.071,14.120,0.036,8.628,0.290,V
2457602.75701,2016-08-02.2523390,ba,1.99,16.127,14.129,0.035,8.555,0.276,V
2457602.75826,2016-08-02.2535928,ba,1.98,16.174,14.079,0.033,8.953,0.265,V
2457604.02305,2016-08-03.5183726,ba,1.72,16.416,14.170,0.029,8.239,0.214,V
2457604.02431,2016-08-03.5196387,ba,1.70,16.420,14.114,0.027,8.673,0.212,V
2457604.02556,2016-08-03.5208910,ba,1.75,16.518,14.060,0.024,9.113,0.195,V
2457604.75101,2016-08-04.2463313,ba,1.68,15.909,14.136,0.043,8.503,0.335,V
2457604.75227,2016-08-04.2475884,ba,1.75,16.172,14.249,0.038,7.666,0.265,V
2457604.75352,2016-08-04.2488372,ba,1.70,16.074,14.294,0.044,7.352,0.289,V
2457606.01850,2016-08-05.5138230,ba,2.31,16.209,14.105,0.032,8.746,0.256,V
2457606.01976,2016-08-05.5150746,ba,2.37,16.249,14.110,0.031,8.702,0.246,V
2457606.02101,2016-08-05.5163305,ba,2.47,16.239,14.073,0.030,9.013,0.248,V
2457608.97913,2016-08-08.4744525,ba,1.65,16.348,13.945,0.024,10.138,0.226,V
2457608.98037,2016-08-08.4756954,ba,1.65,16.368,13.858,0.023,10.987,0.224,V
2457608.98164,2016-08-08.4769569,ba,1.66,16.358,13.889,0.023,10.673,0.227,V
2457609.74486,2016-08-09.2401820,ba,2.08,15.604,13.967,0.049,9.932,0.443,V
2457609.74612,2016-08-09.2414454,ba,2.08,15.688,13.886,0.042,10.695,0.411,V
2457609.74736,2016-08-09.2426861,ba,2.08,15.709,13.868,0.040,10.876,0.402,V
2457611.97755,2016-08-11.4728826,ba,1.71,16.300,13.964,0.026,9.966,0.237,V
2457611.97881,2016-08-11.4741428,ba,1.70,16.323,13.965,0.026,9.958,0.232,V
2457611.98006,2016-08-11.4753991,ba,1.78,16.351,14.019,0.027,9.470,0.227,V
2457613.78351,2016-08-13.2788582,ba,1.64,16.085,14.023,0.034,9.436,0.287,V
2457613.78476,2016-08-13.2801078,ba,1.63,16.070,14.104,0.036,8.759,0.289,V
2457613.78602,2016-08-13.2813656,ba,1.68,16.114,14.068,0.033,9.048,0.278,V
2457617.95952,2016-08-17.4549171,ba,1.71,15.513,14.052,0.057,9.187,0.482,V
2457617.96078,2016-08-17.4561820,ba,1.66,15.636,14.101,0.053,8.779,0.431,V
2457618.87012,2016-08-18.3655356,ba,1.73,15.556,13.998,0.052,9.654,0.463,V
2457618.87136,2016-08-18.3667781,ba,1.65,15.510,13.900,0.050,10.561,0.484,V
2457618.87261,2016-08-18.3680287,ba,1.73,15.511,13.970,0.053,9.909,0.483,V
2457621.97565,2016-08-21.4711188,ba,2.29,15.975,13.986,0.036,9.761,0.317,V
2457621.97690,2016-08-21.4723747,ba,2.22,15.890,13.928,0.036,10.296,0.341,V
2457621.97817,2016-08-21.4736380,ba,2.28,16.184,13.954,0.029,10.049,0.265,V
2457625.89352,2016-08-25.3890822,ba,1.69,16.500,14.223,0.028,7.851,0.198,V
2457625.89478,2016-08-25.3903380,ba,1.65,16.450,14.202,0.028,7.999,0.205,V
2457625.89604,2016-08-25.3916001,ba,1.59,16.443,14.246,0.030,7.684,0.207,V
2457626.89188,2016-08-26.3874656,ba,2.03,16.435,14.129,0.026,8.562,0.207,V
2457626.89313,2016-08-26.3887163,ba,2.01,16.352,14.148,0.029,8.409,0.224,V
2457626.89440,2016-08-26.3899840,ba,1.97,16.430,14.102,0.027,8.777,0.210,V
2457633.92608,2016-09-02.4218771,ba,1.78,16.161,14.022,0.032,9.436,0.268,V
2457633.92732,2016-09-02.423125,ba,1.76,16.205,14.043,0.030,9.262,0.256,V
2457633.92859,2016-09-02.4243876,ba,1.77,16.235,13.940,0.028,10.187,0.266,V
2457637.89202,2016-09-06.3879682,ba,1.84,16.271,14.127,0.030,8.575,0.242,V
2457637.89327,2016-09-06.3892201,ba,1.75,16.424,14.101,0.026,8.777,0.210,V
2457637.89452,2016-09-06.3904710,ba,1.73,16.399,14.081,0.027,8.942,0.219,V
2457643.82595,2016-09-12.3221579,ba,1.66,15.960,13.987,0.036,9.749,0.321,V
2457643.82721,2016-09-12.3234131,ba,1.67,16.078,14.023,0.034,9.440,0.289,V
