HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2457111.08181,2015-03-29.5833508,bd,1.63,15.988,14.208,0.044,7.960,0.313,V
2457111.08341,2015-03-29.5849569,bd,1.58,15.990,14.208,0.044,7.956,0.313,V
2457113.09149,2015-03-31.5929160,bd,1.59,16.083,14.216,0.040,7.894,0.287,V
2457113.09303,2015-03-31.5944554,bd,1.60,16.123,14.215,0.038,7.909,0.276,V
2457114.09595,2015-04-01.5973247,bd,1.61,15.711,14.300,0.060,7.307,0.401,V
2457114.09753,2015-04-01.5988989,bd,1.71,15.916,14.215,0.047,7.904,0.334,V
2457115.09266,2015-04-02.5939618,bd,1.67,15.723,14.209,0.054,7.951,0.397,V
2457115.09430,2015-04-02.5956082,bd,1.62,15.674,14.269,0.060,7.522,0.415,V
2457117.06154,2015-04-04.5627395,bd,1.58,15.792,14.302,0.056,7.298,0.372,V
2457117.06312,2015-04-04.5643238,bd,1.53,15.510,14.441,0.082,6.419,0.482,V
2457119.05493,2015-04-06.5560142,bd,1.62,15.552,14.267,0.067,7.532,0.464,V
2457119.05658,2015-04-06.5576597,bd,1.71,15.637,14.271,0.062,7.507,0.429,V
2457133.07882,2015-04-20.5790528,bd,1.60,16.027,14.273,0.045,7.490,0.302,V
2457133.08042,2015-04-20.5806505,bd,1.61,15.931,14.245,0.046,7.687,0.329,V
2457137.05477,2015-04-24.5547614,bd,1.46,15.874,14.258,0.050,7.601,0.346,V
2457137.05635,2015-04-24.5563392,bd,1.57,16.055,14.238,0.042,7.741,0.294,V
2457138.06788,2015-04-25.5678111,bd,1.78,16.095,14.227,0.040,7.824,0.284,V
2457138.06949,2015-04-25.5694260,bd,1.67,15.992,14.240,0.045,7.719,0.312,V
2457148.07034,2015-05-05.5696456,bd,1.60,15.790,14.226,0.052,7.826,0.373,V
2457148.07184,2015-05-05.5711472,bd,1.56,15.855,14.209,0.048,7.949,0.352,V
2457153.97111,2015-05-11.4700681,bd,1.59,15.831,14.233,0.050,7.775,0.360,V
2457153.97263,2015-05-11.4715873,bd,1.53,15.673,14.217,0.057,7.897,0.415,V
2457155.97538,2015-05-13.4742184,bd,1.64,16.065,14.200,0.040,8.010,0.292,V
2457155.97694,2015-05-13.4757789,bd,1.60,15.973,14.214,0.044,7.912,0.317,V
2457162.99118,2015-05-20.4896261,bd,1.74,15.967,14.231,0.045,7.789,0.319,V
2457162.99277,2015-05-20.4912142,bd,1.61,16.007,14.244,0.044,7.694,0.308,V
2457167.92235,2015-05-25.4205351,bd,1.57,15.916,14.226,0.046,7.828,0.334,V
2457167.92386,2015-05-25.4220428,bd,1.54,15.935,14.241,0.046,7.719,0.328,V
2457173.91530,2015-05-31.4131745,bd,1.64,15.674,14.272,0.060,7.500,0.415,V
2457173.91689,2015-05-31.4147609,bd,1.63,15.779,14.188,0.051,8.104,0.378,V
2457178.89438,2015-06-05.3920222,bd,1.62,15.637,14.204,0.059,7.989,0.429,V
2457178.89598,2015-06-05.3936238,bd,1.69,15.719,14.275,0.058,7.481,0.398,V
2457181.03301,2015-06-07.5305337,bd,1.59,16.000,14.204,0.043,7.985,0.309,V
2457181.03459,2015-06-07.5321236,bd,1.52,15.972,14.297,0.047,7.330,0.316,V
2457181.89532,2015-06-08.3928054,bd,1.65,16.060,14.221,0.041,7.860,0.293,V
2457181.89691,2015-06-08.3944040,bd,1.52,16.208,14.200,0.036,8.021,0.256,V
2457190.00258,2015-06-16.4997515,bd,1.44,15.902,14.201,0.046,8.007,0.337,V
2457190.00406,2015-06-16.5012347,bd,1.53,15.912,14.263,0.049,7.562,0.335,V
2457190.97787,2015-06-17.4750039,bd,1.90,15.735,14.291,0.058,7.373,0.393,V
2457190.97937,2015-06-17.4765032,bd,1.73,15.870,14.245,0.050,7.688,0.348,V
2457192.97829,2015-06-19.4753289,bd,1.61,16.076,14.227,0.041,7.818,0.289,V
2457192.97977,2015-06-19.4768072,bd,1.56,16.064,14.199,0.040,8.028,0.292,V
2457196.90802,2015-06-23.4049310,bd,1.53,16.230,14.212,0.035,7.929,0.252,V
2457196.90956,2015-06-23.4064737,bd,1.61,15.910,14.254,0.048,7.628,0.335,V
2457201.90253,2015-06-28.3993037,bd,1.65,15.792,14.250,0.053,7.654,0.373,V
2457201.90406,2015-06-28.4008332,bd,1.73,15.904,14.225,0.047,7.829,0.337,V
2457206.96617,2015-07-03.4627847,bd,1.65,15.649,14.262,0.061,7.568,0.425,V
2457206.96771,2015-07-03.4643335,bd,1.68,15.725,14.220,0.055,7.867,0.396,V
2457208.82838,2015-07-05.3249560,bd,1.62,15.841,14.303,0.053,7.294,0.357,V
2457208.83038,2015-07-05.3269657,bd,1.66,15.919,14.260,0.048,7.589,0.332,V
2457211.99263,2015-07-08.4891420,bd,1.61,15.950,14.201,0.044,8.008,0.323,V
2457211.99484,2015-07-08.4913589,bd,1.55,16.137,14.234,0.039,7.767,0.273,V
2457215.92855,2015-07-12.4250045,bd,1.59,16.126,14.541,0.051,5.850,0.274,V
2457215.93008,2015-07-12.4265315,bd,1.58,16.187,14.479,0.046,6.195,0.260,V
2457221.97873,2015-07-18.4751140,bd,1.64,15.975,14.241,0.044,7.713,0.316,V
2457221.98028,2015-07-18.4766606,bd,1.71,15.947,14.257,0.046,7.605,0.324,V
2457227.92234,2015-07-24.4186907,bd,1.59,16.104,14.251,0.041,7.648,0.282,V
2457227.92377,2015-07-24.4201172,bd,1.65,16.073,14.227,0.040,7.822,0.289,V
2457231.99033,2015-07-28.4866797,bd,1.71,15.945,14.274,0.048,7.491,0.325,V
2457231.99176,2015-07-28.4881105,bd,2.00,15.834,14.288,0.053,7.390,0.359,V
2457232.84283,2015-07-29.3391760,bd,1.51,14.372,14.356,0.217,6.942,1.373,V
2457232.84428,2015-07-29.3406303,bd,1.49,15.491,14.311,0.074,7.237,0.490,V
2457237.99167,2015-08-03.4880425,bd,1.66,15.831,14.180,0.049,8.161,0.361,V
2457237.99309,2015-08-03.4894697,bd,1.64,15.888,14.268,0.050,7.527,0.342,V
2457240.94930,2015-08-06.4456967,bd,1.57,15.983,14.280,0.047,7.447,0.314,V
2457240.95069,2015-08-06.4470945,bd,1.61,15.940,14.214,0.045,7.910,0.326,V
2457242.84971,2015-08-08.3461375,bd,1.59,15.970,14.202,0.044,7.995,0.318,V
2457242.85113,2015-08-08.3475528,bd,1.62,16.104,14.210,0.039,7.939,0.282,V
2457245.92947,2015-08-11.4259399,bd,1.54,16.234,14.182,0.034,8.149,0.251,V
2457245.93090,2015-08-11.4273721,bd,1.53,16.075,14.225,0.040,7.833,0.289,V
2457248.88904,2015-08-14.3855678,bd,1.58,15.965,14.255,0.045,7.617,0.319,V
2457248.89047,2015-08-14.3869965,bd,1.60,16.095,14.186,0.039,8.117,0.284,V
2457262.90772,2015-08-28.4046076,bd,1.59,15.757,14.273,0.056,7.494,0.384,V
2457262.90898,2015-08-28.4058627,bd,1.54,15.814,14.232,0.051,7.785,0.365,V
2457262.91023,2015-08-28.4071164,bd,1.70,15.638,14.304,0.064,7.279,0.428,V
2457270.90534,2015-09-05.4025093,bd,1.63,15.737,14.255,0.056,7.616,0.392,V
2457270.90624,2015-09-05.4034079,bd,1.55,15.934,14.216,0.046,7.897,0.328,V
2457274.86335,2015-09-09.3606813,bd,1.56,16.033,14.214,0.042,7.913,0.300,V
2457274.86461,2015-09-09.3619439,bd,1.62,16.094,14.159,0.038,8.320,0.285,V
2457274.86587,2015-09-09.3632003,bd,1.70,16.087,14.207,0.040,7.969,0.286,V
2457277.76065,2015-09-12.2581121,bd,1.58,16.105,14.244,0.040,7.698,0.281,V
2457277.76190,2015-09-12.2593637,bd,1.44,16.100,14.229,0.040,7.804,0.283,V
2457277.76316,2015-09-12.2606156,bd,1.47,16.178,14.212,0.037,7.933,0.264,V
2457285.78529,2015-09-20.2831300,bd,1.58,15.818,14.237,0.051,7.749,0.364,V
2457285.78621,2015-09-20.2840483,bd,1.53,15.789,14.240,0.053,7.727,0.374,V
2457285.78714,2015-09-20.2849754,bd,1.70,15.740,14.220,0.054,7.867,0.390,V
2457300.79638,2015-10-05.2950334,bd,1.51,15.994,14.183,0.042,8.139,0.311,V
2457300.79766,2015-10-05.2963142,bd,1.59,16.121,14.226,0.039,7.821,0.277,V
2457300.79892,2015-10-05.2975701,bd,1.60,15.893,14.300,0.051,7.314,0.341,V
2457303.77263,2015-10-08.2714625,bd,1.61,16.049,14.262,0.043,7.571,0.296,V
2457303.77389,2015-10-08.2727121,bd,1.65,15.971,14.229,0.045,7.805,0.318,V
2457303.77514,2015-10-08.2739656,bd,1.65,15.984,14.287,0.047,7.402,0.313,V
2457305.79463,2015-10-10.2935722,bd,1.59,16.005,14.136,0.040,8.504,0.308,V
2457305.79588,2015-10-10.2948254,bd,1.54,16.069,14.172,0.039,8.228,0.291,V
2457305.79712,2015-10-10.2960650,bd,1.65,16.119,14.178,0.038,8.178,0.278,V
2457309.79194,2015-10-14.2911296,bd,1.53,15.948,14.200,0.044,8.010,0.324,V
2457309.79319,2015-10-14.2923813,bd,1.58,15.984,14.237,0.044,7.744,0.314,V
2457309.79444,2015-10-14.2936321,bd,1.58,16.201,14.212,0.036,7.930,0.259,V
2457315.75412,2015-10-20.2536754,bd,1.65,15.785,14.225,0.052,7.838,0.376,V
2457315.75537,2015-10-20.2549238,bd,1.51,15.665,14.296,0.062,7.339,0.418,V
2457315.75662,2015-10-20.2561775,bd,1.52,15.724,14.194,0.054,8.055,0.397,V
2457320.75548,2015-10-25.2553557,bd,1.63,15.767,14.255,0.055,7.615,0.382,V
2457320.75673,2015-10-25.2565974,bd,1.63,15.676,14.257,0.059,7.608,0.415,V
2457320.75799,2015-10-25.2578548,bd,1.60,15.775,14.279,0.055,7.447,0.379,V
2457327.70271,2015-11-01.2030097,bd,1.79,16.025,14.241,0.044,7.720,0.303,V
2457327.70396,2015-11-01.2042543,bd,1.86,16.011,14.233,0.044,7.775,0.306,V
2457327.70521,2015-11-01.2055042,bd,1.74,15.989,14.234,0.044,7.768,0.312,V
2457333.70810,2015-11-07.2087658,bd,1.52,15.991,14.340,0.048,7.045,0.310,V
2457333.70936,2015-11-07.2100241,bd,1.65,16.094,14.333,0.044,7.090,0.284,V
2457333.71061,2015-11-07.2112719,bd,1.70,16.102,14.326,0.044,7.136,0.282,V
2457441.15643,2016-02-22.6595292,bd,1.66,15.344,14.215,0.078,7.906,0.560,V
2457441.15768,2016-02-22.6607813,bd,1.66,15.578,14.299,0.068,7.318,0.453,V
2457441.15894,2016-02-22.6620351,bd,1.73,15.418,14.293,0.078,7.356,0.524,V
2457444.14965,2016-02-25.6526493,bd,1.67,15.767,14.356,0.060,6.943,0.381,V
2457444.15091,2016-02-25.6539057,bd,1.59,15.737,14.250,0.056,7.652,0.392,V
2457444.15216,2016-02-25.6551581,bd,1.63,15.777,14.214,0.052,7.908,0.378,V
2457448.13566,2016-02-29.6385240,bd,1.63,15.903,14.245,0.048,7.690,0.337,V
2457448.13692,2016-02-29.6397807,bd,1.52,16.039,14.225,0.042,7.831,0.299,V
2457448.13817,2016-02-29.6410327,bd,1.57,16.063,14.183,0.040,8.142,0.293,V
2457454.13728,2016-03-06.6399071,bd,1.56,15.893,14.275,0.049,7.483,0.340,V
2457454.13852,2016-03-06.6411452,bd,1.53,15.903,14.256,0.048,7.615,0.337,V
2457454.13979,2016-03-06.6424094,bd,1.60,16.028,14.231,0.043,7.793,0.301,V
2457459.12235,2016-03-11.6247642,bd,1.61,16.002,14.241,0.044,7.719,0.309,V
2457459.12361,2016-03-11.6260168,bd,1.71,16.008,14.174,0.041,8.214,0.308,V
2457459.12486,2016-03-11.6272712,bd,1.53,16.210,14.175,0.035,8.203,0.257,V
2457464.12750,2016-03-16.6296668,bd,1.60,16.140,14.193,0.038,8.067,0.273,V
2457464.12875,2016-03-16.6309171,bd,1.52,16.179,14.269,0.039,7.522,0.263,V
2457464.13000,2016-03-16.6321733,bd,1.47,16.070,14.208,0.041,7.950,0.290,V
2457467.10924,2016-03-19.6112628,bd,1.47,15.879,14.217,0.047,7.897,0.344,V
2457467.11015,2016-03-19.6121679,bd,1.52,15.623,14.249,0.062,7.663,0.435,V
2457467.11105,2016-03-19.6130739,bd,1.64,15.772,14.227,0.053,7.820,0.380,V
2457470.09135,2016-03-22.5932196,bd,1.61,15.273,14.297,0.089,7.327,0.599,V
2457470.09260,2016-03-22.5944751,bd,1.66,15.302,14.356,0.092,6.944,0.583,V
2457470.09387,2016-03-22.5957398,bd,1.57,15.381,14.182,0.073,8.150,0.543,V
2457472.10333,2016-03-24.6050869,bd,1.60,15.652,14.176,0.056,8.190,0.423,V
2457472.10459,2016-03-24.6063527,bd,1.69,15.633,14.210,0.059,7.945,0.431,V
2457472.10583,2016-03-24.6075934,bd,1.78,15.843,14.261,0.051,7.581,0.356,V
2457479.12016,2016-03-31.6215337,bd,1.47,15.861,14.281,0.051,7.440,0.350,V
2457479.12140,2016-03-31.6227766,bd,1.68,15.906,14.210,0.046,7.941,0.336,V
2457479.12266,2016-03-31.6240298,bd,1.61,16.003,14.226,0.044,7.827,0.308,V
2457483.10655,2016-04-04.6076971,bd,2.03,15.966,14.259,0.047,7.595,0.320,V
2457483.10781,2016-04-04.6089511,bd,1.94,16.072,14.237,0.042,7.745,0.290,V
2457483.10906,2016-04-04.6102050,bd,2.04,15.905,14.277,0.050,7.465,0.337,V
2457489.03988,2016-04-10.5406761,bd,1.61,15.944,14.264,0.047,7.558,0.324,V
2457489.04114,2016-04-10.5419321,bd,1.54,16.090,14.168,0.037,8.253,0.285,V
2457489.04238,2016-04-10.5431728,bd,1.54,15.888,14.243,0.048,7.706,0.342,V
2457491.06366,2016-04-12.5643339,bd,1.66,16.144,14.216,0.038,7.899,0.272,V
2457491.06492,2016-04-12.5655836,bd,1.65,15.930,14.201,0.045,8.004,0.329,V
2457491.06617,2016-04-12.5668375,bd,1.57,16.009,14.286,0.045,7.403,0.306,V
2457499.01709,2016-04-20.5172763,bd,1.52,15.884,14.205,0.048,7.980,0.344,V
2457499.01835,2016-04-20.5185321,bd,1.67,15.730,14.212,0.054,7.927,0.395,V
2457499.01961,2016-04-20.5197975,bd,1.59,15.623,14.330,0.067,7.113,0.434,V
2457504.06665,2016-04-25.5665221,bd,1.52,15.954,14.295,0.048,7.345,0.322,V
2457504.06790,2016-04-25.5677701,bd,1.62,15.868,14.235,0.049,7.765,0.347,V
2457504.06921,2016-04-25.5690795,bd,1.55,15.839,14.253,0.051,7.628,0.357,V
2457509.06218,2016-04-30.5617444,bd,1.65,15.889,14.231,0.048,7.796,0.342,V
2457509.06343,2016-04-30.5629994,bd,1.64,16.019,14.212,0.043,7.930,0.304,V
2457509.06469,2016-04-30.5642539,bd,1.57,15.818,14.296,0.054,7.338,0.364,V
2457512.02940,2016-05-03.5287836,bd,1.54,15.968,14.190,0.044,8.090,0.319,V
2457512.03066,2016-05-03.5300440,bd,1.62,15.973,14.196,0.043,8.046,0.316,V
2457512.03191,2016-05-03.5312973,bd,1.63,15.941,14.240,0.047,7.727,0.326,V
2457522.01456,2016-05-13.5133502,bd,1.52,16.272,14.197,0.033,8.033,0.242,V
2457522.01582,2016-05-13.5146130,bd,1.50,16.166,14.171,0.036,8.231,0.267,V
2457522.01708,2016-05-13.5158751,bd,1.49,16.187,14.196,0.036,8.048,0.262,V
2457527.94111,2016-05-19.4395680,bd,1.69,15.763,14.237,0.054,7.743,0.382,V
2457527.94237,2016-05-19.4408229,bd,1.51,15.810,14.314,0.055,7.222,0.367,V
2457527.94363,2016-05-19.4420832,bd,1.56,15.701,14.304,0.061,7.283,0.404,V
2457532.95867,2016-05-24.4568523,bd,1.56,15.879,14.183,0.047,8.138,0.345,V
2457532.95992,2016-05-24.4581041,bd,1.60,15.716,14.221,0.055,7.859,0.400,V
2457532.96118,2016-05-24.4593598,bd,1.57,15.769,14.237,0.054,7.743,0.381,V
2457539.07821,2016-05-30.5760723,bd,1.60,16.032,14.262,0.044,7.569,0.300,V
2457539.07946,2016-05-30.5773253,bd,1.55,16.059,14.189,0.040,8.100,0.294,V
2457539.08070,2016-05-30.5785680,bd,1.55,16.050,14.204,0.041,7.990,0.296,V
2457543.98155,2016-06-04.4791782,bd,1.59,15.654,14.247,0.060,7.674,0.423,V
2457543.98281,2016-06-04.4804327,bd,1.51,15.471,14.288,0.074,7.391,0.499,V
2457543.98406,2016-06-04.4816861,bd,1.49,15.514,14.179,0.064,8.179,0.481,V
2457547.09750,2016-06-07.5949836,bd,1.64,16.196,14.241,0.037,7.713,0.260,V
2457547.09876,2016-06-07.5962480,bd,1.58,16.185,14.199,0.036,8.025,0.262,V
2457547.10001,2016-06-07.5975012,bd,1.50,15.962,14.211,0.045,7.933,0.320,V
2457548.09385,2016-06-08.5912957,bd,1.69,16.270,14.495,0.044,6.105,0.241,V
2457548.09511,2016-06-08.5925475,bd,1.51,16.060,14.595,0.057,5.570,0.291,V
2457548.09642,2016-06-08.5938593,bd,1.65,16.116,14.485,0.050,6.168,0.277,V
2457552.87089,2016-06-13.3681321,bd,1.67,15.914,14.240,0.047,7.721,0.334,V
2457552.87215,2016-06-13.3693924,bd,1.56,15.741,14.220,0.054,7.869,0.391,V
2457552.87341,2016-06-13.3706469,bd,1.56,15.798,14.317,0.056,7.195,0.370,V
2457556.07987,2016-06-16.5769833,bd,1.70,16.029,14.190,0.041,8.084,0.302,V
2457556.08113,2016-06-16.5782478,bd,1.62,16.020,14.195,0.042,8.053,0.304,V
2457556.08240,2016-06-16.5795107,bd,1.59,16.083,14.245,0.040,7.686,0.287,V
2457559.93655,2016-06-20.4335276,bd,1.63,15.742,14.226,0.054,7.830,0.390,V
2457559.93780,2016-06-20.4347811,bd,1.62,15.478,14.187,0.067,8.110,0.496,V
2457559.93907,2016-06-20.4360458,bd,1.65,15.636,14.284,0.063,7.420,0.429,V
2457565.93026,2016-06-26.4270452,bd,1.53,15.809,14.212,0.050,7.927,0.367,V
2457565.93151,2016-06-26.4282965,bd,1.56,15.682,14.248,0.059,7.668,0.412,V
2457566.89210,2016-06-27.3888537,bd,1.55,16.102,14.186,0.038,8.115,0.282,V
2457566.89335,2016-06-27.3901077,bd,1.59,16.152,14.248,0.039,7.672,0.270,V
2457566.89460,2016-06-27.3913590,bd,1.55,16.137,14.214,0.038,7.912,0.274,V
2457574.97262,2016-07-05.4691748,bd,1.60,16.095,14.204,0.039,7.985,0.285,V
2457574.97387,2016-07-05.4704255,bd,1.55,16.206,14.146,0.034,8.426,0.258,V
2457575.88933,2016-07-06.3858736,bd,1.60,16.195,14.262,0.037,7.568,0.259,V
2457575.89059,2016-07-06.3871305,bd,1.58,16.094,14.252,0.040,7.642,0.283,V
2457580.99479,2016-07-11.4912378,bd,1.68,16.000,14.239,0.043,7.730,0.309,V
2457580.99605,2016-07-11.4925034,bd,1.59,16.077,14.229,0.041,7.805,0.289,V
2457580.99731,2016-07-11.4937633,bd,1.57,16.074,14.235,0.040,7.762,0.288,V
2457586.98223,2016-07-17.4786075,bd,1.68,15.768,14.318,0.058,7.187,0.380,V
2457586.98349,2016-07-17.4798672,bd,1.68,15.756,14.240,0.054,7.730,0.385,V
2457586.98473,2016-07-17.4811106,bd,1.66,15.822,14.238,0.051,7.737,0.363,V
2457587.77776,2016-07-18.2741336,bd,1.63,15.259,14.324,0.093,7.153,0.605,V
2457587.77901,2016-07-18.2753872,bd,1.66,15.305,14.399,0.095,6.670,0.581,V
2457587.78026,2016-07-18.2766384,bd,1.62,15.432,14.313,0.078,7.224,0.518,V
2457591.87243,2016-07-22.3687821,bd,1.62,15.712,14.194,0.054,8.059,0.401,V
2457591.87369,2016-07-22.3700458,bd,1.58,15.746,14.245,0.055,7.686,0.388,V
2457591.87495,2016-07-22.3713008,bd,1.77,15.738,14.218,0.054,7.887,0.392,V
2457596.99470,2016-07-27.4910399,bd,1.62,15.877,14.285,0.051,7.408,0.345,V
2457596.99596,2016-07-27.4923053,bd,1.63,15.852,14.303,0.053,7.294,0.353,V
2457596.99724,2016-07-27.4935817,bd,1.58,15.880,14.213,0.047,7.919,0.344,V
2457598.94868,2016-07-29.4450288,bd,2.43,15.726,14.347,0.063,7.003,0.396,V
2457598.94993,2016-07-29.4462806,bd,2.12,15.802,14.276,0.054,7.475,0.370,V
2457598.95120,2016-07-29.4475468,bd,2.46,15.720,14.377,0.065,6.811,0.399,V
2457602.00022,2016-08-01.4965887,bd,1.53,16.171,14.188,0.036,8.106,0.265,V
2457602.00148,2016-08-01.4978454,bd,1.50,15.964,14.241,0.046,7.717,0.319,V
2457602.00273,2016-08-01.4990982,bd,1.60,15.843,14.234,0.050,7.766,0.356,V
2457603.97654,2016-08-03.4729210,bd,1.60,16.099,14.227,0.039,7.814,0.282,V
2457603.97779,2016-08-03.4741736,bd,1.50,16.059,14.214,0.041,7.916,0.293,V
2457603.97904,2016-08-03.4754246,bd,1.53,16.068,14.216,0.041,7.896,0.291,V
2457605.87585,2016-08-05.37225,bd,2.08,15.831,14.332,0.055,7.099,0.360,V
2457605.87710,2016-08-05.3735020,bd,2.03,16.034,14.311,0.046,7.239,0.300,V
2457605.87835,2016-08-05.3747538,bd,2.07,15.919,14.247,0.048,7.674,0.333,V
2457607.96702,2016-08-07.4634425,bd,1.64,16.134,14.212,0.038,7.922,0.274,V
2457607.96828,2016-08-07.4647071,bd,1.57,16.077,14.237,0.041,7.748,0.288,V
2457607.96955,2016-08-07.4659702,bd,1.59,15.908,14.233,0.047,7.781,0.335,V
2457611.94238,2016-08-11.4388656,bd,1.60,16.056,14.250,0.043,7.655,0.294,V
2457611.94364,2016-08-11.4401210,bd,1.64,15.975,14.188,0.042,8.104,0.316,V
2457611.94489,2016-08-11.4413721,bd,1.59,16.155,14.180,0.037,8.164,0.270,V
2457614.95598,2016-08-14.4525173,bd,1.50,15.827,14.284,0.053,7.418,0.361,V
2457614.95724,2016-08-14.4537738,bd,1.65,15.778,14.273,0.055,7.495,0.378,V
2457614.95850,2016-08-14.4550358,bd,1.49,15.840,14.173,0.047,8.217,0.357,V
2457617.80966,2016-08-17.3062571,bd,1.59,15.779,14.208,0.052,7.955,0.378,V
2457617.81092,2016-08-17.3075210,bd,1.62,15.779,14.276,0.055,7.470,0.377,V
2457617.81217,2016-08-17.3087737,bd,1.55,15.803,14.329,0.057,7.113,0.368,V
2457620.85280,2016-08-20.3494775,bd,1.67,15.835,14.212,0.049,7.929,0.359,V
2457620.85405,2016-08-20.3507255,bd,1.61,15.714,14.268,0.058,7.524,0.400,V
2457620.85531,2016-08-20.3519848,bd,1.75,15.741,14.209,0.054,7.953,0.391,V
2457625.84134,2016-08-25.3381532,bd,1.57,15.984,14.225,0.044,7.838,0.314,V
2457625.84259,2016-08-25.3394042,bd,1.56,16.078,14.243,0.041,7.707,0.288,V
2457625.84384,2016-08-25.3406575,bd,1.48,15.974,14.240,0.045,7.724,0.316,V
2457626.83712,2016-08-26.3339619,bd,1.59,16.071,14.183,0.039,8.141,0.290,V
2457626.83837,2016-08-26.3352158,bd,1.63,15.995,14.261,0.045,7.580,0.311,V
2457626.83962,2016-08-26.3364689,bd,1.58,15.978,14.218,0.043,7.880,0.315,V
2457630.85692,2016-08-30.3539008,bd,1.54,16.028,14.216,0.041,7.900,0.301,V
2457630.85820,2016-08-30.3551789,bd,1.57,16.057,14.172,0.039,8.227,0.293,V
2457630.85946,2016-08-30.3564386,bd,1.53,16.086,14.219,0.040,7.876,0.286,V
2457636.82160,2016-09-05.3187957,bd,1.78,16.118,14.245,0.040,7.689,0.278,V
2457637.89453,2016-09-06.3917672,bd,1.56,16.076,14.164,0.039,8.285,0.289,V
2457637.89577,2016-09-06.3930137,bd,1.60,16.013,14.221,0.043,7.861,0.306,V
2457637.89704,2016-09-06.3942762,bd,1.59,15.981,14.212,0.043,7.922,0.314,V
2457639.85523,2016-09-08.3525548,bd,1.52,16.053,14.197,0.041,8.037,0.296,V
2457639.85648,2016-09-08.3538033,bd,1.57,16.141,14.164,0.037,8.289,0.273,V
2457639.85774,2016-09-08.3550592,bd,1.59,16.048,14.207,0.041,7.967,0.297,V
2457651.86190,2016-09-20.3597805,bd,1.62,15.273,14.801,0.142,4.609,0.598,V
2457651.86316,2016-09-20.3610369,bd,1.68,15.001,14.449,0.132,6.369,0.768,V
2457651.86441,2016-09-20.3622925,bd,1.56,14.837,14.419,0.149,6.548,0.893,V
2457652.85311,2016-09-21.3510414,bd,1.85,16.006,14.302,0.046,7.300,0.307,V
2457652.85436,2016-09-21.3522906,bd,1.88,15.896,14.241,0.049,7.716,0.340,V
2457652.85562,2016-09-21.3535474,bd,1.81,15.778,14.282,0.055,7.433,0.377,V
2457656.80475,2016-09-25.3028857,bd,1.62,16.091,14.244,0.041,7.696,0.285,V
2457656.80600,2016-09-25.3041385,bd,1.55,16.101,14.229,0.040,7.806,0.283,V
2457656.80725,2016-09-25.3053875,bd,1.58,15.949,14.218,0.045,7.887,0.324,V
2457658.81432,2016-09-27.3125659,bd,1.55,15.946,14.248,0.046,7.671,0.324,V
2457658.81557,2016-09-27.3138187,bd,1.54,15.990,14.215,0.044,7.909,0.312,V
2457658.81683,2016-09-27.3150736,bd,1.68,15.988,14.206,0.043,7.974,0.313,V
2457661.77394,2016-09-30.2723528,bd,1.64,16.114,14.183,0.038,8.146,0.280,V
2457661.77521,2016-09-30.2736179,bd,1.58,15.988,14.222,0.044,7.852,0.313,V
2457661.77645,2016-09-30.2748569,bd,1.56,15.987,14.215,0.043,7.899,0.313,V
2457668.81099,2016-10-07.3097998,bd,1.62,16.142,14.202,0.038,8.003,0.273,V
